Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.195915909090909	0.083428409090909	0.720655681818182		1
000002:	0.212212500000000	0.017233522727273	0.770553977272727		1
000003:	0.283675000000000	0.050189204545455	0.666135795454545		1
000004:	0.026752840909091	0.019309090909091	0.953938068181818		1
000005:	0.052009659090909	0.021089772727273	0.926900568181818		1
000006:	0.083182386363636	0.050830113636364	0.865987500000000		1
000007:	0.269727840909091	0.019843750000000	0.710428409090909		1
000008:	0.112279545454545	0.023139772727273	0.864580681818182		1
000009:	0.040251704545455	0.036770454545455	0.922977840909091		1
000010:	0.083100000000000	0.097636363636364	0.819263636363636		1
000011:	0.214163068181818	0.054288068181818	0.731548863636364		1
000012:	0.022586363636364	0.268336363636364	0.709077272727273		1
000013:	0.022060227272727	0.799937500000000	0.178002272727273		1
000014:	0.038627840909091	0.044075000000000	0.917297159090909		1
000015:	0.020426136363636	0.028710227272727	0.950863636363636		1
000016:	0.054926704545455	0.018825568181818	0.926247727272727		1
000017:	0.023259090909091	0.050108522727273	0.926632386363636		1
000018:	0.025841477272727	0.787811931818182	0.186346590909091		1
000019:	0.059613068181818	0.208657386363636	0.731729545454545		1
000020:	0.020041477272727	0.109677272727273	0.870281250000000		1
000021:	0.221531818181818	0.680885795454545	0.097582386363636		1
000022:	0.020897727272727	0.131884659090909	0.847217613636364		1
000023:	0.194192613636364	0.371288636363636	0.434518750000000		1
000024:	0.022735227272727	0.083025000000000	0.894239772727273		1
000025:	0.058973295454545	0.486878977272727	0.454147727272727		1
000026:	0.033163636363636	0.722075568181818	0.244760795454545		1
000027:	0.017746590909091	0.872203409090909	0.110050000000000		1
000028:	0.237072159090909	0.111853409090909	0.651074431818182		1
000029:	0.035713636363636	0.141689772727273	0.822596590909091		1
000030:	0.126337500000000	0.151535795454545	0.722126704545455		1
000031:	0.022106250000000	0.917088068181818	0.060805681818182		1
000032:	0.048580681818182	0.579550568181818	0.371868750000000		1
000033:	0.069378409090909	0.186411931818182	0.744209659090909		1
000034:	0.034315340909091	0.042171590909091	0.923513068181818		1
000035:	0.220207954545455	0.661974431818182	0.117817613636364		1
000036:	0.079051704545455	0.057096022727273	0.863852272727273		1
000037:	0.030247727272727	0.390778409090909	0.578973863636364		1
000038:	0.664800000000000	0.131150568181818	0.204049431818182		1
000039:	0.033080681818182	0.455531250000000	0.511388068181818		1
000040:	0.044480681818182	0.047588068181818	0.907931250000000		1
000041:	0.036097727272727	0.293053977272727	0.670848295454545		1
000042:	0.027976704545455	0.776167045454545	0.195856250000000		1
000043:	0.038978409090909	0.046152272727273	0.914869318181818		1
000044:	0.040928977272727	0.181601704545455	0.777469318181818		1
000045:	0.019618750000000	0.888335795454545	0.092045454545455		1
000046:	0.104023295454545	0.807801704545455	0.088175000000000		1
000047:	0.162477272727273	0.413939772727273	0.423582954545455		1
000048:	0.037431250000000	0.029011931818182	0.933556818181818		1
