Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.668880681818182	0.169223295454545	0.010756818181818	0.151139204545455		1
000002:	0.882223863636364	0.042755681818182	0.007686363636364	0.067334090909091		1
000003:	0.825779545454545	0.059256250000000	0.020402840909091	0.094561363636364		1
000004:	0.901611931818182	0.030907954545455	0.008053409090909	0.059426704545455		1
000005:	0.904584659090909	0.060782954545455	0.006936363636364	0.027696022727273		1
000006:	0.849013636363636	0.067843181818182	0.029722727272727	0.053420454545455		1
000007:	0.846232386363636	0.033685795454545	0.007932954545455	0.112148863636364		1
000008:	0.914735227272727	0.037832954545455	0.011008522727273	0.036423295454545		1
000009:	0.895273863636364	0.043646590909091	0.008718750000000	0.052360795454545		1
000010:	0.875433522727273	0.076084090909091	0.010635795454545	0.037846590909091		1
000011:	0.488596590909091	0.184642045454545	0.142092045454545	0.184669318181818		1
000012:	0.303405681818182	0.456387500000000	0.202805681818182	0.037401136363636		1
000013:	0.168093181818182	0.224738068181818	0.578281818181818	0.028886931818182		1
000014:	0.679296590909091	0.076281250000000	0.198170454545455	0.046251704545455		1
000015:	0.782815340909091	0.158724431818182	0.039696590909091	0.018763636363636		1
000016:	0.784475000000000	0.075023863636364	0.100049431818182	0.040451704545455		1
000017:	0.345783522727273	0.570313068181818	0.040759090909091	0.043144318181818		1
000018:	0.131504545454545	0.589257386363636	0.252990909090909	0.026247159090909		1
000019:	0.516114204545455	0.277640909090909	0.162516477272727	0.043728409090909		1
000020:	0.540798295454545	0.333946590909091	0.062612500000000	0.062642613636364		1
000021:	0.062955681818182	0.777268181818182	0.052855681818182	0.106920454545455		1
000022:	0.327911363636364	0.587285227272727	0.060018181818182	0.024785227272727		1
000023:	0.264654545454545	0.346090909090909	0.294853977272727	0.094400568181818		1
000024:	0.466655681818182	0.220068750000000	0.281584659090909	0.031690909090909		1
000025:	0.183146022727273	0.210625000000000	0.579825000000000	0.026403977272727		1
000026:	0.137293181818182	0.734722159090909	0.096589204545455	0.031395454545455		1
000027:	0.082659090909091	0.714422727272727	0.181422727272727	0.021495454545455		1
000028:	0.318358522727273	0.387094886363636	0.057035227272727	0.237511363636364		1
000029:	0.340013636363636	0.506510227272727	0.101055681818182	0.052420454545455		1
000030:	0.489839772727273	0.188490340909091	0.241892045454545	0.079777840909091		1
000031:	0.068054545454545	0.692664204545455	0.212952840909091	0.026328409090909		1
000032:	0.099331818181818	0.799532386363636	0.063124431818182	0.038011363636364		1
000033:	0.175919886363636	0.609248863636364	0.128936931818182	0.085894318181818		1
000034:	0.693252840909091	0.179933522727273	0.092344886363636	0.034468750000000		1
000035:	0.119098863636364	0.604386931818182	0.167183522727273	0.109330681818182		1
000036:	0.303547727272727	0.522531250000000	0.076368181818182	0.097552840909091		1
000037:	0.192253977272727	0.693813636363636	0.091808522727273	0.022123863636364		1
000038:	0.245685795454545	0.143493181818182	0.373689772727273	0.237131250000000		1
000039:	0.185280681818182	0.535139204545454	0.248480681818182	0.031099431818182		1
000040:	0.591314772727273	0.122986363636364	0.237333522727273	0.048365340909091		1
000041:	0.273491477272727	0.567923295454545	0.120454545454545	0.038130681818182		1
000042:	0.131974431818182	0.410934090909091	0.418734090909091	0.038357386363636		1
000043:	0.635236363636364	0.269823295454545	0.048398863636364	0.046541477272727		1
000044:	0.328096590909091	0.551064772727273	0.071306818181818	0.049531818181818		1
000045:	0.083679545454545	0.822422727272727	0.075754545454545	0.018143181818182		1
000046:	0.181810795454545	0.521934659090909	0.130274431818182	0.165980113636364		1
000047:	0.368623295454545	0.340569318181818	0.185975000000000	0.104832386363636		1
000048:	0.871691477272727	0.054907954545455	0.035105113636364	0.038295454545455		1
000049:	0.679648863636364	0.208575568181818	0.071702840909091	0.040072727272727		1
000050:	0.484542045454545	0.323575000000000	0.126795454545455	0.065087500000000		1
000051:	0.868167613636364	0.042331818181818	0.047470454545455	0.042030113636364		1
000052:	0.883110227272727	0.052818181818182	0.034636363636364	0.029435227272727		1
000053:	0.452896022727273	0.427981250000000	0.082771590909091	0.036351136363636		1
000054:	0.255291477272727	0.242284659090909	0.429035795454545	0.073388068181818		1
000055:	0.843184659090909	0.096971590909091	0.020289772727273	0.039553977272727		1
000056:	0.577142613636364	0.327729545454545	0.053842613636364	0.041285227272727		1
000057:	0.422284090909091	0.476519318181818	0.039452840909091	0.061743750000000		1
000058:	0.442252840909091	0.327338636363636	0.176871022727273	0.053537500000000		1
000059:	0.177501136363636	0.706640909090909	0.076184090909091	0.039673863636364		1
000060:	0.721238636363636	0.210213636363636	0.033827840909091	0.034719886363636		1
000061:	0.633510795454545	0.293296022727273	0.045006818181818	0.028186363636364		1
000062:	0.866401136363636	0.062256250000000	0.035282386363636	0.036060227272727		1
000063:	0.859614204545455	0.053355681818182	0.042422159090909	0.044607954545455		1
000064:	0.867563068181818	0.036417613636364	0.024210795454545	0.071808522727273		1
000065:	0.772952272727273	0.125887500000000	0.038125000000000	0.063035227272727		1
000066:	0.370847159090909	0.564084659090909	0.030083522727273	0.034984659090909		1
000067:	0.887731818181818	0.045450000000000	0.028081818181818	0.038736363636364		1
000068:	0.237730681818182	0.670508522727273	0.063234659090909	0.028526136363636		1
000069:	0.283175000000000	0.650655113636364	0.028517045454545	0.037652840909091		1
000070:	0.315091477272727	0.141376704545455	0.158827840909091	0.384703977272727		1
000071:	0.176948863636364	0.726888636363636	0.050007954545455	0.046154545454545		1
000072:	0.773572159090909	0.152164204545455	0.028387500000000	0.045876136363636		1
000073:	0.744351704545455	0.169496590909091	0.040948295454545	0.045203409090909		1
000074:	0.195157954545455	0.458455681818182	0.303206818181818	0.043179545454545		1
000075:	0.523246022727273	0.274843181818182	0.155844886363636	0.046065909090909		1
000076:	0.132491477272727	0.254163636363636	0.138088068181818	0.475256818181818		1
000077:	0.337173295454545	0.235953977272727	0.174712500000000	0.252160227272727		1
000078:	0.703503409090909	0.175956250000000	0.032101136363636	0.088439204545455		1
000079:	0.271075568181818	0.506797727272727	0.153896022727273	0.068230681818182		1
000080:	0.170407386363636	0.499267045454545	0.268301704545455	0.062023863636364		1
000081:	0.655049431818182	0.267990340909091	0.023230681818182	0.053729545454545		1
000082:	0.655558522727273	0.241589204545455	0.032004545454545	0.070847727272727		1
000083:	0.417876704545455	0.448934659090909	0.059990909090909	0.073197727272727		1
000084:	0.493289204545455	0.082835227272727	0.323380681818182	0.100494886363636		1
000085:	0.350548863636364	0.485130681818182	0.086218750000000	0.078101704545455		1
000086:	0.590976136363636	0.238488636363636	0.111190340909091	0.059344886363636		1
000087:	0.276152272727273	0.659894318181818	0.032906818181818	0.031046590909091		1
000088:	0.131984659090909	0.787159090909091	0.049565340909091	0.031290909090909		1
000089:	0.139415340909091	0.727480113636364	0.049472727272727	0.083631818181818		1
000090:	0.213172727272727	0.499396022727273	0.244607954545455	0.042823295454545		1
000091:	0.105621022727273	0.330621022727273	0.333647727272727	0.230110227272727		1
000092:	0.402050568181818	0.443878977272727	0.103598863636364	0.050471590909091		1
000093:	0.366315909090909	0.396352272727273	0.157047727272727	0.080284090909091		1
000094:	0.323110795454545	0.478603409090909	0.124975000000000	0.073310795454545		1
000095:	0.824037500000000	0.099242613636364	0.033916477272727	0.042803409090909		1
000096:	0.851209090909091	0.066715909090909	0.054644318181818	0.027430681818182		1
000097:	0.155975000000000	0.763981818181818	0.047201136363636	0.032842045454545		1
000098:	0.262190909090909	0.667538068181818	0.034094886363636	0.036176136363636		1
000099:	0.584262500000000	0.282581250000000	0.083960795454545	0.049195454545455		1
000100:	0.867522727272727	0.080447159090909	0.026321022727273	0.025709090909091		1
000101:	0.194046022727273	0.739157954545455	0.022219318181818	0.044576704545455		1
000102:	0.404623295454545	0.480204545454545	0.078634659090909	0.036537500000000		1
000103:	0.381405681818182	0.223529545454545	0.308085227272727	0.086979545454545		1
000104:	0.796584659090909	0.076277272727273	0.041499431818182	0.085638636363636		1
000105:	0.206296590909091	0.690009090909091	0.072146590909091	0.031547727272727		1
000106:	0.202496590909091	0.730501704545455	0.040682386363636	0.026319318181818		1
000107:	0.632173295454545	0.296044886363636	0.046098295454545	0.025683522727273		1
000108:	0.658057954545455	0.182500000000000	0.118294318181818	0.041147727272727		1
000109:	0.334056818181818	0.501971590909091	0.098639204545455	0.065332386363636		1
000110:	0.110738068181818	0.087928409090909	0.715687500000000	0.085646022727273		1
