Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.096794318181818	0.043530113636364	0.058255113636364	0.011758522727273	0.384914772727273	0.404747159090909		1
000002:	0.059195454545455	0.015247727272727	0.009642613636364	0.006793750000000	0.839392613636364	0.069727840909091		1
000003:	0.049861363636364	0.011755113636364	0.048017613636364	0.027707954545455	0.285631818181818	0.577026136363636		1
000004:	0.316255681818182	0.021636931818182	0.016098295454545	0.014096590909091	0.540767613636364	0.091144886363636		1
000005:	0.061462500000000	0.020015909090909	0.010728409090909	0.004000568181818	0.300163636363636	0.603628977272727		1
000006:	0.449240909090909	0.039191477272727	0.015264772727273	0.014581818181818	0.337661363636364	0.144059659090909		1
000007:	0.043674431818182	0.013798295454545	0.064974431818182	0.006640909090909	0.707147727272727	0.163764204545455		1
000008:	0.070409659090909	0.012818181818182	0.014527840909091	0.005146022727273	0.797313636363636	0.099784659090909		1
000009:	0.132634659090909	0.019265340909091	0.017179545454545	0.004261363636364	0.691426136363636	0.135232954545455		1
000010:	0.060321022727273	0.013411931818182	0.017027272727273	0.003521590909091	0.662680681818182	0.243037500000000		1
000011:	0.233226136363636	0.077261931818182	0.071290340909091	0.154386931818182	0.155557954545455	0.308276704545455		1
000012:	0.152684090909091	0.302819318181818	0.040462500000000	0.056957954545455	0.039043750000000	0.408032386363636		1
000013:	0.206460227272727	0.460268750000000	0.028386931818182	0.196467045454545	0.037071590909091	0.071345454545455		1
000014:	0.803306818181818	0.009283522727273	0.003431250000000	0.016878977272727	0.003359090909091	0.163740340909091		1
000015:	0.179197727272727	0.114459659090909	0.029093181818182	0.054917613636364	0.119623295454545	0.502708522727273		1
000016:	0.857155681818182	0.026115909090909	0.016970454545455	0.023126136363636	0.027884659090909	0.048747159090909		1
000017:	0.040450568181818	0.066440340909091	0.012055681818182	0.013481818181818	0.032638636363636	0.834932954545455		1
000018:	0.030800568181818	0.732955681818182	0.038229545454545	0.121469886363636	0.018239772727273	0.058304545454545		1
000019:	0.074557954545455	0.083958522727273	0.018942045454545	0.142247727272727	0.087597727272727	0.592696022727273		1
000020:	0.285507954545455	0.157927272727273	0.034186931818182	0.020770454545455	0.056448863636364	0.445158522727273		1
000021:	0.044603977272727	0.334146590909091	0.200305681818182	0.060647727272727	0.032458522727273	0.327837500000000		1
000022:	0.070421590909091	0.170631818181818	0.016678977272727	0.095456250000000	0.042696590909091	0.604114772727273		1
000023:	0.144868750000000	0.222927272727273	0.086150000000000	0.310907386363636	0.070571022727273	0.164575568181818		1
000024:	0.924681818181818	0.043351136363636	0.003914772727273	0.014034659090909	0.005161931818182	0.008855681818182		1
000025:	0.118298863636364	0.222135795454545	0.020601136363636	0.435262500000000	0.041697727272727	0.162003977272727		1
000026:	0.041851704545455	0.178061931818182	0.024835227272727	0.075726136363636	0.017448863636364	0.662076136363636		1
000027:	0.042651704545455	0.830865909090909	0.008722159090909	0.040695454545455	0.013420454545455	0.063644318181818		1
