Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.052405113636364	0.271827272727273	0.022936931818182	0.075533522727273	0.094149431818182	0.483147727272727		1
000002:	0.000858522727273	0.003005113636364	0.000404545454545	0.002234090909091	0.792402840909091	0.201094886363636		1
000003:	0.039409659090909	0.041960227272727	0.010839772727273	0.036984090909091	0.310130113636364	0.560676136363636		1
000004:	0.000144318181818	0.814930113636364	0.000119886363636	0.175575000000000	0.000853409090909	0.008377272727273		1
000005:	0.012583522727273	0.063176136363636	0.004746022727273	0.029709659090909	0.028069318181818	0.861715340909091		1
000006:	0.017465340909091	0.062530681818182	0.025835795454545	0.169572727272727	0.016338068181818	0.708257386363636		1
000007:	0.023994886363636	0.027644886363636	0.005772727272727	0.024969318181818	0.033429545454545	0.884188636363636		1
000008:	0.012669886363636	0.029801704545455	0.005864204545455	0.028370454545455	0.028459659090909	0.894834090909091		1
000009:	0.012896590909091	0.050285795454545	0.006063636363636	0.028612500000000	0.018384090909091	0.883757386363636		1
000010:	0.012734659090909	0.084386363636364	0.007691477272727	0.061897159090909	0.028709090909091	0.804581250000000		1
000011:	0.124900568181818	0.146002272727273	0.079856250000000	0.177867613636364	0.146492613636364	0.324880681818182		1
000012:	0.028555681818182	0.440195454545455	0.100749431818182	0.181968181818182	0.171921022727273	0.076610227272727		1
000013:	0.022218181818182	0.178461931818182	0.345973863636364	0.299305681818182	0.096203977272727	0.057836363636364		1
000014:	0.006030681818182	0.016625568181818	0.020540340909091	0.932775000000000	0.009880113636364	0.014148295454545		1
000015:	0.001422159090909	0.007871590909091	0.042746022727273	0.907134090909091	0.036792045454545	0.004034090909091		1
000016:	0.013852840909091	0.049376136363636	0.017096022727273	0.855065909090909	0.027594318181818	0.037014772727273		1
000017:	0.037400000000000	0.469906818181818	0.029899431818182	0.203156818181818	0.124752272727273	0.134884659090909		1
000018:	0.027216477272727	0.247497159090909	0.512421590909091	0.081388068181818	0.090165909090909	0.041310795454545		1
000019:	0.033872727272727	0.121808522727273	0.084672159090909	0.053645454545455	0.606368750000000	0.099632386363636		1
000020:	0.024200568181818	0.405510227272727	0.042482386363636	0.321142613636364	0.043702840909091	0.162961363636364		1
000021:	0.050239204545455	0.612159659090909	0.038730113636364	0.035223863636364	0.241089204545455	0.022557954545455		1
000022:	0.014402840909091	0.465757386363636	0.047702840909091	0.153103977272727	0.251072159090909	0.067960795454545		1
000023:	0.038373295454545	0.274518750000000	0.212430681818182	0.047397159090909	0.387993181818182	0.039286931818182		1
000024:	0.011160227272727	0.052688068181818	0.043668181818182	0.864392613636364	0.009124431818182	0.018966477272727		1
000025:	0.016498863636364	0.102835795454545	0.393859659090909	0.284231818181818	0.110584090909091	0.091989772727273		1
000026:	0.027594886363636	0.248178409090909	0.291778977272727	0.259702272727273	0.162536931818182	0.010208522727273		1
000027:	0.024247727272727	0.633602272727273	0.197445454545455	0.065997727272727	0.041188068181818	0.037518750000000		1
000028:	0.141734090909091	0.335832954545455	0.051915340909091	0.083930681818182	0.223893181818182	0.162693750000000		1
000029:	0.038662500000000	0.444850568181818	0.066356818181818	0.229484659090909	0.095223863636364	0.125421590909091		1
000030:	0.029122159090909	0.081019318181818	0.067940340909091	0.075491477272727	0.675038068181818	0.071388636363636		1
000031:	0.020654545454545	0.526681818181818	0.264898863636364	0.061664772727273	0.082514204545455	0.043585795454545		1
000032:	0.018638636363636	0.846776136363636	0.029780113636364	0.032909090909091	0.039274431818182	0.032621590909091		1
000033:	0.078464772727273	0.322728409090909	0.054626704545455	0.069617613636364	0.377892045454545	0.096670454545455		1
000034:	0.008473295454545	0.049388068181818	0.021415340909091	0.871476136363636	0.015627272727273	0.033619886363636		1
000035:	0.068030681818182	0.422212500000000	0.187473863636364	0.054451704545455	0.173931818181818	0.093899431818182		1
000036:	0.059305113636364	0.624064772727273	0.049152272727273	0.088611931818182	0.083514772727273	0.095351136363636		1
