30000	3	3	
0	0	0	0	0	0	0	0	0	
12.9796	0.161536	-0.300045	12.211	0.145922	-0.282122	19.2292	-0.0608808	-0.393556	
9.15896	-0.00285971	-0.187299	0.134379	0.0503527	-0.00424546	15.5614	-0.0681788	-0.3098	
-0.625825	-0.0793653	0.0373035	7.929	-0.033935	-0.150516	10.7776	-0.0314857	-0.211187	
12.896	-0.0037513	-0.262559	13.8974	-0.062692	-0.269551	15.9776	-0.109489	-0.305979	
9.30832	-0.123827	-0.16298	4.25613	-0.140411	-0.0521168	19.1442	-0.079389	-0.377795	
2.91576	0.0419143	-0.0555281	3.20705	-0.0148699	-0.0501379	14.6233	-0.0914493	-0.277808	
11.1549	0.0272893	-0.227794	18.7751	0.0840762	-0.39934	15.9056	0.0469353	-0.32961	
9.76101	0.0318228	-0.197884	-0.72017	-0.00807982	0.0312969	25.6395	-0.0213302	-0.5237	
2.88533	0.0318839	-0.0504641	15.3109	0.0750242	-0.320795	28.0732	0.0116259	-0.581172	
2.24546	0.132323	-0.0560946	14.542	0.0468266	-0.299185	25.9966	-0.0435096	-0.526697	
16.6185	0.0646061	-0.349118	8.95017	0.0938104	-0.188485	13.049	-0.0607523	-0.247918	
3.79094	0.148413	-0.092431	14.7528	0.0713129	-0.305538	25.9928	-0.0958723	-0.516658	
9.23704	0.0318776	-0.186132	12.7841	0.153526	-0.281478	23.1991	0.0152281	-0.476048	
7.90764	0.0397324	-0.159067	24.237	0.098906	-0.514324	28.0037	0.0483648	-0.584705	
7.61872	0.0465326	-0.153527	19.2378	0.171472	-0.420502	24.9414	-0.0721539	-0.497203	
9.63116	0.0460729	-0.19851	16.9549	0.160779	-0.369947	21.9839	0.0446808	-0.457471	
10.508	0.0136029	-0.208963	16.9412	0.087073	-0.358812	22.1927	-0.173413	-0.419683	
13.5642	0.124348	-0.293969	14.8161	0.0266721	-0.300848	17.8599	-0.142595	-0.333527	
5.9951	0.0202931	-0.114327	23.4491	0.162938	-0.509222	14.3663	-0.063724	-0.273602	
5.59945	0.0137949	-0.105173	15.6708	0.116471	-0.334905	18.0868	-0.0216992	-0.360443	
1.80581	-0.0877232	-0.00644416	13.1738	0.0865929	-0.277595	24.8955	-0.0691275	-0.496789	
5.65704	0.0459479	-0.114065	17.7615	0.0734843	-0.373165	27.6353	0.0275686	-0.57119	
4.84581	-0.0014082	-0.0870488	3.88555	0.107123	-0.0844459	21.2074	-0.0303379	-0.425287	
-1.08895	0.0139916	0.0363647	13.6403	0.122946	-0.293708	23.7276	-0.04328	-0.477114	
6.73191	0.0943662	-0.144336	14.0544	0.107166	-0.299676	29.0354	-0.00968017	-0.594101	
10.1579	0.203473	-0.236106	20.4466	0.120835	-0.436904	16.7479	-0.0659552	-0.324288	
9.16566	0.0929408	-0.193603	18.5895	0.0704297	-0.390298	13.4743	0.0367623	-0.273071	
1.25953	0.0483013	-0.0198293	20.799	0.189526	-0.45818	20.0137	-0.0500597	-0.396013	
7.59313	0.0350469	-0.151492	8.24377	0.101619	-0.175014	24.588	-0.0940995	-0.485211	
7.56463	0.0404066	-0.151961	11.2227	0.115748	-0.242742	13.5384	-0.0121014	-0.264556	
14.5698	0.040787	-0.299467	17.9878	0.104295	-0.382084	15.4073	-0.0971664	-0.289324	
10.5976	0.11523	-0.22939	19.6982	0.170323	-0.428937	14.9877	0.0216874	-0.303644	
12.322	0.106186	-0.264971	33.0088	0.186153	-0.715936	20.544	-0.0199357	-0.411555	
3.38372	0.0321358	-0.0586249	34.3336	0.139193	-0.736506	25.025	-0.0690666	-0.499035	
22.655	-0.0648664	-0.453801	14.3677	0.1948	-0.322907	19.5255	-0.105042	-0.376498	
4.86671	0.11476	-0.107248	20.7765	0.246408	-0.467286	23.4824	-0.089495	-0.463227	
13.0294	0.266107	-0.305256	20.2048	0.187759	-0.444596	21.4908	-0.0822994	-0.423125	
8.76173	0.132624	-0.195488	19.9161	0.272513	-0.453341	35.0957	0.0371902	-0.732216	
10.8885	0.112006	-0.236595	20.3983	0.192722	-0.449741	23.4167	-0.154819	-0.449842	
12.2703	0.203877	-0.28237	20.7807	0.162431	-0.455129	23.1084	-0.123908	-0.449105	
