30000	6	1	
0	0	0	0	0	0	
0.383248	0.284956	0.403797	0.534557	0.359061	0.49038	
0.444349	0.552527	0.508304	0.588525	0.517307	0.524136	
0.613991	0.51061	0.651119	0.670103	0.692616	0.662402	
0.669378	0.676673	0.619941	0.689901	0.743613	0.703041	
0.679478	0.718274	0.608904	0.698409	0.743777	0.761331	
0.671212	0.680586	0.647442	0.676793	0.692793	0.769512	
0.658904	0.676779	0.734263	0.707279	0.694794	0.722044	
0.663828	0.695043	0.695337	0.696215	0.778447	0.776266	
0.649694	0.719	0.7159	0.632527	0.749617	0.787576	
0.729184	0.684576	0.746995	0.756016	0.767478	0.703389	
0.618749	0.753764	0.661301	0.708718	0.716805	0.644554	
0.665494	0.658147	0.729505	0.698486	0.721649	0.734109	
0.698671	0.642924	0.754279	0.683634	0.803959	0.720213	
0.68553	0.814286	0.757655	0.695665	0.707599	0.694925	
0.565002	0.781038	0.664148	0.67919	0.717976	0.759491	
0.722341	0.642214	0.73193	0.880002	0.649986	0.782048	
0.661964	0.670238	0.670156	0.769753	0.78929	0.657296	
0.7402	0.725771	0.695767	0.713148	0.774731	0.736996	
0.639393	0.681845	0.799294	0.728022	0.843672	0.729322	
0.712367	0.610832	0.733539	0.666299	0.813527	0.673867	
0.670516	0.738437	0.812747	0.727216	0.808712	0.757938	
0.76573	0.6738	0.717781	0.704352	0.718803	0.654699	
0.692172	0.735221	0.742779	0.713912	0.746949	0.706448	
0.674289	0.798584	0.71361	0.749801	0.686582	0.64651	
0.693548	0.852247	0.854486	0.691751	0.745223	0.712622	
0.636187	0.808594	0.75792	0.820935	0.744407	0.66105	
0.674147	0.625891	0.689165	0.75228	0.728672	0.61004	
0.70448	0.655522	0.77157	0.749207	0.74204	0.653614	
0.541975	0.756146	0.736716	0.680381	0.789767	0.605762	
0.692436	0.658496	0.768682	0.787544	0.70714	0.66585	
0.685357	0.703435	0.778664	0.786603	0.701192	0.681812	
0.62662	0.712612	0.760635	0.738359	0.747341	0.659841	
0.6286	0.772421	0.734041	0.739651	0.733818	0.787713	
0.637463	0.698613	0.778074	0.703314	0.709028	0.584356	
0.637499	0.670386	0.763873	0.694344	0.763043	0.712097	
0.632444	0.631628	0.777489	0.678476	0.711258	0.688636	
0.656719	0.737073	0.74228	0.719328	0.674288	0.689361	
0.656781	0.619971	0.780532	0.619802	0.771973	0.689149	
0.610339	0.77925	0.754391	0.660544	0.652989	0.74931	
0.6279	0.666396	0.758721	0.690324	0.686643	0.678252	
0.660622	0.676849	0.729449	0.711844	0.645887	0.775877	
0.651866	0.688189	0.699907	0.62823	0.667426	0.68147	
0.689002	0.692305	0.757181	0.632783	0.682199	0.608132	
0.693902	0.591291	0.740649	0.623237	0.61296	0.653531	
0.67534	0.716367	0.769665	0.65686	0.621355	0.633416	
0.608307	0.700439	0.754397	0.623806	0.691968	0.715233	
0.649966	0.61816	0.769842	0.698401	0.692187	0.595665	
0.608642	0.668343	0.810446	0.680131	0.610098	0.761888	
0.704605	0.692248	0.824496	0.530908	0.652923	0.716964	
0.672823	0.624963	0.747648	0.682112	0.642995	0.727242	
0.680113	0.616775	0.746784	0.548769	0.602321	0.654447	
0.650815	0.670196	0.75177	0.593925	0.614959	0.718359	
0.611042	0.696389	0.785646	0.62009	0.667198	0.603613	
0.672884	0.676067	0.733178	0.701093	0.691099	0.576212	
0.567503	0.696504	0.826943	0.672682	0.650132	0.615188	
0.54541	0.676353	0.759428	0.663245	0.659908	0.680054	
0.703122	0.582922	0.697074	0.675914	0.727497	0.587195	
0.626922	0.678523	0.707194	0.645835	0.69759	0.645861	
0.622295	0.662829	0.659072	0.665207	0.740707	0.626627	
0.700785	0.615887	0.664038	0.69731	0.656938	0.577267	
