Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.227830681818182	0.266382386363636	0.172227840909091	0.040333522727273	0.139369886363636	0.153855681818182		1
000002:	0.408843181818182	0.394452840909091	0.102553409090909	0.020981818181818	0.047797159090909	0.025371590909091		1
000003:	0.633600000000000	0.148931250000000	0.063530113636364	0.030105113636364	0.025294886363636	0.098538636363636		1
000004:	0.161446590909091	0.052330681818182	0.711688636363636	0.022335795454545	0.023715340909091	0.028482954545455		1
000005:	0.713070454545455	0.060242045454545	0.044100000000000	0.016662500000000	0.071906818181818	0.094018181818182		1
000006:	0.087328409090909	0.074403409090909	0.668157386363636	0.073509659090909	0.062630113636364	0.033971022727273		1
000007:	0.431036363636364	0.408989204545455	0.064292613636364	0.026943750000000	0.023784659090909	0.044953409090909		1
000008:	0.690123295454545	0.128546590909091	0.095741477272727	0.034550568181818	0.024877840909091	0.026160227272727		1
000009:	0.003875568181818	0.003582386363636	0.004009659090909	0.003457954545455	0.496206818181818	0.488867613636364		1
000010:	0.698728409090909	0.069528409090909	0.070946022727273	0.036639772727273	0.098739204545455	0.025418181818182		1
000011:	0.334103409090909	0.200347159090909	0.139839772727273	0.027392045454545	0.087528409090909	0.210789204545455		1
000012:	0.352891477272727	0.034405113636364	0.198943750000000	0.162630113636364	0.198292613636364	0.052836931818182		1
000013:	0.138225568181818	0.033467613636364	0.281175568181818	0.208688636363636	0.214993181818182	0.123449431818182		1
000014:	0.030566477272727	0.020386363636364	0.889776136363636	0.017989204545455	0.015576704545455	0.025705113636364		1
000015:	0.736332954545455	0.028921590909091	0.126730113636364	0.029443750000000	0.048576704545455	0.029994886363636		1
000016:	0.033281818181818	0.025465340909091	0.895361363636364	0.013855113636364	0.013821022727273	0.018215340909091		1
000017:	0.530553409090909	0.090367045454545	0.092121590909091	0.017486931818182	0.212231250000000	0.057239772727273		1
000018:	0.118030113636364	0.024917045454545	0.069394318181818	0.452731818181818	0.312818750000000	0.022107954545455		1
000019:	0.750218181818182	0.035722159090909	0.040899431818182	0.053902840909091	0.070281818181818	0.048975568181818		1
000020:	0.250805681818182	0.111871022727273	0.331652272727273	0.030495454545455	0.222906818181818	0.052268750000000		1
000021:	0.124272159090909	0.682015909090909	0.002855113636364	0.187752272727273	0.002146590909091	0.000957954545455		1
000022:	0.567610227272727	0.032772727272727	0.064622727272727	0.038593750000000	0.214932386363636	0.081468181818182		1
000023:	0.089746022727273	0.037499431818182	0.040013068181818	0.027956250000000	0.056117045454545	0.748668181818182		1
000024:	0.028368181818182	0.023945454545455	0.880116477272727	0.021096022727273	0.028944886363636	0.017528977272727		1
000025:	0.095810227272727	0.047677840909091	0.131965340909091	0.095836363636364	0.095779545454545	0.532930681818182		1
000026:	0.317359090909091	0.058334659090909	0.042244318181818	0.074443181818182	0.419969318181818	0.087649431818182		1
000027:	0.050457954545455	0.022215340909091	0.029461931818182	0.057945454545455	0.805082386363636	0.034836931818182		1
000028:	0.290726136363636	0.356309659090909	0.067370454545455	0.024778977272727	0.128566477272727	0.132248295454545		1
000029:	0.166602272727273	0.393278409090909	0.167725568181818	0.032815909090909	0.199848863636364	0.039728977272727		1
000030:	0.427775000000000	0.078317613636364	0.118704545454545	0.061258522727273	0.050311931818182	0.263632386363636		1
000031:	0.084666477272727	0.026559659090909	0.048436363636364	0.198075000000000	0.554008522727273	0.088253977272727		1
000032:	0.080746022727273	0.077244318181818	0.084462500000000	0.029611363636364	0.675573295454545	0.052362500000000		1
000033:	0.333308522727273	0.148021590909091	0.062955113636364	0.038198295454545	0.302066477272727	0.115450000000000		1
000034:	0.035534090909091	0.020447159090909	0.885392045454545	0.019002272727273	0.023568181818182	0.016056250000000		1
000035:	0.054323295454545	0.042326704545455	0.034628409090909	0.029189772727273	0.060305113636364	0.779226704545455		1
000036:	0.400314772727273	0.140197727272727	0.116168750000000	0.024464204545455	0.260786363636364	0.058068181818182		1
000037:	0.199723863636364	0.043193750000000	0.107606250000000	0.047941477272727	0.554851136363636	0.046683522727273		1
000038:	0.108970454545455	0.135023295454545	0.084903977272727	0.036421022727273	0.032936931818182	0.601744318181818		1
000039:	0.271226704545455	0.044204545454545	0.139947159090909	0.241604545454545	0.181678409090909	0.121338636363636		1
000040:	0.042893181818182	0.041173295454545	0.858548863636364	0.018605113636364	0.018749431818182	0.020030113636364		1
000041:	0.173848863636364	0.045443181818182	0.220172727272727	0.038489204545455	0.471869318181818	0.050176704545455		1
000042:	0.036782954545455	0.023827840909091	0.051891477272727	0.045053977272727	0.051215340909091	0.791228409090909		1
000043:	0.596806250000000	0.084908522727273	0.110345454545455	0.023683522727273	0.127294318181818	0.056961931818182		1
000044:	0.470629545454545	0.054106250000000	0.096551704545455	0.038101704545455	0.269035795454545	0.071575000000000		1
000045:	0.117078409090909	0.030214204545455	0.039842613636364	0.094603977272727	0.698551136363636	0.019709659090909		1
000046:	0.074942613636364	0.083853977272727	0.068072159090909	0.149702840909091	0.145605113636364	0.477823295454545		1
000047:	0.120117045454545	0.132982954545455	0.162148295454545	0.096535227272727	0.133132954545455	0.355083522727273		1
000048:	0.733718181818182	0.068708522727273	0.056362500000000	0.024796022727273	0.029757386363636	0.086657386363636		1
000049:	0.809588068181818	0.036710795454545	0.052311363636364	0.027762500000000	0.043223863636364	0.030403409090909		1
000050:	0.121748295454545	0.034539204545455	0.379623863636364	0.054844318181818	0.126569318181818	0.282675000000000		1
000051:	0.015738636363636	0.013124431818182	0.924670454545455	0.032382386363636	0.008173863636364	0.005910227272727		1
000052:	0.047726136363636	0.018523295454545	0.887090340909091	0.014748863636364	0.014120454545455	0.017790909090909		1
000053:	0.234196022727273	0.036519318181818	0.196061931818182	0.053469886363636	0.199491477272727	0.280261363636364		1
000054:	0.064050000000000	0.040653409090909	0.077627272727273	0.127630681818182	0.095984090909091	0.594054545454546		1
000055:	0.593210795454545	0.038215340909091	0.259732386363636	0.021451136363636	0.066018750000000	0.021371590909091		1
000056:	0.003659090909091	0.002170454545455	0.160823295454545	0.415648863636364	0.005429545454545	0.412268750000000		1
000057:	0.378856250000000	0.067564772727273	0.144491477272727	0.053443750000000	0.311670454545455	0.043973295454545		1
000058:	0.776368750000000	0.023535227272727	0.018552272727273	0.066355113636364	0.035323863636364	0.079864772727273		1
000059:	0.267063636363636	0.034348863636364	0.033986931818182	0.082246022727273	0.437136931818182	0.145217613636364		1
000060:	0.743269318181818	0.025997159090909	0.072757954545455	0.016814204545455	0.071288068181818	0.069873295454545		1
000061:	0.647609659090909	0.033575568181818	0.084564772727273	0.029828409090909	0.122288636363636	0.082132954545455		1
000062:	0.045432386363636	0.024251136363636	0.883434090909091	0.010776136363636	0.017665909090909	0.018440340909091		1
000063:	0.037011363636364	0.045898295454545	0.878259659090909	0.012746022727273	0.013054545454545	0.013030113636364		1
000064:	0.038265909090909	0.033830681818182	0.887317045454545	0.013487500000000	0.014634659090909	0.012464204545455		1
000065:	0.841162500000000	0.034224431818182	0.032148863636364	0.016889204545455	0.027677840909091	0.047897159090909		1
000066:	0.254285795454545	0.029557954545455	0.076767045454545	0.010757386363636	0.574906250000000	0.053725568181818		1
000067:	0.084998863636364	0.079868750000000	0.786085795454545	0.010946022727273	0.018584090909091	0.019516477272727		1
000068:	0.581806250000000	0.034933522727273	0.028529545454545	0.057954545454545	0.201702272727273	0.095073863636364		1
000069:	0.332131818181818	0.047181250000000	0.084523863636364	0.029927272727273	0.421047159090909	0.085188636363636		1
000070:	0.173882954545455	0.076765909090909	0.301750568181818	0.051483522727273	0.086330113636364	0.309786931818182		1
000071:	0.373555681818182	0.044873863636364	0.029424431818182	0.039443181818182	0.310755681818182	0.201947159090909		1
000072:	0.749780113636364	0.051789204545455	0.095200000000000	0.017752272727273	0.045600568181818	0.039877840909091		1
000073:	0.803688636363636	0.029173295454545	0.054156818181818	0.021048863636364	0.062330113636364	0.029602272727273		1
