Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.242079545454545	0.107482386363636	0.318548295454545	0.043394318181818	0.288495454545455		1
000002:	0.052707954545455	0.092721590909091	0.547942045454546	0.023278409090909	0.283350000000000		1
000003:	0.040906818181818	0.046638068181818	0.756075568181818	0.034022727272727	0.122356818181818		1
000004:	0.020840340909091	0.601776136363636	0.322026136363636	0.021597159090909	0.033760227272727		1
000005:	0.073130113636364	0.042749431818182	0.815379545454545	0.017583522727273	0.051157386363636		1
000006:	0.082683522727273	0.591758522727273	0.179059090909091	0.066681250000000	0.079817613636364		1
000007:	0.028063068181818	0.055635227272727	0.640898863636364	0.022556250000000	0.252846590909091		1
000008:	0.020498863636364	0.054502840909091	0.775231250000000	0.023610227272727	0.126156818181818		1
000009:	0.037693750000000	0.193478409090909	0.695727272727273	0.025563068181818	0.047537500000000		1
000010:	0.136731250000000	0.089725568181818	0.688653409090909	0.026244886363636	0.058644886363636		1
000011:	0.107422159090909	0.209315909090909	0.267989772727273	0.028243750000000	0.387028409090909		1
000012:	0.309327272727273	0.139257386363636	0.421757954545455	0.098998863636364	0.030658522727273		1
000013:	0.265986363636364	0.204044318181818	0.111298863636364	0.379015909090909	0.039654545454545		1
000014:	0.020203977272727	0.907031818181818	0.032964204545455	0.015468181818182	0.024331818181818		1
000015:	0.088813068181818	0.078932954545455	0.784274431818182	0.019578977272727	0.028400568181818		1
000016:	0.059714772727273	0.793968750000000	0.104823295454545	0.019365340909091	0.022127840909091		1
000017:	0.428233522727273	0.097892045454545	0.398501136363636	0.018268181818182	0.057105113636364		1
000018:	0.189932954545455	0.066310795454545	0.078769318181818	0.644095454545455	0.020891477272727		1
000019:	0.152509659090909	0.028932954545455	0.685638068181818	0.098951704545455	0.033967613636364		1
000020:	0.297698295454545	0.370133522727273	0.236842613636364	0.031601136363636	0.063724431818182		1
000021:	0.728950568181818	0.023087500000000	0.053047159090909	0.018303409090909	0.176611363636364		1
000022:	0.361740909090909	0.056923295454545	0.499588636363636	0.046486931818182	0.035260227272727		1
