Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.355965909090909	0.111967045454545	0.092724431818182	0.034850000000000	0.169253977272727	0.016543750000000	0.218694886363636		1
000002:	0.880865340909091	0.009318750000000	0.011794318181818	0.014212500000000	0.042774431818182	0.003660795454545	0.037373863636364		1
000003:	0.667972727272727	0.079705113636364	0.050794886363636	0.014945454545455	0.089261931818182	0.030149431818182	0.067170454545455		1
000004:	0.864459090909091	0.011889204545455	0.067913636363636	0.003660795454545	0.007047159090909	0.001864204545455	0.043165909090909		1
000005:	0.767975000000000	0.047667045454545	0.031568750000000	0.014724431818182	0.071398295454545	0.025266477272727	0.041400000000000		1
000006:	0.693963068181818	0.045401704545455	0.090444318181818	0.021698295454545	0.036761931818182	0.017978409090909	0.093752272727273		1
000007:	0.773826704545455	0.021195454545455	0.021387500000000	0.022842613636364	0.099419318181818	0.007587500000000	0.053740909090909		1
000008:	0.889430681818182	0.028499431818182	0.022919886363636	0.007890909090909	0.029693181818182	0.004410227272727	0.017155681818182		1
000009:	0.851980113636364	0.011860795454545	0.056817045454545	0.014069318181818	0.027576704545455	0.008139772727273	0.029556250000000		1
000010:	0.701127272727273	0.022936363636364	0.152450000000000	0.015042045454545	0.031538068181818	0.005953977272727	0.070952272727273		1
000011:	0.145373863636364	0.372060795454545	0.170381818181818	0.045519318181818	0.059200000000000	0.084236931818182	0.123227272727273		1
000012:	0.119788068181818	0.051520454545455	0.099818750000000	0.150355681818182	0.023382386363636	0.069615909090909	0.485518750000000		1
000013:	0.075435795454545	0.110562500000000	0.214458522727273	0.283960227272727	0.024757386363636	0.192067613636364	0.098757954545455		1
000014:	0.001760795454545	0.001952272727273	0.001652272727273	0.000911931818182	0.000568181818182	0.991382954545455	0.001771590909091		1
000015:	0.348363636363636	0.097381818181818	0.161240909090909	0.158254545454545	0.065587500000000	0.035552840909091	0.133618750000000		1
000016:	0.081777272727273	0.022094318181818	0.785936363636364	0.029499431818182	0.018502272727273	0.027217613636364	0.034972727272727		1
