Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.063529545454545	0.069409659090909	0.006432954545455	0.175023295454545	0.519543181818182	0.063138636363636	0.102922727272727		1
000002:	0.060536363636364	0.018014204545455	0.011143750000000	0.640944886363636	0.092867045454545	0.038301704545455	0.138192045454545		1
000003:	0.043608522727273	0.252874431818182	0.017027840909091	0.370117613636364	0.201665340909091	0.031184090909091	0.083522159090909		1
000004:	0.222967045454545	0.015250568181818	0.013144318181818	0.600558522727273	0.072589204545455	0.029721590909091	0.045768750000000		1
000005:	0.061871590909091	0.036671590909091	0.008917613636364	0.708003409090909	0.100452840909091	0.039326136363636	0.044756818181818		1
000006:	0.491442045454545	0.013755113636364	0.014206250000000	0.265458522727273	0.042552272727273	0.076101704545455	0.096484090909091		1
000007:	0.040228409090909	0.034878977272727	0.014500568181818	0.524394318181818	0.236052272727273	0.026013636363636	0.123931818181818		1
000008:	0.028843750000000	0.020742613636364	0.006929545454545	0.816798295454545	0.026305113636364	0.057115340909091	0.043265340909091		1
000009:	0.349259090909091	0.009381818181818	0.005556250000000	0.485965909090909	0.027393181818182	0.052083522727273	0.070360227272727		1
000010:	0.023287500000000	0.046555681818182	0.189305113636364	0.501191477272727	0.113866477272727	0.089712500000000	0.036081250000000		1
000011:	0.072932386363636	0.105780113636364	0.026288068181818	0.046834090909091	0.638014772727273	0.083907386363636	0.026243181818182		1
000012:	0.178346590909091	0.110680681818182	0.060198295454545	0.055317045454545	0.036807386363636	0.535650000000000	0.023000000000000		1
000013:	0.319161363636364	0.077551704545455	0.184653409090909	0.089542045454545	0.033253409090909	0.276385795454545	0.019452272727273		1
000014:	0.928989204545455	0.005353409090909	0.010046022727273	0.009997159090909	0.018394318181818	0.017403977272727	0.009815909090909		1
000015:	0.182507386363636	0.194311363636364	0.033467613636364	0.396562500000000	0.055453409090909	0.088542045454545	0.049155681818182		1
000016:	0.795080113636364	0.022321022727273	0.025663068181818	0.035197727272727	0.045843181818182	0.051097159090909	0.024797727272727		1
000017:	0.047445454545455	0.122815340909091	0.026864772727273	0.110863068181818	0.506813068181818	0.168664772727273	0.016533522727273		1
000018:	0.002451704545455	0.007747727272727	0.000244318181818	0.000547159090909	0.000282386363636	0.988502272727273	0.000224431818182		1
000019:	0.044347159090909	0.610055681818182	0.069311363636364	0.121888636363636	0.065446022727273	0.064204545454545	0.024746590909091		1
000020:	0.315203977272727	0.043726136363636	0.036907954545455	0.153859659090909	0.052913636363636	0.353759659090909	0.043628977272727		1
000021:	0.030252840909091	0.268813068181818	0.063166477272727	0.022957954545455	0.258633522727273	0.316625000000000	0.039551136363636		1
000022:	0.098229545454545	0.229273863636364	0.061615909090909	0.179918750000000	0.062441477272727	0.331981250000000	0.036539204545455		1
000023:	0.044786931818182	0.116589772727273	0.096787500000000	0.063849431818182	0.374522727272727	0.201951704545455	0.101511931818182		1
000024:	0.937438636363636	0.004978977272727	0.018853409090909	0.007661363636364	0.008442045454545	0.017206250000000	0.005419318181818		1
000025:	0.329127840909091	0.102753409090909	0.307975568181818	0.061776136363636	0.032007954545455	0.139753977272727	0.026605113636364		1
000026:	0.031892045454545	0.310714204545455	0.067332954545455	0.056441477272727	0.032927272727273	0.479262500000000	0.021429545454545		1
