Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.204588068181818	0.061444318181818	0.095590909090909	0.171681250000000	0.181536931818182	0.099276704545455	0.013034659090909	0.172847159090909		1
000002:	0.878006818181818	0.016356250000000	0.014778977272727	0.024238636363636	0.008518750000000	0.009228977272727	0.002372727272727	0.046498863636364		1
000003:	0.308078977272727	0.028594886363636	0.029736931818182	0.066966477272727	0.333190909090909	0.047063636363636	0.005832954545455	0.180535227272727		1
000004:	0.010456818181818	0.003852272727273	0.091443750000000	0.009493750000000	0.853741477272727	0.002569318181818	0.000783522727273	0.027659090909091		1
000005:	0.039242613636364	0.011293750000000	0.040767613636364	0.015843750000000	0.017306250000000	0.018830681818182	0.001926136363636	0.854789204545455		1
000006:	0.209501136363636	0.038843750000000	0.084668181818182	0.042148863636364	0.031825000000000	0.026213636363636	0.016171022727273	0.550628409090909		1
000007:	0.558396022727273	0.019277840909091	0.031256250000000	0.164000000000000	0.057438068181818	0.020424431818182	0.008689772727273	0.140517613636364		1
000008:	0.065746022727273	0.013452272727273	0.018650000000000	0.205260795454545	0.016026136363636	0.020148863636364	0.003221590909091	0.657494318181818		1
000009:	0.273234659090909	0.018556250000000	0.021159659090909	0.016047159090909	0.018131818181818	0.008807954545455	0.004193181818182	0.639869318181818		1
000010:	0.434003977272727	0.023701136363636	0.088098295454545	0.026459659090909	0.040416477272727	0.054705113636364	0.005431818181818	0.327183522727273		1
000011:	0.020275568181818	0.041171590909091	0.710540909090909	0.015296590909091	0.052918181818182	0.033230681818182	0.023239204545455	0.103327272727273		1
000012:	0.048516477272727	0.156275000000000	0.075966477272727	0.021986931818182	0.141667613636364	0.245388636363636	0.072944886363636	0.237253977272727		1
000013:	0.043840909090909	0.180009090909091	0.091117613636364	0.018869886363636	0.035253977272727	0.327084090909091	0.266053977272727	0.037770454545455		1
000014:	0.066512500000000	0.049703409090909	0.469532954545455	0.042350000000000	0.107968750000000	0.073147727272727	0.060755113636364	0.130029545454545		1
000015:	0.103598295454545	0.050732386363636	0.085443181818182	0.020051704545455	0.415271022727273	0.054957954545455	0.044738636363636	0.225206818181818		1
000016:	0.053160795454545	0.030791477272727	0.501780681818182	0.033014204545455	0.052458522727273	0.172198863636364	0.027614204545455	0.128981250000000		1
000017:	0.041095454545455	0.131314772727273	0.265890909090909	0.038393181818182	0.379180681818182	0.039506250000000	0.033968181818182	0.070650568181818		1
000018:	0.179361931818182	0.280852272727273	0.037756818181818	0.014704545454545	0.123179545454545	0.032045454545455	0.235718750000000	0.096380681818182		1
000019:	0.448789204545455	0.073038636363636	0.040406250000000	0.023022727272727	0.067480681818182	0.194164204545455	0.070261363636364	0.082836931818182		1
000020:	0.172881818181818	0.147011931818182	0.091527840909091	0.052625568181818	0.315636363636364	0.038855681818182	0.063081250000000	0.118379545454545		1
000021:	0.034780113636364	0.170933522727273	0.085030113636364	0.119185227272727	0.443455681818182	0.069447727272727	0.046411363636364	0.030756250000000		1
000022:	0.008134659090909	0.103577272727273	0.041928409090909	0.015725568181818	0.690897159090909	0.063984659090909	0.032103409090909	0.043648863636364		1
000023:	0.077855113636364	0.134469318181818	0.328524431818182	0.036119886363636	0.201347159090909	0.097811363636364	0.072110795454545	0.051761931818182		1
000024:	0.242049431818182	0.190709659090909	0.046480113636364	0.011807954545455	0.029038636363636	0.020880113636364	0.412696022727273	0.046338068181818		1
000025:	0.053796022727273	0.121359090909091	0.087751704545455	0.027258522727273	0.157973863636364	0.227018750000000	0.226331250000000	0.098510795454545		1
000026:	0.026844318181818	0.158335227272727	0.027517613636364	0.022607954545455	0.392331818181818	0.238196590909091	0.080290909090909	0.053875568181818		1
000027:	0.034295454545455	0.552139772727273	0.035256250000000	0.021628409090909	0.105940909090909	0.037484659090909	0.150524431818182	0.062730113636364		1
000028:	0.036920454545455	0.061057954545455	0.391600568181818	0.045058522727273	0.356985795454545	0.035984659090909	0.030640340909091	0.041751704545455		1
000029:	0.147893181818182	0.213062500000000	0.182853409090909	0.048235795454545	0.167546022727273	0.050851136363636	0.079657954545455	0.109900000000000		1
000030:	0.182223295454545	0.082515340909091	0.119322727272727	0.046634090909091	0.095253409090909	0.274189204545455	0.087714772727273	0.112147159090909		1
000031:	0.022616477272727	0.352154545454545	0.025308522727273	0.016932386363636	0.073297727272727	0.323323295454545	0.153836363636364	0.032530681818182		1
000032:	0.023435795454545	0.646786931818182	0.037497159090909	0.037035227272727	0.058087500000000	0.089379545454545	0.077463636363636	0.030314204545455		1
000033:	0.006030681818182	0.030565909090909	0.015378977272727	0.038040340909091	0.082954545454545	0.618343750000000	0.152307386363636	0.056378409090909		1
000034:	0.017606818181818	0.052015909090909	0.344262500000000	0.013007386363636	0.030746022727273	0.026811363636364	0.035858522727273	0.479691477272727		1
000035:	0.080665340909091	0.515263068181818	0.074094886363636	0.036183522727273	0.109884090909091	0.038784659090909	0.108586931818182	0.036537500000000		1
000036:	0.063203977272727	0.393552840909091	0.098667613636364	0.049128977272727	0.101138068181818	0.042160795454545	0.078553977272727	0.173593750000000		1
000037:	0.022760227272727	0.441027840909091	0.096374431818182	0.027323863636364	0.162497727272727	0.108657386363636	0.068454545454545	0.072903977272727		1
000038:	0.371192613636364	0.053434090909091	0.067608522727273	0.039980681818182	0.028468750000000	0.186839772727273	0.112913068181818	0.139562500000000		1
