Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.018803409090909	0.176691477272727	0.051679545454545	0.297571590909091	0.412955113636364	0.042298863636364		1
000002:	0.007083522727273	0.116460227272727	0.021593181818182	0.086753409090909	0.758107954545455	0.010001704545455		1
000003:	0.031520454545455	0.106566477272727	0.015898295454545	0.420876704545455	0.382032954545455	0.043105113636364		1
000004:	0.008863636363636	0.520834659090909	0.031901704545455	0.089801136363636	0.333418181818182	0.015180681818182		1
000005:	0.000532386363636	0.033726136363636	0.001236931818182	0.174459090909091	0.789344886363636	0.000700568181818		1
000006:	0.019391477272727	0.425295454545455	0.028516477272727	0.068924431818182	0.369681818181818	0.088190340909091		1
000007:	0.008593750000000	0.212664204545455	0.010865909090909	0.212010227272727	0.523540340909091	0.032325568181818		1
000008:	0.010758522727273	0.077305113636364	0.016935227272727	0.066531250000000	0.809317613636364	0.019152272727273		1
000009:	0.011640909090909	0.217658522727273	0.028104545454545	0.092622159090909	0.634811931818182	0.015161931818182		1
000010:	0.008668181818182	0.193221022727273	0.019614772727273	0.184002272727273	0.573255681818182	0.021238068181818		1
000011:	0.137818181818182	0.239482954545455	0.079875000000000	0.254713068181818	0.139020454545455	0.149090340909091		1
000012:	0.099761363636364	0.219116477272727	0.326081250000000	0.279870454545455	0.042746590909091	0.032423863636364		1
000013:	0.155847727272727	0.180331818181818	0.534172159090909	0.071854545454545	0.035402272727273	0.022391477272727		1
000014:	0.029959659090909	0.841538068181818	0.050626136363636	0.034204545454545	0.028377272727273	0.015294318181818		1
000015:	0.036282386363636	0.302165909090909	0.053656818181818	0.548093181818182	0.043891477272727	0.015910227272727		1
000016:	0.026880681818182	0.864317613636364	0.027727840909091	0.036136363636364	0.025927272727273	0.019010227272727		1
000017:	0.022658522727273	0.080043750000000	0.057257386363636	0.788708522727273	0.029717613636364	0.021614204545455		1
000018:	0.102276136363636	0.092833522727273	0.643647727272727	0.106590909090909	0.028765909090909	0.025885795454545		1
000019:	0.176192613636364	0.058739204545455	0.139493750000000	0.543425000000000	0.049937500000000	0.032211931818182		1
000020:	0.045506250000000	0.343632954545455	0.136314772727273	0.382081250000000	0.065289204545455	0.027175568181818		1
000021:	0.073257386363636	0.051941477272727	0.327318181818182	0.366099431818182	0.030100000000000	0.151283522727273		1
000022:	0.062778409090909	0.142592045454545	0.169683522727273	0.564163068181818	0.041361363636364	0.019421590909091		1
000023:	0.629884659090909	0.063565340909091	0.200590909090909	0.064918181818182	0.023248863636364	0.017792045454545		1
000024:	0.081464772727273	0.785585227272727	0.066865909090909	0.031365909090909	0.017659090909091	0.017059090909091		1
000025:	0.497141477272727	0.131270454545455	0.205237500000000	0.093539204545455	0.038140340909091	0.034671022727273		1
000026:	0.111699431818182	0.060638068181818	0.310585795454545	0.439582954545455	0.046452840909091	0.031040909090909		1
000027:	0.106640340909091	0.047424431818182	0.746392613636364	0.061789204545455	0.018515340909091	0.019238068181818		1
000028:	0.045375568181818	0.108500568181818	0.151467045454545	0.380450000000000	0.100655113636364	0.213551704545455		1
000029:	0.082006250000000	0.214893750000000	0.351206818181818	0.239022159090909	0.052555681818182	0.060315340909091		1
000030:	0.475619318181818	0.145480681818182	0.083657954545455	0.195479545454545	0.042511363636364	0.057251136363636		1
000031:	0.139488068181818	0.071115909090909	0.639847727272727	0.104842045454545	0.028725000000000	0.015981250000000		1
000032:	0.084139772727273	0.090782954545455	0.509930113636364	0.180776136363636	0.027620454545455	0.106750568181818		1
000033:	0.103972159090909	0.074139772727273	0.196229545454545	0.423884090909091	0.101043181818182	0.100731250000000		1
000034:	0.022108522727273	0.872513636363636	0.043228409090909	0.032556250000000	0.020186931818182	0.009406250000000		1
000035:	0.220983522727273	0.046646022727273	0.405355681818182	0.127509090909091	0.117937500000000	0.081568181818182		1
000036:	0.043703409090909	0.195364204545455	0.252797159090909	0.336841477272727	0.083298863636364	0.087994886363636		1
000037:	0.049425000000000	0.123291477272727	0.557771590909091	0.229392045454545	0.020702840909091	0.019417045454545		1
000038:	0.447461363636364	0.143079545454545	0.121916477272727	0.116225000000000	0.071525568181818	0.099792045454545		1
000039:	0.397140340909091	0.175696590909091	0.209518181818182	0.159748295454545	0.034121590909091	0.023775000000000		1
000040:	0.128530681818182	0.722087500000000	0.045415909090909	0.051253409090909	0.021662500000000	0.031050000000000		1
000041:	0.049707954545455	0.259965909090909	0.397832386363636	0.221795454545455	0.041755681818182	0.028942613636364		1
000042:	0.211950000000000	0.095701704545455	0.380650000000000	0.241898863636364	0.043188068181818	0.026611363636364		1
000043:	0.053044318181818	0.137592613636364	0.097058522727273	0.601722159090909	0.082917045454545	0.027665340909091		1
000044:	0.081831250000000	0.109539204545455	0.179972727272727	0.542013636363636	0.056039772727273	0.030603409090909		1
000045:	0.061257386363636	0.038898863636364	0.640516477272727	0.206568181818182	0.031751136363636	0.021007954545455		1
000046:	0.216646022727273	0.132950000000000	0.379935795454545	0.103418181818182	0.069628409090909	0.097421590909091		1
000047:	0.088107954545455	0.178057954545455	0.223546590909091	0.228286931818182	0.226917613636364	0.055082954545455		1
000048:	0.071180113636364	0.099402840909091	0.045509659090909	0.324152272727273	0.404107386363636	0.055647727272727		1
000049:	0.036526704545455	0.050194886363636	0.035777272727273	0.789971590909091	0.066395454545455	0.021134090909091		1
000050:	0.118930113636364	0.269800000000000	0.153406250000000	0.276301704545455	0.151946590909091	0.029615340909091		1
000051:	0.009902840909091	0.912032386363636	0.018161931818182	0.026833522727273	0.023179545454545	0.009889772727273		1
000052:	0.008464204545455	0.918168750000000	0.012185795454545	0.032566477272727	0.020267045454545	0.008347727272727		1
000053:	0.094894886363636	0.204413636363636	0.262982386363636	0.290005113636364	0.126941477272727	0.020762500000000		1
000054:	0.635929545454545	0.038929545454545	0.138222727272727	0.066663068181818	0.094245454545455	0.026009659090909		1
000055:	0.028455113636364	0.335372727272727	0.045255113636364	0.414526704545455	0.151419318181818	0.024971022727273		1
000056:	0.038377840909091	0.088662500000000	0.124509659090909	0.351998295454545	0.079316477272727	0.317135227272727		1
000057:	0.077530113636364	0.122275568181818	0.193852840909091	0.498192045454545	0.083306250000000	0.024843181818182		1
000058:	0.248407954545455	0.043425000000000	0.043269318181818	0.589535227272727	0.050819886363636	0.024542613636364		1
000059:	0.205197159090909	0.037607386363636	0.125993181818182	0.568197159090909	0.039083522727273	0.023921590909091		1
000060:	0.023447159090909	0.105096022727273	0.034886931818182	0.762950568181818	0.058020454545455	0.015598863636364		1
000061:	0.021845454545455	0.104709090909091	0.063792045454545	0.741057386363636	0.052764772727273	0.015831250000000		1
000062:	0.015817613636364	0.863905681818182	0.018974431818182	0.045763068181818	0.034109659090909	0.021429545454545		1
000063:	0.017302840909091	0.879082386363636	0.019569318181818	0.030674431818182	0.032349431818182	0.021021590909091		1
000064:	0.015547159090909	0.838061363636364	0.013461363636364	0.037793181818182	0.068169886363636	0.026967045454545		1
000065:	0.057391477272727	0.129994318181818	0.059822727272727	0.383286931818182	0.333630681818182	0.035873863636364		1
000066:	0.040511363636364	0.163336931818182	0.148621022727273	0.554946590909091	0.074066477272727	0.018517613636364		1
000067:	0.013836931818182	0.536326704545455	0.017964204545455	0.054513068181818	0.364381818181818	0.012977272727273		1
000068:	0.079355681818182	0.039504545454545	0.082730681818182	0.729393750000000	0.046746022727273	0.022269318181818		1
000069:	0.033322727272727	0.088245454545455	0.113411931818182	0.689827272727273	0.049265340909091	0.025927272727273		1
000070:	0.232135795454545	0.273305113636364	0.085465340909091	0.269432954545455	0.091210795454545	0.048450000000000		1
000071:	0.079009659090909	0.039912500000000	0.074384090909091	0.731727840909091	0.046725000000000	0.028240909090909		1
000072:	0.052212500000000	0.229672727272727	0.046575000000000	0.511615340909091	0.111290340909091	0.048634090909091		1
000073:	0.044761363636364	0.120565340909091	0.077700000000000	0.549284090909091	0.170854545454545	0.036834659090909		1
000074:	0.150076704545455	0.146715909090909	0.345150568181818	0.278235795454545	0.049904545454545	0.029916477272727		1
000075:	0.278825568181818	0.079186931818182	0.138301704545455	0.308801136363636	0.169311363636364	0.025573295454545		1
000076:	0.088836931818182	0.038865340909091	0.137847159090909	0.206314772727273	0.073284659090909	0.454851136363636		1
000077:	0.092678409090909	0.087649431818182	0.208694886363636	0.239931818181818	0.106035795454545	0.265009659090909		1
000078:	0.027040340909091	0.148277272727273	0.037817045454545	0.650780681818182	0.094473295454545	0.041611363636364		1
000079:	0.229341477272727	0.095045454545455	0.079846022727273	0.472773863636364	0.080830681818182	0.042162500000000		1
000080:	0.414731818181818	0.035781250000000	0.102712500000000	0.359714204545455	0.050298295454545	0.036761931818182		1
000081:	0.019269886363636	0.043707954545455	0.060602272727273	0.768817045454545	0.085575568181818	0.022027272727273		1
000082:	0.044326704545455	0.082911931818182	0.035995454545455	0.675538636363636	0.137198295454545	0.024028977272727		1
000083:	0.027717045454545	0.023846590909091	0.155180113636364	0.695067613636364	0.073268750000000	0.024919886363636		1
000084:	0.058790340909091	0.866152840909091	0.034397159090909	0.017612500000000	0.013482954545455	0.009564204545455		1
000085:	0.034860795454545	0.161389204545455	0.314323863636364	0.309299431818182	0.112896022727273	0.067230681818182		1
000086:	0.103836363636364	0.433736363636364	0.108058522727273	0.150039204545455	0.147667045454545	0.056662500000000		1
000087:	0.022930113636364	0.043495454545455	0.037347159090909	0.855370454545455	0.029142613636364	0.011714204545455		1
000088:	0.042161931818182	0.041547159090909	0.506096590909091	0.318884090909091	0.058502840909091	0.032807386363636		1
000089:	0.062339204545455	0.072867613636364	0.461826136363636	0.259753977272727	0.105352272727273	0.037860795454545		1
000090:	0.108457386363636	0.240469318181818	0.523803977272727	0.028858522727273	0.037144886363636	0.061265909090909		1
