Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.046420454545455	0.107552272727273	0.846027272727273		1
000002:	0.012662500000000	0.040647727272727	0.946689772727273		1
000003:	0.020689204545455	0.082795454545455	0.896515340909091		1
000004:	0.016215909090909	0.045299431818182	0.938484659090909		1
000005:	0.014241477272727	0.022161363636364	0.963597159090909		1
000006:	0.029348295454545	0.965121022727273	0.005530681818182		1
000007:	0.015448295454545	0.147734659090909	0.836817045454545		1
000008:	0.023678409090909	0.052096022727273	0.924225568181818		1
000009:	0.018175568181818	0.034699431818182	0.947125000000000		1
000010:	0.025347727272727	0.043358522727273	0.931293750000000		1
000011:	0.280222727272727	0.131935227272727	0.587842045454545		1
000012:	0.663275000000000	0.028539772727273	0.308185227272727		1
000013:	0.863252272727273	0.019309659090909	0.117438068181818		1
000014:	0.245057954545455	0.051031818181818	0.703910227272727		1
000015:	0.147306250000000	0.023326136363636	0.829367613636364		1
000016:	0.098214204545455	0.033511363636364	0.868274431818182		1
000017:	0.201267613636364	0.046278977272727	0.752453409090909		1
000018:	0.894573863636364	0.022379545454545	0.083046590909091		1
000019:	0.537018750000000	0.032595454545455	0.430385795454545		1
000020:	0.276669886363636	0.034438068181818	0.688892045454545		1
000021:	0.772503977272727	0.106716477272727	0.120779545454545		1
000022:	0.524608522727273	0.022475000000000	0.452916477272727		1
000023:	0.666206818181818	0.083182954545455	0.250610227272727		1
000024:	0.585920454545454	0.034863636363636	0.379215909090909		1
000025:	0.837814772727273	0.028711931818182	0.133473295454545		1
000026:	0.799423295454545	0.027119886363636	0.173456818181818		1
000027:	0.896307386363636	0.010901704545455	0.092790909090909		1
000028:	0.316374431818182	0.166616477272727	0.517009090909091		1
000029:	0.628298295454545	0.037914772727273	0.333786931818182		1
000030:	0.529968181818182	0.071707386363636	0.398324431818182		1
000031:	0.933586931818182	0.014887500000000	0.051525568181818		1
000032:	0.807499431818182	0.039952840909091	0.152547727272727		1
000033:	0.598315340909091	0.084533522727273	0.317151136363636		1
000034:	0.339730113636364	0.050731818181818	0.609538068181818		1
000035:	0.822336363636364	0.110346022727273	0.067317613636364		1
000036:	0.390841477272727	0.060176704545455	0.548981818181818		1
000037:	0.723566477272727	0.027385227272727	0.249048295454545		1
000038:	0.483884659090909	0.215071022727273	0.301044318181818		1
000039:	0.841655113636364	0.021411363636364	0.136933522727273		1
000040:	0.393063636363636	0.044551704545455	0.562384659090909		1
000041:	0.692059659090909	0.039149431818182	0.268790909090909		1
000042:	0.887392613636364	0.024692613636364	0.087914772727273		1
000043:	0.152343181818182	0.036127272727273	0.811529545454545		1
000044:	0.521352840909091	0.042241477272727	0.436405681818182		1
000045:	0.901631818181818	0.015442613636364	0.082925568181818		1
000046:	0.705225000000000	0.125376704545455	0.169398295454545		1
000047:	0.391090340909091	0.088390340909091	0.520519318181818		1
000048:	0.071911363636364	0.037618181818182	0.890470454545455		1
000049:	0.240322159090909	0.035650000000000	0.724027840909091		1
000050:	0.436531818181818	0.052190340909091	0.511277840909091		1
000051:	0.060556250000000	0.085193750000000	0.854250000000000		1
000052:	0.051193181818182	0.033406818181818	0.915400000000000		1
000053:	0.398264772727273	0.033378409090909	0.568356818181818		1
000054:	0.768669886363636	0.069581818181818	0.161748295454545		1
000055:	0.069431818181818	0.034110227272727	0.896457954545455		1
000056:	0.219592613636364	0.040296022727273	0.740111363636364		1
000057:	0.345721022727273	0.049571022727273	0.604707954545455		1
000058:	0.534418750000000	0.040968750000000	0.424612500000000		1
000059:	0.722455113636364	0.032875568181818	0.244669318181818		1
000060:	0.082933522727273	0.029899431818182	0.887167045454545		1
000061:	0.218761931818182	0.022795454545455	0.758442613636364		1
000062:	0.056676136363636	0.045169318181818	0.898154545454545		1
000063:	0.063517613636364	0.086447159090909	0.850035227272727		1
000064:	0.037947727272727	0.188618750000000	0.773433522727273		1
000065:	0.075235795454545	0.055711931818182	0.869052272727273		1
000066:	0.346729545454545	0.019523295454545	0.633747159090909		1
000067:	0.044771590909091	0.052792045454545	0.902436363636364		1
000068:	0.595682954545455	0.031503409090909	0.372813636363636		1
000069:	0.393305113636364	0.029408522727273	0.577286363636364		1
000070:	0.375746590909091	0.075332386363636	0.548921022727273		1
000071:	0.685619886363636	0.035275000000000	0.279105113636364		1
000072:	0.080481250000000	0.037060795454545	0.882457954545455		1
000073:	0.116704545454545	0.042859090909091	0.840436363636364		1
000074:	0.820805681818182	0.033051704545455	0.146142613636364		1
000075:	0.513468181818182	0.046727840909091	0.439803977272727		1
000076:	0.385167613636364	0.432053977272727	0.182778409090909		1
000077:	0.353079545454545	0.284410227272727	0.362510227272727		1
000078:	0.059249431818182	0.046122727272727	0.894627840909091		1
000079:	0.660452840909091	0.048187500000000	0.291359659090909		1
000080:	0.811343750000000	0.043944318181818	0.144711931818182		1
000081:	0.093955681818182	0.027938636363636	0.878105681818182		1
000082:	0.076120454545455	0.043738636363636	0.880140909090909		1
000083:	0.269049431818182	0.045940909090909	0.685009659090909		1
000084:	0.357993181818182	0.264702840909091	0.377303977272727		1
000085:	0.413580113636364	0.070665909090909	0.515753977272727		1
000086:	0.318889204545455	0.048418750000000	0.632692045454545		1
000087:	0.314632954545455	0.020886931818182	0.664480113636364		1
000088:	0.793773863636364	0.027385227272727	0.178840909090909		1
000089:	0.679038636363636	0.062789204545455	0.258172159090909		1
000090:	0.795327272727273	0.024586363636364	0.180086363636364		1
000091:	0.725495454545454	0.189691477272727	0.084813068181818		1
000092:	0.407397159090909	0.052249431818182	0.540353409090909		1
000093:	0.466308522727273	0.084692045454545	0.448999431818182		1
000094:	0.616121590909091	0.049385795454545	0.334492613636364		1
000095:	0.053560795454545	0.029153409090909	0.917285795454545		1
000096:	0.088072159090909	0.043098295454545	0.868829545454545		1
000097:	0.688439204545455	0.019420454545455	0.292140340909091		1
000098:	0.353797159090909	0.570225568181818	0.075977272727273		1
000099:	0.346505681818182	0.051579545454545	0.601914772727273		1
000100:	0.078462500000000	0.022716477272727	0.898821022727273		1
000101:	0.445327840909091	0.022502840909091	0.532169318181818		1
000102:	0.408835795454545	0.037444886363636	0.553719318181818		1
000103:	0.571422159090909	0.071578977272727	0.356998863636364		1
000104:	0.096381818181818	0.025898295454545	0.877719886363636		1
000105:	0.735157386363636	0.024253409090909	0.240589204545455		1
000106:	0.695227840909091	0.038282954545455	0.266489204545455		1
000107:	0.226226136363636	0.022076136363636	0.751697727272727		1
000108:	0.280620454545455	0.049922727272727	0.669456818181818		1
000109:	0.597515909090909	0.026838636363636	0.375645454545455		1
000110:	0.778986931818182	0.106507386363636	0.114505681818182		1
000111:	0.121094886363636	0.071515909090909	0.807389204545455		1
000112:	0.781668181818182	0.031384659090909	0.186947159090909		1
000113:	0.151590340909091	0.028731818181818	0.819677840909091		1
000114:	0.564384659090909	0.193691477272727	0.241923863636364		1
000115:	0.412277272727273	0.046078977272727	0.541643750000000		1
000116:	0.110363068181818	0.031489772727273	0.858147159090909		1
000117:	0.510715340909091	0.096760227272727	0.392524431818182		1
000118:	0.072234659090909	0.062232386363636	0.865532954545455		1
000119:	0.686894886363636	0.025978977272727	0.287126136363636		1
000120:	0.086711931818182	0.032168181818182	0.881119886363636		1
000121:	0.590163636363636	0.071192045454545	0.338644318181818		1
000122:	0.358661931818182	0.016244318181818	0.625093750000000		1
000123:	0.208866477272727	0.080269318181818	0.710864204545455		1
000124:	0.657073863636364	0.123606818181818	0.219319318181818		1
000125:	0.106600568181818	0.209042613636364	0.684356818181818		1
000126:	0.053021590909091	0.800764772727273	0.146213636363636		1
000127:	0.262690909090909	0.042397727272727	0.694911363636364		1
000128:	0.113217045454545	0.036935227272727	0.849847727272727		1
000129:	0.839758522727273	0.023036363636364	0.137205113636364		1
000130:	0.130775568181818	0.092215909090909	0.777008522727273		1
000131:	0.443514204545455	0.041377272727273	0.515108522727273		1
000132:	0.105623295454545	0.024344886363636	0.870031818181818		1
000133:	0.412186363636364	0.273130113636364	0.314683522727273		1
000134:	0.489670454545455	0.052538068181818	0.457791477272727		1
000135:	0.902002840909091	0.015632954545455	0.082364204545455		1
000136:	0.152559659090909	0.046300568181818	0.801139772727273		1
000137:	0.830834659090909	0.020409659090909	0.148755681818182		1
000138:	0.260613068181818	0.113844318181818	0.625542613636364		1
000139:	0.326767045454545	0.053757386363636	0.619475568181818		1
000140:	0.854121590909091	0.028257954545455	0.117620454545455		1
000141:	0.096973863636364	0.104055681818182	0.798970454545455		1
000142:	0.628596022727273	0.018486931818182	0.352917045454545		1
000143:	0.176810227272727	0.015899431818182	0.807290340909091		1
000144:	0.150281250000000	0.023480113636364	0.826238636363636		1
000145:	0.197163068181818	0.074317045454545	0.728519886363636		1
000146:	0.391993750000000	0.027141477272727	0.580864772727273		1
000147:	0.094595454545455	0.040604545454545	0.864800000000000		1
000148:	0.113723295454545	0.037896590909091	0.848380113636364		1
000149:	0.404539772727273	0.037088068181818	0.558372159090909		1
000150:	0.847191477272727	0.017730113636364	0.135078409090909		1
000151:	0.149472727272727	0.035741477272727	0.814785795454545		1
000152:	0.324005113636364	0.070727840909091	0.605267045454545		1
000153:	0.621997159090909	0.024448295454545	0.353554545454545		1
000154:	0.065839204545455	0.039022159090909	0.895138636363636		1
000155:	0.384479545454545	0.038800000000000	0.576720454545455		1
000156:	0.279563636363636	0.024125000000000	0.696311363636364		1
000157:	0.032917045454545	0.076292045454545	0.890790909090909		1
000158:	0.065651136363636	0.307113068181818	0.627235795454545		1
000159:	0.358845454545455	0.359594886363636	0.281559659090909		1
000160:	0.012026136363636	0.872355113636364	0.115618750000000		1
000161:	0.037135795454545	0.535310227272727	0.427553977272727		1
000162:	0.535432386363636	0.308197159090909	0.156370454545455		1
000163:	0.017780113636364	0.032448295454545	0.949771590909091		1
000164:	0.020161931818182	0.119293181818182	0.860544886363636		1
000165:	0.015753409090909	0.090335227272727	0.893911363636364		1
000166:	0.011539204545455	0.034488636363636	0.953972159090909		1
000167:	0.035803977272727	0.084235795454545	0.879960227272727		1
000168:	0.191552272727273	0.017156818181818	0.791290909090909		1
