Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.107697159090909	0.045132386363636	0.108052840909091	0.367061931818182	0.167756818181818	0.008013068181818	0.101444886363636	0.094840909090909		1
000002:	0.034329545454545	0.018967045454545	0.342743750000000	0.472517613636364	0.058633522727273	0.005473863636364	0.021010795454545	0.046323863636364		1
000003:	0.020327840909091	0.082422727272727	0.074148863636364	0.725032954545455	0.040641477272727	0.004187500000000	0.029748295454545	0.023490340909091		1
000004:	0.049243750000000	0.038598295454545	0.128244886363636	0.412115340909091	0.293776136363636	0.013100000000000	0.033475000000000	0.031446590909091		1
000005:	0.015236363636364	0.011661931818182	0.069807954545455	0.775886363636364	0.034079545454545	0.008956818181818	0.049697159090909	0.034673863636364		1
000006:	0.054399431818182	0.024905681818182	0.170892613636364	0.233304545454545	0.362145454545455	0.022394886363636	0.084234090909091	0.047723295454545		1
000007:	0.209309090909091	0.019416477272727	0.083693750000000	0.610090909090909	0.033443750000000	0.003269886363636	0.019489204545455	0.021286931818182		1
000008:	0.006446590909091	0.001939772727273	0.006434659090909	0.040268750000000	0.010143181818182	0.003050568181818	0.009312500000000	0.922403977272727		1
000009:	0.042946022727273	0.011275568181818	0.418028977272727	0.303460795454545	0.123967613636364	0.021484659090909	0.030576704545455	0.048259659090909		1
000010:	0.035059659090909	0.009764772727273	0.325093181818182	0.364709090909091	0.081970454545455	0.004213636363636	0.083615340909091	0.095573863636364		1
000011:	0.016260227272727	0.206186363636364	0.009566477272727	0.050367045454545	0.054050000000000	0.031428977272727	0.616928409090909	0.015212500000000		1
000012:	0.027984090909091	0.000246590909091	0.000359090909091	0.000488636363636	0.000879545454545	0.000690340909091	0.000305113636364	0.969046590909091		1
000013:	0.022561931818182	0.164870454545455	0.023146590909091	0.066213068181818	0.236585227272727	0.212118750000000	0.060909659090909	0.213594318181818		1
000014:	0.013825000000000	0.044562500000000	0.011244886363636	0.034386931818182	0.802167613636364	0.024673863636364	0.022188636363636	0.046950568181818		1
000015:	0.022167613636364	0.076850000000000	0.077947727272727	0.166411931818182	0.196857954545455	0.042046022727273	0.045851136363636	0.371867613636364		1
000016:	0.007848295454545	0.007611931818182	0.007589772727273	0.012151704545455	0.873183522727273	0.039094318181818	0.019759090909091	0.032761363636364		1
000017:	0.038501704545455	0.044221022727273	0.059614772727273	0.158698295454545	0.128805681818182	0.031003977272727	0.246442613636364	0.292711931818182		1
000018:	0.000318181818182	0.000333522727273	0.000248295454545	0.000537500000000	0.007288636363636	0.000685795454545	0.000934659090909	0.989653409090909		1
000019:	0.026051136363636	0.137594318181818	0.052101704545455	0.353869886363636	0.068863636363636	0.151856250000000	0.118402840909091	0.091260227272727		1
000020:	0.026857954545455	0.060423863636364	0.061964204545455	0.154039204545455	0.392077840909091	0.027125000000000	0.111344318181818	0.166167613636364		1
000021:	0.046715340909091	0.528186363636364	0.016987500000000	0.042840909090909	0.050402272727273	0.041623863636364	0.147528409090909	0.125715340909091		1
000022:	0.026274431818182	0.121368750000000	0.089051704545455	0.135524431818182	0.110555113636364	0.059368181818182	0.094411363636364	0.363446022727273		1
000023:	0.013986931818182	0.668559090909091	0.016798863636364	0.099127272727273	0.031664772727273	0.044878409090909	0.060846022727273	0.064138636363636		1
000024:	0.012238068181818	0.012251136363636	0.015072159090909	0.019025000000000	0.828451704545455	0.043818750000000	0.039449431818182	0.029693750000000		1
000025:	0.022597159090909	0.191964204545455	0.034886931818182	0.067264204545455	0.191181250000000	0.123536363636364	0.068870454545455	0.299699431818182		1
000026:	0.013916477272727	0.063683522727273	0.010972159090909	0.081800000000000	0.038222159090909	0.033603409090909	0.042605113636364	0.715197159090909		1
000027:	0.000796590909091	0.996251704545455	0.000096590909091	0.000150568181818	0.000206250000000	0.000369318181818	0.001040909090909	0.001088068181818		1
000028:	0.223118181818182	0.091816477272727	0.036850000000000	0.123010795454545	0.093887500000000	0.063468750000000	0.092324431818182	0.275523863636364		1
000029:	0.032254545454545	0.044580113636364	0.035790340909091	0.098993181818182	0.205904545454545	0.067457954545455	0.106061363636364	0.408957954545455		1
000030:	0.046801136363636	0.399013068181818	0.032457954545455	0.041892045454545	0.335792045454545	0.066055681818182	0.037564772727273	0.040423295454545		1
000031:	0.015002272727273	0.049787500000000	0.012306250000000	0.023909090909091	0.031408522727273	0.112434090909091	0.033468181818182	0.721684090909091		1
000032:	0.027960795454545	0.036640340909091	0.015964772727273	0.054017613636364	0.070376136363636	0.054577272727273	0.460301704545455	0.280161363636364		1
000033:	0.052916477272727	0.163358522727273	0.043467045454545	0.153282954545455	0.100376704545455	0.049632954545455	0.133773863636364	0.303191477272727		1
000034:	0.005715909090909	0.011798863636364	0.006121590909091	0.382177840909091	0.513824431818182	0.034963636363636	0.028016477272727	0.017381250000000		1
000035:	0.016269886363636	0.676695454545455	0.012382386363636	0.026179545454545	0.080772727272727	0.052903977272727	0.095236363636364	0.039559659090909		1
000036:	0.070014204545455	0.056431818181818	0.048085795454545	0.084684659090909	0.114659090909091	0.055269886363636	0.168054545454545	0.402800000000000		1
000037:	0.000144886363636	0.000159090909091	0.000020454545455	0.000065340909091	0.998499431818182	0.000495454545455	0.000183522727273	0.000431818181818		1
000038:	0.045514204545455	0.511794886363636	0.047173863636364	0.045144318181818	0.133135795454545	0.126768750000000	0.052638636363636	0.037829545454545		1
000039:	0.019540909090909	0.464094886363636	0.033315340909091	0.082814772727273	0.088391477272727	0.069578977272727	0.065742045454545	0.176521590909091		1
000040:	0.013700568181818	0.029601136363636	0.025558522727273	0.014485227272727	0.775630113636364	0.075845454545455	0.033148295454545	0.032030681818182		1
000041:	0.031632386363636	0.044390340909091	0.032427840909091	0.127937500000000	0.190095454545455	0.068224431818182	0.155587500000000	0.349704545454545		1
000042:	0.005368750000000	0.697880113636364	0.001736931818182	0.007878409090909	0.009188636363636	0.010061931818182	0.231617613636364	0.036267613636364		1
000043:	0.037036931818182	0.083721590909091	0.105757386363636	0.183740909090909	0.153274431818182	0.039401136363636	0.280144318181818	0.116923295454545		1
