Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.137987500000000	0.014407954545455	0.197790340909091	0.512640340909091	0.137173863636364		1
000002:	0.033343750000000	0.007998863636364	0.133448863636364	0.726652272727273	0.098556250000000		1
000003:	0.028909090909091	0.008131818181818	0.081935795454545	0.827004545454545	0.054018750000000		1
000004:	0.034403977272727	0.008402272727273	0.044261363636364	0.563954545454545	0.348977840909091		1
000005:	0.044982954545455	0.006064772727273	0.033801136363636	0.864285227272727	0.050865909090909		1
000006:	0.044163636363636	0.012166477272727	0.064602272727273	0.358800568181818	0.520267045454545		1
000007:	0.030382954545455	0.013587500000000	0.154063068181818	0.749925000000000	0.052041477272727		1
000008:	0.019862500000000	0.005242613636364	0.069083522727273	0.847007954545455	0.058803409090909		1
000009:	0.024644318181818	0.009644318181818	0.044117045454545	0.821368750000000	0.100225568181818		1
000010:	0.084268750000000	0.010134659090909	0.081625000000000	0.741945454545455	0.082026136363636		1
000011:	0.124705681818182	0.064829545454545	0.102590340909091	0.514318750000000	0.193555681818182		1
000012:	0.415170454545455	0.112877272727273	0.039909090909091	0.264317045454545	0.167726136363636		1
000013:	0.439820454545455	0.169062500000000	0.025297727272727	0.127385795454545	0.238433522727273		1
000014:	0.031475000000000	0.029123863636364	0.015822159090909	0.035187500000000	0.888391477272727		1
000015:	0.141475000000000	0.031200000000000	0.030775000000000	0.582597727272727	0.213952272727273		1
000016:	0.030625568181818	0.015445454545455	0.018598295454545	0.056164204545455	0.879166477272727		1
000017:	0.429852840909091	0.032371590909091	0.059736931818182	0.354019318181818	0.124019318181818		1
000018:	0.589302272727273	0.213218750000000	0.028296022727273	0.096309090909091	0.072873863636364		1
000019:	0.178069886363636	0.122456818181818	0.028927272727273	0.606600568181818	0.063945454545455		1
000020:	0.353704545454545	0.035168750000000	0.039794318181818	0.222847727272727	0.348484659090909		1
000021:	0.754477840909091	0.058200568181818	0.090310227272727	0.070978409090909	0.026032954545455		1
000022:	0.576500000000000	0.046728977272727	0.028186363636364	0.260837500000000	0.087747159090909		1
000023:	0.304364204545455	0.206196022727273	0.077446022727273	0.311127272727273	0.100866477272727		1
000024:	0.078281250000000	0.033286363636364	0.009612500000000	0.027149431818182	0.851670454545455		1
000025:	0.281468181818182	0.421851704545455	0.025810795454545	0.138245454545455	0.132623863636364		1
000026:	0.646934090909091	0.117536931818182	0.033440340909091	0.162201704545455	0.039886931818182		1
000027:	0.821888636363636	0.073419886363636	0.016119318181818	0.048677840909091	0.039894318181818		1
000028:	0.299436363636364	0.040702840909091	0.139732386363636	0.430000568181818	0.090127840909091		1
000029:	0.472357954545455	0.046410795454545	0.042698863636364	0.225705681818182	0.212826704545455		1
000030:	0.132111931818182	0.156128409090909	0.067171590909091	0.529999431818182	0.114588636363636		1
000031:	0.755884659090909	0.119893181818182	0.023481818181818	0.061623295454545	0.039117045454545		1
000032:	0.728007954545455	0.045731250000000	0.043128409090909	0.091606250000000	0.091526136363636		1
000033:	0.483577840909091	0.054566477272727	0.079511363636364	0.330848863636364	0.051495454545455		1
