Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.010171590909091	0.350630113636364	0.639198295454545		1
000002:	0.004789204545455	0.081100568181818	0.914110227272727		1
000003:	0.266242613636364	0.013346022727273	0.720411363636364		1
000004:	0.004780113636364	0.081200000000000	0.914019886363636		1
000005:	0.005689772727273	0.244488068181818	0.749822159090909		1
000006:	0.013023295454545	0.175530113636364	0.811446590909091		1
000007:	0.005689204545455	0.080347727272727	0.913963068181818		1
000008:	0.008126136363636	0.085730113636364	0.906143750000000		1
000009:	0.007314204545455	0.113226704545455	0.879459090909091		1
000010:	0.007440909090909	0.216148863636364	0.776410227272727		1
000011:	0.066125568181818	0.419282386363636	0.514592045454545		1
000012:	0.083698863636364	0.848442613636364	0.067858522727273		1
000013:	0.392880681818182	0.523921022727273	0.083198295454545		1
000014:	0.133862500000000	0.415082386363636	0.451055113636364		1
000015:	0.032303977272727	0.705766477272727	0.261929545454545		1
000016:	0.051868181818182	0.320721022727273	0.627410795454545		1
000017:	0.028785227272727	0.821243750000000	0.149971022727273		1
000018:	0.257214204545455	0.692097159090909	0.050688636363636		1
000019:	0.088912500000000	0.771410795454545	0.139676704545455		1
000020:	0.033035227272727	0.786905681818182	0.180059090909091		1
000021:	0.082936931818182	0.835942613636364	0.081120454545455		1
000022:	0.040197159090909	0.899418181818182	0.060384659090909		1
000023:	0.190022159090909	0.638956818181818	0.171021022727273		1
000024:	0.142542613636364	0.643446022727273	0.214011363636364		1
000025:	0.375455113636364	0.539210227272727	0.085334659090909		1
000026:	0.063438636363636	0.895013068181818	0.041548295454545		1
000027:	0.103127840909091	0.853160795454545	0.043711363636364		1
000028:	0.041003409090909	0.576563068181818	0.382433522727273		1
000029:	0.066646022727273	0.837426136363636	0.095927840909091		1
000030:	0.197575000000000	0.589944886363636	0.212480113636364		1
000031:	0.176543181818182	0.784075568181818	0.039381250000000		1
000032:	0.067545454545455	0.857519886363636	0.074934659090909		1
000033:	0.062472727272727	0.813159090909091	0.124368181818182		1
000034:	0.067377272727273	0.680960795454545	0.251661931818182		1
000035:	0.235457386363636	0.643371590909091	0.121171022727273		1
000036:	0.042021590909091	0.779784659090909	0.178193750000000		1
000037:	0.052300000000000	0.904372159090909	0.043327840909091		1
000038:	0.304611931818182	0.330081818181818	0.365306250000000		1
000039:	0.157565909090909	0.792891477272727	0.049542613636364		1
000040:	0.143037500000000	0.470547727272727	0.386414772727273		1
000041:	0.058659659090909	0.853051704545455	0.088288636363636		1
000042:	0.236151136363636	0.689364772727273	0.074484090909091		1
000043:	0.030135795454545	0.802342045454545	0.167522159090909		1
000044:	0.051339204545455	0.849486931818182	0.099173863636364		1
000045:	0.069155113636364	0.887406818181818	0.043438068181818		1
000046:	0.309639772727273	0.484203977272727	0.206156250000000		1
000047:	0.118330113636364	0.525398295454545	0.356271590909091		1
000048:	0.039550568181818	0.248486363636364	0.711963068181818		1
000049:	0.041751704545455	0.697385795454545	0.260862500000000		1
000050:	0.061488636363636	0.687161931818182	0.251349431818182		1
000051:	0.027775000000000	0.114652840909091	0.857572159090909		1
000052:	0.021093750000000	0.280748863636364	0.698157386363636		1
000053:	0.084552840909091	0.709443750000000	0.206003409090909		1
000054:	0.382904545454545	0.429694886363636	0.187400568181818		1
000055:	0.020572727272727	0.454009090909091	0.525418181818182		1
000056:	0.032285795454545	0.644850000000000	0.322864204545455		1
000057:	0.029215340909091	0.745966477272727	0.224818181818182		1
000058:	0.124306818181818	0.716105681818182	0.159587500000000		1
000059:	0.051259659090909	0.862091477272727	0.086648863636364		1
000060:	0.024553409090909	0.772476704545455	0.202969886363636		1
000061:	0.023442045454545	0.794486931818182	0.182071022727273		1
000062:	0.022671022727273	0.257982386363636	0.719346590909091		1
000063:	0.034686931818182	0.114410227272727	0.850902840909091		1
000064:	0.017484090909091	0.063920454545455	0.918595454545455		1
000065:	0.026146022727273	0.230582954545455	0.743271022727273		1
000066:	0.012467613636364	0.866212500000000	0.121319886363636		1
000067:	0.021435795454545	0.100643750000000	0.877920454545455		1
000068:	0.033407954545455	0.871184659090909	0.095407386363636		1
000069:	0.019435795454545	0.856872727272727	0.123691477272727		1
000070:	0.082950568181818	0.481677840909091	0.435371590909091		1
000071:	0.037544318181818	0.872085227272727	0.090370454545455		1
000072:	0.029222159090909	0.467534659090909	0.503243181818182		1
000073:	0.036398295454545	0.496426704545455	0.467175000000000		1
000074:	0.247813068181818	0.660723295454545	0.091463636363636		1
000075:	0.117715340909091	0.680052840909091	0.202231818181818		1
000076:	0.254278977272727	0.290001136363636	0.455719886363636		1
000077:	0.182396022727273	0.360137500000000	0.457466477272727		1
000078:	0.021569318181818	0.620738636363636	0.357692045454545		1
000079:	0.089546590909091	0.780467613636364	0.129985795454545		1
000080:	0.189960795454545	0.665196590909091	0.144842613636364		1
000081:	0.014273295454545	0.635402840909091	0.350323863636364		1
000082:	0.021714772727273	0.576524431818182	0.401760795454545		1
000083:	0.030768181818182	0.735613636363636	0.233618181818182		1
000084:	0.233476704545455	0.166624431818182	0.599898863636364		1
000085:	0.045455113636364	0.726092045454545	0.228452840909091		1
000086:	0.112060227272727	0.551502272727273	0.336437500000000		1
000087:	0.016607954545455	0.915846590909091	0.067545454545455		1
000088:	0.033782954545455	0.896882954545455	0.069334090909091		1
000089:	0.034695454545455	0.831237500000000	0.134067045454545		1
000090:	0.200431250000000	0.693647159090909	0.105921590909091		1
000091:	0.451474431818182	0.343600000000000	0.204925568181818		1
000092:	0.058514204545455	0.766325568181818	0.175160227272727		1
000093:	0.126364204545455	0.614275000000000	0.259360795454545		1
000094:	0.086889772727273	0.733632954545455	0.179477272727273		1
000095:	0.033926704545455	0.441835795454545	0.524237500000000		1
000096:	0.035980113636364	0.299818750000000	0.664201136363636		1
000097:	0.023162500000000	0.916888636363636	0.059948863636364		1
000098:	0.021577840909091	0.881918750000000	0.096503409090909		1
000099:	0.063900568181818	0.735610795454545	0.200488636363636		1
000100:	0.028501704545455	0.452772159090909	0.518726136363636		1
000101:	0.015136931818182	0.921143181818182	0.063719886363636		1
000102:	0.041836931818182	0.808066477272727	0.150096590909091		1
000103:	0.246189204545455	0.505319318181818	0.248491477272727		1
000104:	0.030635795454545	0.476919318181818	0.492444886363636		1
000105:	0.040735795454545	0.894175000000000	0.065089204545455		1
000106:	0.046412500000000	0.859802272727273	0.093785227272727		1
000107:	0.034429545454545	0.780276136363636	0.185294318181818		1
000108:	0.104693181818182	0.609547727272727	0.285759090909091		1
000109:	0.088492613636364	0.753870454545455	0.157636931818182		1
000110:	0.803294318181818	0.103614204545455	0.093091477272727		1
000111:	0.037921022727273	0.411196590909091	0.550882386363636		1
000112:	0.074722159090909	0.792950568181818	0.132327272727273		1
000113:	0.024182386363636	0.713194318181818	0.262623295454545		1
000114:	0.119833522727273	0.554188068181818	0.325978409090909		1
000115:	0.063821590909091	0.708918750000000	0.227259659090909		1
000116:	0.047742045454545	0.410877272727273	0.541380681818182		1
000117:	0.024932954545455	0.804761363636364	0.170305681818182		1
000118:	0.025736363636364	0.376786931818182	0.597476704545455		1
000119:	0.045946022727273	0.875967613636364	0.078086363636364		1
000120:	0.024909659090909	0.429327272727273	0.545763068181818		1
000121:	0.161866477272727	0.595290340909091	0.242843181818182		1
000122:	0.015346590909091	0.920131818181818	0.064521590909091		1
000123:	0.068966477272727	0.505689204545455	0.425344318181818		1
000124:	0.092510227272727	0.654883522727273	0.252606250000000		1
000125:	0.038045454545455	0.164542613636364	0.797411931818182		1
000126:	0.041764204545455	0.074621590909091	0.883614204545455		1
000127:	0.054143750000000	0.718502272727273	0.227353977272727		1
000128:	0.042082386363636	0.568615909090909	0.389301704545455		1
000129:	0.133163068181818	0.785866477272727	0.080970454545455		1
000130:	0.075361363636364	0.279654545454545	0.644984090909091		1
000131:	0.027981818181818	0.842253977272727	0.129764204545455		1
000132:	0.034782954545455	0.576777840909091	0.388439204545455		1
000133:	0.262898863636364	0.344580681818182	0.392520454545455		1
000134:	0.193776136363636	0.588531818181818	0.217692045454545		1
000135:	0.130758522727273	0.788508522727273	0.080732954545455		1
000136:	0.041323863636364	0.582707386363636	0.375968750000000		1
000137:	0.211170454545455	0.693114772727273	0.095714772727273		1
000138:	0.098926136363636	0.458902272727273	0.442171590909091		1
000139:	0.052374431818182	0.666562500000000	0.281063068181818		1
000140:	0.561495454545455	0.365760227272727	0.072744318181818		1
000141:	0.069130681818182	0.202810227272727	0.728059090909091		1
000142:	0.030760795454545	0.893439772727273	0.075799431818182		1
000143:	0.029939772727273	0.843492045454545	0.126568181818182		1
000144:	0.015361363636364	0.763314204545455	0.221324431818182		1
000145:	0.087368750000000	0.323460795454545	0.589170454545455		1
000146:	0.074862500000000	0.742322159090909	0.182815340909091		1
000147:	0.020173863636364	0.502896022727273	0.476930113636364		1
000148:	0.054510795454545	0.588663068181818	0.356826136363636		1
000149:	0.053943181818182	0.675362500000000	0.270694318181818		1
000150:	0.091693750000000	0.856546022727273	0.051760227272727		1
000151:	0.033215340909091	0.521011931818182	0.445772727272727		1
000152:	0.111644318181818	0.560057386363636	0.328298295454545		1
000153:	0.033548295454545	0.897906250000000	0.068545454545455		1
000154:	0.022932386363636	0.232991477272727	0.744076136363636		1
000155:	0.062963636363636	0.737175000000000	0.199861363636364		1
000156:	0.024934090909091	0.852664204545455	0.122401704545455		1
000157:	0.015292613636364	0.108576136363636	0.876131250000000		1
000158:	0.024880113636364	0.230892613636364	0.744227272727273		1
000159:	0.129669886363636	0.276173863636364	0.594156250000000		1
000160:	0.009561363636364	0.021996590909091	0.968442045454545		1
000161:	0.012292045454545	0.054530681818182	0.933177272727273		1
000162:	0.323286363636364	0.274260795454545	0.402452840909091		1
000163:	0.008959659090909	0.175669318181818	0.815371022727273		1
000164:	0.012213068181818	0.043971590909091	0.943815340909091		1
000165:	0.012896022727273	0.059084090909091	0.928019886363636		1
000166:	0.008439204545455	0.108359659090909	0.883201136363636		1
000167:	0.025335795454545	0.248946022727273	0.725718181818182		1
000168:	0.028122727272727	0.693190340909091	0.278686931818182		1
000169:	0.033333522727273	0.861455113636364	0.105211363636364		1
000170:	0.040575000000000	0.360057954545455	0.599367045454545		1
000171:	0.040479545454545	0.404036931818182	0.555483522727273		1
000172:	0.050118750000000	0.548807386363636	0.401073863636364		1
000173:	0.013356250000000	0.774951136363636	0.211692613636364		1
000174:	0.037650000000000	0.887413636363636	0.074936363636364		1
000175:	0.077792613636364	0.518770454545455	0.403436931818182		1
000176:	0.026486931818182	0.737444886363636	0.236068181818182		1
000177:	0.022746022727273	0.885852272727273	0.091401704545455		1
000178:	0.023069886363636	0.839103409090909	0.137826704545455		1
000179:	0.036518181818182	0.589367045454545	0.374114772727273		1
000180:	0.059023863636364	0.430184659090909	0.510791477272727		1
000181:	0.032386931818182	0.170571590909091	0.797041477272727		1
000182:	0.006818750000000	0.000599431818182	0.992581818181818		1
000183:	0.032255113636364	0.371848295454545	0.595896590909091		1
000184:	0.056562500000000	0.731194318181818	0.212243181818182		1
000185:	0.203411363636364	0.604266477272727	0.192322159090909		1
000186:	0.123254545454545	0.427373863636364	0.449371590909091		1
000187:	0.117584659090909	0.381990340909091	0.500425000000000		1
000188:	0.045344886363636	0.249378977272727	0.705276136363636		1
000189:	0.013671590909091	0.743425000000000	0.242903409090909		1
000190:	0.043379545454545	0.485920454545455	0.470700000000000		1
000191:	0.017652272727273	0.834455681818182	0.147892045454545		1
000192:	0.026107954545455	0.815259659090909	0.158632386363636		1
000193:	0.034488068181818	0.825535795454545	0.139976136363636		1
000194:	0.130578977272727	0.595849431818182	0.273571590909091		1
000195:	0.013446590909091	0.935242045454545	0.051311363636364		1
000196:	0.012240909090909	0.085043181818182	0.902715909090909		1
000197:	0.010781250000000	0.472140340909091	0.517078409090909		1
000198:	0.062092045454545	0.491493181818182	0.446414772727273		1
000199:	0.011660795454545	0.068701136363636	0.919638068181818		1
000200:	0.017065909090909	0.086817045454545	0.896117045454545		1
000201:	0.016805681818182	0.098099431818182	0.885094886363636		1
000202:	0.081971590909091	0.715547159090909	0.202481250000000		1
000203:	0.031805681818182	0.436233522727273	0.531960795454545		1
000204:	0.035346590909091	0.168645454545455	0.796007954545455		1
000205:	0.078736363636364	0.339241477272727	0.582022159090909		1
000206:	0.255936931818182	0.378451704545455	0.365611363636364		1
000207:	0.032746022727273	0.737265909090909	0.229988068181818		1
000208:	0.029940340909091	0.537053409090909	0.433006250000000		1
000209:	0.026546590909091	0.346367613636364	0.627085795454545		1
000210:	0.031489204545455	0.557636931818182	0.410873863636364		1
000211:	0.019957954545455	0.399780681818182	0.580261363636364		1
000212:	0.019863636363636	0.109823295454545	0.870313068181818		1
000213:	0.016298863636364	0.075918181818182	0.907782954545455		1
000214:	0.022397159090909	0.156331250000000	0.821271590909091		1
000215:	0.073793181818182	0.268211363636364	0.657995454545454		1
000216:	0.013343181818182	0.074829545454545	0.911827272727273		1
000217:	0.021659659090909	0.061808522727273	0.916531818181818		1
000218:	0.010760227272727	0.094077840909091	0.895161931818182		1
000219:	0.012647727272727	0.043971022727273	0.943381250000000		1
000220:	0.010584659090909	0.049311931818182	0.940103409090909		1
000221:	0.011502272727273	0.052709090909091	0.935788636363636		1
000222:	0.012059659090909	0.034857954545455	0.953082386363636		1
000223:	0.105975000000000	0.345693750000000	0.548331250000000		1
000224:	0.261956818181818	0.659469318181818	0.078573863636364		1
000225:	0.141556250000000	0.783250568181818	0.075193181818182		1
000226:	0.106631250000000	0.562249431818182	0.331119318181818		1
000227:	0.319863068181818	0.545097159090909	0.135039772727273		1
000228:	0.857675568181818	0.035659659090909	0.106664772727273		1
000229:	0.303540909090909	0.451081818181818	0.245377272727273		1
000230:	0.102734090909091	0.035915340909091	0.861350568181818		1
000231:	0.150761363636364	0.593259659090909	0.255978977272727		1
000232:	0.202169886363636	0.074525000000000	0.723305113636364		1
000233:	0.222857386363636	0.684082954545455	0.093059659090909		1
000234:	0.551897727272727	0.386076136363636	0.062026136363636		1
000235:	0.741522727272727	0.187169318181818	0.071307954545455		1
000236:	0.599764772727273	0.093701136363636	0.306534090909091		1
000237:	0.471837500000000	0.446855681818182	0.081306818181818		1
000238:	0.115356818181818	0.230917045454545	0.653726136363636		1
000239:	0.365373863636364	0.403542045454545	0.231084090909091		1
000240:	0.191436931818182	0.122101704545455	0.686461363636364		1
000241:	0.147013636363636	0.685169318181818	0.167817045454545		1
000242:	0.203380681818182	0.726526704545455	0.070092613636364		1
000243:	0.758866477272727	0.052398295454545	0.188735227272727		1
000244:	0.215643181818182	0.245397159090909	0.538959659090909		1
000245:	0.178458522727273	0.441471590909091	0.380069886363636		1
000246:	0.505537500000000	0.385250000000000	0.109212500000000		1
000247:	0.284740909090909	0.480549431818182	0.234709659090909		1
000248:	0.231102840909091	0.190856818181818	0.578040340909091		1
000249:	0.796972159090909	0.093627840909091	0.109400000000000		1
000250:	0.395479545454545	0.543625568181818	0.060894886363636		1
000251:	0.478331818181818	0.348814772727273	0.172853409090909		1
000252:	0.249149431818182	0.144633522727273	0.606217045454545		1
000253:	0.771534659090909	0.065982386363636	0.162482954545455		1
000254:	0.568848295454545	0.078375000000000	0.352776704545455		1
000255:	0.650396022727273	0.120062500000000	0.229541477272727		1
000256:	0.180161363636364	0.558221590909091	0.261617045454545		1
000257:	0.095425568181818	0.055384090909091	0.849190340909091		1
000258:	0.043307386363636	0.632900568181818	0.323792045454545		1
000259:	0.175618750000000	0.308776136363636	0.515605113636364		1
000260:	0.574280113636364	0.147214204545455	0.278505681818182		1
000261:	0.564279545454546	0.119401704545455	0.316318750000000		1
000262:	0.426001136363636	0.147029545454545	0.426969318181818		1
000263:	0.058203409090909	0.493799431818182	0.447997159090909		1
000264:	0.108066477272727	0.235397727272727	0.656535795454545		1
000265:	0.078125000000000	0.079861363636364	0.842013636363636		1
000266:	0.363951136363636	0.434248295454545	0.201800568181818		1
000267:	0.727912500000000	0.146353977272727	0.125733522727273		1
000268:	0.097578977272727	0.242773863636364	0.659647159090909		1
000269:	0.440092613636364	0.470896022727273	0.089011363636364		1
000270:	0.091107386363636	0.164413636363636	0.744478977272727		1
000271:	0.830771022727273	0.050221022727273	0.119007954545455		1
000272:	0.531848295454545	0.105437500000000	0.362714204545455		1
000273:	0.396196022727273	0.379871590909091	0.223932386363636		1
000274:	0.597644318181818	0.127241477272727	0.275114204545455		1
000275:	0.157777840909091	0.623356818181818	0.218865340909091		1
000276:	0.229101704545455	0.100645454545455	0.670252840909091		1
000277:	0.824170454545455	0.055071590909091	0.120757954545455		1
000278:	0.122651704545455	0.543518181818182	0.333830113636364		1
000279:	0.650771022727273	0.264136931818182	0.085092045454545		1
000280:	0.266603977272727	0.242580113636364	0.490815909090909		1
000281:	0.811605681818182	0.066325568181818	0.122068750000000		1
000282:	0.291624431818182	0.455447159090909	0.252928409090909		1
000283:	0.057889772727273	0.043960227272727	0.898150000000000		1
000284:	0.705319886363636	0.074535227272727	0.220144886363636		1
000285:	0.421331818181818	0.433977840909091	0.144690340909091		1
000286:	0.646154545454545	0.197703977272727	0.156141477272727		1
000287:	0.557139204545455	0.318164204545455	0.124696590909091		1
000288:	0.416985795454545	0.201896022727273	0.381118181818182		1
000289:	0.020130113636364	0.137568181818182	0.842301704545454		1
000290:	0.023254545454545	0.088918181818182	0.887827272727273		1
000291:	0.026551136363636	0.592492613636364	0.380956250000000		1
000292:	0.023189772727273	0.075260227272727	0.901550000000000		1
000293:	0.010159090909091	0.209592045454545	0.780248863636364		1
000294:	0.014440340909091	0.480559659090909	0.505000000000000		1
000295:	0.011732386363636	0.785046590909091	0.203221022727273		1
000296:	0.015609659090909	0.314261363636364	0.670128977272727		1
000297:	0.033326704545455	0.392277840909091	0.574395454545455		1
000298:	0.185805681818182	0.723877272727273	0.090317045454545		1
000299:	0.060592045454545	0.485052272727273	0.454355681818182		1
000300:	0.122155113636364	0.137313068181818	0.740531818181818		1
000301:	0.029917045454545	0.346188068181818	0.623894886363636		1
000302:	0.027139204545455	0.093202840909091	0.879657954545455		1
000303:	0.060646022727273	0.108411363636364	0.830942613636364		1
000304:	0.021059659090909	0.112197159090909	0.866743181818182		1
000305:	0.018196590909091	0.060417045454545	0.921386363636364		1
000306:	0.145415909090909	0.180058522727273	0.674525568181818		1
000307:	0.014947159090909	0.034410795454545	0.950642045454545		1
000308:	0.022459090909091	0.065468750000000	0.912072159090909		1
000309:	0.071103977272727	0.252386931818182	0.676509090909091		1
000310:	0.041732954545455	0.298376704545455	0.659890340909091		1
000311:	0.105557386363636	0.259628409090909	0.634814204545455		1
000312:	0.446366477272727	0.402453977272727	0.151179545454545		1
000313:	0.524990340909091	0.317884090909091	0.157125568181818		1
000314:	0.224371022727273	0.594334659090909	0.181294318181818		1
000315:	0.275259090909091	0.527405681818182	0.197335227272727		1
000316:	0.093419886363636	0.580508522727273	0.326071590909091		1
000317:	0.077500000000000	0.678515909090909	0.243984090909091		1
000318:	0.023309659090909	0.080744318181818	0.895946022727273		1
000319:	0.029667045454545	0.117771022727273	0.852561931818182		1
000320:	0.077726704545455	0.156269318181818	0.766003977272727		1
000321:	0.017633522727273	0.055402272727273	0.926964204545455		1
000322:	0.025599431818182	0.034111363636364	0.940289204545455		1
000323:	0.325523863636364	0.271823863636364	0.402652272727273		1
000324:	0.024431250000000	0.053776136363636	0.921792613636364		1
000325:	0.624657386363636	0.113631250000000	0.261711363636364		1
000326:	0.125751704545455	0.113292613636364	0.760955681818182		1
000327:	0.018627272727273	0.098974431818182	0.882398295454545		1
000328:	0.026223295454545	0.021534090909091	0.952242613636364		1
000329:	0.089563636363636	0.156846590909091	0.753589772727273		1
000330:	0.032944318181818	0.027897727272727	0.939157954545455		1
000331:	0.105373863636364	0.020390909090909	0.874235227272727		1
000332:	0.023502272727273	0.179121590909091	0.797376136363636		1
000333:	0.040953977272727	0.097192045454545	0.861853977272727		1
000334:	0.076207386363636	0.130752272727273	0.793040340909091		1
000335:	0.058910795454545	0.290472159090909	0.650617045454545		1
000336:	0.067102840909091	0.047281250000000	0.885615909090909		1
000337:	0.055005113636364	0.055836363636364	0.889158522727273		1
000338:	0.017373295454545	0.152687500000000	0.829939204545455		1
000339:	0.016846590909091	0.034668181818182	0.948485227272727		1
000340:	0.016754545454545	0.040434090909091	0.942811363636364		1
000341:	0.023689204545455	0.098380681818182	0.877930113636364		1
000342:	0.013119318181818	0.058647159090909	0.928233522727273		1
