Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.742006818181818	0.131852272727273	0.010473863636364	0.115667045454545		1
000002:	0.908773295454545	0.050594318181818	0.004952272727273	0.035680113636364		1
000003:	0.885922727272727	0.071881250000000	0.008671590909091	0.033524431818182		1
000004:	0.938725568181818	0.025886931818182	0.005152272727273	0.030235227272727		1
000005:	0.903761931818182	0.030135227272727	0.004375568181818	0.061727272727273		1
000006:	0.877329545454545	0.040627840909091	0.017681250000000	0.064361363636364		1
000007:	0.880560227272727	0.082241477272727	0.008042613636364	0.029155681818182		1
000008:	0.908046022727273	0.049783522727273	0.012178409090909	0.029992045454545		1
000009:	0.933637500000000	0.024955681818182	0.006501136363636	0.034905681818182		1
000010:	0.881500568181818	0.034265340909091	0.008292613636364	0.075941477272727		1
000011:	0.651757386363636	0.112169318181818	0.077337500000000	0.158735795454545		1
000012:	0.283671022727273	0.035087500000000	0.171852272727273	0.509389204545455		1
000013:	0.164417045454545	0.025226136363636	0.396689772727273	0.413667045454545		1
000014:	0.721927272727273	0.031838068181818	0.149159090909091	0.097075568181818		1
000015:	0.788142045454545	0.018306250000000	0.031664772727273	0.161886931818182		1
000016:	0.847565340909091	0.034981250000000	0.040467613636364	0.076985795454545		1
000017:	0.496299431818182	0.058423863636364	0.029550000000000	0.415726704545455		1
000018:	0.129636363636364	0.020841477272727	0.269108522727273	0.580413636363636		1
000019:	0.574632954545455	0.028922159090909	0.141678977272727	0.254765909090909		1
000020:	0.572942045454545	0.037977272727273	0.041292613636364	0.347788068181818		1
000021:	0.083705113636364	0.114481250000000	0.045111363636364	0.756702272727273		1
000022:	0.278292613636364	0.021382386363636	0.051590909090909	0.648734090909091		1
000023:	0.298132386363636	0.109310795454545	0.185169318181818	0.407387500000000		1
000024:	0.499480113636364	0.036068181818182	0.204515909090909	0.259935795454545		1
000025:	0.226832954545455	0.035285227272727	0.343781250000000	0.394100568181818		1
000026:	0.150042045454545	0.022500000000000	0.061301136363636	0.766156818181818		1
000027:	0.076765340909091	0.018697159090909	0.087589772727273	0.816947727272727		1
000028:	0.374975568181818	0.225820454545455	0.046134659090909	0.353069318181818		1
000029:	0.346561931818182	0.053643181818182	0.079771590909091	0.520023295454546		1
000030:	0.511787500000000	0.094841477272727	0.176128409090909	0.217242613636364		1
000031:	0.067273863636364	0.021473863636364	0.135659659090909	0.775592613636364		1
000032:	0.120532954545455	0.048184659090909	0.052418181818182	0.778864204545455		1
000033:	0.208176704545455	0.105007954545455	0.058786363636364	0.628028977272727		1
000034:	0.618328409090909	0.045340340909091	0.094839204545455	0.241492045454545		1
000035:	0.129114204545455	0.083972727272727	0.101181818181818	0.685731250000000		1
000036:	0.394533522727273	0.087018750000000	0.038804545454545	0.479643181818182		1
000037:	0.169945454545455	0.033810795454545	0.059609659090909	0.736634090909091		1
000038:	0.327994318181818	0.211416477272727	0.247101136363636	0.213488068181818		1
000039:	0.155077840909091	0.028248863636364	0.134957386363636	0.681715909090909		1
000040:	0.665650000000000	0.035470454545455	0.163434659090909	0.135444886363636		1
000041:	0.306096022727273	0.027357386363636	0.053244318181818	0.613302272727273		1
000042:	0.139013068181818	0.036297727272727	0.265221590909091	0.559467613636364		1
000043:	0.687417613636364	0.026986363636364	0.045454545454545	0.240141477272727		1
000044:	0.367322159090909	0.035469318181818	0.045297727272727	0.551910795454545		1
000045:	0.096590909090909	0.017070454545455	0.056372159090909	0.829966477272727		1
000046:	0.193103977272727	0.157337500000000	0.104927272727273	0.544631250000000		1
000047:	0.429884090909091	0.091736931818182	0.077720454545455	0.400658522727273		1
000048:	0.876990340909091	0.039573295454545	0.028503409090909	0.054932954545455		1
000049:	0.735955681818182	0.034422727272727	0.050715340909091	0.178906250000000		1
000050:	0.577298295454545	0.052097159090909	0.093358522727273	0.277246022727273		1
000051:	0.888799431818182	0.039714772727273	0.029290340909091	0.042195454545455		1
000052:	0.898360795454546	0.025585795454545	0.018470454545455	0.057582954545455		1
000053:	0.522623295454545	0.042494318181818	0.058237500000000	0.376644886363636		1
000054:	0.258169886363636	0.055159659090909	0.335028409090909	0.351642045454545		1
000055:	0.846365340909091	0.025072159090909	0.024749431818182	0.103813068181818		1
000056:	0.581060795454545	0.039094318181818	0.054977272727273	0.324867613636364		1
000057:	0.425470454545455	0.056048863636364	0.029081250000000	0.489399431818182		1
000058:	0.507261931818182	0.039315340909091	0.142946590909091	0.310476136363636		1
000059:	0.193219318181818	0.034083522727273	0.059667045454545	0.713030113636364		1
000060:	0.761205681818182	0.030122159090909	0.024517045454545	0.184155113636364		1
000061:	0.644425000000000	0.038320454545455	0.024008522727273	0.293246022727273		1
000062:	0.894070454545455	0.025213068181818	0.032558522727273	0.048157954545455		1
000063:	0.866464772727273	0.043781818181818	0.035518750000000	0.054234659090909		1
000064:	0.796409090909091	0.151926136363636	0.018100000000000	0.033564772727273		1
000065:	0.833109659090909	0.028253409090909	0.031690909090909	0.106946022727273		1
000066:	0.380555113636364	0.031684659090909	0.023533522727273	0.564226704545455		1
