Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.881611363636364	0.118388636363636		1
000002:	0.977612500000000	0.022387500000000		1
000003:	0.974284090909091	0.025715909090909		1
000004:	0.974772159090909	0.025227840909091		1
000005:	0.967738068181818	0.032261931818182		1
000006:	0.925467045454546	0.074532954545455		1
000007:	0.983905113636364	0.016094886363636		1
000008:	0.977445454545455	0.022554545454545		1
000009:	0.974195454545455	0.025804545454545		1
000010:	0.958051704545455	0.041948295454545		1
000011:	0.525377272727273	0.474622727272727		1
000012:	0.118891477272727	0.881108522727273		1
000013:	0.075146022727273	0.924853977272727		1
000014:	0.443397727272727	0.556602272727273		1
000015:	0.490806250000000	0.509193750000000		1
000016:	0.646539772727273	0.353460227272727		1
000017:	0.291318181818182	0.708681818181818		1
000018:	0.065250568181818	0.934749431818182		1
000019:	0.152661931818182	0.847338068181818		1
000020:	0.307259090909091	0.692740909090909		1
000021:	0.089621590909091	0.910378409090909		1
000022:	0.107365909090909	0.892634090909091		1
000023:	0.115502840909091	0.884497159090909		1
000024:	0.184087500000000	0.815912500000000		1
000025:	0.080895454545455	0.919104545454545		1
000026:	0.068666477272727	0.931333522727273		1
000027:	0.039626136363636	0.960373863636364		1
000028:	0.469418750000000	0.530581250000000		1
000029:	0.150822159090909	0.849177840909091		1
000030:	0.238973863636364	0.761026136363636		1
000031:	0.034993750000000	0.965006250000000		1
000032:	0.062328977272727	0.937671022727273		1
000033:	0.131044318181818	0.868955681818182		1
000034:	0.248265909090909	0.751734090909091		1
000035:	0.108049431818182	0.891950568181818		1
000036:	0.209640340909091	0.790359659090909		1
000037:	0.046539204545455	0.953460795454545		1
000038:	0.262359090909091	0.737640909090909		1
000039:	0.060181250000000	0.939818750000000		1
000040:	0.204477272727273	0.795522727272727		1
000041:	0.107297727272727	0.892702272727273		1
000042:	0.060044886363636	0.939955113636364		1
000043:	0.516266477272727	0.483733522727273		1
000044:	0.155624431818182	0.844375568181818		1
000045:	0.044505113636364	0.955494886363636		1
000046:	0.252666477272727	0.747333522727273		1
000047:	0.399074431818182	0.600925568181818		1
000048:	0.799311363636364	0.200688636363636		1
000049:	0.397175568181818	0.602824431818182		1
000050:	0.360934090909091	0.639065909090909		1
000051:	0.913902272727273	0.086097727272727		1
000052:	0.858175568181818	0.141824431818182		1
000053:	0.226740909090909	0.773259090909091		1
000054:	0.153483522727273	0.846516477272727		1
000055:	0.801005681818182	0.198994318181818		1
000056:	0.493681818181818	0.506318181818182		1
000057:	0.348024431818182	0.651975568181818		1
000058:	0.163886931818182	0.836113068181818		1
000059:	0.096786931818182	0.903213068181818		1
000060:	0.488633522727273	0.511366477272727		1
000061:	0.266419318181818	0.733580681818182		1
000062:	0.844271022727273	0.155728977272727		1
000063:	0.897021022727273	0.102978977272727		1
000064:	0.939718181818182	0.060281818181818		1
000065:	0.841573863636364	0.158426136363636		1
000066:	0.293980681818182	0.706019318181818		1
000067:	0.932732954545455	0.067267045454545		1
000068:	0.134605681818182	0.865394318181818		1
000069:	0.211399431818182	0.788600568181818		1
000070:	0.361073295454545	0.638926704545455		1
000071:	0.097134659090909	0.902865340909091		1
000072:	0.677982386363636	0.322017613636364		1
000073:	0.754186363636364	0.245813636363636		1
000074:	0.085179545454545	0.914820454545455		1
000075:	0.241188636363636	0.758811363636364		1
000076:	0.463813636363636	0.536186363636364		1
000077:	0.500351136363636	0.499648863636364		1
000078:	0.739047159090909	0.260952840909091		1
000079:	0.164112500000000	0.835887500000000		1
000080:	0.123900000000000	0.876100000000000		1
000081:	0.706453977272727	0.293546022727273		1
000082:	0.626218181818182	0.373781818181818		1
000083:	0.476478409090909	0.523521590909091		1
000084:	0.503873863636364	0.496126136363636		1
000085:	0.310536931818182	0.689463068181818		1
000086:	0.359482386363636	0.640517613636364		1
000087:	0.133628977272727	0.866371022727273		1
000088:	0.085048295454545	0.914951704545454		1
000089:	0.140772727272727	0.859227272727273		1
000090:	0.086875000000000	0.913125000000000		1
000091:	0.203850568181818	0.796149431818182		1
000092:	0.340321022727273	0.659678977272727		1
000093:	0.389051136363636	0.610948863636364		1
000094:	0.157669318181818	0.842330681818182		1
000095:	0.754673863636364	0.245326136363636		1
000096:	0.738698295454545	0.261301704545455		1
000097:	0.072865340909091	0.927134659090909		1
000098:	0.136635227272727	0.863364772727273		1
000099:	0.314879545454545	0.685120454545455		1
000100:	0.666211931818182	0.333788068181818		1
000101:	0.097997159090909	0.902002840909091		1
000102:	0.159274431818182	0.840725568181818		1
000103:	0.237463068181818	0.762536931818182		1
000104:	0.606944886363636	0.393055113636364		1
000105:	0.074606250000000	0.925393750000000		1
000106:	0.116661931818182	0.883338068181818		1
000107:	0.287305113636364	0.712694886363636		1
000108:	0.347938068181818	0.652061931818182		1
000109:	0.109304545454545	0.890695454545455		1
000110:	0.165513068181818	0.834486931818182		1
000111:	0.642885227272727	0.357114772727273		1
000112:	0.119709090909091	0.880290909090909		1
000113:	0.393887500000000	0.606112500000000		1
000114:	0.261367613636364	0.738632386363636		1
000115:	0.364897727272727	0.635102272727273		1
000116:	0.731686931818182	0.268313068181818		1
000117:	0.341171590909091	0.658828409090909		1
000118:	0.815032954545455	0.184967045454545		1
000119:	0.096273295454545	0.903726704545455		1
000120:	0.722383522727273	0.277616477272727		1
000121:	0.193232954545455	0.806767045454545		1
000122:	0.114947727272727	0.885052272727273		1
000123:	0.678860795454545	0.321139204545455		1
000124:	0.267826704545455	0.732173295454545		1
000125:	0.823834659090909	0.176165340909091		1
000126:	0.907112500000000	0.092887500000000		1
000127:	0.433006250000000	0.566993750000000		1
000128:	0.608107386363636	0.391892613636364		1
000129:	0.082002272727273	0.917997727272727		1
000130:	0.568178409090909	0.431821590909091		1
000131:	0.224747159090909	0.775252840909091		1
000132:	0.525065340909091	0.474934659090909		1
000133:	0.430062500000000	0.569937500000000		1
000134:	0.233899431818182	0.766100568181818		1
000135:	0.062751704545455	0.937248295454545		1
000136:	0.665063636363636	0.334936363636364		1
000137:	0.079896022727273	0.920103977272727		1
000138:	0.579980681818182	0.420019318181818		1
000139:	0.425675568181818	0.574324431818182		1
000140:	0.079480113636364	0.920519886363636		1
000141:	0.830981818181818	0.169018181818182		1
000142:	0.094744886363636	0.905255113636364		1
000143:	0.202198863636364	0.797801136363636		1
000144:	0.404526136363636	0.595473863636364		1
000145:	0.656978977272727	0.343021022727273		1
000146:	0.349969318181818	0.650030681818182		1
000147:	0.724038068181818	0.275961931818182		1
000148:	0.616719886363636	0.383280113636364		1
000149:	0.395196022727273	0.604803977272727		1
000150:	0.052751136363636	0.947248863636364		1
000151:	0.549351704545455	0.450648295454545		1
000152:	0.334459090909091	0.665540909090909		1
000153:	0.127221590909091	0.872778409090909		1
000154:	0.854882386363636	0.145117613636364		1
