Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.494271022727273	0.012003977272727	0.114679545454545	0.017215340909091	0.268001136363636	0.093828977272727		1
000002:	0.824522727272727	0.005136931818182	0.054106818181818	0.007956250000000	0.049024431818182	0.059252840909091		1
000003:	0.778493750000000	0.087962500000000	0.035007386363636	0.007801704545455	0.058318750000000	0.032415909090909		1
000004:	0.452169318181818	0.008178977272727	0.029992045454545	0.008697727272727	0.061522727272727	0.439439204545455		1
000005:	0.810313636363636	0.006121590909091	0.046764204545455	0.009060795454545	0.107983522727273	0.019756250000000		1
000006:	0.427817045454545	0.008743181818182	0.030590340909091	0.017381250000000	0.157792613636364	0.357675568181818		1
000007:	0.831505681818182	0.016345454545455	0.054027840909091	0.014197159090909	0.031928409090909	0.051995454545455		1
000008:	0.854560227272727	0.046951704545455	0.018996022727273	0.006050000000000	0.022666477272727	0.050775568181818		1
000009:	0.815259659090909	0.008360795454545	0.029950568181818	0.029225568181818	0.042093750000000	0.075109659090909		1
000010:	0.847840340909091	0.006384090909091	0.034051136363636	0.011696022727273	0.067382954545455	0.032645454545455		1
000011:	0.299960227272727	0.154851136363636	0.073294886363636	0.034871590909091	0.209795454545455	0.227226704545455		1
000012:	0.059030113636364	0.082290340909091	0.024243750000000	0.129523863636364	0.387723295454545	0.317188636363636		1
000013:	0.063275568181818	0.143308522727273	0.036105681818182	0.233795454545455	0.215862500000000	0.307652272727273		1
000014:	0.024092613636364	0.017681250000000	0.013103409090909	0.025819886363636	0.023282954545455	0.896019886363636		1
000015:	0.408823863636364	0.075001136363636	0.026663636363636	0.077576136363636	0.144674431818182	0.267260795454545		1
000016:	0.043918750000000	0.020339772727273	0.012390909090909	0.017072159090909	0.028740340909091	0.877538068181818		1
000017:	0.080702272727273	0.055985227272727	0.048480113636364	0.033516477272727	0.697249431818182	0.084066477272727		1
000018:	0.056723863636364	0.071516477272727	0.019073863636364	0.678943181818182	0.105581250000000	0.068161363636364		1
000019:	0.246365340909091	0.179606818181818	0.040815909090909	0.052340340909091	0.428689204545455	0.052182386363636		1
000020:	0.110315909090909	0.067064772727273	0.025631250000000	0.056642613636364	0.334142045454545	0.406203409090909		1
000021:	0.027132954545455	0.047895454545455	0.059210795454545	0.040984090909091	0.798232386363636	0.026544318181818		1
000022:	0.134384090909091	0.055339204545455	0.030397727272727	0.126464204545455	0.529867613636364	0.123547159090909		1
000023:	0.140223295454545	0.343125568181818	0.036340340909091	0.056252272727273	0.336913068181818	0.087145454545455		1
000024:	0.047072159090909	0.030847159090909	0.011183522727273	0.029873295454545	0.042466477272727	0.838557386363636		1
000025:	0.093023295454545	0.393528977272727	0.025768181818182	0.170341477272727	0.135014772727273	0.182323295454545		1
000026:	0.108769886363636	0.164759659090909	0.024832954545455	0.189697159090909	0.469029545454545	0.042910795454545		1
000027:	0.059719318181818	0.090841477272727	0.021843750000000	0.330196590909091	0.442993181818182	0.054405681818182		1
000028:	0.076292613636364	0.051402840909091	0.254011931818182	0.036343750000000	0.519483522727273	0.062465340909091		1
000029:	0.140480681818182	0.124163636363636	0.050230681818182	0.105603977272727	0.432925568181818	0.146595454545455		1
000030:	0.149373863636364	0.454297727272727	0.040470454545455	0.042960227272727	0.129601704545455	0.183296022727273		1
000031:	0.045932386363636	0.104926136363636	0.028946022727273	0.507956250000000	0.259228977272727	0.053010227272727		1
000032:	0.043542613636364	0.061748863636364	0.034936363636364	0.067160795454545	0.717573863636364	0.075037500000000		1
000033:	0.073152840909091	0.099676136363636	0.036639204545455	0.043132386363636	0.681965340909091	0.065434090909091		1
000034:	0.008931818181818	0.010826136363636	0.005864772727273	0.021264772727273	0.041719318181818	0.911393181818182		1
000035:	0.075467045454545	0.156885795454545	0.077878977272727	0.117457954545455	0.518071590909091	0.054238636363636		1
000036:	0.083290909090909	0.038900000000000	0.051782954545455	0.122893750000000	0.572527272727273	0.130605113636364		1
000037:	0.103385227272727	0.077631250000000	0.024739772727273	0.093994318181818	0.569750000000000	0.130499431818182		1
000038:	0.140371590909091	0.485440340909091	0.070306250000000	0.050841477272727	0.143866477272727	0.109173863636364		1
000039:	0.073345454545455	0.274302272727273	0.036721590909091	0.156325000000000	0.318561363636364	0.140744318181818		1
000040:	0.060417613636364	0.049109090909091	0.016042613636364	0.043123863636364	0.076747159090909	0.754559659090909		1
000041:	0.091632954545455	0.048098295454545	0.032505681818182	0.123261363636364	0.519096022727273	0.185405681818182		1
000042:	0.064658522727273	0.143629545454545	0.045736931818182	0.143298295454545	0.441273295454545	0.161403409090909		1
000043:	0.209362500000000	0.065457954545455	0.037547727272727	0.049367613636364	0.491430681818182	0.146833522727273		1
000044:	0.159382954545455	0.089304545454545	0.032953409090909	0.090882386363636	0.486270454545455	0.141206250000000		1
000045:	0.068288636363636	0.075607954545455	0.038101136363636	0.296222727272727	0.486217613636364	0.035561931818182		1
000046:	0.152240340909091	0.117121022727273	0.218484090909091	0.169706250000000	0.280018181818182	0.062430113636364		1
000047:	0.231585227272727	0.302825568181818	0.071655113636364	0.047026136363636	0.234112500000000	0.112795454545455		1
000048:	0.727327840909091	0.043400000000000	0.043606250000000	0.019277272727273	0.093994886363636	0.072393750000000		1
000049:	0.376965909090909	0.120481250000000	0.030501704545455	0.027899431818182	0.385291477272727	0.058860227272727		1
000050:	0.247884090909091	0.069988068181818	0.056365340909091	0.064263068181818	0.293618750000000	0.267880681818182		1
000051:	0.068393750000000	0.015509659090909	0.008831818181818	0.024422159090909	0.025395454545455	0.857447159090909		1
000052:	0.079150000000000	0.009945454545455	0.014930113636364	0.010020454545455	0.037880681818182	0.848073295454545		1
000053:	0.198797159090909	0.101872727272727	0.031052840909091	0.042747727272727	0.418934659090909	0.206594886363636		1
000054:	0.218355681818182	0.240983522727273	0.058268750000000	0.100967613636364	0.309882954545455	0.071541477272727		1
000055:	0.564922159090909	0.024232954545455	0.035882954545455	0.045818750000000	0.132993181818182	0.196150000000000		1
000056:	0.381480681818182	0.072106818181818	0.052585227272727	0.119940909090909	0.242695454545455	0.131190909090909		1
000057:	0.159560227272727	0.026046590909091	0.056327272727273	0.117098863636364	0.556476704545455	0.084490340909091		1
000058:	0.140344318181818	0.559809659090909	0.030325000000000	0.032981250000000	0.202803977272727	0.033735795454545		1
000059:	0.062780113636364	0.082494886363636	0.021068181818182	0.040126704545455	0.749523863636364	0.044006250000000		1
000060:	0.014052272727273	0.585740340909091	0.013495454545455	0.126872727272727	0.248375000000000	0.011464204545455		1
000061:	0.252611931818182	0.062092613636364	0.037002272727273	0.034572159090909	0.542667045454545	0.071053977272727		1
000062:	0.037193181818182	0.008075000000000	0.007345454545455	0.009485227272727	0.013680681818182	0.924220454545455		1
000063:	0.112824431818182	0.011589772727273	0.026985227272727	0.010560795454545	0.026504545454545	0.811535227272727		1
000064:	0.087589204545455	0.006892613636364	0.017736931818182	0.007439772727273	0.028906250000000	0.851435227272727		1
000065:	0.695163068181818	0.048177840909091	0.029060227272727	0.033975000000000	0.126050000000000	0.067573863636364		1
000066:	0.237957954545455	0.035913636363636	0.027076136363636	0.079090909090909	0.530891477272727	0.089069886363636		1
000067:	0.271088636363636	0.018699431818182	0.026653409090909	0.014990909090909	0.034090340909091	0.634477272727273		1
000068:	0.175368750000000	0.072792613636364	0.036500568181818	0.053821590909091	0.624404545454545	0.037111931818182		1
000069:	0.163079545454545	0.039177272727273	0.028573863636364	0.039292045454545	0.632820454545455	0.097056818181818		1
000070:	0.182792613636364	0.095060795454545	0.066230113636364	0.116975568181818	0.328940909090909	0.210000000000000		1
000071:	0.094968181818182	0.071660795454545	0.035944886363636	0.053664772727273	0.707223295454545	0.036538068181818		1
000072:	0.437363068181818	0.062559090909091	0.084357954545455	0.036381250000000	0.248910795454545	0.130427840909091		1
000073:	0.579396022727273	0.050735795454545	0.046444886363636	0.056103977272727	0.164653977272727	0.102665340909091		1
000074:	0.094774431818182	0.094747159090909	0.033832954545455	0.352402272727273	0.184312500000000	0.239930681818182		1
000075:	0.376087500000000	0.172494318181818	0.056705681818182	0.072670454545455	0.248735795454545	0.073306250000000		1
000076:	0.133568181818182	0.163880113636364	0.391201704545455	0.077767045454545	0.197832386363636	0.035750568181818		1
000077:	0.243137500000000	0.228214772727273	0.167756250000000	0.084995454545455	0.157296022727273	0.118600000000000		1
000078:	0.299060227272727	0.039821590909091	0.059980113636364	0.022831250000000	0.413488068181818	0.164818750000000		1
000079:	0.120356250000000	0.422909659090909	0.047490340909091	0.035147727272727	0.306093181818182	0.068002840909091		1
000080:	0.087705681818182	0.538414204545455	0.035356250000000	0.040892613636364	0.275866477272727	0.021764772727273		1
000081:	0.568879545454545	0.022919318181818	0.044047159090909	0.037589772727273	0.270811931818182	0.055752272727273		1
000082:	0.419504545454545	0.051806250000000	0.068944886363636	0.034799431818182	0.359953977272727	0.064990909090909		1
