Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.148735795454545	0.432915909090909	0.011976704545455	0.142815340909091	0.263556250000000		1
000002:	0.012007386363636	0.748273863636364	0.002780681818182	0.026780681818182	0.210157386363636		1
000003:	0.027758522727273	0.781413068181818	0.013736363636364	0.046833522727273	0.130258522727273		1
000004:	0.027364204545455	0.341002272727273	0.007457386363636	0.567866477272727	0.056309659090909		1
000005:	0.036593750000000	0.818242045454545	0.008279545454545	0.072889772727273	0.063994886363636		1
000006:	0.073574431818182	0.319588636363636	0.015902840909091	0.440064772727273	0.150869318181818		1
000007:	0.025723295454545	0.675292045454545	0.007901704545455	0.084265340909091	0.206817613636364		1
000008:	0.021037500000000	0.705049431818182	0.008682954545455	0.159486931818182	0.105743181818182		1
000009:	0.043128409090909	0.604851704545455	0.011886363636364	0.276970454545455	0.063163068181818		1
000010:	0.061149431818182	0.738242045454545	0.011927840909091	0.129201136363636	0.059479545454545		1
000011:	0.159161363636364	0.454492045454545	0.094699431818182	0.138488068181818	0.153159090909091		1
000012:	0.397352272727273	0.236258522727273	0.133780681818182	0.200201704545455	0.032406818181818		1
000013:	0.327936363636364	0.092022727272727	0.364796022727273	0.184746022727273	0.030498863636364		1
000014:	0.034344318181818	0.057230113636364	0.047011363636364	0.843748863636364	0.017665340909091		1
000015:	0.089276704545455	0.659781250000000	0.045528977272727	0.155048863636364	0.050364204545455		1
000016:	0.035916477272727	0.067530681818182	0.023702272727273	0.859704545454545	0.013146022727273		1
000017:	0.511864204545455	0.277623295454545	0.023218181818182	0.135588068181818	0.051706250000000		1
000018:	0.578368181818182	0.086648863636364	0.233982954545455	0.073824431818182	0.027175568181818		1
000019:	0.120560795454545	0.748803409090909	0.071121022727273	0.033825000000000	0.025689772727273		1
000020:	0.313176136363636	0.172972727272727	0.044519318181818	0.419051704545455	0.050280113636364		1
000021:	0.777620454545455	0.075774431818182	0.040116477272727	0.030711931818182	0.075776704545455		1
000022:	0.350369318181818	0.453562500000000	0.070688068181818	0.090651704545455	0.034728409090909		1
000023:	0.336749431818182	0.315364204545455	0.173311931818182	0.080886363636364	0.093688068181818		1
000024:	0.057705113636364	0.027669886363636	0.031701136363636	0.867384659090909	0.015539204545455		1
000025:	0.305275000000000	0.065193750000000	0.162619318181818	0.449263636363636	0.017648295454545		1
000026:	0.598268750000000	0.227405113636364	0.104139772727273	0.042107954545455	0.028078409090909		1
000027:	0.752474431818182	0.075403977272727	0.095165909090909	0.050994886363636	0.025960795454545		1
000028:	0.320293181818182	0.333248295454545	0.046283522727273	0.095195454545455	0.204979545454545		1
000029:	0.564003977272727	0.170183522727273	0.085531818181818	0.135235795454545	0.045044886363636		1
