Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.268464772727273	0.113231818181818	0.149282386363636	0.451577840909091	0.017443181818182		1
000002:	0.098799431818182	0.079427840909091	0.027945454545455	0.787719886363636	0.006107386363636		1
000003:	0.083809659090909	0.046753409090909	0.022436931818182	0.830113636363636	0.016886363636364		1
000004:	0.070446022727273	0.347885227272727	0.031067045454545	0.540593750000000	0.010007954545455		1
000005:	0.031077272727273	0.042999431818182	0.049706818181818	0.871091477272727	0.005125000000000		1
000006:	0.067127272727273	0.505457954545455	0.086427272727273	0.327670454545455	0.013317045454545		1
000007:	0.207940909090909	0.046963068181818	0.027304545454545	0.709249431818182	0.008542045454545		1
000008:	0.064978977272727	0.044693750000000	0.031693181818182	0.852685795454545	0.005948295454545		1
000009:	0.070088068181818	0.085856818181818	0.042592045454545	0.794342613636364	0.007120454545455		1
000010:	0.041424431818182	0.068224431818182	0.050179545454545	0.834255113636364	0.005916477272727		1
000011:	0.163189772727273	0.225120454545455	0.123662500000000	0.374463068181818	0.113564204545455		1
000012:	0.028378977272727	0.170735227272727	0.395785227272727	0.248072727272727	0.157027840909091		1
000013:	0.024402840909091	0.190203977272727	0.240775568181818	0.075822727272727	0.468794886363636		1
000014:	0.014568181818182	0.898436931818182	0.030693181818182	0.030331250000000	0.025970454545455		1
000015:	0.034464772727273	0.155266477272727	0.136263636363636	0.637681818181818	0.036323295454545		1
000016:	0.019013636363636	0.895275000000000	0.030413636363636	0.029955113636364	0.025342613636364		1
000017:	0.048247727272727	0.167705681818182	0.350314204545455	0.399282954545455	0.034449431818182		1
000018:	0.024821022727273	0.095747159090909	0.529123295454546	0.105302840909091	0.245005681818182		1
000019:	0.049619318181818	0.054342045454545	0.173864204545455	0.589480113636364	0.132694318181818		1
000020:	0.038296022727273	0.411414772727273	0.319809659090909	0.183480681818182	0.046998863636364		1
000021:	0.073235795454545	0.033609659090909	0.772815340909091	0.064257954545455	0.056081250000000		1
000022:	0.025768181818182	0.098039204545455	0.382339772727273	0.438603977272727	0.055248863636364		1
000023:	0.086996022727273	0.081296022727273	0.345859090909091	0.246590340909091	0.239258522727273		1
000024:	0.012881250000000	0.862175000000000	0.053807954545455	0.032114204545455	0.039021590909091		1
000025:	0.019329545454545	0.188394318181818	0.440164772727273	0.087029545454545	0.265081818181818		1
000026:	0.029264204545455	0.038287500000000	0.683547727272727	0.153128977272727	0.095771590909091		1
000027:	0.017862500000000	0.049011363636364	0.762230113636364	0.060585227272727	0.110310795454545		1
000028:	0.159291477272727	0.089597727272727	0.285569318181818	0.421326136363636	0.044215340909091		1
000029:	0.051580681818182	0.144040340909091	0.504738636363636	0.219897159090909	0.079743181818182		1
000030:	0.074637500000000	0.111969318181818	0.112380681818182	0.337456818181818	0.363555681818182		1
000031:	0.027947159090909	0.042088636363636	0.714142613636364	0.061377272727273	0.154444318181818		1
000032:	0.038435795454545	0.075551704545455	0.729767613636364	0.096348295454545	0.059896590909091		1
000033:	0.465992613636364	0.010261931818182	0.433958522727273	0.074272727272727	0.015514204545455		1
000034:	0.009575000000000	0.909026704545455	0.043226704545455	0.016950568181818	0.021221022727273		1
000035:	0.086909659090909	0.036933522727273	0.533398863636364	0.152923863636364	0.189834090909091		1
000036:	0.067364772727273	0.162518181818182	0.468106250000000	0.238615909090909	0.063394886363636		1
000037:	0.021216477272727	0.125710227272727	0.670906250000000	0.128376136363636	0.053790909090909		1
000038:	0.168899431818182	0.164871022727273	0.129082954545455	0.238668750000000	0.298477840909091		1
000039:	0.032443750000000	0.136985795454545	0.551337500000000	0.129993750000000	0.149239204545455		1
000040:	0.022480113636364	0.799507386363636	0.059994886363636	0.065529545454545	0.052488068181818		1
000041:	0.041107954545455	0.163746022727273	0.596736363636364	0.143965340909091	0.054444318181818		1
000042:	0.031623295454545	0.088467045454545	0.517978409090909	0.092542613636364	0.269388636363636		1
000043:	0.036816477272727	0.160028977272727	0.286370454545455	0.456069886363636	0.060714204545455		1
000044:	0.055606818181818	0.143259090909091	0.393606250000000	0.346828409090909	0.060699431818182		1
000045:	0.027065340909091	0.025573295454545	0.800300568181818	0.075692613636364	0.071368181818182		1
000046:	0.124884659090909	0.089942613636364	0.475925568181818	0.130925000000000	0.178322159090909		1
000047:	0.084280113636364	0.281174431818182	0.356075000000000	0.212781818181818	0.065688636363636		1
000048:	0.045276136363636	0.059028409090909	0.046258522727273	0.822255681818182	0.027181250000000		1
