Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.154530681818182	0.283627840909091	0.552535795454545	0.009305681818182		1
000002:	0.041069318181818	0.310661931818182	0.642753977272727	0.005514772727273		1
000003:	0.048536931818182	0.175733522727273	0.755447727272727	0.020281818181818		1
000004:	0.027060227272727	0.139309659090909	0.823932386363636	0.009697727272727		1
000005:	0.057227272727273	0.079721022727273	0.858733522727273	0.004318181818182		1
000006:	0.060515909090909	0.115695454545455	0.804426704545455	0.019361931818182		1
000007:	0.029548295454545	0.261422159090909	0.699183522727273	0.009846022727273		1
000008:	0.029888068181818	0.107780681818182	0.852269318181818	0.010061931818182		1
000009:	0.044291477272727	0.116039772727273	0.834172727272727	0.005496022727273		1
000010:	0.064342045454545	0.100653409090909	0.823946590909091	0.011057954545455		1
000011:	0.204135227272727	0.175649431818182	0.491154545454545	0.129060795454545		1
000012:	0.516792045454545	0.031318750000000	0.348348295454545	0.103540909090909		1
000013:	0.049614772727273	0.054779545454545	0.013957386363636	0.881648295454545		1
000014:	0.067134090909091	0.070113068181818	0.745666477272727	0.117086363636364		1
000015:	0.105391477272727	0.031051136363636	0.830748863636364	0.032808522727273		1
000016:	0.062652272727273	0.047530681818182	0.845707386363636	0.044109659090909		1
000017:	0.418658522727273	0.063806250000000	0.483860795454545	0.033674431818182		1
000018:	0.651684659090909	0.027205681818182	0.132645454545455	0.188464204545455		1
000019:	0.239503409090909	0.039373863636364	0.591215909090909	0.129906818181818		1
000020:	0.317294886363636	0.042298863636364	0.606747727272727	0.033658522727273		1
000021:	0.800632954545455	0.073468181818182	0.069168750000000	0.056730113636364		1
000022:	0.560080113636364	0.025872159090909	0.362919886363636	0.051127840909091		1
000023:	0.363708522727273	0.117544318181818	0.279155681818182	0.239591477272727		1
000024:	0.283001136363636	0.058760795454545	0.490311363636364	0.167926704545455		1
000025:	0.362006250000000	0.034865909090909	0.231292045454545	0.371835795454545		1
000026:	0.735964772727273	0.032354545454545	0.172084659090909	0.059596022727273		1
000027:	0.819422727272727	0.020141477272727	0.087547727272727	0.072888068181818		1
000028:	0.313551136363636	0.297053409090909	0.325826136363636	0.063569318181818		1
000029:	0.524941477272727	0.048201704545455	0.331837500000000	0.095019318181818		1
000030:	0.245965340909091	0.077583522727273	0.525666477272727	0.150784659090909		1
000031:	0.811948295454545	0.024284090909091	0.072126136363636	0.091641477272727		1
000032:	0.788946022727273	0.051133522727273	0.104717613636364	0.055202840909091		1
000033:	0.603062500000000	0.097115909090909	0.236072159090909	0.063749431818182		1
000034:	0.001977272727273	0.024647727272727	0.972888636363636	0.000486363636364		1
000035:	0.700129545454545	0.085455681818182	0.094233522727273	0.120181250000000		1
000036:	0.518100000000000	0.091946022727273	0.334742613636364	0.055211363636364		1
000037:	0.679059659090909	0.027713636363636	0.232198863636364	0.061027840909091		1
000038:	0.133793750000000	0.286261363636364	0.265080681818182	0.314864204545455		1
000039:	0.641731818181818	0.036802840909091	0.193067045454545	0.128398295454545		1
000040:	0.106956250000000	0.042274431818182	0.717748863636364	0.133020454545455		1
000041:	0.651346590909091	0.046585795454545	0.251027840909091	0.051039772727273		1
000042:	0.593908522727273	0.030643181818182	0.170430113636364	0.205018181818182		1
000043:	0.146159659090909	0.044268181818182	0.766836931818182	0.042735227272727		1
000044:	0.535571590909091	0.050640340909091	0.362378409090909	0.051409659090909		1
000045:	0.837653409090909	0.019656250000000	0.084575568181818	0.058114772727273		1
000046:	0.630588068181818	0.132302840909091	0.140289204545455	0.096819886363636		1
000047:	0.446993750000000	0.162816477272727	0.314962500000000	0.075227272727273		1
000048:	0.069694318181818	0.050809659090909	0.845393181818182	0.034102840909091		1
000049:	0.152234090909091	0.055185795454545	0.748769886363636	0.043810227272727		1
000050:	0.334452272727273	0.078872727272727	0.514955113636364	0.071719886363636		1
000051:	0.037180681818182	0.068639772727273	0.867951136363636	0.026228409090909		1
000052:	0.039725568181818	0.061211931818182	0.881360227272727	0.017702272727273		1
000053:	0.382290909090909	0.046285227272727	0.520489204545455	0.050934659090909		1
000054:	0.276122727272727	0.088045454545455	0.227411931818182	0.408419886363636		1
000055:	0.074112500000000	0.041831250000000	0.857813636363636	0.026242613636364		1
000056:	0.278206818181818	0.051506250000000	0.613580113636364	0.056706818181818		1
000057:	0.475559090909091	0.061856818181818	0.426328409090909	0.036255681818182		1
000058:	0.301779545454545	0.071577272727273	0.484070454545455	0.142572727272727		1
000059:	0.683500000000000	0.053099431818182	0.205277272727273	0.058123295454545		1
000060:	0.179295454545455	0.048138636363636	0.750606250000000	0.021959659090909		1
000061:	0.199332386363636	0.041618181818182	0.736804545454545	0.022244886363636		1
000062:	0.041626704545455	0.057097727272727	0.871236931818182	0.030038636363636		1
