Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.704588068181818	0.011011363636364	0.284400568181818		1
000002:	0.936794886363636	0.005121590909091	0.058083522727273		1
000003:	0.896839204545455	0.008532386363636	0.094628409090909		1
000004:	0.930109090909091	0.007015909090909	0.062875000000000		1
000005:	0.834582386363636	0.004540909090909	0.160876704545455		1
000006:	0.868411931818182	0.012036931818182	0.119551136363636		1
000007:	0.932357954545455	0.006231818181818	0.061410227272727		1
000008:	0.944011931818182	0.008418181818182	0.047569886363636		1
000009:	0.913719318181818	0.007111931818182	0.079168750000000		1
000010:	0.795476704545454	0.008628409090909	0.195894886363636		1
000011:	0.497349431818182	0.081568750000000	0.421081818181818		1
000012:	0.078728977272727	0.097208522727273	0.824062500000000		1
000013:	0.095804545454545	0.320446022727273	0.583749431818182		1
000014:	0.513188068181818	0.134861931818182	0.351950000000000		1
000015:	0.299005681818182	0.036690340909091	0.664303977272727		1
000016:	0.630747727272727	0.059339204545455	0.309913068181818		1
000017:	0.170115340909091	0.028356818181818	0.801527840909091		1
000018:	0.042210795454545	0.193320454545455	0.764468750000000		1
000019:	0.182690340909091	0.121127840909091	0.696181818181818		1
000020:	0.219458522727273	0.033712500000000	0.746828977272727		1
000021:	0.117382954545455	0.100315340909091	0.782301704545455		1
000022:	0.083305113636364	0.036078977272727	0.880615909090909		1
000023:	0.225814204545455	0.239310227272727	0.534875568181818		1
000024:	0.199934090909091	0.125730113636364	0.674335795454545		1
000025:	0.100784659090909	0.259055113636364	0.640160227272727		1
000026:	0.062380681818182	0.063514204545455	0.874105113636364		1
000027:	0.047698863636364	0.096343750000000	0.855957386363636		1
000028:	0.463141477272727	0.053347159090909	0.483511363636364		1
000029:	0.157589204545455	0.065750000000000	0.776660795454545		1
000030:	0.322710795454545	0.190523295454545	0.486765909090909		1
000031:	0.047630113636364	0.138913636363636	0.813456250000000		1
000032:	0.105728409090909	0.078218181818182	0.816053409090909		1
000033:	0.164670454545455	0.077555113636364	0.757774431818182		1
000034:	0.301889772727273	0.076346590909091	0.621763636363636		1
000035:	0.117709090909091	0.244944886363636	0.637346022727273		1
000036:	0.214285227272727	0.054651136363636	0.731063636363636		1
000037:	0.058561363636364	0.048761931818182	0.892676704545455		1
000038:	0.301088068181818	0.358038636363636	0.340873295454545		1
000039:	0.074418750000000	0.111718750000000	0.813862500000000		1
000040:	0.283768750000000	0.287030681818182	0.429200568181818		1
000041:	0.101560795454545	0.052392613636364	0.846046590909091		1
000042:	0.078802272727273	0.175080681818182	0.746117045454545		1
000043:	0.345487500000000	0.040497727272727	0.614014772727273		1
000044:	0.137818181818182	0.048924431818182	0.813257386363636		1
000045:	0.040143181818182	0.064928409090909	0.894928409090909		1
000046:	0.230973863636364	0.259038636363636	0.509987500000000		1
000047:	0.382717613636364	0.094732954545455	0.522549431818182		1
000048:	0.808707386363636	0.031007386363636	0.160285227272727		1
000049:	0.339846590909091	0.055702840909091	0.604450568181818		1
000050:	0.287630681818182	0.052336363636364	0.660032954545455		1
000051:	0.858005681818182	0.024788068181818	0.117206250000000		1
000052:	0.812089204545455	0.022132386363636	0.165778409090909		1
000053:	0.208238068181818	0.042817613636364	0.748944318181818		1
000054:	0.160295454545455	0.378215340909091	0.461489204545455		1
000055:	0.579575000000000	0.020761363636364	0.399663636363636		1
000056:	0.375192045454545	0.033911363636364	0.590896590909091		1
000057:	0.272464772727273	0.031639772727273	0.695895454545455		1
000058:	0.235059090909091	0.145825568181818	0.619115340909091		1
000059:	0.103394318181818	0.054414204545455	0.842191477272727		1
000060:	0.310630113636364	0.025136931818182	0.664232954545455		1
000061:	0.201688068181818	0.031796022727273	0.766515909090909		1
000062:	0.755395454545455	0.026000568181818	0.218603977272727		1
000063:	0.852075568181818	0.037850000000000	0.110074431818182		1
000064:	0.920038636363636	0.022555681818182	0.057405681818182		1
000065:	0.727806818181818	0.024881818181818	0.247311363636364		1
000066:	0.156015909090909	0.016317045454545	0.827667045454546		1
000067:	0.889396590909091	0.024532954545455	0.086070454545455		1
000068:	0.098276136363636	0.036375000000000	0.865348863636364		1
000069:	0.139914204545455	0.020977840909091	0.839107954545455		1
000070:	0.404468750000000	0.090176704545455	0.505354545454546		1
000071:	0.109614772727273	0.053913636363636	0.836471590909091		1
000072:	0.552442045454545	0.031638636363636	0.415919318181818		1
000073:	0.592164772727273	0.029117045454545	0.378718181818182		1
000074:	0.102152272727273	0.204949431818182	0.692898295454546		1
000075:	0.253027272727273	0.105178977272727	0.641793750000000		1
000076:	0.476468750000000	0.249628977272727	0.273902272727273		1
000077:	0.444407386363636	0.200456250000000	0.355136363636364		1
000078:	0.520518181818182	0.020103409090909	0.459378409090909		1
000079:	0.172111931818182	0.117202272727273	0.710685795454545		1
000080:	0.161684090909091	0.251946590909091	0.586369318181818		1
000081:	0.466031818181818	0.014915340909091	0.519052840909091		1
000082:	0.524391477272727	0.020911931818182	0.454696590909091		1
000083:	0.319063636363636	0.032417613636364	0.648518750000000		1
000084:	0.554210795454545	0.275283522727273	0.170505681818182		1
000085:	0.282631250000000	0.043313636363636	0.674055113636364		1
000086:	0.382439204545455	0.098813636363636	0.518747159090909		1
000087:	0.886245454545455	0.088910795454545	0.024843750000000		1
000088:	0.077905681818182	0.043420454545455	0.878673863636364		1
000089:	0.141943750000000	0.037940909090909	0.820115340909091		1
000090:	0.128010227272727	0.228027840909091	0.643961931818182		1
000091:	0.203107386363636	0.538323295454545	0.258569318181818		1
000092:	0.214146022727273	0.065879545454545	0.719974431818182		1
000093:	0.300844318181818	0.092702272727273	0.606453409090909		1
000094:	0.219727272727273	0.077290340909091	0.702982386363636		1
000095:	0.585364772727273	0.027695454545455	0.386939772727273		1
000096:	0.621365340909091	0.035230681818182	0.343403977272727		1
000097:	0.071681818181818	0.026692613636364	0.901625568181818		1
000098:	0.147725568181818	0.022933522727273	0.829340909090909		1
000099:	0.261180113636364	0.053301136363636	0.685518750000000		1
000100:	0.584797159090909	0.042055113636364	0.373147727272727		1
000101:	0.069311363636364	0.014723863636364	0.915964772727273		1
000102:	0.173765340909091	0.052892613636364	0.773342045454545		1
000103:	0.327123295454545	0.240957954545455	0.431918750000000		1
000104:	0.505505681818182	0.036866477272727	0.457627840909091		1
000105:	0.081171022727273	0.045087500000000	0.873741477272727		1
000106:	0.090147159090909	0.037719318181818	0.872133522727273		1
000107:	0.248613068181818	0.025152840909091	0.726234090909091		1
000108:	0.368507954545455	0.071935795454545	0.559556250000000		1
000109:	0.170046590909091	0.083969318181818	0.745984090909091		1
000110:	0.110577840909091	0.773036363636364	0.116385795454545		1
000111:	0.574406818181818	0.043955681818182	0.381637500000000		1
000112:	0.119698295454545	0.061451136363636	0.818850568181818		1
000113:	0.293061363636364	0.030885227272727	0.676053409090909		1
000114:	0.358327840909091	0.129169886363636	0.512502272727273		1
000115:	0.296850568181818	0.044339204545455	0.658810227272727		1
000116:	0.553555113636364	0.044234659090909	0.402210227272727		1
