Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.011577272727273	0.173246590909091	0.152879545454545	0.173656818181818	0.488639772727273		1
000002:	0.005390340909091	0.213696590909091	0.050767045454545	0.092513068181818	0.637632954545455		1
000003:	0.009932386363636	0.103761363636364	0.038261363636364	0.064151136363636	0.783893750000000		1
000004:	0.007278409090909	0.066785227272727	0.042043181818182	0.429427840909091	0.454465340909091		1
000005:	0.005117613636364	0.049575568181818	0.048603409090909	0.057911931818182	0.838791477272727		1
000006:	0.016193181818182	0.083980113636364	0.092867613636364	0.542241477272727	0.264717613636364		1
000007:	0.004836363636364	0.204811363636364	0.032890340909091	0.063659090909091	0.693802840909091		1
000008:	0.008783522727273	0.081287500000000	0.023940340909091	0.073050568181818	0.812938068181818		1
000009:	0.009022159090909	0.060071590909091	0.065510227272727	0.223327840909091	0.642068181818182		1
000010:	0.005112500000000	0.087817613636364	0.146960227272727	0.074556818181818	0.685552840909091		1
000011:	0.066000568181818	0.153812500000000	0.123996022727273	0.244110795454545	0.412080113636364		1
000012:	0.128822159090909	0.034775568181818	0.379505681818182	0.197057954545455	0.259838636363636		1
000013:	0.275596590909091	0.030155681818182	0.351127840909091	0.239294318181818	0.103825568181818		1
000014:	0.025248295454545	0.020626136363636	0.029850568181818	0.893638636363636	0.030636363636364		1
000015:	0.033019886363636	0.043631250000000	0.104262500000000	0.179548863636364	0.639537500000000		1
000016:	0.016747727272727	0.016114204545455	0.032694318181818	0.886474431818182	0.047969318181818		1
000017:	0.036264772727273	0.041832386363636	0.338990340909091	0.084567613636364	0.498344886363636		1
000018:	0.226175568181818	0.018879545454545	0.586365909090909	0.074303409090909	0.094275568181818		1
000019:	0.286148295454545	0.017958522727273	0.082309090909091	0.049466477272727	0.564117613636364		1
000020:	0.029977272727273	0.034327840909091	0.241788636363636	0.430383522727273	0.263522727272727		1
000021:	0.045601136363636	0.082305113636364	0.736853409090909	0.044223863636364	0.091016477272727		1
000022:	0.053421590909091	0.026711363636364	0.491494886363636	0.099616477272727	0.328755681818182		1
000023:	0.195968181818182	0.113347159090909	0.303157386363636	0.090088636363636	0.297438636363636		1
000024:	0.032165909090909	0.010547159090909	0.046822727272727	0.887197727272727	0.023266477272727		1
000025:	0.276724431818182	0.034232954545455	0.341345454545455	0.201541477272727	0.146155681818182		1
000026:	0.104490909090909	0.031751704545455	0.608275568181818	0.045087500000000	0.210394318181818		1
000027:	0.119535227272727	0.023405681818182	0.719041477272727	0.060601136363636	0.077416477272727		1
000028:	0.038943750000000	0.234063636363636	0.286232954545455	0.081988068181818	0.358771590909091		1
000029:	0.109134659090909	0.036754545454545	0.479264204545455	0.160174431818182	0.214672159090909		1
000030:	0.158678977272727	0.117921022727273	0.146910795454545	0.153033522727273	0.423455681818182		1
000031:	0.140771590909091	0.022770454545455	0.736635227272727	0.045634659090909	0.054188068181818		1
000032:	0.050583522727273	0.089940909090909	0.723728409090909	0.071453977272727	0.064293181818182		1
000033:	0.077162500000000	0.097967045454545	0.455190340909091	0.073838636363636	0.295841477272727		1
000034:	0.032863636363636	0.016727840909091	0.060585227272727	0.865532386363636	0.024290909090909		1
000035:	0.122535795454545	0.119351704545455	0.625506250000000	0.043980681818182	0.088625568181818		1
000036:	0.043978977272727	0.073721590909091	0.366953977272727	0.216084659090909	0.299260795454545		1
000037:	0.062200568181818	0.029132386363636	0.665380113636364	0.128466477272727	0.114820454545455		1
000038:	0.295857386363636	0.237546022727273	0.118790340909091	0.174728409090909	0.173077840909091		1
000039:	0.161826136363636	0.035475000000000	0.507582954545455	0.150915909090909	0.144200000000000		1
000040:	0.049150568181818	0.019700568181818	0.061749431818182	0.785198295454545	0.084201136363636		1
000041:	0.061211931818182	0.035974431818182	0.591819886363636	0.208488636363636	0.102505113636364		1
000042:	0.201792613636364	0.043969886363636	0.560510227272727	0.113351136363636	0.080376136363636		1
000043:	0.047784659090909	0.055609090909091	0.180416477272727	0.184811931818182	0.531377840909091		1
000044:	0.051807386363636	0.033574431818182	0.524551704545455	0.111817045454545	0.278249431818182		1
000045:	0.080207386363636	0.018654545454545	0.766772159090909	0.040469318181818	0.093896590909091		1
000046:	0.095608522727273	0.100837500000000	0.528449431818182	0.161675000000000	0.113429545454545		1
000047:	0.096805681818182	0.134332954545455	0.341219318181818	0.208071022727273	0.219571022727273		1
000048:	0.023950000000000	0.282255681818182	0.033119886363636	0.056479545454545	0.604194886363636		1
000049:	0.051268181818182	0.034600000000000	0.087258522727273	0.064703409090909	0.762169886363636		1
000050:	0.073493750000000	0.047548863636364	0.253600568181818	0.425456250000000	0.199900568181818		1
000051:	0.011552840909091	0.016291477272727	0.021587500000000	0.889288068181818	0.061280113636364		1
000052:	0.007639204545455	0.024467045454545	0.022963636363636	0.863998295454545	0.080931818181818		1
000053:	0.070917045454545	0.040377840909091	0.324857954545455	0.236721022727273	0.327126136363636		1
000054:	0.261403409090909	0.100100000000000	0.381968750000000	0.086665340909091	0.169862500000000		1
000055:	0.019201136363636	0.040612500000000	0.073587500000000	0.224538068181818	0.642060795454545		1
000056:	0.036471022727273	0.041146590909091	0.131528977272727	0.083193181818182	0.707660227272727		1
000057:	0.030818750000000	0.056889204545455	0.373527840909091	0.195518750000000	0.343245454545455		1
000058:	0.114727840909091	0.032688068181818	0.096759659090909	0.033608522727273	0.722215909090909		1
000059:	0.064640340909091	0.044540340909091	0.537068181818182	0.040517045454545	0.313234090909091		1
000060:	0.023317045454545	0.032011931818182	0.087405681818182	0.089016477272727	0.768248863636364		1
000061:	0.032618181818182	0.031450000000000	0.146618181818182	0.068313636363636	0.721000000000000		1
