Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.070353409090909	0.009138068181818	0.659221022727273	0.261287500000000		1
000002:	0.023521590909091	0.005603409090909	0.930571022727273	0.040303977272727		1
000003:	0.063348863636364	0.007728977272727	0.877370454545455	0.051551704545455		1
000004:	0.014849431818182	0.005261363636364	0.947456250000000	0.032432954545455		1
000005:	0.038540340909091	0.004467613636364	0.884942613636364	0.072049431818182		1
000006:	0.034492045454545	0.019583522727273	0.892016477272727	0.053907954545455		1
000007:	0.052944886363636	0.008834090909091	0.902826136363636	0.035394886363636		1
000008:	0.015175000000000	0.013305113636364	0.938219318181818	0.033300568181818		1
000009:	0.019436931818182	0.007104545454545	0.921970454545455	0.051488068181818		1
000010:	0.020410227272727	0.013975000000000	0.894911363636364	0.070703409090909		1
000011:	0.137336931818182	0.109657954545455	0.513524431818182	0.239480681818182		1
000012:	0.032182386363636	0.220720454545455	0.215440340909091	0.531656818181818		1
000013:	0.027445454545455	0.463760795454545	0.114561363636364	0.394232386363636		1
000014:	0.056472727272727	0.199996590909091	0.589256818181818	0.154273863636364		1
000015:	0.019790909090909	0.039214204545455	0.563089204545455	0.377905681818182		1
000016:	0.032829545454545	0.063171022727273	0.780075568181818	0.123923863636364		1
000017:	0.061781818181818	0.053198863636364	0.270850568181818	0.614168750000000		1
000018:	0.018538636363636	0.502563636363636	0.076122727272727	0.402775000000000		1
000019:	0.036906818181818	0.175076704545455	0.398135795454545	0.389880681818182		1
000020:	0.037890340909091	0.050906818181818	0.415266477272727	0.495936363636364		1
000021:	0.107665909090909	0.035640909090909	0.118215340909091	0.738477840909091		1
000022:	0.019600000000000	0.073832386363636	0.166509659090909	0.740057954545455		1
000023:	0.147119886363636	0.164036363636364	0.186112500000000	0.502731250000000		1
000024:	0.039328977272727	0.300031818181818	0.374905681818182	0.285733522727273		1
000025:	0.657596590909091	0.269846022727273	0.001436931818182	0.071120454545455		1
000026:	0.040288636363636	0.074101704545455	0.074556818181818	0.811052840909091		1
000027:	0.025822727272727	0.166383522727273	0.070663636363636	0.737130113636364		1
000028:	0.258375568181818	0.053302840909091	0.269092045454545	0.419229545454545		1
000029:	0.056430681818182	0.098287500000000	0.244776136363636	0.600505681818182		1
000030:	0.120039204545455	0.189600000000000	0.397901704545455	0.292459090909091		1
000031:	0.021668181818182	0.216856818181818	0.048175568181818	0.713299431818182		1
000032:	0.053406250000000	0.063275000000000	0.080898295454545	0.802420454545455		1
000033:	0.085572159090909	0.054343181818182	0.150306818181818	0.709777840909091		1
000034:	0.046256250000000	0.145048863636364	0.446513068181818	0.362181818181818		1
000035:	0.129617613636364	0.172503977272727	0.114897159090909	0.582981250000000		1
000036:	0.096586363636364	0.058374431818182	0.201407954545455	0.643631250000000		1
000037:	0.018768750000000	0.090810795454545	0.113918750000000	0.776501704545455		1
000038:	0.231409090909091	0.247358522727273	0.288223863636364	0.233008522727273		1
000039:	0.022644318181818	0.234330113636364	0.125286363636364	0.617739204545455		1
000040:	0.054737500000000	0.200351136363636	0.606419886363636	0.138491477272727		1
000041:	0.040447159090909	0.091030681818182	0.157207386363636	0.711314772727273		1
000042:	0.042693181818182	0.313764772727273	0.107813636363636	0.535728409090909		1
000043:	0.037173863636364	0.043614772727273	0.572921022727273	0.346290340909091		1
000044:	0.035797159090909	0.066263636363636	0.230051136363636	0.667888068181818		1
000045:	0.017935795454545	0.099199431818182	0.063345454545455	0.819519318181818		1
000046:	0.380751136363636	0.000172727272727	0.618803409090909	0.000272727272727		1
000047:	0.088630681818182	0.097299431818182	0.354324431818182	0.459745454545455		1
000048:	0.039520454545455	0.026519886363636	0.822477272727273	0.111482386363636		1
000049:	0.045841477272727	0.062573863636364	0.547012500000000	0.344572159090909		1
000050:	0.035548863636364	0.120447727272727	0.401275000000000	0.442728409090909		1
000051:	0.030557386363636	0.023964204545455	0.894444886363636	0.051033522727273		1
000052:	0.022009090909091	0.022226704545455	0.876076136363636	0.079688068181818		1
000053:	0.029225000000000	0.077826704545455	0.383781818181818	0.509166477272727		1
000054:	0.053731818181818	0.466241477272727	0.217855681818182	0.262171022727273		1
000055:	0.031723863636364	0.026872159090909	0.773228977272727	0.168175000000000		1
000056:	0.020539204545455	0.029022159090909	0.427556250000000	0.522882386363636		1
000057:	0.035907386363636	0.035894318181818	0.394175000000000	0.534023295454545		1
000058:	0.063881818181818	0.166522727272727	0.290896022727273	0.478699431818182		1
000059:	0.033671590909091	0.043409090909091	0.106607386363636	0.816311931818182		1
000060:	0.033217045454545	0.025907954545455	0.496307954545455	0.444567045454545		1
000061:	0.025492045454545	0.037273295454545	0.422389204545455	0.514845454545454		1
000062:	0.031975568181818	0.036201136363636	0.851528977272727	0.080294318181818		1
000063:	0.040471590909091	0.035435227272727	0.861027272727273	0.063065909090909		1
000064:	0.253421022727273	0.017971022727273	0.692157386363636	0.036450568181818		1
000065:	0.035901136363636	0.032475000000000	0.785665340909091	0.145958522727273		1
000066:	0.022300000000000	0.025825000000000	0.300578977272727	0.651296022727273		1
000067:	0.033172727272727	0.028598863636364	0.883468181818182	0.054760227272727		1
000068:	0.031263068181818	0.051927272727273	0.128256818181818	0.788552840909091		1
000069:	0.019418181818182	0.019333522727273	0.196771022727273	0.764477272727273		1
000070:	0.105553409090909	0.134340909090909	0.453252840909091	0.306852840909091		1
000071:	0.026164204545455	0.031917045454545	0.185184090909091	0.756734659090909		1
000072:	0.051797727272727	0.037767613636364	0.693051136363636	0.217383522727273		1
000073:	0.038398295454545	0.051067613636364	0.688206250000000	0.222327840909091		1
000074:	0.037309659090909	0.321850568181818	0.148407386363636	0.492432386363636		1
000075:	0.041941477272727	0.158257386363636	0.441055113636364	0.358746022727273		1
000076:	0.496067045454545	0.117625000000000	0.121097727272727	0.265210227272727		1
000077:	0.270540340909091	0.140900568181818	0.282021590909091	0.306537500000000		1
000078:	0.054711363636364	0.030744886363636	0.584175568181818	0.330368181818182		1
000079:	0.061564204545455	0.071452272727273	0.170031250000000	0.696952272727273		1
000080:	0.074061363636364	0.188456818181818	0.151899431818182	0.585582386363636		1
000081:	0.042453977272727	0.022716477272727	0.604260795454545	0.330568750000000		1
000082:	0.062530681818182	0.022554545454545	0.591879545454545	0.323035227272727		1
000083:	0.089005681818182	0.047652272727273	0.323213068181818	0.540128977272727		1
000084:	0.140388068181818	0.322818750000000	0.438167045454545	0.098626136363636		1
000085:	0.065206250000000	0.066638068181818	0.345607386363636	0.522548295454546		1
000086:	0.055713636363636	0.172132386363636	0.473496590909091	0.298657386363636		1
000087:	0.019505681818182	0.029178977272727	0.176236363636364	0.775078977272727		1
000088:	0.025757386363636	0.039243181818182	0.087991477272727	0.847007954545455		1
000089:	0.063086931818182	0.037502840909091	0.126067613636364	0.773342613636364		1
000090:	0.034481250000000	0.215334659090909	0.145918750000000	0.604265340909091		1
000091:	0.271550000000000	0.238152272727273	0.110257954545455	0.380039772727273		1
000092:	0.058934659090909	0.074233522727273	0.348724431818182	0.518107386363636		1
000093:	0.075596590909091	0.147900568181818	0.340194886363636	0.436307954545455		1
000094:	0.076918750000000	0.113302840909091	0.197159659090909	0.612618750000000		1
000095:	0.036082954545455	0.033698295454545	0.787197727272727	0.143021022727273		1
000096:	0.034185227272727	0.036196022727273	0.812040340909091	0.117578409090909		1
000097:	0.021555681818182	0.033223295454545	0.098492045454545	0.846728977272727		1
000098:	0.030136363636364	0.026734659090909	0.168997727272727	0.774131250000000		1
000099:	0.058560795454545	0.098129545454545	0.417319886363636	0.425989772727273		1
000100:	0.022612500000000	0.037791477272727	0.801484659090909	0.138111363636364		1
000101:	0.013101136363636	0.020992045454545	0.140263636363636	0.825643181818182		1
000102:	0.026063068181818	0.081168181818182	0.292772727272727	0.599996022727273		1
000103:	0.155800568181818	0.228109090909091	0.241052840909091	0.375037500000000		1
000104:	0.019094886363636	0.036024431818182	0.774726136363636	0.170154545454545		1
000105:	0.024316477272727	0.050427272727273	0.126463068181818	0.798793181818182		1
000106:	0.029090340909091	0.045594318181818	0.140161931818182	0.785153409090909		1
000107:	0.023303977272727	0.053537500000000	0.482157386363636	0.441001136363636		1
000108:	0.044860795454545	0.115322727272727	0.623406818181818	0.216409659090909		1
000109:	0.065543750000000	0.080682386363636	0.162722159090909	0.691051704545455		1
000110:	0.126373863636364	0.668466477272727	0.121277840909091	0.083881818181818		1
000111:	0.079564772727273	0.040486363636364	0.631943181818182	0.248005681818182		1
000112:	0.053255113636364	0.107734090909091	0.137339204545455	0.701671590909091		1
000113:	0.042614204545455	0.030778409090909	0.516344318181818	0.410263068181818		1
000114:	0.271025568181818	0.068527840909091	0.151952840909091	0.508493750000000		1
000115:	0.050653409090909	0.101747159090909	0.365863636363636	0.481735795454545		1
000116:	0.032942613636364	0.071439772727273	0.737592613636364	0.158025000000000		1
000117:	0.057181250000000	0.034192045454545	0.286025000000000	0.622601704545454		1
000118:	0.060306250000000	0.029350000000000	0.775422159090909	0.134921590909091		1
000119:	0.025236363636364	0.055112500000000	0.143798295454545	0.775852840909091		1
000120:	0.021875568181818	0.040638636363636	0.819844318181818	0.117641477272727		1
000121:	0.079355681818182	0.247775000000000	0.247517045454545	0.425352272727273		1
000122:	0.013520454545455	0.023113636363636	0.201731818181818	0.761634090909091		1
000123:	0.087269886363636	0.095567045454545	0.517874431818182	0.299288636363636		1
000124:	0.172529545454545	0.098087500000000	0.183881818181818	0.545501136363636		1
000125:	0.133431818181818	0.037989772727273	0.739777272727273	0.088801136363636		1
000126:	0.801057954545455	0.027556250000000	0.104100000000000	0.067285795454545		1
000127:	0.041635795454545	0.051168181818182	0.565083522727273	0.342112500000000		1
000128:	0.045844318181818	0.035818181818182	0.737721590909091	0.180615909090909		1
000129:	0.036301704545455	0.075376136363636	0.087107386363636	0.801214772727273		1
000130:	0.078653409090909	0.068251136363636	0.719236363636364	0.133859090909091		1
000131:	0.025943181818182	0.028309090909091	0.299210795454545	0.646536931818182		1
000132:	0.021918750000000	0.033731250000000	0.719740340909091	0.224609659090909		1
000133:	0.281302272727273	0.149523863636364	0.248318750000000	0.320855113636364		1
000134:	0.053193750000000	0.217755113636364	0.396333522727273	0.332717613636364		1
000135:	0.023371022727273	0.122200000000000	0.116420454545455	0.738008522727273		1
000136:	0.045517613636364	0.044319318181818	0.600808522727273	0.309354545454545		1
000137:	0.048086931818182	0.227092045454545	0.102361363636364	0.622459659090909		1
000138:	0.175155681818182	0.092753977272727	0.389964204545455	0.342126136363636		1
000139:	0.063606818181818	0.060780681818182	0.402743181818182	0.472869318181818		1
000140:	0.029671590909091	0.605394886363636	0.109012500000000	0.255921022727273		1
000141:	0.054077272727273	0.054026704545455	0.802236363636364	0.089659659090909		1
000142:	0.016825000000000	0.057642613636364	0.151669318181818	0.773863068181818		1
000143:	0.026547727272727	0.049128409090909	0.329040340909091	0.595283522727273		1
000144:	0.021957386363636	0.032806818181818	0.470288636363636	0.474947159090909		1
000145:	0.649121022727273	0.322896022727273	0.020888068181818	0.007094886363636		1
000146:	0.025767045454545	0.102938068181818	0.368222159090909	0.503072727272727		1
000147:	0.025371590909091	0.035456250000000	0.695942045454545	0.243230113636364		1
