30000	4	3	
0	0	0	0	0	0	0	0	0	0	0	0	
29.9432	0.334646	-0.687124	-1.97918	0.0247326	0.0486783	11.3249	-0.176404	-0.19918	-31.9154	-0.207712	0.716625	
19.9559	0.389607	-0.481718	10.5157	-0.0147012	-0.205872	-1.82943	-0.0806258	0.0671055	-7.03306	-0.235658	0.203689	
5.79896	0.0791305	-0.123008	-6.0308	-0.0226034	0.146646	10.9056	0.0603881	-0.227706	-4.83339	-0.110506	0.135915	
8.54259	0.155214	-0.192932	-2.67413	-0.0258846	0.078944	2.43919	0.121274	-0.0556102	-1.25803	-0.289069	0.0931276	
11.0474	0.157408	-0.245683	11.8983	0.0497769	-0.243896	5.1456	0.111713	-0.111765	-6.53753	-0.14279	0.177684	
18.0976	0.162707	-0.396605	7.42255	-0.0801658	-0.124193	-6.46662	-0.0290876	0.160914	-10.2085	-0.172769	0.265842	
19.2816	0.201907	-0.426133	5.05847	-0.214588	-0.0526073	-3.6549	-0.0372213	0.101695	-10.8613	-0.142334	0.271307	
20.1946	0.0981981	-0.428733	10.0263	-0.00137726	-0.192125	-6.197	0.0625721	0.139633	4.44455	0.0183862	-0.0807813	
12.2193	0.117503	-0.260398	5.93661	-0.0305313	-0.1027	5.31441	-0.0029209	-0.0944743	-2.93217	-0.131032	0.103219	
20.2597	0.19788	-0.445825	2.9691	-0.10479	-0.0263114	-3.80462	0.0803125	0.0858073	2.91063	-0.0245853	-0.0394972	
11.5306	0.149224	-0.252163	-4.5324	-0.0603836	0.127275	-5.7084	0.0233303	0.136041	2.37784	-0.164614	-0.00427131	
23.6762	0.310733	-0.53946	7.03302	-0.0567843	-0.120731	1.5513	-0.0507564	-0.00237273	4.69025	0.0158313	-0.0826344	
16.189	0.128557	-0.346264	-1.74081	-0.136984	0.0790071	-0.527508	0.0246678	0.0267327	-11.5676	-0.0549114	0.272533	
25.4204	0.250633	-0.564637	0.399643	-0.0834601	0.025315	3.43574	0.163019	-0.081975	-3.31867	-0.10331	0.106554	
22.428	0.268369	-0.506093	-5.26355	0.0379789	0.123778	0.880148	0.0942073	-0.0162084	8.72417	0.0342186	-0.175301	
32.3035	0.209985	-0.70404	11.2614	0.0290575	-0.224318	3.5614	0.153471	-0.0829763	-6.08994	0.0478479	0.137864	
23.7882	0.341014	-0.546557	2.81739	-0.000298127	-0.0408765	2.25824	0.0838082	-0.0423884	14.2396	0.030259	-0.290765	
17.3754	0.216371	-0.387371	6.37488	0.00842635	-0.11706	-4.62849	0.108034	0.0996304	-0.535575	-0.125876	0.0492132	
20.3703	0.233359	-0.453149	-1.10453	-0.102209	0.0620354	7.84991	0.111413	-0.165094	1.87243	0.0126157	-0.0235049	
26.1053	0.224655	-0.573481	-6.25216	-0.10856	0.16957	-0.417791	0.0565898	0.0203564	-3.22459	-0.110361	0.104888	
38.0147	0.258244	-0.831734	7.30743	-0.0777097	-0.12255	3.6816	0.133364	-0.0806121	5.28685	-0.144495	-0.0698867	
28.6289	0.233775	-0.631133	-1.02058	0.0366441	0.034884	-4.69287	0.0222086	0.116413	10.1299	-0.0750124	-0.182379	
33.1437	0.34163	-0.745571	1.71965	-0.0605966	-0.00745987	6.73846	0.126762	-0.143105	8.49545	-0.164028	-0.134467	
14.1367	0.268982	-0.329032	-8.37547	-0.180761	0.229111	-6.14173	0.123911	0.130202	3.64693	-0.0859808	-0.0444345	
27.1554	0.230255	-0.597195	3.04196	-0.0954944	-0.0290095	-7.91655	0.013489	0.186395	-4.80762	-0.18479	0.151001	
24.6349	0.359429	-0.56657	5.06093	-0.0619835	-0.0800463	-9.12087	0.00742015	0.212764	3.57417	-0.0895737	-0.0430513	
27.8723	0.338728	-0.633545	10.4954	0.0448965	-0.211217	0.170391	0.123759	-0.00341337	7.69572	-0.0776582	-0.132731	
27.9191	0.325397	-0.629015	-10.9568	-0.117128	0.272655	4.53093	0.0913835	-0.0917695	3.88198	-0.101108	-0.0460335	
25.2066	0.331073	-0.573984	3.5168	-0.0376819	-0.0488793	-8.05667	-0.0758284	0.206104	-1.7451	-0.154948	0.0815738	
26.7172	0.435851	-0.625044	13.172	-0.0857212	-0.244675	-5.45761	0.101156	0.119254	3.818	-0.160916	-0.0354015	
15.8407	0.261171	-0.361939	0.351338	-0.154659	0.0381361	-11.7336	0.0493949	0.260896	-7.88054	-0.190363	0.217501	
24.8291	0.359574	-0.571363	6.68022	-0.0653493	-0.112521	-10.4378	0.0441298	0.234696	-8.00393	-0.132663	0.211042	
27.6062	0.327434	-0.625593	6.51683	-0.0329052	-0.114364	-16.6314	-0.0363812	0.380992	1.20923	-0.275911	0.0400816	
17.5462	0.316941	-0.409793	5.1205	-0.122443	-0.068987	-7.93172	0.0593325	0.179752	-4.5019	-0.184075	0.144162	
22.8229	0.234225	-0.506228	8.99434	0.0563664	-0.181487	-5.53784	0.0190684	0.136332	6.22148	0.000237031	-0.115387	
30.6908	0.317679	-0.687955	-0.445116	-0.172732	0.0574182	-7.29662	0.102856	0.157421	-5.03014	-0.321073	0.179494	
42.4036	0.257414	-0.927179	15.1509	0.041929	-0.310684	-15.1499	0.197066	0.30573	-0.226217	-0.198344	0.0566547	
33.0222	0.317197	-0.738211	-10.3044	-0.0627495	0.248153	-1.33491	0.0438314	0.0412292	4.01686	-0.159433	-0.0406963	
28.0161	0.249196	-0.619966	14.1082	-0.110009	-0.261711	-25.6456	0.0410781	0.557868	-2.77859	0.0672837	0.0642464	
16.2699	0.229599	-0.36646	1.51895	-0.0406675	-0.00626953	-3.95888	0.0274257	0.0978948	-11.3259	-0.0882121	0.271965	
29.8378	0.264302	-0.662889	13.003	0.0630985	-0.269434	-19.9659	-0.0415393	0.451349	-1.44357	-0.141491	0.0713941	
26.1415	0.457035	-0.61843	4.12925	-0.0118911	-0.0673003	-7.23785	0.0365969	0.167039	-1.4866	-0.164492	0.0785448	
16.9302	0.283915	-0.392328	14.2283	-0.0717089	-0.272014	-15.3753	0.00894149	0.344286	0.194412	-0.123062	0.0351263	
27.0376	0.355443	-0.618129	6.0888	-0.102652	-0.0926297	-21.0381	0.0336352	0.458552	-11.2116	-0.114298	0.275367	
36.709	0.201342	-0.79853	9.31632	-0.0465919	-0.171923	-9.71984	-0.0239892	0.229924	-1.74058	-0.174006	0.0853607	
