Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.053566477272727	0.015792613636364	0.190517045454545	0.515165340909091	0.133028409090909	0.091930113636364		1
000002:	0.012088068181818	0.003750568181818	0.033028409090909	0.850549431818182	0.059628409090909	0.040955113636364		1
000003:	0.062157386363636	0.004623295454545	0.607602272727273	0.260629545454545	0.026940909090909	0.038046590909091		1
000004:	0.008761363636364	0.004364204545455	0.043336363636364	0.403250568181818	0.023122727272727	0.517164772727273		1
000005:	0.013552272727273	0.009064204545455	0.150379545454545	0.728959659090909	0.062912500000000	0.035131818181818		1
000006:	0.024129545454545	0.039309659090909	0.064661363636364	0.500608522727273	0.051877272727273	0.319413636363636		1
000007:	0.025377272727273	0.007648295454545	0.107064772727273	0.786689772727273	0.024530681818182	0.048689204545455		1
000008:	0.007469886363636	0.013973863636364	0.082621022727273	0.780255681818182	0.024731818181818	0.090947727272727		1
000009:	0.011918750000000	0.007178409090909	0.121502840909091	0.696729545454545	0.053226704545455	0.109443750000000		1
000010:	0.015580113636364	0.013025568181818	0.123703977272727	0.623463636363636	0.060260795454545	0.163965909090909		1
000011:	0.081415909090909	0.074247159090909	0.158015340909091	0.321115909090909	0.111794318181818	0.253411363636364		1
000012:	0.017998863636364	0.059663068181818	0.550412500000000	0.037422727272727	0.142319886363636	0.192182954545455		1
000013:	0.025560795454545	0.315485227272727	0.118927840909091	0.050289204545455	0.218822727272727	0.270914204545455		1
000014:	0.010318750000000	0.028447159090909	0.020456250000000	0.017389204545455	0.028313636363636	0.895075000000000		1
000015:	0.018014772727273	0.026818181818182	0.525955681818182	0.061610795454545	0.071936931818182	0.295663636363636		1
000016:	0.011033522727273	0.012343750000000	0.026500000000000	0.027680113636364	0.028065909090909	0.894376704545455		1
000017:	0.031475568181818	0.021355681818182	0.551208522727273	0.063080681818182	0.208382954545455	0.124496590909091		1
000018:	0.017181818181818	0.212873863636364	0.166019886363636	0.034520454545455	0.464442613636364	0.104961363636364		1
000019:	0.021145454545455	0.106733522727273	0.718176136363636	0.050520454545455	0.060645454545455	0.042778977272727		1
000020:	0.028535227272727	0.029293750000000	0.229914772727273	0.094976136363636	0.329175568181818	0.288104545454545		1
000021:	0.200630113636364	0.046112500000000	0.345859659090909	0.018423863636364	0.366805113636364	0.022168750000000		1
000022:	0.018166477272727	0.049007954545455	0.604330681818182	0.049813068181818	0.207394318181818	0.071287500000000		1
000023:	0.088128977272727	0.165756818181818	0.322886363636364	0.088302840909091	0.249497159090909	0.085427840909091		1
000024:	0.009437500000000	0.032270454545455	0.020727272727273	0.021192613636364	0.057078977272727	0.859293181818182		1
000025:	0.034226704545455	0.357716477272727	0.218680113636364	0.060728409090909	0.158587500000000	0.170060795454545		1
000026:	0.024886931818182	0.080640909090909	0.645647727272727	0.029632386363636	0.186346590909091	0.032845454545455		1
000027:	0.027632386363636	0.096646590909091	0.083007386363636	0.022235227272727	0.722085795454545	0.048392613636364		1
000028:	0.211504545454545	0.039431818181818	0.229169318181818	0.093678977272727	0.329430681818182	0.096784659090909		1
000029:	0.045528409090909	0.099135795454545	0.236665909090909	0.069730681818182	0.343047159090909	0.205892045454545		1
000030:	0.041316477272727	0.094774431818182	0.525173863636364	0.122313636363636	0.088426136363636	0.127995454545455		1
000031:	0.019321022727273	0.204216477272727	0.122371590909091	0.034196590909091	0.563368750000000	0.056525568181818		1
000032:	0.035814204545455	0.047584090909091	0.087410227272727	0.042260227272727	0.702711931818182	0.084219318181818		1
000033:	0.072202840909091	0.068156818181818	0.400443181818182	0.065668181818182	0.255792613636364	0.137736363636364		1
000034:	0.016277272727273	0.022236931818182	0.019550568181818	0.018073863636364	0.048619318181818	0.875242045454545		1
000035:	0.063957386363636	0.118186363636364	0.055121590909091	0.141402840909091	0.584517613636364	0.036814204545455		1
000036:	0.105810795454545	0.050367613636364	0.181753409090909	0.103399431818182	0.410866477272727	0.147802272727273		1
000037:	0.017942045454545	0.062001704545455	0.229333522727273	0.031675568181818	0.566822159090909	0.092225000000000		1
000038:	0.114870454545455	0.243162500000000	0.154352272727273	0.155105113636364	0.184765340909091	0.147744318181818		1
000039:	0.000354545454545	0.131582954545455	0.863164204545455	0.001761931818182	0.002597159090909	0.000539204545455		1
000040:	0.008187500000000	0.023214772727273	0.020039772727273	0.016496022727273	0.024375568181818	0.907686363636364		1
000041:	0.031641477272727	0.060899431818182	0.227768181818182	0.063325000000000	0.377626136363636	0.238739772727273		1
000042:	0.033051136363636	0.186369886363636	0.136659090909091	0.045892045454545	0.451232386363636	0.146795454545455		1
000043:	0.031680113636364	0.034205113636364	0.409180681818182	0.124177272727273	0.228125000000000	0.172631818181818		1
000044:	0.029904545454545	0.065400568181818	0.239198295454545	0.111902840909091	0.411105681818182	0.142488068181818		1
000045:	0.013513636363636	0.083182954545455	0.142089772727273	0.027327840909091	0.702129545454545	0.031756250000000		1
000046:	0.188278409090909	0.139428409090909	0.319703409090909	0.075456250000000	0.212761931818182	0.064371590909091		1
000047:	0.010259090909091	0.592441477272727	0.066803977272727	0.094942045454545	0.087875568181818	0.147677840909091		1
000048:	0.039564204545455	0.040110227272727	0.341000568181818	0.387420454545455	0.083055113636364	0.108849431818182		1
000049:	0.028890340909091	0.032899431818182	0.615552840909091	0.146066477272727	0.068015340909091	0.108575568181818		1
000050:	0.026989204545455	0.074536931818182	0.223323295454545	0.149111363636364	0.149486931818182	0.376552272727273		1
000051:	0.015509659090909	0.020715909090909	0.051315340909091	0.053772159090909	0.023550568181818	0.835136363636364		1
000052:	0.010101704545455	0.010151704545455	0.052568750000000	0.057976136363636	0.030589204545455	0.838612500000000		1
000053:	0.029547159090909	0.078246590909091	0.425464204545455	0.125646022727273	0.132827272727273	0.208268750000000		1
000054:	0.041951704545455	0.389714204545455	0.091345454545455	0.134067613636364	0.245869886363636	0.097051136363636		1
000055:	0.022898295454545	0.040013636363636	0.397122727272727	0.177301136363636	0.089917613636364	0.272746590909091		1
000056:	0.025651704545455	0.032893750000000	0.630274431818182	0.100684090909091	0.133730681818182	0.076765340909091		1
000057:	0.033117045454545	0.033105113636364	0.389739772727273	0.118888636363636	0.268280681818182	0.156868750000000		1
000058:	0.018055681818182	0.029465909090909	0.866781818181818	0.035072159090909	0.026380681818182	0.024243750000000		1
000059:	0.021024431818182	0.070466477272727	0.668608522727273	0.050584090909091	0.165877272727273	0.023439204545455		1
000060:	0.014278977272727	0.013005113636364	0.832110227272727	0.042186363636364	0.032300568181818	0.066118750000000		1
000061:	0.009375000000000	0.012009090909091	0.851197159090909	0.053527272727273	0.043939204545455	0.029952272727273		1
