30000	3	1	
0	0	0	
0.41951	0.167154	0.227612	
0.460959	0.362886	0.299452	
0.610817	0.543315	0.473986	
0.68017	0.667088	0.619335	
0.798268	0.670725	0.68414	
0.760178	0.688461	0.718566	
0.808635	0.731153	0.736445	
0.897758	0.89217	0.785738	
0.94248	0.857544	0.799558	
0.948832	0.849613	0.797135	
0.916908	0.840141	0.867494	
0.890952	0.868611	0.823554	
0.953909	0.879979	0.823247	
0.910212	0.895534	0.89069	
0.966908	0.892445	0.876513	
0.976281	0.981585	0.935448	
0.953816	0.994658	0.917765	
1.00013	0.931132	0.913457	
0.987216	0.89406	0.923654	
1.05514	0.911414	0.876121	
1.03477	0.878786	0.920072	
0.993355	0.953019	0.930592	
0.973018	0.995937	0.967583	
1.03014	0.914902	0.90103	
0.987654	0.952606	0.930739	
1.11394	1.09555	1.02413	
1.0649	0.957205	0.95152	
1.08276	0.929624	0.93915	
1.07038	1.00054	0.968308	
1.0349	0.899485	0.973281	
1.03506	0.951777	0.980279	
1.04688	1.00308	0.96511	
1.02531	0.901743	0.939768	
1.01435	1.00898	0.8597	
1.06978	1.01885	0.939425	
1.02611	1.0021	0.937514	
1.0654	0.933833	0.983417	
1.05076	0.966172	0.895496	
1.09029	0.941754	0.875841	
1.02728	0.909067	0.86305	
1.04788	0.941006	0.947164	
1.05297	0.936185	0.936072	
1.05473	0.950317	0.925311	
1.01642	0.864876	0.862933	
1.07988	0.877705	0.909385	
1.01659	0.924724	0.824238	
1.0014	0.897943	0.886193	
0.971697	0.906765	0.90708	
1.0156	0.981436	0.801481	
0.979905	0.999233	0.819034	
1.03064	0.965752	0.793916	
1.05638	0.919209	0.833917	
0.984127	0.87713	0.789138	
0.956563	0.912768	0.805479	
0.943462	0.898612	0.820256	
0.970544	0.964792	0.82465	
0.922591	0.825742	0.790917	
1.02319	0.869884	0.757256	
1.12313	0.902372	0.830645	
0.963772	0.867504	0.756651	
0.991545	0.886704	0.844422	
0.982271	0.893189	0.80121	
1.02771	0.918201	0.821438	
1.0256	0.863571	0.82653	
0.975367	0.793459	0.804003	
1.0089	0.891186	0.742639	
0.959828	0.904311	0.874341	
0.959696	0.971028	0.753675	
0.974372	0.889354	0.808472	
1.06141	0.885356	0.837444	
0.972106	0.922754	0.810692	
1.00026	0.829641	0.818803	
0.999703	0.847511	0.802406	
1.03721	0.899424	0.763765	
1.02387	0.875468	0.799592	
1.06995	0.917984	0.783845	
1.07952	0.857567	0.742946	
1.07246	0.862653	0.738957	
1.07659	0.87899	0.756361	
1.04776	0.861481	0.793457	
1.00994	0.922451	0.802612	
1.05275	0.968015	0.736883	
1.01297	0.873445	0.747052	
1.02465	0.826502	0.806805	
0.946392	0.760964	0.795896	
0.946602	0.859727	0.788	
1.01168	0.774882	0.691277	
0.989896	0.847781	0.742947	
0.930026	0.86989	0.738735	
0.986086	0.903619	0.808075	
0.987125	0.839045	0.842013	
1.00913	0.769128	0.770139	
0.96741	0.822419	0.822405	
0.93767	0.790537	0.780399	
1.00843	0.817398	0.816471	
0.914581	0.891392	0.785343	
0.838158	0.827698	0.787987	
1.00363	0.823401	0.847852	
0.995894	0.893443	0.734778	
0.956628	0.846671	0.794793	
0.955826	0.775895	0.792987	
1.05533	0.908124	0.79107	
0.942599	0.794621	0.739407	
0.992499	0.805928	0.796509	
1.04897	0.745092	0.729156	
1.00369	0.826053	0.772838	
0.915018	0.831981	0.746069	
0.924848	0.811273	0.751469	
0.929759	0.783629	0.733002	
0.991981	0.747967	0.848107	
0.99779	0.838849	0.757728	
0.978703	0.846605	0.785992	
0.937995	0.840196	0.690793	
0.964419	0.846738	0.721652	
0.90616	0.840218	0.656659	
0.919757	0.81293	0.659551	
