Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.015476136363636	0.154885227272727	0.088525000000000	0.741113636363636		1
000002:	0.005335795454545	0.044092613636364	0.060596022727273	0.889975568181818		1
000003:	0.020048863636364	0.039734090909091	0.061055113636364	0.879161931818182		1
000004:	0.005093181818182	0.033468750000000	0.026953977272727	0.934484090909091		1
000005:	0.004542045454545	0.039630681818182	0.027040909090909	0.928786363636364		1
000006:	0.026414204545455	0.046105681818182	0.035448863636364	0.892031250000000		1
000007:	0.008265909090909	0.029152840909091	0.107047727272727	0.855533522727273		1
000008:	0.009175568181818	0.029572727272727	0.044377840909091	0.916873863636364		1
000009:	0.008916477272727	0.040095454545455	0.033964204545455	0.917023863636364		1
000010:	0.009449431818182	0.096277272727273	0.030123863636364	0.864149431818182		1
000011:	0.122679545454545	0.172968181818182	0.091186931818182	0.613165340909091		1
000012:	0.184289772727273	0.506513068181818	0.027553409090909	0.281643750000000		1
000013:	0.428556250000000	0.376765909090909	0.023921590909091	0.170756250000000		1
000014:	0.153198863636364	0.105814204545455	0.036126704545455	0.704860227272727		1
000015:	0.031577272727273	0.116915909090909	0.019657386363636	0.831849431818182		1
000016:	0.062100000000000	0.069939772727273	0.036798295454545	0.831161931818182		1
000017:	0.032911363636364	0.476382386363636	0.047276704545455	0.443429545454545		1
000018:	0.266190909090909	0.598024431818182	0.016823863636364	0.118960795454545		1
000019:	0.172811931818182	0.304717613636364	0.027557386363636	0.494913068181818		1
000020:	0.047131818181818	0.377260795454545	0.023077840909091	0.552529545454545		1
000021:	0.044889772727273	0.758825568181818	0.103627272727273	0.092657386363636		1
000022:	0.054769886363636	0.643470454545455	0.020110795454545	0.281648863636364		1
000023:	0.243498295454545	0.389461363636364	0.073036363636364	0.294003977272727		1
000024:	0.260578409090909	0.243828409090909	0.022096590909091	0.473496590909091		1
000025:	0.426123863636364	0.298506818181818	0.028224431818182	0.247144886363636		1
000026:	0.061598863636364	0.770998295454545	0.027424431818182	0.139978409090909		1
000027:	0.107166477272727	0.784855113636364	0.017406250000000	0.090572159090909		1
000028:	0.048621590909091	0.364380113636364	0.195369886363636	0.391628409090909		1
000029:	0.124216477272727	0.526160227272727	0.030639772727273	0.318983522727273		1
000030:	0.177931250000000	0.227406250000000	0.072917045454545	0.521745454545455		1
000031:	0.134938068181818	0.781529545454545	0.017574431818182	0.065957954545455		1
000032:	0.062365909090909	0.799355681818182	0.034111931818182	0.104166477272727		1
000033:	0.059547159090909	0.615094318181818	0.064280681818182	0.261077840909091		1
000034:	0.085558522727273	0.215368750000000	0.026850000000000	0.672222727272727		1
000035:	0.191804545454545	0.594210227272727	0.091592613636364	0.122392613636364		1
000036:	0.052446590909091	0.536804545454545	0.068260227272727	0.342488636363636		1
000037:	0.067241477272727	0.763066477272727	0.014215340909091	0.155476704545455		1
000038:	0.397457954545455	0.157504545454545	0.126408522727273	0.318628977272727		1
000039:	0.184342613636364	0.589024431818182	0.025439204545455	0.201193750000000		1
000040:	0.191821022727273	0.120381250000000	0.034359659090909	0.653438068181818		1
000041:	0.080832954545455	0.639325568181818	0.029576136363636	0.250265340909091		1
000042:	0.307279545454545	0.547663636363636	0.027558522727273	0.117498295454545		1
000043:	0.052492045454545	0.246239204545455	0.036255681818182	0.665013068181818		1
000044:	0.059693750000000	0.540330681818182	0.036469886363636	0.363505681818182		1
000045:	0.075893750000000	0.826276704545455	0.014818181818182	0.083011363636364		1
000046:	0.104017613636364	0.560689772727273	0.140448295454545	0.194844318181818		1
000047:	0.126768181818182	0.332507954545455	0.068203977272727	0.472519886363636		1
000048:	0.033516477272727	0.054562500000000	0.024515340909091	0.887405681818182		1
000049:	0.059047159090909	0.170267045454545	0.027699431818182	0.742986363636364		1
000050:	0.112603409090909	0.342010795454545	0.042707954545455	0.502677840909091		1
000051:	0.040894886363636	0.048669886363636	0.057555113636364	0.852880113636364		1
000052:	0.020238636363636	0.057281818181818	0.025310795454545	0.897168750000000		1
000053:	0.072014204545455	0.382896590909091	0.032820454545455	0.512268750000000		1
000054:	0.407802840909091	0.281425000000000	0.048216477272727	0.262555681818182		1
000055:	0.027838068181818	0.093177840909091	0.024682386363636	0.854301704545455		1
000056:	0.047117613636364	0.310290340909091	0.032858522727273	0.609733522727273		1
000057:	0.030540909090909	0.475779545454545	0.054834090909091	0.438845454545455		1
000058:	0.169327272727273	0.360247727272727	0.049226136363636	0.421198863636364		1
000059:	0.058955681818182	0.718163068181818	0.036354545454545	0.186526704545455		1
000060:	0.022327272727273	0.222223295454545	0.035526136363636	0.719923295454545		1
000061:	0.036823863636364	0.296756250000000	0.028788068181818	0.637631818181818		1
000062:	0.044026136363636	0.056839772727273	0.025215340909091	0.873918750000000		1
000063:	0.047354545454545	0.055617045454545	0.034521022727273	0.862507386363636		1
000064:	0.019959090909091	0.034310795454545	0.133033522727273	0.812696590909091		1
000065:	0.032127840909091	0.121374431818182	0.050043181818182	0.796454545454545		1
000066:	0.027067613636364	0.559191477272727	0.026857954545455	0.386882954545455		1
000067:	0.026089204545455	0.040374431818182	0.038625568181818	0.894910795454545		1
000068:	0.046040340909091	0.710200000000000	0.029316477272727	0.214443181818182		1
000069:	0.021051704545455	0.646429545454545	0.029122159090909	0.303396590909091		1
000070:	0.157378977272727	0.254534659090909	0.063759090909091	0.524327272727273		1
000071:	0.048763636363636	0.709597727272727	0.048686363636364	0.192952272727273		1
000072:	0.030879545454545	0.173668181818182	0.052589204545455	0.742863068181818		1
000073:	0.046258522727273	0.150546590909091	0.035382954545455	0.767811931818182		1
000074:	0.271911363636364	0.530822159090909	0.023976704545455	0.173289772727273		1
000075:	0.137989204545455	0.259492613636364	0.040295454545455	0.562222727272727		1
000076:	0.114606818181818	0.252381250000000	0.471196022727273	0.161815909090909		1
000077:	0.179092045454545	0.275353977272727	0.214099431818182	0.331454545454545		1
000078:	0.029379545454545	0.137469318181818	0.054487500000000	0.778663636363636		1
000079:	0.143097727272727	0.520064772727273	0.069703409090909	0.267134090909091		1
000080:	0.247209659090909	0.489617613636364	0.069357386363636	0.193815340909091		1
000081:	0.015692045454545	0.253876704545455	0.042338068181818	0.688093181818182		1
000082:	0.022468181818182	0.209821590909091	0.046009659090909	0.721700568181818		1
000083:	0.044117613636364	0.476918181818182	0.052785795454545	0.426178409090909		1
000084:	0.282828977272727	0.074687500000000	0.107752840909091	0.534730681818182		1
000085:	0.049670454545455	0.483442045454545	0.070763068181818	0.396124431818182		1
000086:	0.087442045454545	0.242493181818182	0.050910227272727	0.619154545454545		1
000087:	0.030910795454545	0.630793750000000	0.025916477272727	0.312378977272727		1
000088:	0.040144318181818	0.807057386363636	0.025436363636364	0.127361931818182		1
000089:	0.037379545454545	0.746601704545454	0.065707386363636	0.150311363636364		1
000090:	0.169775000000000	0.591390340909091	0.033247727272727	0.205586931818182		1
000091:	0.356780113636364	0.309784090909091	0.214640340909091	0.118795454545455		1
000092:	0.064730113636364	0.458542613636364	0.052982954545455	0.423744318181818		1
000093:	0.108798295454545	0.458711363636364	0.071912500000000	0.360577840909091		1
000094:	0.095910795454545	0.542405113636364	0.061086931818182	0.300597159090909		1
000095:	0.029691477272727	0.113944886363636	0.044808522727273	0.811555113636364		1
000096:	0.000294886363636	0.967632954545455	0.029861931818182	0.002210227272727		1
000097:	0.037429545454545	0.813857954545455	0.023985795454545	0.124726704545455		1
000098:	0.027446022727273	0.668105681818182	0.035718750000000	0.268729545454545		1
000099:	0.052678977272727	0.331376704545455	0.041586363636364	0.574357954545455		1
000100:	0.040665340909091	0.070734659090909	0.017610795454545	0.870989204545455		1
000101:	0.022520454545455	0.762922727272727	0.020840909090909	0.193715909090909		1
000102:	0.056901704545455	0.512773863636364	0.033463636363636	0.396860795454545		1
000103:	0.276680113636364	0.266915340909091	0.080541477272727	0.375863068181818		1
000104:	0.035881250000000	0.110079545454545	0.017097727272727	0.836941477272727		1
000105:	0.065395454545455	0.723479545454545	0.022165909090909	0.188959090909091		1
000106:	0.033024431818182	0.732525000000000	0.029202272727273	0.205248295454545		1
000107:	0.037909090909091	0.262556250000000	0.021101136363636	0.678433522727273		1
000108:	0.094478409090909	0.211608522727273	0.021275000000000	0.672638068181818		1
000109:	0.090889772727273	0.564814772727273	0.060611931818182	0.283683522727273		1
000110:	0.734707954545455	0.073847727272727	0.066240909090909	0.125203409090909		1
000111:	0.038539204545455	0.182644886363636	0.064948863636364	0.713867045454545		1
000112:	0.091743750000000	0.650877272727273	0.038909659090909	0.218469318181818		1
000113:	0.031584090909091	0.246456818181818	0.029881818181818	0.692077272727273		1
000114:	0.085156250000000	0.449528977272727	0.223296022727273	0.242018750000000		1
000115:	0.080625568181818	0.411648863636364	0.053338068181818	0.454387500000000		1
000116:	0.059292045454545	0.118760227272727	0.028993181818182	0.792954545454545		1
000117:	0.027238636363636	0.622061363636364	0.065101704545455	0.285598295454545		1
000118:	0.026539772727273	0.072463636363636	0.049036931818182	0.851959659090909		1
000119:	0.052680681818182	0.669484659090909	0.020594318181818	0.257240340909091		1
000120:	0.036040909090909	0.111596590909091	0.024255113636364	0.828107386363636		1
000121:	0.182300568181818	0.393143181818182	0.060752840909091	0.363803409090909		1
000122:	0.026433522727273	0.705617045454545	0.012747727272727	0.255201704545455		1
