30000	7	1	
0	0	0	0	0	0	0	
0.531328	0.355022	0.386764	0.303419	0.362837	0.31708	0.444257	
0.612755	0.527026	0.562765	0.570417	0.622359	0.45027	0.544749	
0.655056	0.735823	0.518038	0.673927	0.61384	0.569188	0.61102	
0.687312	0.617336	0.662162	0.543197	0.69475	0.630949	0.598684	
0.687512	0.650614	0.635365	0.593033	0.660994	0.611583	0.676424	
0.73342	0.811433	0.690005	0.70455	0.692508	0.748765	0.639026	
0.834197	0.658557	0.619482	0.659785	0.709925	0.777417	0.743012	
0.797231	0.753594	0.615953	0.557982	0.738927	0.683882	0.730073	
0.743857	0.731149	0.684686	0.681713	0.717594	0.694826	0.774024	
0.789919	0.687582	0.610205	0.740161	0.766286	0.673893	0.692922	
0.743363	0.676007	0.651019	0.755963	0.746298	0.668752	0.656136	
0.731787	0.604156	0.63537	0.663981	0.631725	0.701221	0.652019	
0.708053	0.691196	0.569126	0.722137	0.670687	0.624362	0.62065	
0.773772	0.787982	0.489331	0.627288	0.679208	0.700286	0.72339	
0.79411	0.60558	0.626924	0.623981	0.736786	0.761401	0.702763	
0.721508	0.703477	0.68183	0.684579	0.679971	0.593558	0.770079	
0.754294	0.702642	0.605512	0.674126	0.741833	0.698771	0.808827	
0.748604	0.64611	0.64601	0.670574	0.666671	0.691513	0.691045	
0.810011	0.654004	0.641809	0.660108	0.730329	0.701796	0.723472	
0.825878	0.725756	0.635857	0.638199	0.795985	0.654097	0.739639	
0.808866	0.668019	0.632613	0.562668	0.749717	0.673941	0.712718	
0.732685	0.734206	0.6642	0.544059	0.74122	0.677538	0.704334	
0.769424	0.632377	0.670528	0.597432	0.697329	0.713546	0.732062	
0.760183	0.611656	0.625441	0.583715	0.671649	0.66259	0.76242	
0.820024	0.687129	0.538962	0.628205	0.706528	0.759941	0.761279	
0.754169	0.61005	0.564263	0.609184	0.707836	0.676903	0.721781	
0.743626	0.580898	0.619782	0.620994	0.695065	0.708448	0.665102	
0.660398	0.689913	0.670675	0.46915	0.670407	0.613412	0.706236	
0.730094	0.584449	0.672506	0.58367	0.597568	0.740497	0.687251	
0.712615	0.631542	0.63479	0.664494	0.712629	0.731664	0.687124	
0.794773	0.633569	0.643525	0.653082	0.681981	0.723719	0.618921	
0.760047	0.650845	0.584549	0.674617	0.703348	0.647722	0.675997	
0.755078	0.690248	0.655379	0.632515	0.654846	0.644034	0.694718	
0.709195	0.687592	0.588926	0.497498	0.689165	0.686713	0.685294	
0.616978	0.634885	0.583906	0.704034	0.72692	0.715207	0.625522	
0.699723	0.675263	0.635337	0.593636	0.627875	0.773231	0.560374	
0.633452	0.639779	0.56708	0.585233	0.587138	0.756809	0.677429	
0.630606	0.763295	0.556905	0.68215	0.648848	0.803124	0.661916	
0.642243	0.718459	0.677403	0.542913	0.565883	0.71867	0.60566	
0.73025	0.729509	0.603418	0.547198	0.653837	0.796336	0.546699	
0.615806	0.692747	0.557662	0.579041	0.599904	0.727785	0.687768	
0.720243	0.758784	0.615189	0.557375	0.592732	0.757052	0.621409	
0.628904	0.743157	0.557591	0.497648	0.564442	0.778358	0.68487	
0.657999	0.694549	0.584889	0.629269	0.553065	0.724872	0.560818	
0.673062	0.740557	0.626379	0.663051	0.580342	0.748223	0.665717	
0.64873	0.742694	0.638852	0.562092	0.593337	0.714042	0.513583	
0.549346	0.679739	0.791023	0.636056	0.515811	0.800989	0.530706	
0.609665	0.656653	0.553617	0.540746	0.52018	0.673562	0.634943	
0.612211	0.65579	0.64976	0.586502	0.622377	0.7653	0.566972	
0.80307	0.678899	0.653058	0.602154	0.667043	0.763658	0.576165	
