30000	8	1	
0	0	0	0	0	0	0	0	
0.467003	0.468703	0.510518	0.371876	0.415091	0.435092	0.317439	0.679984	
0.61885	0.498276	0.663461	0.473029	0.487238	0.593943	0.415451	0.725547	
0.723202	0.515044	0.637627	0.600151	0.590439	0.62327	0.416046	0.817872	
0.803008	0.675054	0.69661	0.680131	0.630157	0.72673	0.574626	0.860626	
0.68389	0.586215	0.682575	0.630607	0.709098	0.654764	0.610532	0.864864	
0.691525	0.633698	0.743947	0.57395	0.77006	0.653795	0.581788	0.935245	
0.730143	0.587511	0.771494	0.735875	0.716249	0.60776	0.569325	0.799484	
0.64928	0.57701	0.720226	0.635524	0.642072	0.65913	0.571745	0.841816	
0.745007	0.673744	0.823536	0.63128	0.719792	0.595439	0.551536	0.753027	
0.654791	0.716714	0.753134	0.592711	0.754345	0.785112	0.572597	0.841733	
0.744923	0.628386	0.768596	0.592848	0.743247	0.664112	0.700695	0.800593	
0.738051	0.622561	0.79504	0.600008	0.699643	0.671883	0.545855	0.879758	
0.657546	0.68638	0.721126	0.567992	0.649454	0.629723	0.469345	0.832235	
0.705106	0.635729	0.755887	0.496025	0.667707	0.616827	0.575423	0.859983	
0.644746	0.654525	0.754246	0.636932	0.646887	0.758042	0.499277	0.770561	
0.61753	0.619774	0.792218	0.616828	0.628994	0.621305	0.471981	0.812205	
0.688891	0.700123	0.692022	0.526917	0.682251	0.611848	0.496085	0.781914	
0.765941	0.614985	0.681621	0.570098	0.74645	0.6491	0.496496	0.723834	
0.583072	0.675448	0.727482	0.552077	0.630067	0.545094	0.513116	0.798336	
0.715044	0.698671	0.811315	0.537683	0.611409	0.670712	0.488135	0.854832	
0.763764	0.689648	0.74673	0.625771	0.621352	0.627535	0.519835	0.897244	
0.765816	0.654252	0.751502	0.549071	0.649984	0.736382	0.50367	0.775037	
0.749004	0.653473	0.714639	0.51967	0.72783	0.694583	0.502786	0.77722	
0.661443	0.683168	0.785349	0.642748	0.680543	0.667874	0.580234	0.820447	
0.662309	0.676449	0.75749	0.526475	0.615619	0.677185	0.613818	0.847257	
0.597322	0.703779	0.755353	0.609433	0.609205	0.579262	0.563807	0.853872	
0.56155	0.618831	0.749937	0.626479	0.677889	0.586316	0.539432	0.798391	
0.6161	0.598985	0.816614	0.576072	0.605939	0.61977	0.509066	0.724805	
0.635251	0.559643	0.621221	0.53163	0.580443	0.665406	0.515785	0.808213	
0.695082	0.609808	0.781614	0.660351	0.644377	0.550142	0.510411	0.794093	
0.617646	0.666903	0.810134	0.664485	0.577684	0.600316	0.550929	0.85256	
0.627698	0.578247	0.791496	0.622948	0.677181	0.677537	0.515453	0.766266	
0.647603	0.574739	0.711544	0.633993	0.645721	0.703126	0.492275	0.839259	
0.710394	0.564143	0.846478	0.637586	0.720757	0.677897	0.475563	0.857813	
0.568034	0.548733	0.753285	0.650511	0.678083	0.620018	0.446445	0.788485	
0.584785	0.572079	0.836444	0.642705	0.685258	0.61293	0.481807	0.775488	
0.707625	0.531304	0.810852	0.644154	0.710558	0.623596	0.474154	0.816359	
0.578921	0.540753	0.736455	0.631566	0.667275	0.650282	0.578992	0.865666	
0.663657	0.553351	0.748931	0.697297	0.574172	0.721451	0.514351	0.767537	
0.600509	0.510964	0.780557	0.590285	0.74807	0.564139	0.498869	0.74203	
0.725023	0.580633	0.75304	0.64365	0.673123	0.586	0.469523	0.738656	
0.671542	0.518462	0.786105	0.557171	0.552165	0.657197	0.577194	0.726735	
0.637211	0.589739	0.781978	0.655825	0.684746	0.649067	0.533085	0.775692	
0.607061	0.608192	0.743619	0.634541	0.650629	0.626542	0.549018	0.795449	
0.647873	0.615389	0.65847	0.605975	0.713667	0.49883	0.612282	0.812651	
0.717595	0.621354	0.80714	0.742069	0.706343	0.655469	0.540655	0.758128	
0.756659	0.509202	0.832911	0.636988	0.643827	0.601518	0.479045	0.830156	
0.695879	0.506188	0.733967	0.697044	0.645748	0.594314	0.544026	0.883099	
0.780476	0.538507	0.821833	0.630158	0.62406	0.616592	0.56078	0.776728	
0.780458	0.618039	0.705834	0.584965	0.677921	0.594687	0.589869	0.823787	
0.63493	0.463636	0.678108	0.668991	0.641877	0.594698	0.648645	0.873008	
0.692265	0.565593	0.627882	0.626806	0.669491	0.569265	0.553527	0.815539	
0.714476	0.500158	0.6302	0.648996	0.732809	0.622383	0.524802	0.811595	
0.69869	0.49276	0.806885	0.642378	0.712652	0.67527	0.517577	0.741932	
0.746889	0.51284	0.842976	0.649252	0.685313	0.665961	0.497695	0.871288	
0.756229	0.531308	0.712342	0.63246	0.715313	0.647719	0.57394	0.825246	
0.656161	0.570326	0.693079	0.663255	0.702075	0.658423	0.558134	0.754384	
0.729527	0.642754	0.791378	0.597595	0.641979	0.625908	0.574819	0.876453	
0.718426	0.493407	0.690419	0.628054	0.682247	0.685813	0.519673	0.83834	
0.69319	0.496065	0.672271	0.696341	0.649502	0.636359	0.482974	0.776686	
0.756889	0.49482	0.723873	0.53415	0.74127	0.620715	0.466186	0.693629	
0.734366	0.607427	0.765059	0.63247	0.618758	0.580512	0.516987	0.755169	
0.708154	0.550301	0.802548	0.569206	0.581255	0.649458	0.565081	0.757996	
0.735188	0.614311	0.67638	0.649743	0.653696	0.530523	0.544522	0.810549	
0.751726	0.436728	0.68687	0.666561	0.653263	0.529196	0.542383	0.715122	
0.781709	0.508395	0.704778	0.586967	0.74449	0.578795	0.587554	0.844959	
0.801004	0.513493	0.77854	0.566556	0.690614	0.609994	0.508672	0.726703	
0.742693	0.559832	0.652928	0.656699	0.723301	0.604849	0.460124	0.801426	
0.780883	0.477209	0.761425	0.687523	0.696895	0.634112	0.577965	0.800807	
0.724382	0.532445	0.668181	0.604184	0.669434	0.47644	0.603419	0.731168	
0.823119	0.552569	0.76868	0.61376	0.615841	0.552741	0.552941	0.784957	
0.700352	0.4586	0.773979	0.635142	0.747475	0.496973	0.417048	0.759301	
0.658889	0.472843	0.725139	0.568724	0.689175	0.573774	0.560196	0.863707	
0.739868	0.51886	0.696866	0.61924	0.788616	0.597306	0.533475	0.728213	
