Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.361155113636364	0.018731250000000	0.187513068181818	0.118430113636364	0.007186363636364	0.083023295454545	0.223960795454545		1
000002:	0.039777840909091	0.010693750000000	0.064967613636364	0.085951704545455	0.007456818181818	0.047911931818182	0.743240340909091		1
000003:	0.059683522727273	0.009239204545455	0.091123295454545	0.509601136363636	0.025402272727273	0.041746022727273	0.263204545454545		1
000004:	0.023625568181818	0.013602272727273	0.058811363636364	0.039177272727273	0.012814204545455	0.157113636363636	0.694855681818182		1
000005:	0.056282954545455	0.008495454545455	0.050358522727273	0.322564772727273	0.003664204545455	0.023750000000000	0.534884090909091		1
000006:	0.059289204545455	0.037303409090909	0.074321590909091	0.051793750000000	0.020365909090909	0.275159090909091	0.481767045454545		1
000007:	0.022661363636364	0.013612500000000	0.132686363636364	0.147287500000000	0.009734090909091	0.029663068181818	0.644355113636364		1
000008:	0.033570454545455	0.007864772727273	0.020292613636364	0.112605113636364	0.003642613636364	0.036980681818182	0.785043750000000		1
000009:	0.013498295454545	0.034167613636364	0.040401704545455	0.018080113636364	0.003078409090909	0.022839772727273	0.867934090909091		1
000010:	0.044672159090909	0.012742613636364	0.042130681818182	0.142800000000000	0.006151136363636	0.048390340909091	0.703113068181818		1
000011:	0.082013636363636	0.040133522727273	0.044018181818182	0.404656250000000	0.088928977272727	0.224752272727273	0.115497159090909		1
000012:	0.197930681818182	0.259808522727273	0.027592045454545	0.211035795454545	0.054897727272727	0.203176704545455	0.045558522727273		1
000013:	0.088167613636364	0.393761363636364	0.033321590909091	0.081793181818182	0.145929545454545	0.213109659090909	0.043917045454545		1
000014:	0.034210795454545	0.029381250000000	0.018870454545455	0.034539204545455	0.034285227272727	0.817047159090909	0.031665909090909		1
000015:	0.084553409090909	0.044838636363636	0.019573863636364	0.468613636363636	0.022347159090909	0.143988636363636	0.216084659090909		1
000016:	0.031830113636364	0.020811363636364	0.017707954545455	0.085838636363636	0.020967045454545	0.779338636363636	0.043506250000000		1
000017:	0.200940909090909	0.035782954545455	0.031286931818182	0.506109659090909	0.022427272727273	0.064874431818182	0.138577840909091		1
000018:	0.047728977272727	0.706200568181818	0.017698863636364	0.062759659090909	0.069117045454545	0.055229545454545	0.041265340909091		1
000019:	0.108575000000000	0.051471022727273	0.028804545454545	0.605300568181818	0.092436363636364	0.056712500000000	0.056700000000000		1
000020:	0.133726704545455	0.067731250000000	0.039542613636364	0.304319318181818	0.017750000000000	0.325992613636364	0.110937500000000		1
000021:	0.531426704545455	0.052050000000000	0.048000000000000	0.157223863636364	0.149738068181818	0.041031818181818	0.020529545454545		1
000022:	0.316753409090909	0.143075000000000	0.025284659090909	0.297289204545455	0.058556818181818	0.095862500000000	0.063178409090909		1
000023:	0.215171022727273	0.056923295454545	0.054530113636364	0.249427272727273	0.273712500000000	0.107044886363636	0.043190909090909		1
000024:	0.044144886363636	0.031951136363636	0.011415340909091	0.054478409090909	0.058121590909091	0.782032386363636	0.017856250000000		1
000025:	0.087500568181818	0.183477840909091	0.046501704545455	0.129701136363636	0.351768750000000	0.137747727272727	0.063302272727273		1
000026:	0.120247727272727	0.268219318181818	0.020455681818182	0.410632954545455	0.082586931818182	0.044193181818182	0.053664204545455		1
000027:	0.266693750000000	0.547875000000000	0.011226704545455	0.046203409090909	0.075181250000000	0.031554545454545	0.021265340909091		1
000028:	0.174961363636364	0.034548295454545	0.123615340909091	0.499020454545455	0.049852272727273	0.059067045454545	0.058935227272727		1
000029:	0.479689204545455	0.047643750000000	0.024419318181818	0.114767045454545	0.052197159090909	0.200836363636364	0.080447159090909		1
000030:	0.082268750000000	0.062682386363636	0.049946022727273	0.477747727272727	0.142705113636364	0.120830681818182	0.063819318181818		1
000031:	0.112050568181818	0.689115909090909	0.012928409090909	0.041515909090909	0.078022159090909	0.027583522727273	0.038783522727273		1
000032:	0.865098295454545	0.026006818181818	0.017264772727273	0.017407386363636	0.021607386363636	0.029626704545455	0.022988636363636		1
000033:	0.694672727272727	0.045384090909091	0.053925568181818	0.085526704545455	0.045508522727273	0.039147159090909	0.035835227272727		1
000034:	0.002245454545455	0.002367045454545	0.000581250000000	0.709324431818182	0.097423295454545	0.186261931818182	0.001796590909091		1
000035:	0.207486931818182	0.217314204545455	0.091698295454545	0.217346590909091	0.140352272727273	0.054535227272727	0.071266477272727		1
000036:	0.353296022727273	0.077367045454545	0.068490909090909	0.253823863636364	0.032740909090909	0.146847159090909	0.067434090909091		1
000037:	0.628580681818182	0.071369886363636	0.011775568181818	0.047911931818182	0.050001704545455	0.043192045454545	0.147168181818182		1
000038:	0.128641477272727	0.048031818181818	0.084049431818182	0.271762500000000	0.287651704545455	0.107134090909091	0.072728977272727		1
000039:	0.264609090909091	0.178478977272727	0.021142045454545	0.112126136363636	0.178901136363636	0.153315340909091	0.091427272727273		1
000040:	0.032236931818182	0.020249431818182	0.006332386363636	0.024187500000000	0.058902840909091	0.838931818181818	0.019159090909091		1
000041:	0.409206250000000	0.171303409090909	0.027326136363636	0.118580113636364	0.042281818181818	0.183274431818182	0.048027840909091		1
000042:	0.200241477272727	0.149735795454545	0.037184659090909	0.241472159090909	0.215994318181818	0.115094886363636	0.040276704545455		1
000043:	0.177439204545455	0.039139772727273	0.042843181818182	0.466987500000000	0.036188068181818	0.146733522727273	0.090668750000000		1
000044:	0.197622159090909	0.143747727272727	0.034492613636364	0.320568181818182	0.058550000000000	0.121075000000000	0.123944318181818		1
000045:	0.431784090909091	0.038145454545455	0.003687500000000	0.006280681818182	0.009235227272727	0.086474431818182	0.424392613636364		1
000046:	0.236164204545455	0.239740340909091	0.129643181818182	0.100653409090909	0.086406250000000	0.116484659090909	0.090907954545455		1
000047:	0.348730681818182	0.110484659090909	0.112592045454545	0.072813636363636	0.056853409090909	0.137221590909091	0.161303977272727		1
000048:	0.032519318181818	0.031231818181818	0.030292613636364	0.735413636363636	0.022305681818182	0.029236931818182	0.119000000000000		1
000049:	0.112776704545455	0.019317613636364	0.036677272727273	0.666470454545455	0.040211363636364	0.042507386363636	0.082039204545455		1
000050:	0.130683522727273	0.079150568181818	0.054935227272727	0.229129545454545	0.098218750000000	0.293959090909091	0.113923295454545		1
000051:	0.032433522727273	0.013268750000000	0.028837500000000	0.050231818181818	0.010989204545455	0.763611931818182	0.100627272727273		1
000052:	0.022873295454545	0.009125568181818	0.018147159090909	0.032889772727273	0.010979545454545	0.817128977272727	0.088855681818182		1
000053:	0.104394886363636	0.336505113636364	0.039486363636364	0.222489772727273	0.048144886363636	0.106591477272727	0.142387500000000		1
000054:	0.169462500000000	0.281802840909091	0.070443750000000	0.165535795454545	0.133832386363636	0.110876704545455	0.068046022727273		1
000055:	0.001893181818182	0.802906818181818	0.002647159090909	0.004159090909091	0.001246590909091	0.179521022727273	0.007626136363636		1
000056:	0.151176136363636	0.055673863636364	0.045771022727273	0.296689772727273	0.042770454545455	0.071488068181818	0.336430681818182		1
000057:	0.343426136363636	0.119881818181818	0.063798295454545	0.130079545454545	0.029861363636364	0.118379545454545	0.194573295454545		1
000058:	0.055569886363636	0.028894886363636	0.017190909090909	0.775383522727273	0.054738636363636	0.024524431818182	0.043697727272727		1
000059:	0.454927840909091	0.056753977272727	0.031746590909091	0.319828409090909	0.064150000000000	0.026524431818182	0.046068750000000		1
000060:	0.057885227272727	0.018628977272727	0.026040340909091	0.749052840909091	0.012471590909091	0.045748295454545	0.090172727272727		1
000061:	0.151423295454545	0.023336931818182	0.020078409090909	0.643834090909091	0.038173863636364	0.044148295454545	0.079005113636364		1
000062:	0.020835795454545	0.012217045454545	0.019411931818182	0.041772727272727	0.014128977272727	0.770761363636364	0.120872159090909		1
000063:	0.020470454545455	0.025580113636364	0.022113636363636	0.021368750000000	0.019336363636364	0.757738068181818	0.133392613636364		1
000064:	0.030395454545455	0.012735795454545	0.047302272727273	0.081768181818182	0.013647727272727	0.693947159090909	0.120203409090909		1
000065:	0.070848295454545	0.084073295454545	0.046982954545455	0.414707954545455	0.027860227272727	0.046763636363636	0.308763636363636		1
000066:	0.535081250000000	0.034171022727273	0.024527272727273	0.118306250000000	0.012930113636364	0.071148295454545	0.203835795454545		1
000067:	0.040977272727273	0.014932954545455	0.037268750000000	0.048043750000000	0.014792613636364	0.384994886363636	0.458989772727273		1
000068:	0.259023863636364	0.036440340909091	0.020599431818182	0.529844886363636	0.061274431818182	0.026588068181818	0.066228977272727		1
000069:	0.624342045454545	0.036634090909091	0.031080681818182	0.119622727272727	0.033134659090909	0.073407954545455	0.081777840909091		1
000070:	0.082430681818182	0.142478409090909	0.060081250000000	0.384171022727273	0.045094318181818	0.183604545454545	0.102139772727273		1
000071:	0.307680681818182	0.039080681818182	0.046852840909091	0.457861931818182	0.047361931818182	0.028915340909091	0.072246590909091		1
000072:	0.046956250000000	0.040584090909091	0.078925000000000	0.581871590909091	0.023122159090909	0.118772159090909	0.109768750000000		1
000073:	0.088448295454545	0.049515909090909	0.036269886363636	0.385119886363636	0.030893750000000	0.088637500000000	0.321114772727273		1
000074:	0.136181818181818	0.424572727272727	0.031061931818182	0.074261931818182	0.120511931818182	0.154988068181818	0.058421590909091		1
000075:	0.247806250000000	0.041353977272727	0.033222159090909	0.402394318181818	0.080328409090909	0.052591477272727	0.142303409090909		1
000076:	0.108937500000000	0.077702272727273	0.328296022727273	0.262658522727273	0.121926704545455	0.036843181818182	0.063635795454545		1
000077:	0.110528409090909	0.093526704545455	0.210430681818182	0.177511363636364	0.140785227272727	0.130098863636364	0.137118750000000		1
000078:	0.099511931818182	0.025294886363636	0.081587500000000	0.531930681818182	0.037069318181818	0.105761363636364	0.118844318181818		1
000079:	0.114558522727273	0.030597159090909	0.036108522727273	0.592679545454545	0.137813068181818	0.049697159090909	0.038546022727273		1
000080:	0.005249431818182	0.129947159090909	0.000761931818182	0.032629545454545	0.038677272727273	0.005601136363636	0.787133522727273		1
000081:	0.112338636363636	0.032103409090909	0.040088068181818	0.416043181818182	0.018967613636364	0.027572159090909	0.352886931818182		1
000082:	0.074607954545455	0.016759090909091	0.032276136363636	0.712821590909091	0.018707386363636	0.042727272727273	0.102100568181818		1
000083:	0.474711363636364	0.029692613636364	0.083643750000000	0.203527840909091	0.040215909090909	0.034811363636364	0.133397159090909		1
000084:	0.026773295454545	0.008085795454545	0.012461363636364	0.012735227272727	0.013653409090909	0.911858522727273	0.014432386363636		1
000085:	0.277643750000000	0.150580113636364	0.070963068181818	0.145769886363636	0.030659659090909	0.100045454545455	0.224338068181818		1
000086:	0.138130681818182	0.070161363636364	0.045250000000000	0.126968750000000	0.062947159090909	0.453921022727273	0.102621022727273		1
000087:	0.114989772727273	0.043039772727273	0.021602840909091	0.706739772727273	0.015672159090909	0.041867613636364	0.056088068181818		1
000088:	0.564594318181818	0.120168181818182	0.038048863636364	0.140413636363636	0.052077272727273	0.036746590909091	0.047951136363636		1
000089:	0.557530113636364	0.124221590909091	0.079700568181818	0.106313636363636	0.030019318181818	0.052443750000000	0.049771022727273		1
000090:	0.080091477272727	0.503137500000000	0.032035227272727	0.116234090909091	0.091146022727273	0.105200568181818	0.072155113636364		1
000091:	0.122203977272727	0.064315909090909	0.124556818181818	0.098066477272727	0.514418750000000	0.035544886363636	0.040893181818182		1
000092:	0.066939204545455	0.050951136363636	0.020483522727273	0.691389204545454	0.027513068181818	0.019679545454545	0.123044318181818		1
000093:	0.105427840909091	0.328388636363636	0.053690909090909	0.123570454545455	0.086192045454545	0.063364204545455	0.239365909090909		1
000094:	0.272496590909091	0.036414772727273	0.055609659090909	0.358969886363636	0.104246590909091	0.054988636363636	0.117273863636364		1
000095:	0.039117045454545	0.028223295454545	0.054680113636364	0.295265340909091	0.030122159090909	0.145047159090909	0.407544886363636		1
000096:	0.009461363636364	0.468122159090909	0.001380681818182	0.011675568181818	0.416332954545455	0.088669886363636	0.004357386363636		1
000097:	0.300742045454545	0.061119318181818	0.019151704545455	0.494615909090909	0.036955113636364	0.034136931818182	0.053278977272727		1
000098:	0.081392045454545	0.029460795454545	0.010259659090909	0.822643750000000	0.013193181818182	0.012636363636364	0.030414204545455		1
000099:	0.148206818181818	0.086393181818182	0.029250000000000	0.289930113636364	0.040340909090909	0.344942045454545	0.060936931818182		1
000100:	0.046130681818182	0.015587500000000	0.048144318181818	0.046932386363636	0.016481250000000	0.706206818181818	0.120517045454545		1
000101:	0.838542045454545	0.015464772727273	0.008729545454545	0.023374431818182	0.012484090909091	0.033851136363636	0.067553977272727		1
000102:	0.100659090909091	0.034978409090909	0.013562500000000	0.040819886363636	0.691506818181818	0.035794886363636	0.082678409090909		1
000103:	0.055507386363636	0.033537500000000	0.040879545454545	0.635812500000000	0.111456818181818	0.054316477272727	0.068489772727273		1
000104:	0.067593750000000	0.028320454545455	0.024799431818182	0.090608522727273	0.033214772727273	0.613477272727273	0.141985795454545		1
000105:	0.271242045454545	0.135867613636364	0.022059659090909	0.210767613636364	0.062875568181818	0.222738068181818	0.074449431818182		1
000106:	0.477610795454545	0.092007386363636	0.037842045454545	0.210232954545455	0.040765909090909	0.043060795454545	0.098480113636364		1
000107:	0.029514204545455	0.016448863636364	0.015134090909091	0.771184659090909	0.007586363636364	0.099178977272727	0.060952840909091		1
000108:	0.047584090909091	0.035010795454545	0.017043181818182	0.047924431818182	0.032821590909091	0.765515909090909	0.054100000000000		1
000109:	0.276943181818182	0.169810795454545	0.052750568181818	0.258230113636364	0.027147727272727	0.083530113636364	0.131587500000000		1
000110:	0.037543750000000	0.139883522727273	0.123898295454545	0.032223295454545	0.471871022727273	0.161769318181818	0.032810795454545		1
000111:	0.070663636363636	0.046246022727273	0.085252272727273	0.351017045454545	0.035290909090909	0.321976704545455	0.089553409090909		1
000112:	0.415830113636364	0.087870454545455	0.068523863636364	0.054406818181818	0.030014772727273	0.263447727272727	0.079906250000000		1
000113:	0.112834090909091	0.037527272727273	0.044740909090909	0.542672159090909	0.028456250000000	0.115346590909091	0.118422727272727		1
000114:	0.183483522727273	0.083536363636364	0.178647727272727	0.266619318181818	0.151008522727273	0.052463068181818	0.084241477272727		1
000115:	0.115282386363636	0.094095454545455	0.034790340909091	0.535203409090909	0.040272727272727	0.068303977272727	0.112051704545455		1
000116:	0.073000568181818	0.045068181818182	0.038478409090909	0.133932386363636	0.049086931818182	0.227671590909091	0.432761931818182		1
000117:	0.522039772727273	0.110789204545455	0.056842045454545	0.085437500000000	0.056050568181818	0.078491477272727	0.090349431818182		1
000118:	0.275169886363636	0.017748295454545	0.014567613636364	0.164915909090909	0.015939772727273	0.461768181818182	0.049890340909091		1
000119:	0.356919886363636	0.085610227272727	0.020560795454545	0.376694886363636	0.051841477272727	0.069617045454545	0.038755681818182		1
000120:	0.197483522727273	0.022663636363636	0.027221022727273	0.036331818181818	0.013742613636364	0.530431818181818	0.172125568181818		1
000121:	0.069407954545455	0.166917613636364	0.054071590909091	0.494057386363636	0.073691477272727	0.062047727272727	0.079806250000000		1
000122:	0.185551136363636	0.112331250000000	0.014834659090909	0.536236931818182	0.022598295454545	0.049505113636364	0.078942613636364		1
000123:	0.038026136363636	0.039270454545455	0.024194886363636	0.738899431818182	0.053090909090909	0.051158522727273	0.055359659090909		1
000124:	0.372210227272727	0.054202840909091	0.091723295454545	0.298249431818182	0.091074431818182	0.044249431818182	0.048290340909091		1
000125:	0.086378409090909	0.033067613636364	0.327195454545455	0.158613636363636	0.044871590909091	0.115983522727273	0.233889772727273		1
000126:	0.069344886363636	0.021504545454545	0.698197727272727	0.058555681818182	0.054468750000000	0.045204545454545	0.052723863636364		1
000127:	0.108285795454545	0.119073295454545	0.037026704545455	0.230256250000000	0.038483522727273	0.185343181818182	0.281531250000000		1
000128:	0.068571022727273	0.023881250000000	0.023706818181818	0.486848295454545	0.043267045454545	0.055976136363636	0.297749431818182		1
000129:	0.320878977272727	0.424702840909091	0.024976136363636	0.109328977272727	0.047842613636364	0.023163636363636	0.049106818181818		1
000130:	0.024389772727273	0.016765909090909	0.020305681818182	0.706868181818182	0.044742045454545	0.047829545454545	0.139098863636364		1
000131:	0.678030681818182	0.062875568181818	0.013349431818182	0.133767045454545	0.029538068181818	0.028655113636364	0.053784090909091		1
000132:	0.129590340909091	0.030814772727273	0.028684090909091	0.074593181818182	0.014743181818182	0.612421590909091	0.109152840909091		1
000133:	0.161142045454545	0.032676136363636	0.119192045454545	0.113594318181818	0.431459090909091	0.078821022727273	0.063115340909091		1
000134:	0.128407386363636	0.054964772727273	0.048487500000000	0.466567613636364	0.127100000000000	0.056947727272727	0.117525000000000		1
000135:	0.223240909090909	0.289002840909091	0.026090909090909	0.156638068181818	0.113142045454545	0.027543750000000	0.164341477272727		1
000136:	0.078675000000000	0.026972159090909	0.017615909090909	0.626599431818182	0.039451704545455	0.068814204545455	0.141871590909091		1
000137:	0.091795454545455	0.315703977272727	0.037152272727273	0.398213068181818	0.053159090909091	0.052447159090909	0.051528977272727		1
000138:	0.166735227272727	0.171682386363636	0.070425568181818	0.241303409090909	0.080300000000000	0.084690909090909	0.184862500000000		1
000139:	0.364683522727273	0.038944318181818	0.051802840909091	0.210625000000000	0.088735227272727	0.054542045454545	0.190667045454545		1
000140:	0.086307954545455	0.442672159090909	0.039615340909091	0.075727840909091	0.247467045454545	0.064757954545455	0.043451704545455		1
000141:	0.066186363636364	0.048994318181818	0.120489772727273	0.182774431818182	0.043638068181818	0.395514772727273	0.142402272727273		1
