Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.205606818181818	0.152424431818182	0.011419886363636	0.540709659090909	0.089839204545455		1
000002:	0.118286363636364	0.038718750000000	0.004286363636364	0.795365340909091	0.043343181818182		1
000003:	0.087538068181818	0.030610227272727	0.011397727272727	0.830523295454546	0.039930681818182		1
000004:	0.105947727272727	0.025455681818182	0.008659090909091	0.585834090909091	0.274103409090909		1
000005:	0.045373863636364	0.036138068181818	0.007247159090909	0.880847159090909	0.030393750000000		1
000006:	0.067444886363636	0.058288068181818	0.013201136363636	0.395810795454545	0.465255113636364		1
000007:	0.004663068181818	0.000868181818182	0.822078977272727	0.170936931818182	0.001452840909091		1
000008:	0.064602272727273	0.017949431818182	0.005419886363636	0.844189204545455	0.067839204545455		1
000009:	0.057459659090909	0.032575000000000	0.004940340909091	0.815889204545455	0.089135795454545		1
000010:	0.070116477272727	0.048094318181818	0.006177840909091	0.816786931818182	0.058824431818182		1
000011:	0.107744886363636	0.149160795454545	0.081651704545455	0.372486363636364	0.288956250000000		1
000012:	0.042526704545455	0.410418750000000	0.132775568181818	0.228440340909091	0.185838636363636		1
000013:	0.032659659090909	0.346268750000000	0.254052840909091	0.079088068181818	0.287930681818182		1
000014:	0.036244318181818	0.034684659090909	0.030178977272727	0.048609090909091	0.850282954545455		1
000015:	0.035430681818182	0.137131818181818	0.043493750000000	0.593677272727273	0.190266477272727		1
000016:	0.016138068181818	0.032408522727273	0.025373863636364	0.063297159090909	0.862782386363636		1
000017:	0.049948295454545	0.563332386363636	0.029834090909091	0.221072727272727	0.135812500000000		1
000018:	0.023864772727273	0.589576136363636	0.191991477272727	0.102692045454545	0.091875568181818		1
000019:	0.043723295454545	0.179906250000000	0.143852272727273	0.572688636363636	0.059829545454545		1
000020:	0.030598295454545	0.260496590909091	0.031542613636364	0.363702272727273	0.313660227272727		1
000021:	0.085450568181818	0.704254545454545	0.090127840909091	0.078459659090909	0.041707386363636		1
000022:	0.030195454545455	0.460634659090909	0.062527272727273	0.324360227272727	0.122282386363636		1
000023:	0.072350000000000	0.334280113636364	0.255736363636364	0.225478409090909	0.112155113636364		1
000024:	0.010147727272727	0.046581818181818	0.021928409090909	0.031999431818182	0.889342613636364		1
000025:	0.027858522727273	0.355466477272727	0.257418750000000	0.102772159090909	0.256484090909091		1
000026:	0.033000000000000	0.650446590909091	0.108503409090909	0.157364204545455	0.050685795454545		1
000027:	0.020589772727273	0.763009659090909	0.101334659090909	0.051291477272727	0.063774431818182		1
000028:	0.181073295454545	0.269280113636364	0.062009659090909	0.410381250000000	0.077255681818182		1
000029:	0.037517613636364	0.420457386363636	0.063605681818182	0.321624431818182	0.156794886363636		1
000030:	0.072513068181818	0.166260227272727	0.185680113636364	0.422236363636364	0.153310227272727		1
000031:	0.025666477272727	0.725680113636364	0.125760227272727	0.073332954545455	0.049560227272727		1
000032:	0.043900000000000	0.727481250000000	0.056315909090909	0.078037500000000	0.094265340909091		1
000033:	0.105051704545455	0.406754545454545	0.053475568181818	0.358609659090909	0.076108522727273		1
000034:	0.019428409090909	0.053831818181818	0.023494318181818	0.034054545454545	0.869190909090909		1
000035:	0.079368750000000	0.627981818181818	0.154209090909091	0.093557386363636	0.044882954545455		1
000036:	0.068400568181818	0.395642045454545	0.054358522727273	0.331527272727273	0.150071590909091		1
000037:	0.021229545454545	0.639471022727273	0.050850568181818	0.142463068181818	0.145985795454545		1
000038:	0.204458522727273	0.151224431818182	0.298064772727273	0.163364772727273	0.182887500000000		1
000039:	0.024492045454545	0.540629545454545	0.153142045454545	0.124677840909091	0.157058522727273		1
000040:	0.018235795454545	0.053822727272727	0.047209659090909	0.044323863636364	0.836407954545455		1
000041:	0.032300568181818	0.517972727272727	0.067219886363636	0.126301136363636	0.256205681818182		1
000042:	0.043968750000000	0.511082386363636	0.201564772727273	0.102522727272727	0.140861363636364		1
000043:	0.041025000000000	0.187303977272727	0.042353977272727	0.562883522727273	0.166433522727273		1
000044:	0.055993750000000	0.468136931818182	0.052318750000000	0.295985227272727	0.127565340909091		1
000045:	0.020080681818182	0.771995454545455	0.068289772727273	0.102989204545455	0.036644886363636		1
000046:	0.167407386363636	0.484810227272727	0.147265340909091	0.120309090909091	0.080207954545455		1
000047:	0.119651704545455	0.362035795454545	0.076725568181818	0.273704545454545	0.167882386363636		1
000048:	0.041667045454545	0.048739772727273	0.030448863636364	0.830957386363636	0.048186931818182		1
000049:	0.037206250000000	0.084549431818182	0.043846022727273	0.761375568181818	0.073022727272727		1
000050:	0.074057954545455	0.194044886363636	0.077956818181818	0.213472727272727	0.440467613636364		1
000051:	0.027099431818182	0.030187500000000	0.011097159090909	0.134889772727273	0.796726136363636		1
000052:	0.017298863636364	0.020300568181818	0.008639204545455	0.060880681818182	0.892880681818182		1
000053:	0.051197727272727	0.399955681818182	0.054094318181818	0.298135795454545	0.196616477272727		1
