Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.105536931818182	0.099814772727273	0.150795454545455	0.130144318181818	0.058376136363636	0.009822159090909	0.043063068181818	0.402447159090909		1
000002:	0.028099431818182	0.020853977272727	0.004398295454545	0.009981250000000	0.009137500000000	0.002936931818182	0.001153977272727	0.923438636363636		1
000003:	0.402268181818182	0.018875000000000	0.012493750000000	0.059097159090909	0.108207954545455	0.008168750000000	0.015318181818182	0.375571022727273		1
000004:	0.000025568181818	0.000019886363636	0.000007386363636	0.999836931818182	0.000010227272727	0.000002272727273	0.000013636363636	0.000084090909091		1
000005:	0.108789204545455	0.075807954545455	0.017773295454545	0.038213068181818	0.031796590909091	0.019700568181818	0.006325568181818	0.701593750000000		1
000006:	0.013796590909091	0.027098863636364	0.013623295454545	0.054901136363636	0.035036363636364	0.196621590909091	0.005153409090909	0.653768750000000		1
000007:	0.160984090909091	0.030281818181818	0.037531818181818	0.038535227272727	0.279691477272727	0.012710795454545	0.008574431818182	0.431690340909091		1
000008:	0.078601704545455	0.019688636363636	0.012480681818182	0.027006818181818	0.061239204545455	0.009251704545455	0.089041477272727	0.702689772727273		1
000009:	0.040864204545455	0.043261363636364	0.009618750000000	0.117299431818182	0.021885795454545	0.008613636363636	0.004776704545455	0.753680113636364		1
000010:	0.136280681818182	0.017417613636364	0.012424431818182	0.027035227272727	0.608775000000000	0.005421022727273	0.010596022727273	0.182050000000000		1
000011:	0.061148863636364	0.125080681818182	0.090727840909091	0.250394318181818	0.313725568181818	0.035082386363636	0.068892613636364	0.054947727272727		1
000012:	0.192822159090909	0.249634090909091	0.029380113636364	0.120651136363636	0.087760795454545	0.173064772727273	0.088186363636364	0.058500568181818		1
000013:	0.086920454545455	0.099559659090909	0.025265340909091	0.204881250000000	0.044401136363636	0.333444318181818	0.147855113636364	0.057672727272727		1
000014:	0.012596590909091	0.011480681818182	0.043944318181818	0.892393181818182	0.006692045454545	0.007314772727273	0.015066477272727	0.010511931818182		1
000015:	0.396233522727273	0.062617045454545	0.033644318181818	0.110197159090909	0.035627272727273	0.054598863636364	0.023485795454545	0.283596022727273		1
000016:	0.001753977272727	0.003634659090909	0.370833522727273	0.606131250000000	0.002780681818182	0.005257386363636	0.002497159090909	0.007111363636364		1
000017:	0.038721022727273	0.463098863636364	0.028197727272727	0.088381818181818	0.243500000000000	0.049955113636364	0.042698295454545	0.045447159090909		1
000018:	0.066817613636364	0.064082954545455	0.011036931818182	0.197958522727273	0.009991477272727	0.327901704545455	0.300773863636364	0.021436931818182		1
000019:	0.464077272727273	0.116796022727273	0.015790340909091	0.046677272727273	0.051805113636364	0.049884659090909	0.170452272727273	0.084517045454545		1
000020:	0.073257386363636	0.270892045454545	0.049194886363636	0.327561363636364	0.058876136363636	0.080724431818182	0.036913636363636	0.102580113636364		1
000021:	0.055114772727273	0.398602272727273	0.075696022727273	0.031116477272727	0.313647159090909	0.066373863636364	0.037939204545455	0.021510227272727		1
000022:	0.547917045454545	0.111044318181818	0.013906818181818	0.092201704545455	0.026869886363636	0.108510227272727	0.053821590909091	0.045728409090909		1
000023:	0.123607386363636	0.171105113636364	0.157307954545455	0.062325568181818	0.141911931818182	0.081929545454545	0.203164772727273	0.058647727272727		1
000024:	0.013446590909091	0.026805113636364	0.009647727272727	0.841865909090909	0.019572727272727	0.037156818181818	0.019101136363636	0.032403977272727		1
000025:	0.064609090909091	0.029799431818182	0.012945454545455	0.045867613636364	0.016243750000000	0.055582954545455	0.752602272727273	0.022349431818182		1
000026:	0.454614772727273	0.207332954545455	0.029106250000000	0.047987500000000	0.039281818181818	0.112861931818182	0.070682954545455	0.038131818181818		1
