30000	5	3	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17.3257	0.101196	-0.377531	13.9942	0.166963	-0.323272	-1.4823	-0.0570425	0.0450275	-0.503601	-0.164075	0.0487126	-18.0732	-0.142557	0.41574	
20.3488	-0.151968	-0.393153	23.2374	0.153607	-0.512958	-8.8097	-0.0521635	0.204899	-9.60054	-0.06567	0.227631	-8.40714	-0.121877	0.212961	
9.64216	-0.190521	-0.155078	7.3379	-0.0184983	-0.142142	-16.9954	-0.0893808	0.386609	-4.09207	-0.0365262	0.109261	-16.4075	-0.159929	0.392717	
-0.56677	1.01206e-005	0.0264338	21.4478	-0.0476576	-0.435381	-15.1413	-0.11746	0.353999	-7.65508	0.0184879	0.176539	-8.22625	-0.257392	0.237019	
8.35198	-0.124478	-0.139988	4.1942	0.031526	-0.0822674	-16.5242	-0.0603066	0.372912	1.67071	0.0314326	-0.025418	-14.7649	-0.227113	0.372028	
16.6272	-0.0675674	-0.324055	21.3833	0.0810825	-0.456751	-8.44269	0.0674482	0.181237	-18.3044	0.0118628	0.404517	-21.7784	-0.203376	0.512822	
11.5322	-0.0702304	-0.215498	14.7624	0.0206553	-0.306173	-12.7998	-0.0666606	0.297559	-5.47414	-0.0138664	0.136119	-13.0127	-0.17482	0.325681	
17.1804	-0.0769411	-0.335076	5.62595	0.00900305	-0.107105	-10.24	-0.0999809	0.249788	8.13958	0.029419	-0.160551	-8.42393	-0.209625	0.2347	
17.5596	-0.0210793	-0.35285	3.89385	0.0684785	-0.0799427	-14.8035	-0.125008	0.350486	-4.09652	0.0959037	0.0883369	-12.0369	-0.21681	0.311138	
8.81568	-0.144302	-0.143919	15.6128	0.154735	-0.344384	-13.103	0.0223576	0.287777	-6.47186	0.236111	0.115241	-13.1843	-0.190032	0.33224	
6.723	-0.114291	-0.106427	9.39599	0.0578938	-0.195686	-9.11053	-0.0404939	0.213696	2.83538	0.0145169	-0.0467554	-14.3943	-0.203104	0.357356	
8.70228	-0.167851	-0.137352	7.03491	0.0776124	-0.149162	-8.6965	0.0606693	0.187019	-11.8982	0.0263537	0.265669	-0.563786	-0.190572	0.0643007	
7.07274	-0.206427	-0.094941	12.5547	0.0492312	-0.260157	-1.35936	0.0496235	0.0322707	17.7279	0.0787125	-0.37356	0.73878	-0.229033	0.0425181	
11.3277	-0.071975	-0.211542	7.42558	0.0585964	-0.152914	-13.5071	-0.154983	0.32763	-8.86276	0.0494307	0.197321	-15.9877	-0.18172	0.38731	
