Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.421618181818182	0.094685227272727	0.041745454545455	0.441951136363636		1
000002:	0.204484090909091	0.097107386363636	0.015909090909091	0.682499431818182		1
000003:	0.348874431818182	0.065057386363636	0.026361363636364	0.559706818181818		1
000004:	0.053409090909091	0.865853977272727	0.015102272727273	0.065634659090909		1
000005:	0.682957386363636	0.066755113636364	0.011781818181818	0.238505681818182		1
000006:	0.125331250000000	0.693014204545455	0.062232386363636	0.119422159090909		1
000007:	0.189895454545455	0.050535227272727	0.021305113636364	0.738264204545454		1
000008:	0.248223863636364	0.102338636363636	0.029522727272727	0.619914772727273		1
000009:	0.382794318181818	0.315997159090909	0.024882386363636	0.276326136363636		1
000010:	0.711554545454545	0.073498295454545	0.025935227272727	0.189011931818182		1
000011:	0.335343181818182	0.125024431818182	0.024988636363636	0.514643750000000		1
000012:	0.791158522727273	0.119842613636364	0.063456818181818	0.025542045454545		1
000013:	0.372509090909091	0.198701136363636	0.384579545454545	0.044210227272727		1
000014:	0.026151136363636	0.936918181818182	0.019393750000000	0.017536931818182		1
000015:	0.713253409090909	0.186560795454545	0.023790340909091	0.076395454545455		1
000016:	0.040180681818182	0.901516477272727	0.011610227272727	0.046692613636364		1
000017:	0.878083522727273	0.057223863636364	0.015430681818182	0.049261931818182		1
000018:	0.375607386363636	0.039840340909091	0.562012500000000	0.022539772727273		1
000019:	0.862276136363636	0.033565909090909	0.035101704545455	0.069056250000000		1
000020:	0.006385227272727	0.002729545454545	0.529203977272727	0.461681250000000		1
000021:	0.660253409090909	0.017835795454545	0.077871022727273	0.244039772727273		1
000022:	0.885980681818182	0.057089772727273	0.022503409090909	0.034426136363636		1
000023:	0.513721590909091	0.053685795454545	0.106612500000000	0.325980113636364		1
000024:	0.033138636363636	0.925579545454545	0.019297727272727	0.021984090909091		1
000025:	0.571390909090909	0.142382386363636	0.212859659090909	0.073367045454545		1
000026:	0.895832386363636	0.023802272727273	0.056429545454545	0.023935795454545		1
000027:	0.820030681818182	0.037859090909091	0.118011931818182	0.024098295454545		1
000028:	0.461724431818182	0.036836363636364	0.028349431818182	0.473089772727273		1
000029:	0.725500000000000	0.120049431818182	0.063012500000000	0.091438068181818		1
000030:	0.733360795454545	0.099236931818182	0.037922159090909	0.129480113636364		1
000031:	0.536690909090909	0.028399431818182	0.406175568181818	0.028734090909091		1
000032:	0.862925000000000	0.047533522727273	0.032467613636364	0.057073863636364		1
000033:	0.815673295454545	0.037999431818182	0.019052272727273	0.127275000000000		1
000034:	0.054457386363636	0.889582386363636	0.011885795454545	0.044074431818182		1
000035:	0.416977840909091	0.025043750000000	0.214923863636364	0.343054545454545		1
000036:	0.678009659090909	0.113573863636364	0.031848295454545	0.176568181818182		1
000037:	0.877386931818182	0.061343750000000	0.032738068181818	0.028531250000000		1
000038:	0.114424431818182	0.084590340909091	0.114144886363636	0.686840340909091		1
000039:	0.761928977272727	0.093282954545455	0.101006250000000	0.043781818181818		1
000040:	0.053782954545455	0.848461363636364	0.015232386363636	0.082523295454545		1
000041:	0.781943181818182	0.110543750000000	0.052522727272727	0.054990340909091		1
000042:	0.464959659090909	0.107325000000000	0.360335795454545	0.067379545454545		1
000043:	0.722071590909091	0.124745454545455	0.020427272727273	0.132755681818182		1
000044:	0.859853409090909	0.052253409090909	0.025245454545455	0.062647727272727		1
000045:	0.854873295454545	0.016689204545455	0.105344318181818	0.023093181818182		1
000046:	0.321033522727273	0.069080681818182	0.415728409090909	0.194157386363636		1
000047:	0.391092045454545	0.180798863636364	0.197396590909091	0.230712500000000		1
000048:	0.630642045454545	0.057533522727273	0.021499431818182	0.290325000000000		1
000049:	0.837205113636364	0.045822159090909	0.036068181818182	0.080904545454545		1
000050:	0.543381250000000	0.271179545454545	0.090169886363636	0.095269318181818		1
000051:	0.030057386363636	0.933469318181818	0.010330113636364	0.026143181818182		1
000052:	0.023198863636364	0.946499431818182	0.009263068181818	0.021038636363636		1
000053:	0.689319318181818	0.143127840909091	0.097890909090909	0.069661931818182		1
000054:	0.433013636363636	0.051555113636364	0.440703409090909	0.074727840909091		1
000055:	0.562698295454545	0.352918181818182	0.019340909090909	0.065042613636364		1
000056:	0.858947727272727	0.075021590909091	0.021976136363636	0.044054545454545		1
000057:	0.818703409090909	0.096828409090909	0.038901136363636	0.045567045454545		1
000058:	0.899293181818182	0.019429545454545	0.035208522727273	0.046068750000000		1
000059:	0.422059659090909	0.538889204545455	0.000829545454545	0.038221590909091		1
000060:	0.849790909090909	0.073156818181818	0.010161931818182	0.066890340909091		1
000061:	0.901555113636364	0.039936363636364	0.014943750000000	0.043564772727273		1
000062:	0.035076136363636	0.916810227272727	0.012456250000000	0.035657386363636		1
000063:	0.024867613636364	0.938758522727273	0.012425000000000	0.023948863636364		1
000064:	0.020439772727273	0.894951704545455	0.007443181818182	0.077165340909091		1
000065:	0.587610227272727	0.085389772727273	0.020105113636364	0.306894886363636		1
000066:	0.889834659090909	0.063482954545455	0.025521590909091	0.021160795454545		1
000067:	0.045193750000000	0.902464204545455	0.008774431818182	0.043567613636364		1
000068:	0.924973295454545	0.018079545454545	0.023825568181818	0.033121590909091		1
000069:	0.905231818181818	0.041490909090909	0.024659090909091	0.028618181818182		1
000070:	0.446153409090909	0.304989772727273	0.104852272727273	0.144004545454545		1
000071:	0.901443181818182	0.020095454545455	0.030801704545455	0.047659659090909		1
000072:	0.718061363636364	0.160055113636364	0.014918750000000	0.106964772727273		1
000073:	0.855052840909091	0.082217045454545	0.013015909090909	0.049714204545455		1
000074:	0.230019318181818	0.170652840909091	0.548838636363636	0.050489204545455		1
000075:	0.830003977272727	0.044277272727273	0.054146590909091	0.071572159090909		1
000076:	0.237603409090909	0.021404545454545	0.148749431818182	0.592242613636364		1
000077:	0.368548863636364	0.061514772727273	0.091346590909091	0.478589772727273		1
000078:	0.745512500000000	0.070321590909091	0.014384659090909	0.169781250000000		1
000079:	0.854268181818182	0.041477840909091	0.044833522727273	0.059420454545455		1
000080:	0.822034659090909	0.012269886363636	0.094479545454545	0.071215909090909		1
000081:	0.912170454545455	0.032566477272727	0.007559090909091	0.047703977272727		1
000082:	0.813110795454545	0.070266477272727	0.010543181818182	0.106079545454545		1
000083:	0.919923295454545	0.016372159090909	0.013930113636364	0.049774431818182		1
000084:	0.022844318181818	0.944811363636364	0.012425000000000	0.019919318181818		1
000085:	0.683366477272727	0.079366477272727	0.064623295454545	0.172643750000000		1
000086:	0.380565340909091	0.405754545454545	0.078411931818182	0.135268181818182		1
000087:	0.931217045454545	0.027802840909091	0.011469886363636	0.029510227272727		1
000088:	0.919499431818182	0.017628977272727	0.038410795454545	0.024460795454545		1
000089:	0.849261363636364	0.035502840909091	0.045877272727273	0.069358522727273		1
000090:	0.264363068181818	0.115777272727273	0.568072727272727	0.051786931818182		1
000091:	0.275873295454545	0.031229545454545	0.444660227272727	0.248236931818182		1
000092:	0.888500568181818	0.030057386363636	0.044018181818182	0.037423863636364		1
000093:	0.794178977272727	0.065969318181818	0.079812500000000	0.060039204545455		1
000094:	0.870260227272727	0.028574431818182	0.049516477272727	0.051648863636364		1
000095:	0.754356818181818	0.164202840909091	0.012181250000000	0.069259090909091		1
000096:	0.033145454545455	0.934041477272727	0.010046590909091	0.022766477272727		1
000097:	0.928209659090909	0.021235795454545	0.032394318181818	0.018160227272727		1
000098:	0.950538068181818	0.008911931818182	0.013864204545455	0.026685795454545		1
000099:	0.537486363636364	0.290667045454545	0.057755113636364	0.114091477272727		1
000100:	0.115414772727273	0.828055113636364	0.015507386363636	0.041022727272727		1
000101:	0.916411363636364	0.035720454545455	0.019462500000000	0.028405681818182		1
000102:	0.690282954545455	0.193296022727273	0.051409090909091	0.065011931818182		1
000103:	0.556612500000000	0.042077272727273	0.112642613636364	0.288667613636364		1
000104:	0.192460227272727	0.750798295454545	0.016823295454545	0.039918181818182		1
000105:	0.820394886363636	0.093474431818182	0.048393181818182	0.037737500000000		1
000106:	0.876435795454545	0.025771590909091	0.033719886363636	0.064072727272727		1
000107:	0.621094318181818	0.290546590909091	0.026544886363636	0.061814204545455		1
000108:	0.169066477272727	0.756959090909091	0.041201136363636	0.032773295454545		1
000109:	0.814832386363636	0.037088068181818	0.065314772727273	0.082764772727273		1
000110:	0.071916477272727	0.112511363636364	0.702907954545455	0.112664204545455		1
000111:	0.417105113636364	0.392359090909091	0.035557386363636	0.154978409090909		1
000112:	0.676593750000000	0.114217045454545	0.139456250000000	0.069732954545455		1
000113:	0.794535795454545	0.080065909090909	0.016977840909091	0.108420454545455		1
000114:	0.587614772727273	0.031723295454545	0.094817613636364	0.285844318181818		1
000115:	0.837387500000000	0.067836363636364	0.041472159090909	0.053303977272727		1
000116:	0.306105113636364	0.604000000000000	0.025586931818182	0.064307954545455		1
000117:	0.837686931818182	0.049982954545455	0.048642613636364	0.063687500000000		1
000118:	0.470279545454545	0.276740340909091	0.017815340909091	0.235164772727273		1
000119:	0.855538068181818	0.058757386363636	0.060309659090909	0.025394886363636		1
000120:	0.550691477272727	0.224698295454545	0.023247727272727	0.201362500000000		1
000121:	0.646111931818182	0.072046590909091	0.158517613636364	0.123323863636364		1
000122:	0.931048295454545	0.036364204545455	0.012897159090909	0.019690340909091		1
000123:	0.807904545454545	0.029097159090909	0.032953409090909	0.130044886363636		1
000124:	0.698869318181818	0.018899431818182	0.075011931818182	0.207219318181818		1
000125:	0.186172159090909	0.087904545454545	0.021017045454545	0.704906250000000		1
000126:	0.046248295454545	0.024001704545455	0.015837500000000	0.913912500000000		1
000127:	0.694922727272727	0.122556818181818	0.053838636363636	0.128681818181818		1
000128:	0.772990340909091	0.076247159090909	0.024989204545455	0.125773295454545		1
000129:	0.715211363636364	0.015500000000000	0.228754545454545	0.040534090909091		1
000130:	0.496825000000000	0.092529545454545	0.036730113636364	0.373915340909091		1
000131:	0.868218750000000	0.037729545454545	0.033553409090909	0.060498295454545		1
000132:	0.186952272727273	0.765507386363636	0.017343750000000	0.030196590909091		1
000133:	0.292630681818182	0.044652840909091	0.157040340909091	0.505676136363636		1
000134:	0.626989772727273	0.078400000000000	0.163650568181818	0.130959659090909		1
000135:	0.728185227272727	0.012365340909091	0.225277272727273	0.034172159090909		1
000136:	0.836743750000000	0.069039204545455	0.015239772727273	0.078977272727273		1
000137:	0.598059090909091	0.044147727272727	0.307535227272727	0.050257954545455		1
000138:	0.678972159090909	0.034093181818182	0.049989772727273	0.236944886363636		1
000139:	0.796197159090909	0.060341477272727	0.046235227272727	0.097226136363636		1
000140:	0.141507386363636	0.038613068181818	0.787111931818182	0.032767613636364		1
000141:	0.096407386363636	0.532405681818182	0.034828409090909	0.336358522727273		1
000142:	0.863820454545455	0.040123295454545	0.069897727272727	0.026158522727273		1
000143:	0.910006818181818	0.031466477272727	0.018385227272727	0.040141477272727		1
000144:	0.731130113636364	0.157447727272727	0.025397727272727	0.086024431818182		1
000145:	0.028851136363636	0.905111931818182	0.022793750000000	0.043243181818182		1
000146:	0.778727272727273	0.092892613636364	0.087272727272727	0.041107386363636		1
000147:	0.687390909090909	0.296077272727273	0.001487500000000	0.015044318181818		1
000148:	0.805455681818182	0.041464204545455	0.025703409090909	0.127376704545455		1
000149:	0.702874431818182	0.071731250000000	0.081623863636364	0.143770454545455		1
000150:	0.775707386363636	0.044070454545455	0.139936363636364	0.040285795454545		1
000151:	0.004088068181818	0.842117045454545	0.018984659090909	0.134810227272727		1
000152:	0.630614204545455	0.098238636363636	0.057096022727273	0.214051136363636		1
000153:	0.880836931818182	0.054668181818182	0.032806250000000	0.031688636363636		1
000154:	0.182596590909091	0.736604545454545	0.013617045454545	0.067181818181818		1
000155:	0.481616477272727	0.407201704545455	0.046248295454545	0.064933522727273		1
000156:	0.688229545454545	0.240015909090909	0.024427272727273	0.047327272727273		1
