30000	4	1	
0	0	0	0	
0.146405	0.312765	0.415893	0.338349	
0.436091	0.451436	0.352761	0.531245	
0.585347	0.621163	0.560442	0.644638	
0.658312	0.698024	0.629864	0.741873	
0.700092	0.678475	0.633384	0.713921	
0.608631	0.755778	0.726872	0.787307	
0.724445	0.710634	0.707791	0.820026	
0.72209	0.852891	0.735876	0.819044	
0.84088	0.732413	0.728402	0.807702	
0.79771	0.826868	0.801552	0.767879	
0.754953	0.853178	0.759028	0.827435	
0.751974	0.768272	0.745669	0.831597	
0.842183	0.813616	0.709336	0.797171	
0.849029	0.860913	0.783121	0.882676	
0.897649	0.769873	0.817614	0.834548	
0.861818	0.84804	0.785584	0.856933	
0.807617	0.808538	0.790933	0.87343	
0.835081	0.892678	0.831452	0.922001	
0.854792	0.862058	0.789214	0.897539	
0.75161	0.847394	0.759834	0.925804	
0.821747	0.868893	0.798563	0.879911	
0.809604	0.781028	0.850987	0.882849	
0.755004	0.72814	0.799601	0.842838	
0.826698	0.819254	0.728307	0.792095	
0.722888	0.799063	0.747887	0.87345	
0.717842	0.776742	0.808039	0.818015	
0.747134	0.781317	0.825672	0.752777	
0.825228	0.789097	0.761932	0.895862	
0.749862	0.780119	0.785023	0.898967	
0.720688	0.75509	0.849704	0.872526	
0.785981	0.752663	0.806791	0.881278	
0.758593	0.825667	0.864234	0.916802	
0.822918	0.858538	0.751982	0.810644	
0.736185	0.826305	0.802267	0.813718	
0.78669	0.841478	0.735441	0.881283	
0.810059	0.83513	0.796341	0.817388	
0.817171	0.790127	0.768142	0.780291	
0.80752	0.961986	0.866842	0.812462	
0.801951	0.811889	0.695242	0.816842	
0.863423	0.802892	0.756705	0.798361	
0.850439	0.803009	0.738574	0.793819	
0.832681	0.810785	0.702574	0.753309	
0.829317	0.818899	0.718611	0.911368	
0.807212	0.830808	0.748894	0.831261	
0.843028	0.813662	0.750474	0.865054	
0.748283	0.78277	0.753671	0.754628	
0.811442	0.824265	0.696713	0.708259	
0.870298	0.827292	0.715415	0.806263	
0.789646	0.741538	0.734999	0.803008	
0.808156	0.866905	0.702091	0.742644	
0.820227	0.778555	0.686587	0.773151	
0.733259	0.892932	0.646177	0.82335	
0.734338	0.786184	0.735008	0.81951	
0.792454	0.753924	0.623984	0.850974	
0.811835	0.742692	0.674177	0.833298	
0.825952	0.739592	0.677222	0.803853	
0.773386	0.772582	0.787244	0.851764	
0.809077	0.77166	0.789888	0.842528	
0.818192	0.810901	0.847571	0.895935	
0.783529	0.712361	0.721606	0.828623	
0.773873	0.698812	0.773305	0.844783	
0.768678	0.807295	0.742912	0.752263	
0.841418	0.714785	0.755682	0.847228	
0.784635	0.814896	0.786523	0.909457	
0.759796	0.778792	0.819452	0.819944	
0.848569	0.693655	0.726301	0.814516	
0.742156	0.690413	0.850704	0.838614	
0.77112	0.694291	0.774206	0.897171	
0.757008	0.693155	0.750933	0.920601	
0.808461	0.758345	0.849563	0.86738	
0.846462	0.794938	0.721525	0.911429	
0.806344	0.771974	0.716448	0.841126	
0.719367	0.717225	0.805364	0.857036	
0.672813	0.717604	0.737943	0.950421	
0.753963	0.674618	0.798924	0.910485	
0.690388	0.669756	0.754714	0.882144	
0.782149	0.717565	0.764041	0.884553	
0.721189	0.717917	0.753789	0.861548	
0.779929	0.697272	0.708587	0.852234	
0.765377	0.706622	0.756688	0.830906	
0.78018	0.579938	0.677426	0.892554	
0.763574	0.712162	0.74832	0.83955	
0.749298	0.7222	0.803865	0.860584	
0.78077	0.702875	0.737779	0.811339	
0.719252	0.646975	0.783913	0.789136	
0.767281	0.633209	0.762779	0.813964	
0.680154	0.653619	0.660986	0.812283	
0.722913	0.631802	0.788116	0.862364	
0.736966	0.647929	0.652881	0.855173	
0.711724	0.62338	0.739451	0.787979	
0.752108	0.63878	0.671099	0.7562	
0.694548	0.630789	0.73996	0.83203	
0.701655	0.636065	0.789038	0.816649	
0.76069	0.558795	0.696555	0.738223	
0.770768	0.593664	0.794528	0.752678	
0.789161	0.721113	0.729515	0.804301	
0.789016	0.595477	0.690602	0.836981	
0.69965	0.623446	0.651257	0.74676	
0.747523	0.670292	0.690452	0.842416	
0.828782	0.664641	0.693235	0.829418	
0.690496	0.689488	0.769314	0.798756	
0.725904	0.682821	0.715032	0.78302	
0.79083	0.705875	0.722669	0.694428	
0.698874	0.639894	0.699797	0.751408	
