Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.175580113636364	0.157022159090909	0.104695454545455	0.034230113636364	0.037388068181818	0.180887500000000	0.080464772727273	0.229731818181818		1
000002:	0.039478977272727	0.225355113636364	0.363332386363636	0.030693750000000	0.033682386363636	0.035298863636364	0.212215909090909	0.059942613636364		1
000003:	0.086717045454545	0.106955113636364	0.467640909090909	0.012268181818182	0.059473295454545	0.027575568181818	0.067121590909091	0.172248295454545		1
000004:	0.037871590909091	0.091347159090909	0.029761931818182	0.006126704545455	0.006477272727273	0.005799431818182	0.802795454545455	0.019820454545455		1
000005:	0.014559659090909	0.044560227272727	0.552251704545455	0.014452272727273	0.016436931818182	0.030352840909091	0.057754545454545	0.269631818181818		1
000006:	0.034069318181818	0.478513068181818	0.117073295454545	0.064202840909091	0.091417613636364	0.059258522727273	0.099481818181818	0.055983522727273		1
000007:	0.076046590909091	0.062440340909091	0.343263068181818	0.014630113636364	0.033822159090909	0.025828409090909	0.357478409090909	0.086490909090909		1
000008:	0.040370454545455	0.063018750000000	0.385672727272727	0.025706250000000	0.021757954545455	0.024040909090909	0.383569318181818	0.055863636363636		1
000009:	0.006406818181818	0.293309090909091	0.004769886363636	0.004119318181818	0.005421022727273	0.009082954545455	0.674019318181818	0.002871590909091		1
000010:	0.030530113636364	0.069368750000000	0.683868181818182	0.038797727272727	0.023513636363636	0.035131818181818	0.075128409090909	0.043661363636364		1
000011:	0.128063636363636	0.175749431818182	0.224729545454545	0.016547727272727	0.043138068181818	0.181394318181818	0.053672727272727	0.176704545454545		1
000012:	0.029561931818182	0.156443181818182	0.071314204545455	0.105903409090909	0.102931818181818	0.107051704545455	0.051996590909091	0.374797159090909		1
000013:	0.029503409090909	0.222846590909091	0.054871590909091	0.169501704545455	0.241598295454545	0.068988068181818	0.027700568181818	0.184989772727273		1
000014:	0.009725000000000	0.880249431818182	0.019986931818182	0.014069318181818	0.012693181818182	0.023011363636364	0.023362500000000	0.016902272727273		1
000015:	0.014114772727273	0.187814772727273	0.310423295454545	0.024096590909091	0.028773295454545	0.143653409090909	0.033201136363636	0.257922727272727		1
