30000	8	1	
0	0	0	0	0	0	0	0	
0.44261	0.390932	0.411251	0.463013	0.449024	0.315708	0.53484	0.262668	
0.452166	0.392303	0.490028	0.652113	0.585	0.478216	0.646175	0.4143	
0.577057	0.535776	0.690907	0.622275	0.733019	0.49366	0.775919	0.568028	
0.578217	0.525997	0.658525	0.747216	0.740253	0.596711	0.744672	0.546356	
0.619445	0.562038	0.647962	0.646395	0.785738	0.506117	0.669458	0.619907	
0.629828	0.516499	0.571781	0.703063	0.63836	0.566253	0.784965	0.588797	
0.605947	0.671245	0.678107	0.682457	0.737755	0.553038	0.811122	0.518123	
0.64699	0.547727	0.554525	0.622679	0.667756	0.616403	0.902714	0.49887	
0.696223	0.541368	0.749737	0.659603	0.73558	0.576877	0.806205	0.57189	
0.538525	0.550179	0.636378	0.587946	0.735379	0.509426	0.774863	0.515546	
0.685824	0.538001	0.629978	0.590087	0.621365	0.4834	0.827759	0.56429	
0.565008	0.585922	0.619405	0.647125	0.80134	0.582119	0.791174	0.560153	
0.626319	0.558057	0.611595	0.585677	0.73209	0.551359	0.822157	0.60649	
0.58684	0.552589	0.620353	0.686198	0.749737	0.635662	0.788095	0.587471	
0.623765	0.512771	0.659849	0.687362	0.760811	0.67729	0.789628	0.593601	
0.592495	0.637332	0.58717	0.576132	0.699104	0.618244	0.856746	0.543615	
0.557577	0.527379	0.580876	0.629671	0.776824	0.56036	0.921033	0.452661	
0.672596	0.550442	0.620443	0.621084	0.71542	0.549348	0.80333	0.509911	
0.61075	0.641075	0.579022	0.595713	0.739544	0.529061	0.809861	0.510393	
0.644551	0.534577	0.561557	0.680147	0.794748	0.515578	0.719614	0.516409	
0.669258	0.575182	0.641499	0.574245	0.738708	0.526845	0.925198	0.505142	
0.736257	0.537569	0.564104	0.569795	0.781566	0.5786	0.819219	0.532854	
0.652253	0.569141	0.573606	0.60673	0.701448	0.571368	0.871585	0.528669	
0.641068	0.526616	0.531992	0.620546	0.679422	0.582025	0.832971	0.490339	
0.672195	0.581767	0.674234	0.634542	0.688105	0.537147	0.771469	0.49229	
0.650187	0.566354	0.534077	0.634951	0.708906	0.535759	0.787579	0.405129	
0.63186	0.586403	0.617363	0.570587	0.866097	0.584019	0.774338	0.548393	
0.563811	0.548623	0.52371	0.597349	0.730417	0.558695	0.7344	0.4317	
0.641715	0.55456	0.559791	0.62837	0.726724	0.550568	0.784294	0.457487	
0.748116	0.601849	0.587157	0.616915	0.720167	0.619889	0.75325	0.40202	
0.787719	0.619364	0.657013	0.724205	0.83058	0.586225	0.782204	0.488701	
0.678684	0.575763	0.572543	0.690573	0.739344	0.473771	0.814668	0.443835	
0.646647	0.600709	0.631721	0.614144	0.786199	0.626549	0.794112	0.43276	
0.657417	0.515338	0.562116	0.618482	0.65081	0.626282	0.739518	0.436513	
0.699527	0.585106	0.579603	0.597747	0.599904	0.524384	0.801305	0.384995	
0.673553	0.520676	0.601434	0.552025	0.6995	0.613443	0.762279	0.491664	
0.670951	0.59374	0.561184	0.577383	0.637656	0.581686	0.819072	0.406739	
0.742303	0.555556	0.511357	0.573526	0.688857	0.523374	0.72349	0.414211	
0.694583	0.566686	0.598355	0.614275	0.634267	0.519215	0.781395	0.41638	
0.756007	0.500172	0.551204	0.419959	0.661451	0.483844	0.788754	0.381023	
0.688518	0.575374	0.516245	0.537901	0.685446	0.571763	0.80203	0.395076	
0.554266	0.444326	0.483512	0.53028	0.626676	0.58947	0.732276	0.325476	
0.622503	0.486857	0.587447	0.577021	0.673905	0.528797	0.805232	0.435741	
0.700124	0.540759	0.563761	0.510553	0.689055	0.412037	0.763886	0.358853	
0.682861	0.546117	0.530986	0.509976	0.658071	0.468959	0.800319	0.415524	
0.609494	0.518924	0.649817	0.463025	0.593714	0.470565	0.816304	0.365105	
0.605082	0.42795	0.492737	0.540839	0.749892	0.462384	0.773742	0.391053	
0.643417	0.55749	0.541987	0.615283	0.618593	0.508105	0.764556	0.40557	
0.668195	0.54147	0.603063	0.675522	0.689107	0.478035	0.759886	0.388615	
0.791952	0.592303	0.587825	0.614611	0.63223	0.484035	0.810004	0.323566	
0.724643	0.4388	0.580153	0.537803	0.694326	0.521653	0.765632	0.419373	
0.630261	0.490356	0.543216	0.526886	0.635318	0.491147	0.790089	0.473663	
0.698976	0.55221	0.56045	0.688828	0.738986	0.481133	0.819103	0.420512	
0.69621	0.510989	0.532828	0.656095	0.715235	0.443742	0.80747	0.303032	
0.702685	0.514124	0.46867	0.637595	0.705412	0.499526	0.695268	0.397838	
0.693709	0.558344	0.509746	0.577126	0.672035	0.478069	0.746427	0.347442	
0.718618	0.591511	0.531905	0.599946	0.651623	0.437505	0.714673	0.388113	
0.669974	0.531176	0.507324	0.641262	0.66365	0.450571	0.810372	0.355432	
0.693657	0.591049	0.617809	0.630217	0.739486	0.362204	0.761438	0.370574	
0.670171	0.478623	0.565202	0.58764	0.751029	0.386132	0.667877	0.376956	
0.666068	0.565789	0.542532	0.509778	0.690251	0.442321	0.793603	0.42417	
0.709984	0.484681	0.587169	0.482553	0.695227	0.414466	0.703492	0.445074	
0.668752	0.451922	0.555126	0.623452	0.639178	0.374802	0.75907	0.363862	
0.648333	0.493369	0.582031	0.471538	0.672435	0.42057	0.726506	0.506908	
0.720765	0.53043	0.607634	0.62463	0.638456	0.332741	0.704272	0.405899	
0.664022	0.566246	0.544222	0.523101	0.586098	0.419389	0.645368	0.367634	
0.708578	0.523487	0.548586	0.567393	0.574012	0.400262	0.818009	0.449598	
0.670592	0.560101	0.597132	0.598216	0.638425	0.409493	0.699732	0.341018	
0.595351	0.412147	0.621797	0.601894	0.641923	0.405887	0.770618	0.452214	
0.600889	0.540998	0.577981	0.594672	0.637492	0.42765	0.734446	0.406794	
0.720937	0.455801	0.640485	0.610883	0.544263	0.416262	0.691998	0.415768	
0.705309	0.490567	0.555337	0.614432	0.63782	0.342416	0.738398	0.386584	
0.683587	0.544484	0.586998	0.56364	0.634072	0.308984	0.66649	0.372155	
0.608114	0.579244	0.538053	0.607907	0.548868	0.31432	0.636738	0.373428	
0.637373	0.545354	0.643831	0.635656	0.590926	0.313571	0.585505	0.373955	
0.631068	0.626785	0.532618	0.534186	0.612703	0.419772	0.694167	0.346454	
0.617609	0.592734	0.519857	0.560061	0.534854	0.29528	0.646171	0.371747	
0.67341	0.463993	0.57748	0.466074	0.580408	0.391317	0.749297	0.379331	
0.590408	0.579722	0.624123	0.607148	0.571699	0.360202	0.651366	0.341631	
0.671199	0.623484	0.638672	0.500795	0.569352	0.338513	0.67868	0.337967	
0.618824	0.445744	0.484613	0.536072	0.641243	0.373771	0.6519	0.256509	
0.635596	0.605461	0.482504	0.565421	0.521476	0.336275	0.575284	0.34698	
0.621307	0.517178	0.536478	0.651836	0.596156	0.394444	0.603003	0.27968	
0.712187	0.563928	0.633297	0.481825	0.591041	0.369457	0.629473	0.434671	
0.598358	0.546004	0.580501	0.538203	0.539423	0.399969	0.685762	0.293193	
