Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.094366477272727	0.165798295454545	0.739835227272727		1
000002:	0.017803977272727	0.222218750000000	0.759977272727273		1
000003:	0.071792613636364	0.235834090909091	0.692373295454545		1
000004:	0.017311931818182	0.059477840909091	0.923210227272727		1
000005:	0.026507386363636	0.037210795454545	0.936281818181818		1
000006:	0.053623863636364	0.095028977272727	0.851347159090909		1
000007:	0.022023863636364	0.326335227272727	0.651640909090909		1
000008:	0.036186363636364	0.100740340909091	0.863073295454545		1
000009:	0.030602272727273	0.080746022727273	0.888651704545455		1
000010:	0.069670454545455	0.114649431818182	0.815680113636364		1
000011:	0.050626704545455	0.298798863636364	0.650574431818182		1
000012:	0.146584090909091	0.017473295454545	0.835942613636364		1
000013:	0.802183522727273	0.024222159090909	0.173594318181818		1
000014:	0.029177840909091	0.037056818181818	0.933765340909091		1
000015:	0.041111931818182	0.016944318181818	0.941943750000000		1
000016:	0.014332386363636	0.032560227272727	0.953107386363636		1
000017:	0.065006818181818	0.031943181818182	0.903050000000000		1
000018:	0.862553409090909	0.022163068181818	0.115283522727273		1
000019:	0.210532386363636	0.038667045454545	0.750800568181818		1
000020:	0.064570454545455	0.030635795454545	0.904793750000000		1
000021:	0.653934659090909	0.240475000000000	0.105590340909091		1
000022:	0.124825568181818	0.020793750000000	0.854380681818182		1
000023:	0.352849431818182	0.229410795454545	0.417739772727273		1
000024:	0.061844886363636	0.095967045454545	0.842188068181818		1
000025:	0.611621590909091	0.069497159090909	0.318881250000000		1
000026:	0.626985227272727	0.042872727272727	0.330142045454545		1
000027:	0.822913068181818	0.028435795454545	0.148651136363636		1
000028:	0.091257954545455	0.428948863636364	0.479793181818182		1
000029:	0.186656250000000	0.032112500000000	0.781231250000000		1
000030:	0.088016477272727	0.107120454545455	0.804863068181818		1
000031:	0.920515909090909	0.014015909090909	0.065468181818182		1
000032:	0.503365909090909	0.057145454545455	0.439488636363636		1
000033:	0.331549431818182	0.101209090909091	0.567241477272727		1
000034:	0.047834090909091	0.038701136363636	0.913464772727273		1
000035:	0.678806818181818	0.223729545454545	0.097463636363636		1
000036:	0.084416477272727	0.090165909090909	0.825417613636364		1
000037:	0.386717045454545	0.028135227272727	0.585147727272727		1
000038:	0.101155681818182	0.632232954545455	0.266611363636364		1
