30000	4	1	
0.516532	0.697764	0.686838	0.762229	
0.55347	0.733604	0.695199	0.848291	
0.572524	0.792003	0.607963	0.74705	
0.5632	0.669657	0.668733	0.788511	
0.55276	0.666581	0.676022	0.78944	
0.543	0.684398	0.56801	0.772893	
0.534451	0.702651	0.685082	0.687155	
0.557518	0.69123	0.748921	0.726945	
0.513145	0.727807	0.578491	0.737979	
0.534015	0.732594	0.567079	0.736514	
0.545654	0.727571	0.627602	0.717004	
0.567132	0.739068	0.690108	0.762635	
0.563697	0.742818	0.643253	0.805034	
0.568299	0.687486	0.633498	0.766431	
0.508335	0.730616	0.613785	0.77761	
0.438922	0.725755	0.621066	0.733352	
0.516883	0.699557	0.620057	0.700562	
0.494001	0.754846	0.547128	0.629663	
0.601776	0.771342	0.631086	0.707533	
0.468409	0.699838	0.573933	0.731097	
0.470881	0.695597	0.582974	0.742292	
0.373832	0.628107	0.495586	0.745743	
0.526989	0.679339	0.600605	0.724244	
0.519653	0.639979	0.608957	0.685864	
0.586468	0.709707	0.533654	0.739548	
0.491071	0.676545	0.575097	0.709035	
0.479266	0.675249	0.54286	0.722528	
0.480793	0.677967	0.476298	0.738281	
0.461104	0.643172	0.557128	0.782445	
0.58806	0.648015	0.561211	0.735326	
0.466572	0.660601	0.564382	0.753991	
0.517827	0.733622	0.568937	0.717296	
0.502149	0.738732	0.558853	0.673609	
0.424966	0.616078	0.539459	0.693023	
0.434143	0.647144	0.450284	0.735849	
0.453666	0.741506	0.549994	0.662837	
0.454371	0.650384	0.508389	0.769226	
0.446596	0.630155	0.582926	0.665595	
0.476373	0.59887	0.491657	0.720227	
0.486456	0.671335	0.547766	0.650627	
0.432067	0.625112	0.559291	0.672049	
0.551188	0.65342	0.515466	0.691645	
0.441464	0.673088	0.456863	0.607468	
0.469699	0.66908	0.565867	0.719218	
0.468783	0.660093	0.589536	0.682338	
0.44111	0.765747	0.510309	0.627573	
0.45047	0.674661	0.568116	0.618819	
0.494616	0.71804	0.529181	0.572926	
0.442985	0.626537	0.60451	0.596182	
0.514121	0.765341	0.506549	0.596443	
0.511046	0.765752	0.562031	0.704686	
0.48239	0.739933	0.555813	0.617621	
0.460157	0.758146	0.576092	0.650006	
0.494143	0.740514	0.653964	0.667738	
0.43287	0.68749	0.616528	0.64629	
0.499826	0.749679	0.569886	0.665301	
0.457207	0.734922	0.465494	0.626225	
0.409226	0.705958	0.50194	0.651469	
0.538648	0.654165	0.484991	0.609171	
0.494601	0.657373	0.510844	0.615129	
0.436764	0.686952	0.478792	0.550192	
0.353336	0.691875	0.453758	0.57953	
0.452999	0.648598	0.386188	0.578474	
0.392038	0.579231	0.482055	0.617075	
0.425112	0.680226	0.508245	0.591623	
0.354198	0.619271	0.358077	0.60293	
0.481124	0.716156	0.408559	0.578298	
0.467129	0.676506	0.428625	0.608262	
0.338374	0.713164	0.418355	0.620088	
0.449674	0.686047	0.331575	0.636839	
0.396161	0.804782	0.456904	0.547183	
0.448814	0.746991	0.469515	0.541254	
0.405924	0.750505	0.375921	0.574457	
0.42444	0.720343	0.509039	0.609244	
0.479272	0.738569	0.418589	0.464679	
0.415517	0.710581	0.479899	0.565391	
0.407519	0.722761	0.469967	0.49481	
0.408873	0.724223	0.419056	0.489676	
0.525783	0.645821	0.447412	0.456725	
0.333824	0.63381	0.443838	0.594358	
0.336697	0.72459	0.474015	0.508263	
0.397335	0.692773	0.470119	0.491789	
0.374036	0.670055	0.398849	0.555452	
0.415673	0.659543	0.506455	0.48508	
0.43028	0.6019	0.462198	0.504081	
0.376917	0.679792	0.368855	0.513221	
0.427885	0.651662	0.516053	0.459411	
0.425361	0.698813	0.364055	0.525541	
0.354921	0.753193	0.454296	0.465464	
0.381837	0.664463	0.433239	0.53388	
0.408874	0.72378	0.507007	0.555386	
0.317957	0.576468	0.507243	0.538238	
0.382788	0.679373	0.474746	0.515908	
0.355153	0.675405	0.476437	0.460647	
0.40527	0.688939	0.315288	0.502083	
0.364088	0.719912	0.471163	0.441667	
0.462547	0.654911	0.447995	0.471192	
0.429323	0.664781	0.367392	0.443854	
0.362314	0.723806	0.415488	0.55575	
0.335445	0.674932	0.333899	0.525938	
0.394341	0.713207	0.383774	0.488299	
0.392842	0.696354	0.44738	0.510512	
0.402292	0.609399	0.442642	0.466019	
0.344357	0.711511	0.367686	0.462809	
0.401834	0.631311	0.465533	0.580457	
0.45053	0.615893	0.370606	0.44453	
0.374021	0.688036	0.460359	0.4551	
0.309736	0.679668	0.42202	0.552193	
0.335659	0.680915	0.370416	0.400744	
0.318197	0.680346	0.389217	0.507257	
0.255504	0.626343	0.448284	0.450091	
0.249779	0.582571	0.343233	0.430764	
0.366164	0.738311	0.402306	0.514057	
0.37168	0.674176	0.481165	0.486141	
0.35775	0.626068	0.48883	0.468947	
0.332017	0.672907	0.435141	0.459957	
0.268037	0.666706	0.471438	0.40354	
0.348733	0.693395	0.416279	0.486157	
0.378886	0.567374	0.366009	0.427969	
0.265242	0.59131	0.382273	0.421953	
0.419352	0.630083	0.352869	0.481907	
0.386952	0.59428	0.362755	0.509952	
0.34531	0.591402	0.391869	0.510246	
0.307485	0.616199	0.36902	0.542692	
0.334539	0.55101	0.421902	0.429947	
0.254607	0.605113	0.431023	0.437984	
0.31512	0.54854	0.322217	0.364631	
0.27874	0.546295	0.359279	0.429348	
0.360614	0.626374	0.384336	0.338688	
0.370397	0.539489	0.319563	0.355878	
0.347399	0.580042	0.399113	0.472941	
0.336063	0.559726	0.326238	0.41199	
0.262195	0.494797	0.36449	0.448012	
0.287205	0.599927	0.340227	0.43551	
0.243904	0.518848	0.350232	0.363354	
0.324218	0.63535	0.341252	0.339386	
0.292689	0.505043	0.41195	0.465709	
0.41678	0.562282	0.34388	0.344168	
0.363797	0.567549	0.331859	0.4467	
0.304355	0.551164	0.339428	0.282299	
0.306068	0.552117	0.331367	0.390892	
0.346623	0.547505	0.31089	0.495855	
0.303975	0.603567	0.200154	0.48393	
0.32674	0.554458	0.290578	0.436448	
0.322429	0.577621	0.363834	0.470942	
0.338159	0.531885	0.331934	0.417393	
0.381689	0.501016	0.362438	0.473403	
0.342678	0.481387	0.304648	0.399979	
0.266987	0.584527	0.40361	0.439269	
0.273815	0.556804	0.324802	0.386954	
0.36952	0.68444	0.357508	0.431617	
0.429068	0.459159	0.349203	0.386314	
0.288432	0.51215	0.294962	0.453493	
0.318055	0.515855	0.332736	0.400136	
0.322598	0.512004	0.242341	0.39817	
0.28227	0.536464	0.3601	0.494894	
0.383475	0.60378	0.337457	0.479566	
0.283335	0.585997	0.372079	0.351408	
0.340948	0.618833	0.265557	0.330943	
0.353661	0.568869	0.311253	0.396342	
0.232786	0.576518	0.285906	0.521234	
0.223868	0.581686	0.427499	0.457126	
0.275316	0.552092	0.301034	0.487711	
0.339833	0.528805	0.37156	0.303189	
0.274457	0.476796	0.354622	0.384714	
0.293025	0.51163	0.298562	0.402677	
0.246401	0.475773	0.391856	0.384186	
0.261543	0.5403	0.257303	0.510114	
0.245088	0.55351	0.333219	0.418676	
0.271595	0.46792	0.382074	0.492984	
0.274903	0.308087	0.205006	0.368704	
0.198424	0.569101	0.233408	0.270633	
0.34075	0.5169	0.349279	0.308255	
0.289497	0.483262	0.291231	0.409984	
0.284439	0.520319	0.302083	0.407043	
0.226115	0.454152	0.233875	0.447541	
0.283037	0.499461	0.356193	0.47458	
0.262919	0.420036	0.218525	0.38516	
0.259512	0.501294	0.165061	0.408569	
0.292507	0.419767	0.293094	0.503769	
0.342602	0.482754	0.258418	0.436673	
0.372522	0.449338	0.248604	0.407792	
0.177233	0.448607	0.313729	0.373538	
0.38917	0.399556	0.303707	0.418198	
0.241938	0.396511	0.251424	0.379804	
0.265549	0.444709	0.233616	0.350918	
0.280275	0.362838	0.26665	0.393527	
0.307852	0.432912	0.239713	0.43653	
0.240181	0.468723	0.151381	0.305699	
0.239857	0.404262	0.199729	0.349091	
0.221558	0.353354	0.284828	0.413888	
0.188083	0.308917	0.272916	0.367317	
0.311276	0.401329	0.281998	0.350894	
0.303174	0.450801	0.272133	0.315853	
0.182872	0.388504	0.219867	0.279671	
0.239913	0.42608	0.218432	0.295343	
0.219973	0.425853	0.318905	0.395526	
0.206358	0.352274	0.290359	0.337236	
0.262164	0.462048	0.268368	0.318856	
0.121143	0.466815	0.281327	0.276141	
0.335099	0.437419	0.284529	0.268477	
0.349903	0.354338	0.346702	0.355732	
0.268521	0.371247	0.289888	0.336373	
0.253468	0.387039	0.24502	0.330396	
0.255776	0.401029	0.25075	0.384033	
0.261703	0.338617	0.25766	0.386137	
0.305321	0.396832	0.267906	0.342156	
0.21508	0.488287	0.316712	0.302255	
0.295733	0.44228	0.283142	0.366708	
0.361638	0.46006	0.294744	0.342474	
0.288558	0.407451	0.264996	0.286156	
0.309826	0.424807	0.29844	0.378827	
0.294548	0.373197	0.289614	0.344878	
0.334606	0.356933	0.268146	0.393824	
0.319824	0.397703	0.276872	0.404886	
0.357891	0.372199	0.310945	0.415889	
0.336567	0.352145	0.313066	0.436941	
0.269043	0.337287	0.275632	0.323702	
0.251989	0.254499	0.267722	0.333541	
0.267672	0.361349	0.244347	0.305557	
0.214472	0.338543	0.214541	0.247344	
0.214568	0.379501	0.133821	0.276687	
0.268531	0.195277	0.143072	0.304269	
0.197102	0.314884	0.252722	0.356592	
0.214704	0.423567	0.181096	0.334757	
0.302919	0.247767	0.190353	0.359718	
0.207701	0.311284	0.230681	0.233384	
0.246857	0.263163	0.207467	0.353262	
0.193866	0.323343	0.212882	0.319994	
0.206051	0.200417	0.215709	0.362276	
0.175267	0.192244	0.246139	0.337447	
0.204221	0.243899	0.225222	0.349875	
0.126011	0.114481	0.197436	0.270596	
0.197367	0.110569	0.0730621	0.283927	
0.20665	0.208009	0.160425	0.272329	
0.254799	0.272707	0.186623	0.300548	
0.265142	0.259002	0.101244	0.321532	
0.296365	0.170486	0.206836	0.30553	
0.198904	0.164984	0.131399	0.327801	
0.185961	0.227704	0.151486	0.333434	
0.165715	0.260738	0.0571075	0.356102	
0.163115	0.260589	0.17583	0.25864	
0.134	0.283194	0.148127	0.173774	
0.257219	0.240275	0.0737783	0.325906	
0.150395	0.240202	0.098067	0.342503	
0.210498	0.265756	0.0534892	0.268995	
0.103373	0.282019	0.12378	0.23862	
0.201155	0.29897	0.076182	0.207618	
0.155931	0.278694	0.126649	0.347188	
0.20959	0.25174	0.159176	0.240633	
0.174134	0.231222	0.107926	0.281739	
0.175926	0.26127	0.218151	0.24048	
0.154598	0.202429	0.137382	0.324694	
0.202372	0.294098	0.114131	0.259872	
0.143954	0.293839	0.124234	0.232053	
0.126905	0.145779	0.0810869	0.30537	
0.168821	0.243422	0.122715	0.316063	
0.166197	0.139476	0.117327	0.357307	
0.171227	0.153414	0.112823	0.180188	
0.243665	0.160027	0.059236	0.28532	
0.152545	0.176633	0.165011	0.250638	
0.118334	0.251239	0.102278	0.277425	
0.0311582	0.187961	0.110872	0.167602	
0.193061	0.0895439	0.121302	0.240485	
0.217559	0.252904	0.0162833	0.215059	
0.109543	0.141533	0.0351764	0.296731	
0.126347	0.253611	0.0439341	0.306011	
0.104656	0.171971	-0.029121	0.245828	
0.162641	0.138976	-0.0128081	0.235337	
0.131353	0.157102	-0.0653311	0.33881	
0.125725	0.205168	0.11144	0.203967	
0.103756	0.246074	-0.0233857	0.263559	
0.0564732	0.231978	0.0240241	0.246444	
0.172759	0.179517	-0.0474806	0.201188	
0.105984	0.129522	-0.0106401	0.197066	
0.0448273	0.222521	-0.020524	0.250972	
0.106299	0.195564	0.0823483	0.198349	
0.166693	0.198999	0.109511	0.194287	
0.0830737	0.161468	0.00496911	0.159866	
0.0674501	0.164039	0.0420332	0.174377	
0.146986	0.192122	-0.0482128	0.190377	
0.143557	0.116416	0.0284409	0.124528	
0.132479	0.129637	0.0261818	0.0993979	
0.163837	0.270602	0.0506171	0.193968	
0.11425	0.257813	0.142767	0.127618	
0.182426	0.303908	0.0265279	0.194745	
0.211352	0.249395	0.0208121	0.152195	
0.0751192	0.263779	0.0121094	0.10521	
0.135894	0.201197	-0.0326149	0.167248	
0.102298	0.220386	0.0562175	0.146334	
0.028593	0.191617	0.0559804	0.165854	
0.0843597	0.109111	0.0494213	0.196194	
0.112994	0.306569	0.0319144	0.195693	
0.0727536	0.200772	0.0986403	0.271295	
0.103595	0.213785	0.040999	0.117864	
0.112231	0.217357	-0.00268842	0.222286	
0.10296	0.18389	0.0588547	0.121162	
0.12418	0.192432	-0.0178051	0.15426	
0.107661	0.255955	-0.0163629	0.160639	
0.166435	0.212352	0.0950394	0.0756779	
0.135916	0.203425	-0.024552	0.11973	
0.13928	0.239867	0.10217	0.126606	
0.178996	0.146345	0.0246168	0.125642	
0.0838549	0.104622	-0.0451756	0.092056	
0.0814126	0.270976	0.0487789	0.0810981	
0.17122	0.213828	-0.0860554	0.0619635	
0.170334	0.266176	0.0507741	0.129833	
0.136429	0.236765	-0.0260122	0.129369	
0.0731092	0.195458	0.0310722	0.210668	
0.073389	0.222995	-0.0562099	0.117535	
0.130684	0.231166	-0.0537471	0.112022	
0.0688538	0.195676	-0.0401555	0.0766299	
0.188255	0.134637	-0.0688254	0.118727	
0.112505	0.1701	-0.0379765	0.180399	
0.16228	0.171472	-0.0678558	0.156242	
0.109665	0.268372	0.000573516	0.101575	
0.128656	0.175538	-0.00516207	0.10222	
0.14156	0.17617	-0.0327709	0.079474	
0.148114	0.231997	-0.0104715	0.010771	
0.203333	0.185831	-0.0450278	0.037554	
0.241515	0.177687	-0.0422696	0.122927	
0.0894239	0.151299	-0.067842	-0.00999041	
0.0468114	0.20329	-0.0263665	0.0358625	
0.102503	0.210539	-0.145188	0.127414	
0.121305	0.18487	-0.086567	0.0867229	
0.140035	0.160489	-0.0344632	-0.00316155	
0.0615507	0.193404	-0.164217	0.0697911	
0.101943	0.148477	-0.134452	0.0761069	
0.150244	0.15429	0.00878316	0.109875	
0.0475158	0.0941667	-0.10183	0.12327	
0.118121	0.129719	-0.0269569	0.00222494	
0.105436	0.142648	-0.0710542	0.154837	
0.163636	0.144945	-0.0934445	0.0362728	
0.177418	0.0867817	-0.11837	0.0843746	
0.212991	0.113136	-0.0567891	0.0268174	
0.133357	0.14406	-0.128168	0.105697	
0.118205	0.110406	-0.0669518	0.0945126	
0.179546	0.118146	-0.0447615	0.0102927	
0.132838	0.138269	-0.0425082	0.074388	
0.150002	0.214886	-0.056289	-0.0254798	
0.110349	0.0105543	-0.0873279	0.048587	
0.101364	0.0536539	-0.067065	0.037026	
0.0660445	0.157948	-0.0765219	0.0697749	
0.131855	0.0542221	-0.209926	0.0953217	
0.0929171	0.108673	-0.0565619	0.0374812	
0.209346	0.0703101	-0.031518	0.144185	
0.125944	0.156713	-0.130992	0.0822325	
0.214466	0.0822035	-0.176503	0.108108	
0.24501	0.0927146	-0.119095	0.145871	
0.144013	0.13788	-0.140135	0.0252723	
0.0682975	0.202584	-0.104491	0.150328	
0.136888	0.148095	-0.148167	0.104067	
0.119284	0.195352	-0.0438878	0.100931	
0.134767	0.217005	-0.134581	0.140743	
0.0470242	0.130475	-0.193642	0.0739476	
0.0902252	0.10131	-0.17932	0.0771003	
0.0357469	0.143953	-0.226135	0.108429	
0.0234224	0.138685	-0.132494	0.023284	
0.0574562	0.114998	-0.140608	0.103743	
0.10053	0.0738305	-0.142292	0.0718151	
-0.0313325	0.0558365	-0.180306	0.079312	
0.117581	0.178325	-0.0785085	-0.0142708	
0.0757049	0.231025	-0.167013	0.019551	
0.177604	0.113896	-0.14429	0.122574	
0.191496	0.0580322	-0.057016	0.119228	
0.129485	0.168069	-0.0919533	0.067926	
0.118008	0.158452	-0.114491	0.00971368	
0.20222	-0.0350783	-0.0199903	0.115121	
0.129912	0.117503	-0.19327	0.0994171	
0.127599	0.0397964	-0.207596	-0.00579329	
0.154053	0.0982659	-0.152532	0.101435	
0.26583	0.0932073	-0.191826	0.11152	
0.151252	0.164791	-0.117302	0.0527879	
0.134072	-0.00670358	-0.116198	0.138776	
0.144613	0.136664	-0.137134	0.0345182	
0.159415	0.0734513	-0.103031	0.0158824	
0.115536	0.140843	-0.0791073	-0.0121737	
0.211563	0.0100407	-0.113541	0.0481185	
0.19734	0.0438361	-0.160723	0.041664	
0.136897	0.0994145	-0.178027	0.0179092	
0.101713	0.0381935	-0.17594	-0.0391086	
0.158809	0.114068	-0.18073	-0.0510924	
0.0741903	0.0919775	-0.188901	0.000326234	
0.063148	0.0698493	-0.185577	0.0112537	
0.12464	0.05235	-0.143241	0.0336192	
0.145245	0.039247	-0.101893	-0.0244341	
0.116924	0.00858733	-0.123518	-0.0361151	
0.165623	0.000433421	-0.24289	-0.103305	
0.0631645	-0.109527	-0.287923	-0.0820452	
0.211397	-0.0445046	-0.157291	0.0702771	
0.138561	-0.0816118	-0.20387	-0.00652827	
0.135083	-0.0202853	-0.285025	-0.0211177	
0.127893	0.0644268	-0.178615	-0.0185241	
0.152389	0.00379303	-0.151142	-0.112339	
0.0187888	-0.0193526	-0.282948	-0.0102719	
0.000996438	0.0645814	-0.256116	0.0121361	
0.0410917	-0.108167	-0.195128	-0.0652708	
0.116455	-0.00184543	-0.296364	-0.0528176	
0.139396	-0.0777505	-0.181245	-0.0788457	
0.00704496	-0.000565966	-0.270895	-0.101344	
-0.00824973	0.0139708	-0.3329	0.0213774	
0.0567275	0.0704925	-0.254998	-0.0346846	
-0.0380277	-0.0224353	-0.28977	-0.100746	
-0.0160392	0.0466469	-0.231493	0.05435	
0.0964186	0.0318721	-0.305196	0.014113	
0.100299	0.0608771	-0.270769	0.074555	
-0.0207412	-0.0368585	-0.297546	-0.0391924	
0.104999	0.0433953	-0.32654	-0.0428592	
0.0648418	0.0431919	-0.226173	-0.0441584	
0.147083	0.0185693	-0.311589	-0.126102	
0.0562971	0.00840492	-0.252953	-0.028573	
0.0395692	0.0316417	-0.312343	-0.0787032	
0.0949714	0.00993883	-0.314519	-0.114759	
0.158581	0.0130229	-0.285072	0.0106175	
0.112417	0.0420404	-0.341662	0.0322904	
0.119969	0.0808406	-0.337164	0.0514225	
0.0287816	0.0384724	-0.197666	-0.0138276	
0.0425434	0.123204	-0.19904	-0.029286	
0.106508	0.0595775	-0.325465	-0.0593961	
0.0793135	0.0578172	-0.265057	-0.0621261	
-0.0146323	0.0666317	-0.350457	-0.0782642	
0.0450259	0.151015	-0.284401	-0.0856408	
0.0489412	0.217371	-0.3432	-0.0635809	
0.0956386	0.137904	-0.335193	0.0457026	
0.189199	0.091394	-0.356772	-0.037306	
0.0424462	0.0774139	-0.444199	-0.0114464	
0.114286	0.107482	-0.392888	-0.0710803	
0.0710773	-0.0118239	-0.313842	0.0490822	
0.115807	0.0366011	-0.292287	0.00379093	
0.0405288	0.0128251	-0.320058	0.0234099	
0.136594	0.00602485	-0.316532	0.0206239	
0.164335	-0.00974928	-0.268968	-0.11486	
0.0475835	0.0313329	-0.211605	0.0287507	
0.102538	-0.0426272	-0.239895	-0.0392209	
0.0349505	-0.0692379	-0.251146	0.0197333	
0.0589427	0.00115023	-0.270587	0.0221894	
0.0875419	-0.0441323	-0.284129	0.0357886	
0.133235	0.0418982	-0.32124	-0.0253325	
0.117524	0.0554571	-0.307443	-0.0775585	
0.0518419	-0.118376	-0.364449	-0.0573598	
0.0522946	0.0912516	-0.394535	-0.0412949	
0.116337	0.0942651	-0.180166	-0.132102	
0.0415051	0.0492808	-0.288275	-0.0701828	
0.118035	0.0401402	-0.359424	-0.0200161	
0.13543	0.012173	-0.27744	-0.120786	
0.150063	-0.0463081	-0.429072	-0.115194	
0.0135026	-0.100378	-0.279433	-0.0791477	
0.0857278	0.0343897	-0.308148	-0.126815	
0.016692	0.00811167	-0.276373	-0.105315	
0.0984725	0.0894326	-0.358517	-0.0705093	
0.106324	0.131627	-0.333443	-0.0791778	
0.118127	0.0243519	-0.308318	-0.11984	
0.0346213	-0.135996	-0.296296	-0.0225328	
0.0587722	-0.0524752	-0.39597	-0.154167	
0.0820112	-0.0177755	-0.420873	-0.0991711	
0.0821659	-0.0722571	-0.348515	-0.0406798	
0.104998	-0.0723269	-0.259986	-0.0767908	
0.100641	0.0850373	-0.389578	-0.159839	
0.0362647	-0.0330976	-0.441855	-0.0916417	
0.13302	-0.0364193	-0.386002	-0.102323	
0.101945	-0.00561751	-0.353076	-0.0659538	
0.155141	-0.0778872	-0.38075	-0.10476	
0.0925803	-0.0137053	-0.397342	-0.116609	
-0.00595534	0.0425484	-0.421315	-0.133159	
0.141777	-0.0116217	-0.391728	-0.0635863	
0.0634226	0.00994602	-0.3088	-0.116924	
0.104755	-0.0664592	-0.258159	-0.148877	
0.0736438	-0.0345448	-0.349885	-0.175373	
0.0913791	-0.193408	-0.420697	-0.137446	
0.183392	-0.0772603	-0.431914	-0.182987	
0.00210208	-0.118469	-0.367253	-0.164762	
0.0898013	-0.0556887	-0.409413	-0.21647	
0.117323	-0.116842	-0.331507	-0.115182	
0.0979262	-0.175404	-0.346533	-0.0749211	
0.0463892	-0.0737583	-0.35043	-0.109274	
0.0475005	-0.0986707	-0.31348	-0.138858	
0.0981267	-0.129401	-0.330786	-0.15384	
0.0965399	-0.0611646	-0.296554	-0.128403	
0.0971495	-0.0587108	-0.355944	-0.148799	
0.12597	-0.025478	-0.393177	-0.299169	
0.183995	-0.0603851	-0.418212	-0.23771	
0.0647801	-0.034748	-0.501902	-0.275417	
0.0575734	-0.148147	-0.32267	-0.167933	
0.10114	-0.0689792	-0.36335	-0.134417	
0.13621	-0.0861249	-0.375931	-0.170934	
0.0673832	-0.00795384	-0.334139	-0.195762	
0.0703083	-0.0488592	-0.333218	-0.243208	
0.103801	-0.0546746	-0.437211	-0.153071	
-0.0422669	-0.0621417	-0.466351	-0.205547	
0.0507805	-0.18156	-0.372692	-0.19878	
0.114834	-0.0554107	-0.381706	-0.191137	
0.0854015	-0.143591	-0.519518	-0.0822556	
0.0960251	-0.16142	-0.498764	-0.197878	
0.0634132	-0.0544528	-0.418648	-0.186805	
0.0564803	-0.0421235	-0.481908	-0.210539	
0.0932696	-0.0900939	-0.486475	-0.203362	
0.0561221	-0.0543556	-0.473084	-0.20098	
0.169028	-0.0866539	-0.519603	-0.292534	
0.138332	-0.0992475	-0.430094	-0.211331	
0.155842	0.00265523	-0.566162	-0.223618	
0.143685	-0.0421291	-0.398767	-0.186433	
0.0448501	-0.100519	-0.488422	-0.230958	
0.0645153	-0.102129	-0.506275	-0.242068	
0.0826732	-0.154815	-0.445883	-0.179688	
0.0371813	-0.101881	-0.442403	-0.244788	
0.0446863	-0.183644	-0.333489	-0.164264	
0.0470753	-0.114186	-0.512676	-0.228571	
0.0717966	-0.189135	-0.521752	-0.298933	
0.107531	-0.23556	-0.604302	-0.244787	
0.23629	-0.15507	-0.490294	-0.233955	
0.186142	-0.121393	-0.491198	-0.206019	
0.229291	-0.0832585	-0.529718	-0.269758	
0.119846	-0.165478	-0.492695	-0.271556	
0.157313	-0.126595	-0.520193	-0.444521	
0.128886	-0.133705	-0.521026	-0.282837	
0.231236	-0.127716	-0.564986	-0.261315	
0.155618	-0.104889	-0.493934	-0.293182	
0.152442	-0.134211	-0.48011	-0.268887	
0.143962	-0.186774	-0.46534	-0.168575	
0.219026	-0.133482	-0.444335	-0.207841	
0.163126	-0.144948	-0.383206	-0.273629	
0.244439	-0.133138	-0.478498	-0.259468	
0.205749	-0.188053	-0.436246	-0.226389	
0.17253	-0.160728	-0.414927	-0.128669	
0.200253	-0.0486348	-0.442082	-0.263181	
0.0514559	-0.0224555	-0.467573	-0.242585	
0.0474229	0.047888	-0.513198	-0.237708	
0.0189035	0.0138528	-0.505251	-0.173308	
0.187417	0.0134537	-0.528621	-0.251823	
0.0957741	0.0174668	-0.380691	-0.263002	
0.172876	-0.063278	-0.469658	-0.235749	
0.0674145	-0.0648091	-0.406208	-0.186976	
0.0681597	-0.0110742	-0.466044	-0.31711	
0.042403	-0.0187662	-0.438395	-0.248394	
0.149866	-0.111419	-0.537607	-0.243942	
0.107869	-0.112515	-0.481122	-0.31211	
0.231648	-0.0621104	-0.491448	-0.321665	
0.150586	-0.099151	-0.476058	-0.254794	
0.111249	-0.00560277	-0.452774	-0.23095	
0.161229	-0.0912804	-0.525923	-0.261872	
0.104407	-0.095175	-0.553017	-0.270041	
0.0534759	-0.0736572	-0.564703	-0.33572	
