Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.104819886363636	0.848962500000000	0.046217613636364		1
000002:	0.070168181818182	0.916635795454545	0.013196022727273		1
000003:	0.058226136363636	0.915379545454545	0.026394318181818		1
000004:	0.038407386363636	0.944632386363636	0.016960227272727		1
000005:	0.994110795454546	0.004641477272727	0.001247727272727		1
000006:	0.046769318181818	0.904313636363636	0.048917045454545		1
000007:	0.113003409090909	0.873252272727273	0.013744318181818		1
000008:	0.070002272727273	0.909522159090909	0.020475568181818		1
000009:	0.020323863636364	0.961329545454545	0.018346590909091		1
000010:	0.029266477272727	0.947524431818182	0.023209090909091		1
000011:	0.158423295454545	0.584429545454546	0.257147159090909		1
000012:	0.030570454545455	0.379451136363636	0.589978409090909		1
000013:	0.025851136363636	0.129400568181818	0.844748295454545		1
000014:	0.056025568181818	0.720163636363636	0.223810795454545		1
000015:	0.021132386363636	0.873483522727273	0.105384090909091		1
000016:	0.054321590909091	0.833511363636364	0.112167045454545		1
000017:	0.061017045454545	0.677563068181818	0.261419886363636		1
000018:	0.023270454545455	0.098261931818182	0.878467613636364		1
000019:	0.035271022727273	0.491492613636364	0.473236363636364		1
000020:	0.035447727272727	0.708755113636364	0.255797159090909		1
000021:	0.086010227272727	0.132046590909091	0.781943181818182		1
000022:	0.019946590909091	0.541510795454546	0.438542613636364		1
000023:	0.068878977272727	0.263290340909091	0.667830681818182		1
000024:	0.030903409090909	0.392065340909091	0.577031250000000		1
000025:	0.025610795454545	0.158029545454545	0.816359659090909		1
000026:	0.029913068181818	0.187594886363636	0.782492045454545		1
000027:	0.013571022727273	0.092794886363636	0.893634090909091		1
000028:	0.185211931818182	0.580284090909091	0.234503977272727		1
000029:	0.034497159090909	0.458289772727273	0.507213068181818		1
000030:	0.075503409090909	0.516121022727273	0.408375568181818		1
000031:	0.024271022727273	0.051900000000000	0.923828977272727		1
000032:	0.049028977272727	0.184498863636364	0.766472159090909		1
000033:	0.076200000000000	0.413360227272727	0.510439772727273		1
000034:	0.042706250000000	0.688615340909091	0.268678409090909		1
000035:	0.114802840909091	0.095415909090909	0.789781250000000		1
000036:	0.071734659090909	0.547631818181818	0.380633522727273		1
000037:	0.020773295454545	0.280452272727273	0.698774431818182		1
000038:	0.265880681818182	0.234032386363636	0.500086931818182		1
000039:	0.028438636363636	0.195803977272727	0.775757386363636		1
000040:	0.069505681818182	0.579091477272727	0.351402840909091		1
000041:	0.043864772727273	0.381609090909091	0.574526136363636		1
000042:	0.031644886363636	0.111168181818182	0.857186931818182		1
000043:	0.031468750000000	0.817146590909091	0.151384659090909		1
000044:	0.035492613636364	0.437411931818182	0.527095454545455		1
000045:	0.016171590909091	0.116668750000000	0.867159659090909		1
000046:	0.124021590909091	0.166076704545455	0.709901704545455		1
000047:	0.088651136363636	0.453078977272727	0.458269886363636		1
000048:	0.033893750000000	0.913722159090909	0.052384090909091		1
000049:	0.025922159090909	0.760968750000000	0.213109090909091		1
000050:	0.045984659090909	0.592343181818182	0.361672159090909		1
000051:	0.081807386363636	0.864069318181818	0.054123295454545		1
000052:	0.025817613636364	0.934115340909091	0.040067045454545		1
000053:	0.028478977272727	0.547221590909091	0.424299431818182		1
000054:	0.055190340909091	0.184626704545455	0.760182954545455		1
000055:	0.034885795454545	0.908722159090909	0.056392045454545		1
000056:	0.032816477272727	0.807293750000000	0.159889772727273		1
000057:	0.058572159090909	0.605359659090909	0.336068181818182		1
000058:	0.047973863636364	0.506198295454545	0.445827840909091		1
000059:	0.031424431818182	0.177364772727273	0.791210795454545		1
000060:	0.026927272727273	0.907785227272727	0.065287500000000		1
000061:	0.022063068181818	0.803425568181818	0.174511363636364		1
000062:	0.035672159090909	0.891740340909091	0.072587500000000		1
000063:	0.058768750000000	0.881528409090909	0.059702840909091		1
000064:	0.187147159090909	0.774921590909091	0.037931250000000		1
000065:	0.053205681818182	0.870901136363636	0.075893181818182		1
000066:	0.020657386363636	0.702532954545455	0.276809659090909		1
000067:	0.032891477272727	0.919648863636364	0.047459659090909		1
000068:	0.030717613636364	0.411976136363636	0.557306250000000		1
000069:	0.030884090909091	0.606069886363636	0.363046022727273		1
000070:	0.080622727272727	0.536016477272727	0.383360795454545		1
000071:	0.035228409090909	0.315693750000000	0.649077840909091		1
000072:	0.056384659090909	0.860915340909091	0.082700000000000		1
000073:	0.039657386363636	0.867480113636364	0.092862500000000		1
000074:	0.031772727272727	0.147775000000000	0.820452272727273		1
000075:	0.045922159090909	0.447039772727273	0.507038068181818		1
000076:	0.460930681818182	0.143921022727273	0.395148295454545		1
000077:	0.236093750000000	0.487376136363636	0.276530113636364		1
000078:	0.052497159090909	0.845304545454545	0.102198295454545		1
000079:	0.043923295454545	0.310128409090909	0.645948295454545		1
000080:	0.054025568181818	0.168788068181818	0.777186363636364		1
000081:	0.032182386363636	0.902064204545455	0.065753409090909		1
000082:	0.034899431818182	0.879546022727273	0.085554545454545		1
000083:	0.048064772727273	0.732977272727273	0.218957954545455		1
000084:	0.278263068181818	0.420882386363636	0.300854545454545		1
000085:	0.068737500000000	0.565454545454545	0.365807954545455		1
000086:	0.086613068181818	0.633851136363636	0.279535795454545		1
