30000	8	1	
0	0	0	0	0	0	0	0	
0.282536	0.399637	0.346421	0.421305	0.402698	0.294925	0.302784	0.414496	
0.485346	0.448658	0.406763	0.6337	0.603198	0.481416	0.663268	0.545407	
0.521472	0.524105	0.527075	0.55388	0.568831	0.625323	0.496986	0.59132	
0.557828	0.611551	0.599998	0.603688	0.53933	0.67597	0.5694	0.591135	
0.502811	0.54383	0.490871	0.70021	0.592158	0.617285	0.601266	0.590967	
0.585536	0.585507	0.512823	0.641903	0.655397	0.608539	0.561075	0.639549	
0.57287	0.606664	0.52868	0.581477	0.540356	0.605939	0.6058	0.658247	
0.527005	0.629784	0.53073	0.662276	0.668433	0.56079	0.75792	0.647056	
0.408944	0.532702	0.542701	0.649858	0.686337	0.634652	0.600879	0.709101	
0.55998	0.535435	0.507816	0.702384	0.736619	0.657474	0.65169	0.733301	
0.580395	0.611794	0.541055	0.648745	0.627526	0.570521	0.717768	0.655515	
0.473649	0.651185	0.612983	0.735565	0.68093	0.640831	0.665566	0.623109	
0.453157	0.613264	0.542586	0.607184	0.608398	0.608201	0.713627	0.584246	
0.535359	0.534731	0.480751	0.688663	0.685607	0.625373	0.662236	0.715682	
0.478483	0.65508	0.436014	0.667893	0.586347	0.571686	0.597406	0.647905	
0.428111	0.550589	0.417282	0.674449	0.665699	0.532587	0.572947	0.677328	
0.624763	0.608008	0.467562	0.624762	0.647255	0.578644	0.634383	0.717296	
0.488988	0.600055	0.465578	0.752067	0.705627	0.500081	0.634158	0.58363	
0.498502	0.584648	0.469471	0.675065	0.645731	0.649846	0.596183	0.699929	
0.482284	0.561211	0.355796	0.624295	0.642843	0.582163	0.639197	0.603724	
0.586739	0.525884	0.474663	0.702855	0.63986	0.552282	0.552826	0.639654	
0.482986	0.497883	0.378898	0.746166	0.61962	0.60631	0.611759	0.632575	
0.433071	0.589914	0.428403	0.63591	0.66837	0.533881	0.672018	0.702268	
0.505417	0.549243	0.424395	0.723158	0.647677	0.566881	0.601091	0.595931	
0.54761	0.597277	0.368972	0.627999	0.666563	0.517955	0.598231	0.643019	
0.534491	0.654917	0.449671	0.731696	0.759238	0.668043	0.500416	0.610361	
0.502458	0.63109	0.329052	0.700951	0.706619	0.602984	0.506631	0.601588	
0.379049	0.501638	0.46172	0.744492	0.749064	0.60298	0.518266	0.657825	
0.440999	0.614199	0.372389	0.780144	0.662335	0.450319	0.545665	0.747218	
0.443896	0.533047	0.363336	0.731862	0.737125	0.523301	0.605718	0.594892	
0.511499	0.52431	0.416912	0.656649	0.723309	0.577677	0.544303	0.708753	
0.37552	0.520973	0.363945	0.616376	0.715962	0.544133	0.559756	0.663891	
0.443056	0.573793	0.454701	0.570039	0.670208	0.557312	0.566871	0.563789	
0.44603	0.650517	0.437212	0.57179	0.628597	0.490607	0.61307	0.61531	
0.419329	0.517566	0.452206	0.643894	0.702093	0.497886	0.509506	0.59865	
0.43803	0.461647	0.375434	0.693248	0.761224	0.477323	0.624812	0.654954	
0.493505	0.549608	0.380037	0.721341	0.750408	0.546045	0.595173	0.553386	
0.384615	0.504423	0.308441	0.606127	0.634554	0.407491	0.562466	0.60736	
0.393377	0.556807	0.400285	0.677353	0.725271	0.533334	0.553592	0.570903	
0.410443	0.537924	0.333692	0.663693	0.735776	0.46693	0.531815	0.646671	
0.499674	0.509544	0.29964	0.703252	0.741053	0.471501	0.582565	0.529076	
0.519716	0.515597	0.278373	0.637142	0.682036	0.470497	0.553454	0.605349	
0.46472	0.627626	0.289489	0.754536	0.726787	0.577249	0.444542	0.492253	
0.447222	0.521262	0.407771	0.628744	0.676734	0.503041	0.476122	0.563036	
0.482884	0.49146	0.273946	0.650902	0.616706	0.564945	0.562562	0.591572	
0.420795	0.488361	0.269711	0.647902	0.739264	0.444386	0.462173	0.61419	
0.420715	0.547525	0.272677	0.567132	0.637103	0.485878	0.526383	0.517196	
0.379632	0.444991	0.273729	0.716611	0.611245	0.439215	0.477916	0.633951	
0.42388	0.544667	0.325064	0.684396	0.699459	0.507965	0.532861	0.566519	
0.44821	0.657898	0.254588	0.627709	0.648291	0.442857	0.513294	0.584925	
0.39996	0.486187	0.355281	0.601792	0.639341	0.501822	0.56158	0.582831	
0.333332	0.504027	0.287642	0.634856	0.559929	0.39844	0.546857	0.675129	
0.40559	0.606341	0.23266	0.521006	0.680656	0.453505	0.48737	0.451685	
0.390086	0.410418	0.285754	0.645173	0.673719	0.516498	0.492688	0.673782	
0.405151	0.632587	0.316024	0.595351	0.669434	0.452932	0.454549	0.572855	
0.38739	0.515613	0.296877	0.607121	0.706599	0.405391	0.445262	0.495765	
0.361615	0.501493	0.209305	0.679934	0.62071	0.563998	0.496161	0.609682	
0.475621	0.408805	0.292649	0.648087	0.586117	0.420989	0.54404	0.588379	
0.386083	0.541429	0.283764	0.599378	0.738416	0.52902	0.571931	0.619525	
0.529729	0.438316	0.239179	0.699827	0.65379	0.523605	0.610251	0.57895	
0.442051	0.534478	0.213997	0.600359	0.696463	0.425451	0.497477	0.658987	
0.400261	0.459786	0.296367	0.567718	0.68081	0.570842	0.469453	0.599247	
0.319576	0.447977	0.332352	0.652941	0.669007	0.516534	0.505495	0.653316	
0.435019	0.58803	0.233056	0.559647	0.626122	0.399876	0.393161	0.543978	
0.448428	0.493814	0.17777	0.567215	0.653829	0.383226	0.529385	0.63465	
0.41995	0.550904	0.194061	0.569214	0.709154	0.404651	0.409685	0.558753	
0.409693	0.438179	0.242459	0.61232	0.688457	0.448254	0.422111	0.644846	
0.400067	0.425313	0.27198	0.63891	0.658247	0.420903	0.43924	0.563257	
0.414406	0.446685	0.357501	0.559003	0.706143	0.49367	0.4005	0.605788	
0.483407	0.570704	0.396531	0.564069	0.613665	0.366398	0.402856	0.492678	
0.349279	0.556092	0.225667	0.525953	0.587814	0.463844	0.491673	0.568929	
0.457113	0.517466	0.289855	0.452069	0.607413	0.479605	0.409667	0.634888	
0.424177	0.436087	0.298468	0.572965	0.663848	0.411861	0.44144	0.628555	
0.451496	0.395773	0.259738	0.650258	0.565182	0.501802	0.30419	0.659257	
0.460482	0.556323	0.376266	0.460816	0.588091	0.382139	0.435645	0.537066	
0.39151	0.461928	0.251548	0.528347	0.580658	0.512541	0.405088	0.602216	
0.404025	0.484264	0.262553	0.594273	0.586867	0.504069	0.415304	0.562034	
0.33364	0.474072	0.254071	0.49261	0.565444	0.517335	0.289974	0.604039	
0.38021	0.49811	0.273454	0.513029	0.55747	0.474935	0.433673	0.690858	
0.48567	0.421765	0.316599	0.442183	0.574661	0.387451	0.362716	0.642116	
0.252125	0.518611	0.20551	0.593961	0.60545	0.405162	0.342606	0.606063	
