30000	5	3	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-7.0217	-0.304754	0.20996	2.97464	-0.00327001	-0.054493	5.34463	-0.0833589	-0.092476	1.75467	-0.129251	-0.00577884	5.13822	-0.0975267	-0.0841007	
12.9037	-0.0700828	-0.251303	-5.01169	-0.00359032	0.117035	-6.2556	-0.0789995	0.15627	-1.51702	-0.015092	0.0476752	17.5451	-0.1067	-0.342915	
8.63821	-0.163457	-0.143175	3.68863	-0.0821511	-0.0524689	-17.531	-0.179889	0.41661	3.41762	-0.108274	-0.0390841	3.93878	-0.060123	-0.0603956	
6.71109	-0.0735674	-0.116089	-0.378672	-0.0200912	0.0242812	-14.4018	-0.118339	0.340576	-7.37452	-0.0826968	0.185555	0.406999	-0.089178	0.0217891	
7.6582	-0.210091	-0.11043	8.44402	0.0988052	-0.180904	-15.6998	-0.175608	0.377714	7.08315	-0.0572082	-0.12566	6.85823	-0.0939676	-0.112135	
7.64795	-0.286357	-0.0973655	16.6305	0.124054	-0.358777	-2.15553	-0.0960447	0.077167	2.91951	-0.133855	-0.0217761	-0.337906	-0.11208	0.0419639	
-2.01188	-0.206281	0.095001	-0.450027	0.0716554	0.0117115	-5.4496	-0.148507	0.157803	1.1846	-0.0031871	-0.00898358	10.8858	-0.119462	-0.194828	
3.62085	-0.34654	0.000468574	12.0668	0.0805092	-0.254236	-13.0944	-0.0520631	0.302748	-4.71439	-0.106355	0.135675	7.75831	-0.0707279	-0.137409	
8.79329	-0.227704	-0.131684	5.25769	-0.135235	-0.0692452	-0.552089	-0.126304	0.0491411	5.7651	-0.0656589	-0.0940775	7.70635	-0.0655877	-0.135324	
15.3164	-0.156404	-0.282519	-0.262511	-0.00271659	0.0214568	-13.243	-0.218596	0.335071	-12.9707	-0.030048	0.299617	4.03112	-0.077104	-0.056239	
-6.75459	-0.111254	0.178489	7.60226	-0.055006	-0.134901	-13.2293	-0.0474476	0.30485	-4.42662	-0.135874	0.133318	5.6477	-0.0418293	-0.0962869	
3.24497	-0.136513	-0.0295739	1.98875	-0.0948519	-0.00728151	-2.60208	-0.0822179	0.085783	-4.75312	-0.0869849	0.133694	1.03336	-0.0763122	0.00690518	
7.80022	-0.224797	-0.109752	-4.79675	0.0695356	0.106818	-14.1935	-0.0444584	0.325931	7.58487	-0.124257	-0.119866	4.496	-0.0300714	-0.0716837	
0.479213	-0.245052	0.0510472	3.49196	-0.0861329	-0.0398154	-15.093	-0.154511	0.361914	-9.06383	-0.127699	0.231973	0.327718	-0.127827	0.0337237	
-6.35046	-0.290992	0.202343	-3.40807	-0.139863	0.11371	0.428149	-0.17998	0.0389367	-8.5924	-0.222077	0.239916	5.19893	-0.0169182	-0.0910194	
3.63678	-0.229276	-0.0200312	-3.71593	-0.0710965	0.108021	-8.63601	-0.168358	0.227891	-3.59705	-0.0916494	0.111711	2.31715	-0.146585	-0.00654751	
