30000	4	1	
0.43653	0.413514	0.522728	0.156531	
0.513013	0.488718	0.428002	0.120106	
0.458958	0.401024	0.436261	0.0515587	
0.433309	0.436466	0.506628	0.19736	
0.388812	0.435266	0.412613	0.284135	
0.393097	0.550216	0.380562	0.163211	
0.374913	0.501015	0.457706	0.117078	
0.410803	0.64948	0.435125	0.166664	
0.507275	0.502996	0.48212	0.107597	
0.388808	0.557034	0.475124	0.139738	
0.446777	0.508584	0.514679	0.0245329	
0.422622	0.571878	0.35636	0.0717371	
0.434869	0.406435	0.370689	0.0458182	
0.452033	0.511894	0.361936	0.242203	
0.39869	0.418286	0.371798	0.179562	
0.470342	0.505773	0.295078	0.113655	
0.422365	0.432256	0.431528	0.0872008	
0.32843	0.572914	0.282683	0.166973	
0.393123	0.509563	0.296479	0.133484	
0.382462	0.494992	0.34947	0.206151	
0.551324	0.512147	0.395405	0.0216077	
0.37774	0.418037	0.377586	0.109584	
0.417201	0.442807	0.358865	0.0675783	
0.40566	0.528772	0.384597	0.0294481	
0.396304	0.457606	0.453667	0.0883609	
0.376337	0.55852	0.453776	0.103647	
0.317139	0.464509	0.357142	-0.00174744	
0.419291	0.396841	0.459563	0.00264252	
0.420223	0.448629	0.326787	0.106798	
0.369692	0.46445	0.384743	-0.0575865	
0.433051	0.490947	0.28294	-0.0401589	
0.369962	0.498812	0.359849	0.0726928	
0.305489	0.475857	0.373902	-0.00507303	
0.416297	0.447244	0.261226	0.0455781	
0.348018	0.424331	0.402473	0.0904366	
0.322944	0.469955	0.390165	0.0247541	
0.40839	0.428902	0.384792	-0.0681831	
0.403449	0.435394	0.331112	-0.0184734	
0.295258	0.378409	0.465381	0.0610803	
0.398918	0.445593	0.437026	-0.0500572	
0.342728	0.385023	0.262111	0.0808486	
0.316555	0.36378	0.328809	-0.0432502	
0.294654	0.434095	0.379605	-0.0448205	
0.279427	0.458472	0.456	0.0464585	
0.377035	0.45114	0.391605	0.0311544	
0.29051	0.507469	0.443916	0.0693523	
0.323454	0.46609	0.354672	0.0434556	
0.382328	0.388772	0.393835	0.0319158	
0.293584	0.440866	0.430516	0.0189705	
0.30188	0.443582	0.393703	0.0580775	
0.295618	0.471253	0.373273	-0.0336019	
0.314327	0.35476	0.305898	0.0203122	
0.245481	0.363222	0.333153	0.00493833	
0.308618	0.451854	0.369538	-0.0221356	
0.215985	0.366	0.326591	0.0271929	
0.303363	0.335818	0.250848	0.0424123	
0.218676	0.406919	0.385975	-0.00340202	
0.33076	0.406493	0.295781	0.0118642	
0.374242	0.356307	0.269278	-0.048019	
0.2508	0.367222	0.385051	-0.0318242	
0.336119	0.411174	0.310384	-0.0361268	
0.276425	0.383593	0.345052	-0.00119541	
0.226941	0.404775	0.404144	0.0481783	
0.288913	0.374372	0.322674	0.00290385	
0.378612	0.412661	0.331976	-0.0560487	
0.276439	0.402193	0.24088	-0.0678414	
0.268674	0.422076	0.32639	-0.0325696	
0.332351	0.292076	0.338069	-0.0612033	
0.343089	0.428331	0.326834	-0.0928891	
0.310996	0.289837	0.25317	0.0434114	
0.291962	0.358308	0.25635	0.024361	
0.265601	0.381031	0.275193	0.00395766	
0.244604	0.40839	0.337158	-0.0141809	
0.270491	0.431792	0.437545	-0.112939	
0.296787	0.481074	0.39068	0.0171825	
0.41334	0.443973	0.298815	0.0320491	
0.401449	0.447114	0.367461	-0.0573536	
0.254001	0.399874	0.338765	-0.06205	
0.298253	0.364747	0.519363	-0.0137771	
0.350672	0.448134	0.377112	0.0165636	
0.219361	0.441072	0.399217	0.050844	
0.370978	0.491197	0.306064	-0.0669506	
0.206123	0.446223	0.391766	-0.0662752	
0.231489	0.34616	0.379556	-0.0513262	
0.373191	0.518659	0.402775	0.100053	
0.311818	0.381546	0.35305	0.0800167	
0.293553	0.437225	0.38863	0.0173477	
0.319953	0.485413	0.328068	0.0333965	
0.31406	0.332472	0.382013	-0.00225561	
0.347066	0.498954	0.344668	-0.0296428	
0.280113	0.511588	0.316959	-0.086524	
0.318905	0.454913	0.40466	-0.0534532	
0.268957	0.490777	0.283019	-0.0397721	
0.218401	0.40984	0.258892	-0.0664504	
0.262576	0.423374	0.341065	-0.0591051	
0.271735	0.304613	0.296422	-0.137862	
0.227377	0.359694	0.288328	-0.0240655	
0.259242	0.348146	0.423092	-0.151023	
0.230522	0.455382	0.430347	-0.134086	
0.157318	0.413334	0.368634	-0.0554909	
0.188994	0.375519	0.340583	-0.139574	
0.19124	0.356096	0.296472	-0.0910421	
0.158184	0.400047	0.295903	-0.103541	
0.180725	0.396189	0.316868	-0.0988462	
0.250466	0.386883	0.350528	-0.128445	
0.228433	0.427318	0.44263	0.000532171	
0.200083	0.344619	0.35301	-0.187445	
0.087139	0.363557	0.368392	-0.0249826	
0.133256	0.380214	0.38644	-0.07056	
0.147764	0.265158	0.281639	-0.118908	
0.201366	0.422202	0.315047	-0.0550423	
0.230278	0.446163	0.322445	-0.113894	
0.198364	0.345607	0.291869	-0.0236482	
0.217264	0.416732	0.35541	-0.125171	
0.207563	0.38309	0.30639	-0.123991	
0.0997212	0.337216	0.300759	-0.0530831	
0.086181	0.363009	0.296714	-0.197796	
0.0887773	0.431001	0.305156	-0.163278	
0.127349	0.318535	0.310422	-0.148508	
0.288604	0.357225	0.33681	-0.101376	
0.195741	0.35359	0.343359	-0.0288333	
0.122099	0.242481	0.316769	-0.138855	
0.128633	0.329351	0.262921	-0.0788748	
0.107367	0.252935	0.320966	-0.172499	
0.132695	0.396061	0.185697	-0.100296	
0.196361	0.318259	0.361133	-0.104688	
0.208494	0.341418	0.359806	-0.071339	
0.20301	0.277819	0.241571	-0.0865228	
0.154668	0.301014	0.363208	-0.159087	
0.169933	0.241241	0.199495	-0.051996	
0.190713	0.330979	0.281307	-0.131823	
0.175711	0.393464	0.299374	-0.160416	
0.110879	0.304698	0.275117	-0.207716	
0.113249	0.288453	0.222573	-0.129573	
0.197504	0.28437	0.201999	-0.180064	
0.132772	0.299355	0.261436	-0.127802	
0.121213	0.237153	0.308966	-0.222669	
0.147213	0.341975	0.221776	-0.185553	
0.204458	0.302647	0.206688	-0.140527	
0.207289	0.289274	0.212529	-0.157624	
0.172965	0.297972	0.324449	-0.206388	
0.0768942	0.225776	0.242393	-0.215945	
0.183307	0.246695	0.242649	-0.10814	
0.118413	0.179739	0.184778	-0.160472	
0.142107	0.315	0.277137	-0.148228	
0.0565904	0.16888	0.286146	-0.19425	
0.115814	0.283497	0.278729	-0.244647	
0.194531	0.163993	0.304576	-0.210534	
0.108329	0.156012	0.241953	-0.246933	
0.11709	0.260999	0.217655	-0.156342	
0.125713	0.165567	0.167452	-0.238654	
0.0151355	0.153742	0.14206	-0.192376	
0.0336484	0.177828	0.146331	-0.2358	
0.0888407	0.175858	0.18619	-0.109979	
0.0781024	0.309142	0.219667	-0.233644	
0.104477	0.232847	0.294175	-0.208007	
0.151078	0.196512	0.216641	-0.323911	
0.0366102	0.212304	0.153966	-0.237685	
0.0474259	0.256709	0.184707	-0.337291	
0.173674	0.151876	0.139624	-0.244838	
0.0964331	0.20127	0.139421	-0.263587	
0.00803052	0.269957	0.119167	-0.305823	
-0.0540201	0.272115	0.126575	-0.310344	
0.0542565	0.203788	0.180884	-0.298587	
0.0672628	0.189877	0.214853	-0.311746	
0.0762252	0.21363	0.213504	-0.333848	
0.126106	0.238999	0.112316	-0.373934	
0.140504	0.290013	0.15125	-0.316947	
0.14935	0.208994	0.175649	-0.300328	
0.0854124	0.204616	0.063818	-0.348664	
0.0531855	0.300001	0.166269	-0.382077	
0.113742	0.239927	0.174687	-0.24179	
-0.0229281	0.189923	0.0699338	-0.234306	
0.0975937	0.232233	0.1065	-0.326052	
0.0932846	0.255044	0.0923098	-0.275142	
0.0168473	0.221843	0.144167	-0.273906	
0.0754654	0.232341	0.104607	-0.342895	
0.096222	0.151788	0.0715718	-0.321645	
0.0642958	0.134655	0.111362	-0.37268	
0.0514603	0.210675	0.13268	-0.379195	
0.166984	0.219525	0.0943062	-0.300009	
0.113645	0.0824982	0.0413074	-0.234793	
0.139131	0.168804	0.0420215	-0.390754	
0.119927	0.281951	0.0137224	-0.347519	
0.0742861	0.132418	0.0702567	-0.326352	
0.0740524	0.209441	0.0785549	-0.315006	
0.0506472	0.163384	0.0314974	-0.359313	
0.0604141	0.218834	0.11391	-0.367581	
0.0961315	0.142692	0.00999278	-0.308707	
0.149155	0.124371	0.0475757	-0.326654	
-0.0552682	0.322894	-0.039588	-0.328985	
0.0481641	0.177097	0.0182385	-0.405939	
0.095015	0.154732	-0.0591993	-0.425289	
0.137985	0.0726673	0.0464075	-0.451956	
0.0757094	0.177739	0.0359238	-0.537584	
-0.0350859	0.126294	0.0314407	-0.373827	
0.10809	0.082038	0.0259074	-0.32959	
0.0639005	0.104475	0.0538929	-0.343943	
0.0539159	0.0934809	0.0718468	-0.364583	
0.107793	0.0987145	0.162785	-0.41654	
0.0478806	0.0514317	0.100171	-0.409764	
0.0388038	0.0514405	0.0597928	-0.422722	
0.103692	0.047523	0.0369829	-0.354723	
0.0734348	0.0793517	-0.00792048	-0.427832	
0.0814286	0.0649898	0.0496551	-0.354829	
0.026373	0.148602	0.0222131	-0.270851	
0.116236	-0.0194257	0.000883856	-0.358283	
0.15455	0.124408	-0.00615541	-0.413926	
0.018588	0.0535119	-0.0157537	-0.335148	
0.103512	0.136331	0.0225573	-0.40133	
0.093504	0.118325	0.131162	-0.334131	
0.119816	0.0831795	0.0510888	-0.444483	
0.0276483	0.0117646	0.0491069	-0.44913	
0.0694753	0.0572662	0.0722736	-0.420969	
0.145864	0.0344599	0.10761	-0.343607	
0.139011	0.00194812	-0.0304352	-0.359833	
0.0136231	0.0740186	0.0409475	-0.38985	
0.0653327	0.0549748	0.061674	-0.456647	
0.13	0.101814	0.155581	-0.353423	
0.134715	0.0606168	-0.0249027	-0.318428	
0.000941757	0.162917	0.083877	-0.407392	
0.108239	0.217791	0.0693304	-0.380751	
0.115914	0.0864839	0.0434411	-0.373438	
0.0301424	0.112978	0.0454988	-0.527573	
0.0400513	-0.00287205	0.103112	-0.422207	
0.031946	0.188428	0.0802664	-0.430412	
0.0562643	0.0902506	0.130315	-0.441961	
0.046692	0.133404	0.0479215	-0.371843	
0.110586	0.0453451	0.0410991	-0.379679	
0.0960904	0.0635191	0.010268	-0.413572	
0.085969	0.18841	0.0372219	-0.491673	
0.0519341	0.121081	0.00954942	-0.677354	
0.0899409	0.124421	0.0619885	-0.592897	
-0.0380227	0.052433	-0.0232514	-0.436673	
0.0747409	0.0357359	0.0104584	-0.557245	
0.00102676	0.0754966	0.0173771	-0.407992	
-0.0365475	-0.000341716	0.0342949	-0.495179	
0.0376643	0.0136609	0.06076	-0.455263	
-0.0451028	-0.0215301	0.131336	-0.469546	
-0.0706434	0.068429	0.025608	-0.471512	
0.0258576	0.0455628	0.041882	-0.449838	
0.0484806	0.0776601	0.0928505	-0.466795	
0.0403609	0.0317854	0.034874	-0.472418	
-0.0130972	0.0699901	-0.021318	-0.452141	
0.0550297	0.0694829	0.0508134	-0.398759	
-0.0427006	0.0744203	-0.00429033	-0.498895	
-0.0592965	-0.0462431	0.0789943	-0.374349	
-0.00435394	0.0505766	0.102645	-0.475292	
-0.0418138	0.154737	0.146651	-0.494882	
0.052932	0.0210595	0.118955	-0.461827	
0.108766	-0.00561859	0.0495435	-0.357233	
-0.0220665	-0.0955245	0.143396	-0.449878	
0.00993023	-0.0461991	0.0834549	-0.511198	
-0.0630766	0.0253528	0.188182	-0.406894	
-0.164051	-0.0368941	0.137712	-0.499317	
-0.168788	0.0201992	0.02158	-0.440185	
-0.123949	0.0453829	0.0386421	-0.455005	
-0.0725395	-0.0276898	-0.0120554	-0.446044	
-0.105291	-0.0945018	-0.0282097	-0.500268	
0.0398377	-0.144668	0.0935744	-0.519604	
-0.100457	-0.00773124	-0.0389562	-0.510311	
-0.0581438	0.101301	0.0261336	-0.569117	
-0.00104566	-0.0609101	0.0522789	-0.5389	
-0.157138	-0.0161564	-0.0158781	-0.563871	
-0.099096	-0.0186271	0.032966	-0.583642	
-0.100479	-0.0342927	0.0866961	-0.394374	
0.0191807	-0.0579692	0.0261173	-0.563432	
-0.0336088	-0.0575215	0.0338372	-0.653204	
-0.0853173	-0.0211729	0.0591415	-0.53696	
-0.0949295	-0.00432256	0.0428384	-0.458132	
-0.155807	-0.0628369	0.017425	-0.493929	
-0.0686311	-0.132058	-0.0126195	-0.516829	
-0.127364	-0.0892949	0.0167215	-0.619326	
-0.165507	-0.156747	0.0618006	-0.487374	
-0.0175244	-0.13652	-0.0226785	-0.447627	
-0.134132	-0.0336024	0.0694724	-0.45299	
-0.052041	-0.140915	0.0395916	-0.500986	
-0.0138526	-0.163796	0.0937951	-0.557021	
-0.162262	0.011075	-0.0355543	-0.583846	
-0.186123	-0.0345601	-0.0361153	-0.566563	
-0.141514	-0.0109786	0.00430407	-0.494247	
-0.182873	-0.0290917	0.0683567	-0.584153	
-0.228187	-0.0588018	0.00110915	-0.637084	
-0.0767324	0.00554432	0.00305599	-0.677622	
-0.0163627	-0.103388	-0.0322425	-0.724408	
-0.115368	-0.074449	-0.000593944	-0.506793	
-0.0792875	-0.119737	-0.0778912	-0.565521	
-0.0667465	-0.127318	-0.0701564	-0.540232	
-0.102372	-0.20645	-0.0561189	-0.604731	
-0.124125	0.0449344	-0.0156621	-0.641393	
-0.191175	-0.140365	-0.0501187	-0.553184	
-0.17414	-0.133355	0.0093159	-0.472048	
-0.227687	-0.240231	-0.026513	-0.574045	
-0.277306	-0.231537	0.0595939	-0.581031	
-0.339745	-0.142293	0.0292212	-0.567751	
-0.175147	-0.0800809	0.112399	-0.643707	
-0.176315	-0.0793157	0.0298628	-0.699117	
-0.28345	-0.237665	-0.00596481	-0.672646	
-0.197408	-0.127442	-0.00265096	-0.586665	
-0.176908	-0.173423	-0.0356496	-0.7363	
-0.266393	-0.168049	-0.00816566	-0.688584	
-0.211632	-0.126651	-0.0465579	-0.582157	
-0.217374	-0.152232	-0.00205565	-0.634823	
-0.246334	-0.187441	-0.0826525	-0.699984	
-0.0904762	-0.156817	-0.0016854	-0.55433	
-0.199525	-0.118423	-0.0341526	-0.638156	
-0.144343	-0.188813	-0.0638414	-0.612281	
-0.116815	-0.14006	-0.127718	-0.552295	
-0.33162	-0.0654328	-0.025109	-0.590171	
-0.240369	-0.0856804	-0.0372381	-0.499092	
-0.24532	-0.177695	-0.0609156	-0.487202	
-0.321053	-0.162349	-0.0707585	-0.546504	
-0.168704	-0.242629	-0.0114232	-0.448456	
-0.268882	-0.246021	-0.0304171	-0.534985	
-0.199755	-0.150438	-0.030375	-0.567376	
-0.124056	-0.135192	-0.0222084	-0.554201	
-0.218913	-0.213728	-0.0268917	-0.629164	
-0.310782	-0.204652	-0.0670065	-0.601497	
-0.217723	-0.258417	-0.076987	-0.643215	
-0.145531	-0.126249	-0.119483	-0.606217	
-0.307103	-0.244634	-0.106	-0.545132	
-0.117915	-0.272617	-0.0686282	-0.636945	
-0.290482	-0.127569	-0.0732298	-0.575879	
-0.304609	-0.260477	-0.0709226	-0.594185	
-0.232525	-0.184142	-0.0659586	-0.661645	
-0.263585	-0.207123	-0.0510479	-0.654168	
-0.166858	-0.208988	-0.0570289	-0.568237	
-0.294552	-0.200436	-0.0138774	-0.703044	
-0.257372	-0.187604	-0.10277	-0.702463	
-0.307755	-0.153617	-0.0753122	-0.679173	
-0.291137	-0.135799	-0.106196	-0.526447	
-0.258197	-0.209352	-0.0928117	-0.546627	
-0.211251	-0.146135	-0.0312968	-0.598467	
-0.253285	-0.323202	-0.0871624	-0.553399	
-0.150081	-0.240128	-0.0874247	-0.672493	
-0.333805	-0.25179	-0.0152083	-0.721567	
-0.261239	-0.322017	-0.0661816	-0.64904	
-0.286159	-0.259392	-0.0927999	-0.705015	
-0.348597	-0.29461	-0.0885349	-0.525946	
-0.295187	-0.259995	-0.0216111	-0.717628	
-0.319265	-0.208201	-0.073823	-0.686646	
-0.276703	-0.224852	-0.0897208	-0.543408	
-0.245531	-0.289733	-0.0273887	-0.641316	
-0.275701	-0.115439	-0.147358	-0.578065	
-0.295321	-0.245462	-0.0950041	-0.628359	
-0.246467	-0.238758	-0.0560144	-0.650819	
-0.162033	-0.256533	-0.025436	-0.568999	
-0.213249	-0.175559	-0.0609623	-0.567506	
-0.231815	-0.297504	-0.025901	-0.505641	
-0.250027	-0.1963	-0.0373638	-0.620729	
-0.241009	-0.148322	-0.179656	-0.548578	
-0.326043	-0.248303	-0.0527534	-0.692857	
-0.285166	-0.276711	-0.0652667	-0.6798	
-0.218565	-0.306891	-0.172428	-0.507093	
-0.21693	-0.29349	-0.129349	-0.644139	
-0.213328	-0.260875	-0.156157	-0.610369	
-0.267088	-0.254547	-0.102115	-0.656079	
-0.326211	-0.128101	-0.163662	-0.668645	
-0.286373	-0.328865	-0.0961457	-0.595261	
-0.245623	-0.191925	-0.0773022	-0.602061	
-0.28969	-0.273269	-0.175572	-0.603808	
-0.248793	-0.310182	-0.156507	-0.642597	
-0.406657	-0.248762	-0.223124	-0.692907	
-0.241781	-0.276408	-0.21961	-0.713852	
-0.368772	-0.17189	-0.1233	-0.698223	
-0.247074	-0.261398	-0.143343	-0.605075	
-0.193108	-0.206681	-0.118885	-0.651808	
-0.286492	-0.272233	-0.113095	-0.646	
-0.297372	-0.167788	-0.118395	-0.667251	
-0.346239	-0.239692	-0.212264	-0.642598	
-0.36675	-0.313366	-0.0976332	-0.662685	
-0.267553	-0.245783	-0.0549307	-0.577568	
-0.309606	-0.285952	-0.0771679	-0.589454	
-0.233934	-0.188757	-0.0806069	-0.649588	
-0.330287	-0.290396	-0.123248	-0.58448	
-0.292785	-0.18796	-0.245648	-0.631997	
-0.320996	-0.268921	-0.190611	-0.569508	
-0.209691	-0.296381	-0.0976964	-0.644895	
-0.256611	-0.232765	-0.139752	-0.618798	
-0.28151	-0.254666	-0.17323	-0.618174	
-0.322057	-0.228172	-0.075356	-0.662708	
-0.23498	-0.295223	-0.143913	-0.69337	
-0.424896	-0.195263	-0.137741	-0.783869	
-0.301538	-0.273476	-0.0293276	-0.746279	
-0.332633	-0.244345	-0.0610448	-0.677944	
-0.371748	-0.329201	-0.0467265	-0.695933	
-0.446202	-0.342478	-0.108468	-0.704319	
-0.42705	-0.318468	-0.105145	-0.731887	
-0.326498	-0.293729	-0.103002	-0.747053	
-0.335267	-0.307635	-0.10709	-0.688079	
