Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.114410227272727	0.825198295454545	0.060391477272727		1
000002:	0.272665340909091	0.707138636363636	0.020196022727273		1
000003:	0.166931818181818	0.783390909090909	0.049677272727273		1
000004:	0.027444886363636	0.955692613636364	0.016862500000000		1
000005:	0.046889772727273	0.925412500000000	0.027697727272727		1
000006:	0.071707386363636	0.873228409090909	0.055064204545455		1
000007:	0.258906818181818	0.725204545454545	0.015888636363636		1
000008:	0.055842045454545	0.922307954545455	0.021850000000000		1
000009:	0.036947727272727	0.945333522727273	0.017718750000000		1
000010:	0.079874431818182	0.857871022727273	0.062254545454545		1
000011:	0.108194318181818	0.843394318181818	0.048411363636364		1
000012:	0.020401136363636	0.650588636363636	0.329010227272727		1
000013:	0.026156818181818	0.248012500000000	0.725830681818182		1
000014:	0.030298295454545	0.928680681818182	0.041021022727273		1
000015:	0.017965340909091	0.958232954545455	0.023801704545455		1
000016:	0.026681818181818	0.952989772727273	0.020328409090909		1
000017:	0.027079545454545	0.926860795454545	0.046059659090909		1
000018:	0.014556250000000	0.144274431818182	0.841169318181818		1
000019:	0.025350000000000	0.767136363636364	0.207513636363636		1
000020:	0.014990909090909	0.930410227272727	0.054598863636364		1
000021:	0.229190909090909	0.145692613636364	0.625116477272727		1
000022:	0.015041477272727	0.895141477272727	0.089817045454545		1
000023:	0.145782386363636	0.371042045454545	0.483175568181818		1
000024:	0.754518181818182	0.245126704545455	0.000355113636364		1
000025:	0.039027272727273	0.446713636363636	0.514259090909091		1
000026:	0.034422727272727	0.278432954545455	0.687144318181818		1
000027:	0.016984090909091	0.135221590909091	0.847794318181818		1
000028:	0.300756250000000	0.619684659090909	0.079559090909091		1
000029:	0.040168181818182	0.753785795454545	0.206046022727273		1
000030:	0.127278409090909	0.756242045454545	0.116479545454545		1
000031:	0.018090340909091	0.064754545454545	0.917155113636364		1
000032:	0.048137500000000	0.307092045454545	0.644770454545455		1
000033:	0.087772159090909	0.661035227272727	0.251192613636364		1
000034:	0.037471022727273	0.937429545454545	0.025099431818182		1
000035:	0.179960227272727	0.100720454545455	0.719319318181818		1
000036:	0.039145454545455	0.904942613636364	0.055911931818182		1
000037:	0.023043750000000	0.476608522727273	0.500347727272727		1
000038:	0.627277272727273	0.275356818181818	0.097365909090909		1
000039:	0.028668750000000	0.548614204545455	0.422717045454545		1
000040:	0.064285227272727	0.899111931818182	0.036602840909091		1
000041:	0.026777272727273	0.636992613636364	0.336230113636364		1
000042:	0.029592045454545	0.177077272727273	0.793330681818182		1
000043:	0.028748863636364	0.947114772727273	0.024136363636364		1
000044:	0.028214204545455	0.786078977272727	0.185706818181818		1
000045:	0.014560795454545	0.078218181818182	0.907221022727273		1
000046:	0.143581818181818	0.132938068181818	0.723480113636364		1
000047:	0.141142045454545	0.477554545454545	0.381303409090909		1
000048:	0.031233522727273	0.940601704545455	0.028164772727273		1
000049:	0.045063636363636	0.770828409090909	0.184107954545455		1
000050:	0.056841477272727	0.708829545454545	0.234328977272727		1
000051:	0.064228977272727	0.915553409090909	0.020217613636364		1
000052:	0.026747727272727	0.954678409090909	0.018573863636364		1
000053:	0.032978409090909	0.649739772727273	0.317281818181818		1
000054:	0.030036363636364	0.146941477272727	0.823022159090909		1
000055:	0.013350568181818	0.971790340909091	0.014859090909091		1
000056:	0.024484090909091	0.883780681818182	0.091735227272727		1
000057:	0.030841477272727	0.776400000000000	0.192758522727273		1
000058:	0.026182386363636	0.459281818181818	0.514535795454545		1
000059:	0.015152840909091	0.166623863636364	0.818223295454545		1
000060:	0.015496022727273	0.950560227272727	0.033943750000000		1
000061:	0.019141477272727	0.865694886363636	0.115163636363636		1
000062:	0.035330113636364	0.953894318181818	0.010775568181818		1
000063:	0.030917613636364	0.946696590909091	0.022385795454545		1
000064:	0.121182954545455	0.867074431818182	0.011742613636364		1
000065:	0.111061931818182	0.857338636363636	0.031599431818182		1
000066:	0.012185227272727	0.858758522727273	0.129056250000000		1
000067:	0.042681250000000	0.944785795454545	0.012532954545455		1
000068:	0.016994886363636	0.374461931818182	0.608543181818182		1
000069:	0.018491477272727	0.790164772727273	0.191343750000000		1
000070:	0.072269886363636	0.684497159090909	0.243232954545455		1
000071:	0.025306250000000	0.377740340909091	0.596953409090909		1
000072:	0.024146022727273	0.955764772727273	0.020089204545455		1
