Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.828127272727273	0.126173863636364	0.045698863636364		1
000002:	0.925408522727273	0.058992045454545	0.015599431818182		1
000003:	0.884144318181818	0.083019318181818	0.032836363636364		1
000004:	0.947257386363636	0.037321590909091	0.015421022727273		1
000005:	0.958572727272727	0.024897159090909	0.016530113636364		1
000006:	0.891167045454546	0.066334090909091	0.042498863636364		1
000007:	0.843202840909091	0.139078977272727	0.017718181818182		1
000008:	0.926937500000000	0.052203977272727	0.020858522727273		1
000009:	0.941623295454545	0.044376136363636	0.014000568181818		1
000010:	0.938880113636364	0.039002840909091	0.022117045454545		1
000011:	0.542297159090909	0.186953409090909	0.270749431818182		1
000012:	0.284346590909091	0.032527840909091	0.683125568181818		1
000013:	0.109853409090909	0.025276704545455	0.864869886363636		1
000014:	0.748588068181818	0.035771022727273	0.215640909090909		1
000015:	0.848211363636364	0.019760227272727	0.132028409090909		1
000016:	0.881410227272727	0.044379545454545	0.074210227272727		1
000017:	0.737370454545455	0.051386931818182	0.211242613636364		1
000018:	0.093925000000000	0.024596022727273	0.881478977272727		1
000019:	0.527068181818182	0.031353977272727	0.441577840909091		1
000020:	0.745947727272727	0.036504545454545	0.217547727272727		1
000021:	0.124028409090909	0.102477840909091	0.773493750000000		1
000022:	0.491264772727273	0.020677272727273	0.488057954545455		1
000023:	0.260299431818182	0.067214772727273	0.672485795454545		1
000024:	0.413465340909091	0.050776704545455	0.535757954545454		1
000025:	0.178292045454545	0.034734659090909	0.786973295454545		1
000026:	0.163223295454545	0.020660227272727	0.816116477272727		1
000027:	0.091236931818182	0.017579545454545	0.891183522727273		1
000028:	0.541293181818182	0.159397159090909	0.299309659090909		1
000029:	0.434572727272727	0.052134090909091	0.513293181818182		1
000030:	0.547915340909091	0.084413636363636	0.367671022727273		1
000031:	0.066503977272727	0.018136363636364	0.915359659090909		1
000032:	0.175420454545455	0.045033522727273	0.779546022727273		1
000033:	0.370014204545455	0.089568181818182	0.540417613636364		1
000034:	0.669744886363636	0.048132386363636	0.282122727272727		1
000035:	0.114386931818182	0.103843750000000	0.781769318181818		1
000036:	0.621593750000000	0.071406818181818	0.306999431818182		1
000037:	0.255647159090909	0.019577272727273	0.724775568181818		1
000038:	0.212967045454545	0.277324431818182	0.509708522727273		1
000039:	0.215873295454545	0.024277840909091	0.759848863636364		1
000040:	0.637927840909091	0.049285795454545	0.312786363636364		1
000041:	0.319203977272727	0.028467613636364	0.652328409090909		1
000042:	0.107778977272727	0.032032386363636	0.860188636363636		1
000043:	0.813570454545455	0.026318750000000	0.160110795454545		1
000044:	0.466141477272727	0.037073295454545	0.496785227272727		1
000045:	0.106709090909091	0.015844886363636	0.877446022727273		1
000046:	0.180446022727273	0.113658522727273	0.705895454545455		1
000047:	0.419780113636364	0.106579545454545	0.473640340909091		1
000048:	0.923384090909091	0.030759659090909	0.045856250000000		1
000049:	0.850708522727273	0.037521590909091	0.111769886363636		1
000050:	0.644244318181818	0.043544318181818	0.312211363636364		1
000051:	0.903617613636364	0.046903977272727	0.049478409090909		1
000052:	0.924391477272727	0.039667045454545	0.035941477272727		1
000053:	0.615304545454545	0.033381250000000	0.351314204545455		1
000054:	0.164037500000000	0.059378409090909	0.776584090909091		1
