30000	3	3	
0	0	0	0	0	0	0	0	0	
20.9597	0.116141	-0.458346	36.2106	0.155175	-0.795175	17.9486	0.512898	-0.472296	
-0.96358	-0.015576	0.035732	28.0227	-0.0346815	-0.583009	3.00104	0.222895	-0.097379	
6.82982	0.159884	-0.16199	9.38484	0.249722	-0.235874	1.99456	0.253719	-0.0801598	
10.6652	-0.0438463	-0.203073	32.9286	0.112955	-0.707599	15.6384	0.0526685	-0.330964	
21.6064	0.107816	-0.460817	31.1034	0.213917	-0.686138	9.50709	0.21529	-0.226714	
-2.22251	-0.0417544	0.0713612	14.1562	0.0195344	-0.28969	-1.81315	0.141523	0.0257052	
-12.7213	0.0713248	0.273333	27.3538	-0.0427103	-0.55841	10.9881	0.0631086	-0.229067	
-5.92878	-0.0595352	0.153929	10.7638	-0.0890632	-0.19606	6.82913	0.0181603	-0.134487	
10.6324	0.0151164	-0.211709	7.74997	0.168068	-0.178393	4.48889	0.116862	-0.10026	
0.0416965	-0.0769798	0.0323467	10.6681	0.00885266	-0.212791	7.23328	0.183538	-0.16971	
0.108519	-0.0127306	0.0182439	21.0606	0.0342411	-0.437347	-1.2359	0.0707197	0.0286243	
10.8124	0.0635447	-0.222177	21.5125	0.124584	-0.460569	-2.38599	0.0965115	0.0494309	
11.1731	-0.00371969	-0.21744	13.3923	-0.0277419	-0.259755	5.64193	0.230238	-0.144259	
5.63377	0.0161514	-0.103315	26.6528	0.084162	-0.561889	6.1313	0.0622718	-0.125939	
6.38397	0.108652	-0.134115	21.2363	0.0509647	-0.44081	12.344	0.105751	-0.264617	
-6.34207	-0.0171939	0.158659	19.03	0.0407	-0.391679	8.56135	0.0634046	-0.175476	
-8.4	-0.00709558	0.200221	27.9317	-0.0150888	-0.570696	3.02386	0.0568428	-0.0580929	
-1.3336	-0.188023	0.0823289	23.1218	0.0166132	-0.477205	14.8451	0.0994195	-0.316116	
4.68176	-0.112762	-0.0594112	22.4078	0.0875954	-0.471377	13.6739	0.0127578	-0.27551	
-5.9919	-0.0242166	0.151037	14.0117	0.000576501	-0.278554	12.5015	0.118702	-0.269141	
-4.92606	-0.0407983	0.132429	24.1502	0.0259521	-0.498969	10.0896	0.205866	-0.234839	
-0.667314	-0.0585602	0.0441327	21.4812	0.143389	-0.46329	18.4424	0.124889	-0.396744	
-3.43862	-0.0566831	0.103786	2.77794	-0.107454	-0.0197226	12.5792	0.109951	-0.270461	
-2.19959	-0.166955	0.0963912	14.6146	-0.0814477	-0.276268	5.37427	0.0974135	-0.115411	
-1.82882	-0.0199848	0.062336	17.4454	-0.0470056	-0.341244	10.9086	0.157195	-0.243252	
-3.98293	-0.0493875	0.112871	22.157	0.0492025	-0.460895	11.1499	0.124056	-0.242252	
3.66895	0.000841528	-0.0574714	13.1109	0.028252	-0.263943	9.82657	0.0568454	-0.201388	
-7.99303	-0.0721417	0.203272	7.25143	-0.036455	-0.129061	16.0398	0.159408	-0.35294	
-2.25687	-0.0679825	0.0791133	24.8268	-0.0379321	-0.5009	22.5227	0.151764	-0.48735	
-4.79909	-0.0488331	0.132158	19.9242	0.163373	-0.431306	13.9903	0.0526847	-0.290753	
-7.92028	0.0515195	0.181211	17.1708	0.0893152	-0.362325	8.85919	0.115574	-0.191429	
-5.53821	-0.0691774	0.14961	22.1288	-0.0417905	-0.442542	13.2681	0.0517977	-0.27469	
-5.54394	-0.161831	0.165504	17.5211	0.16012	-0.380733	17.5824	0.114397	-0.37668	
-1.18739	0.125335	0.0225063	16.5316	0.0953623	-0.349068	7.79638	0.0860253	-0.165771	
5.21904	-0.0897217	-0.0736556	31.0058	0.0200176	-0.642422	9.43562	0.114452	-0.203916	
-2.06352	-0.0407165	0.072502	18.4788	-0.0761117	-0.359873	4.25256	0.0571759	-0.0846372	
-2.72056	-0.133651	0.102948	16.9546	0.034197	-0.346225	12.5024	0.0987202	-0.266813	
0.727684	-0.0390856	0.0114198	24.0264	0.0767264	-0.502682	12.0054	0.0324597	-0.244134	
1.60676	-0.075872	-3.18242e-005	28.611	-0.0129252	-0.583711	18.7613	0.220693	-0.421869	
-5.49382	0.014491	0.135801	21.6271	0.0732688	-0.452259	17.959	0.155382	-0.39359	
-5.01308	-0.014265	0.130916	11.9613	-0.0625905	-0.224472	6.76056	0.210901	-0.164078	
3.45587	0.0814704	-0.0676203	21.3425	0.065034	-0.444802	15.5342	0.0189544	-0.316535	
-7.16155	0.0117938	0.171085	21.4047	0.126616	-0.457853	14.1318	0.158523	-0.31236	
-6.25343	-0.0179392	0.155129	27.077	0.0245315	-0.558393	12.5533	0.178051	-0.28123	
-6.40449	0.0984324	0.137822	12.6647	0.104707	-0.268196	3.31558	0.126155	-0.0780307	
-5.87604	0.0496858	0.135032	22.4808	0.132324	-0.480509	10.9653	0.179237	-0.248984	
-3.52511	-0.0469095	0.103345	19.6637	0.12809	-0.420631	6.95589	0.228779	-0.173573	
-3.90902	-0.0632407	0.113979	16.5952	0.173968	-0.363645	8.78898	0.184082	-0.204354	
-3.02977	0.112007	0.0658085	13.9001	0.084107	-0.288596	17.2648	0.132509	-0.375391	
1.65556	0.0609039	-0.0252628	19.0814	0.0432166	-0.392898	20.4949	0.139201	-0.44543	
-5.00172	-0.0372389	0.132871	23.833	0.134538	-0.510226	14.6858	0.155293	-0.323305	
5.70089	-0.00258087	-0.09997	21.9202	0.163571	-0.475113	13.9115	0.206708	-0.31591	
-10.0525	-0.153176	0.260297	21.5267	0.0963652	-0.455159	11.1898	0.167063	-0.253201	
-8.20902	-0.241563	0.237255	14.93	0.147128	-0.324459	5.04978	0.0217489	-0.0968767	
-4.56103	-0.0715708	0.128546	28.5424	0.16071	-0.616033	12.0632	0.126671	-0.264997	
-16.3875	-0.0811706	0.383479	23.6789	0.158806	-0.510332	2.29269	0.0358625	-0.0402876	
-2.989	-0.100496	0.103128	23.1051	0.120694	-0.494079	16.3551	0.149822	-0.359984	
-5.16053	-0.0353149	0.137999	18.4242	0.0603589	-0.382307	7.62969	0.121281	-0.16756	
-17.3758	-0.15324	0.415062	26.4295	0.127011	-0.566194	18.772	0.0695686	-0.39523	
-8.25138	-0.0262931	0.200566	19.3186	0.0406908	-0.398342	15.216	0.254648	-0.352111	
-14.3867	-0.119502	0.347893	33.9358	-0.0321561	-0.695142	6.34122	0.0684935	-0.13211	
-14.6454	-0.0458794	0.340682	16.5521	0.133629	-0.35674	6.33247	0.0946813	-0.134684	
-11.9033	-0.0561258	0.282512	23.302	0.0343613	-0.481752	5.39525	0.034924	-0.107126	
-5.07963	-0.0339723	0.135316	20.7081	0.197526	-0.457266	5.37196	0.0215204	-0.103225	
-3.45054	-0.104148	0.113542	21.5908	0.153816	-0.46781	26.2781	0.101142	-0.560677	
-1.96258	-0.050607	0.0685585	29.2803	-0.012033	-0.600583	12.0337	0.115357	-0.262981	
-1.04227	-0.032102	0.0465013	12.2861	0.0508114	-0.252541	6.607	0.0545788	-0.135371	
-6.48681	0.0232303	0.152357	26.4815	0.0987841	-0.561237	10.3917	0.228739	-0.24606	
-0.352898	-0.0343832	0.033751	29.4828	-0.11812	-0.587191	16.7253	0.145758	-0.367598	
-5.91056	-0.124176	0.167067	11.2295	-0.0130791	-0.219319	19.7441	0.0425479	-0.413662	
-7.87504	-0.0297879	0.194054	24.3659	0.108136	-0.519591	12.3071	0.162966	-0.277907	
-7.17046	0.0349221	0.168389	17.7813	0.0791751	-0.375417	17.414	0.190233	-0.390681	
-9.25128	-0.122538	0.238921	26.7008	0.103062	-0.569903	9.58949	0.0315435	-0.195194	
-1.38161	-0.0932656	0.0681478	16.9791	0.199227	-0.379549	3.4202	0.0556836	-0.0692102	
-12.6481	0.00919351	0.287998	19.8996	0.116864	-0.427821	15.7738	0.106771	-0.340881	
-7.37898	0.00437436	0.175999	10.5616	0.0493653	-0.2168	8.23612	0.1745	-0.192554	
-17.3099	-0.154452	0.416516	13.6542	0.124409	-0.294972	15.4725	0.140737	-0.340812	
-4.16823	-0.0317706	0.115853	24.6515	-0.00593469	-0.506193	20.1814	0.23923	-0.457783	
-13.0922	-0.142919	0.323715	6.95687	0.0632114	-0.14373	19.6674	0.293408	-0.456304	
-16.3185	-0.186315	0.399005	20.609	0.0594022	-0.432443	28.632	0.243595	-0.637905	
-16.0667	-0.0604725	0.370961	7.38117	0.0645184	-0.152146	9.55996	0.13155	-0.214448	
-9.78616	-0.0740473	0.240771	19.0649	-0.0155484	-0.384912	10.9581	0.233441	-0.262381	
-13.2005	-0.0645516	0.31116	18.7639	0.0376458	-0.387724	16.1047	0.0765637	-0.34189	
-11.6653	-0.0761256	0.279272	20.3999	0.105863	-0.437639	-0.773318	0.121675	0.00890726	
-8.91411	-0.0376235	0.215808	23.3573	-0.0280671	-0.476251	7.74959	0.206121	-0.188324	
-1.28291	-0.162763	0.0742468	25.1268	0.0173217	-0.520803	28.5742	0.106817	-0.612197	
-15.4615	-0.153843	0.374471	22.7296	0.0719348	-0.480249	20.4828	0.421911	-0.49502	
-13.3507	-0.190223	0.337345	36.7932	0.121559	-0.786909	20.3572	0.189666	-0.452996	
-21.899	-0.0858976	0.499005	27.8005	0.131589	-0.596849	19.5755	0.269083	-0.449421	
-15.2995	-0.170592	0.373756	30.853	0.161326	-0.667139	23.9188	0.238305	-0.537977	
-27.7829	-0.0149056	0.610915	34.1307	0.0991934	-0.725278	22.6833	0.11303	-0.491007	
-26.3491	-0.155818	0.605919	21.9584	0.131502	-0.474261	21.0538	0.259262	-0.480817	
-21.3374	-0.11492	0.494153	30.4696	0.0100275	-0.632568	3.5896	0.3246	-0.122586	
-4.04445	-0.0904091	0.122002	27.503	0.0366534	-0.574852	17.8253	0.152724	-0.393199	
-16.279	-0.180655	0.396092	29.7176	0.112232	-0.636506	26.2875	0.193181	-0.580678	
-6.69326	-0.103407	0.181018	32.5254	0.045733	-0.683147	14.1443	0.194993	-0.322748	
-1.8318	-0.111986	0.0778701	24.924	-0.000832393	-0.515545	15.9809	0.299622	-0.381141	
-22.6527	-0.220877	0.538595	20.9872	0.0503344	-0.439806	17.9246	0.173339	-0.400088	
-10.1449	-0.116381	0.255693	32.9921	0.0318351	-0.69111	-6.62063	0.185337	0.119852	
-25.2191	-0.108163	0.574108	28.7495	0.164125	-0.622676	9.46091	0.1219	-0.20899	
-15.8658	-0.109262	0.374882	27.5547	0.0357332	-0.576723	6.29803	0.148004	-0.146321	
-21.2198	-0.0888184	0.485215	23.2047	0.040167	-0.48423	7.18743	0.261112	-0.184596	
-25.5624	-0.0843394	0.576506	28.8796	-0.0652916	-0.587715	9.6992	0.24544	-0.237356	
