Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.607856250000000	0.005459659090909	0.001992613636364	0.266218750000000	0.002061931818182	0.116410795454545		1
000002:	0.011019886363636	0.033268181818182	0.132178409090909	0.034777272727273	0.746869318181818	0.041886931818182		1
000003:	0.100169886363636	0.134081250000000	0.049935795454545	0.028085795454545	0.587284090909091	0.100443181818182		1
000004:	0.019828977272727	0.041325000000000	0.620053409090909	0.022817613636364	0.266278409090909	0.029696590909091		1
000005:	0.016577272727273	0.179253977272727	0.046488068181818	0.025090909090909	0.691308522727273	0.041281250000000		1
000006:	0.054587500000000	0.074612500000000	0.566030681818182	0.058678977272727	0.197642613636364	0.048447727272727		1
000007:	0.018536931818182	0.043955113636364	0.036769318181818	0.020546590909091	0.744897727272727	0.135294318181818		1
000008:	0.017230113636364	0.042772727272727	0.087529545454545	0.027596022727273	0.774201136363636	0.050670454545455		1
000009:	0.011739772727273	0.026373863636364	0.072043750000000	0.021052272727273	0.837410227272727	0.031380113636364		1
000010:	0.018512500000000	0.164345454545455	0.076132954545455	0.061844318181818	0.638671022727273	0.040493750000000		1
000011:	0.065115340909091	0.235881250000000	0.166777272727273	0.024019318181818	0.205178409090909	0.303028409090909		1
000012:	0.000662500000000	0.125580113636364	0.850382954545455	0.019763636363636	0.002072159090909	0.001538636363636		1
000013:	0.126222159090909	0.195721590909091	0.265323295454545	0.319326704545455	0.054323295454545	0.039082954545455		1
000014:	0.014448863636364	0.024303977272727	0.908740909090909	0.011039204545455	0.028457386363636	0.013009659090909		1
000015:	0.017080113636364	0.254632386363636	0.186897727272727	0.045065340909091	0.469490909090909	0.026833522727273		1
000016:	0.012745454545455	0.054810795454545	0.732082386363636	0.016101704545455	0.168471022727273	0.015788636363636		1
000017:	0.016913068181818	0.649986363636364	0.095530681818182	0.045592045454545	0.149896590909091	0.042081250000000		1
000018:	0.042797727272727	0.066763636363636	0.102544886363636	0.706685795454545	0.063069886363636	0.018138068181818		1
000019:	0.099286931818182	0.560380681818182	0.047452272727273	0.039367045454545	0.210893181818182	0.042619886363636		1
000020:	0.015717613636364	0.271743181818182	0.499473295454545	0.093246022727273	0.087513636363636	0.032306250000000		1
000021:	0.032394318181818	0.549886931818182	0.026167613636364	0.098710227272727	0.035953409090909	0.256887500000000		1
000022:	0.027331818181818	0.621143750000000	0.076146590909091	0.109632954545455	0.134160227272727	0.031584659090909		1
000023:	0.175114772727273	0.431902272727273	0.077880113636364	0.078803409090909	0.080209090909091	0.156090340909091		1
000024:	0.006871022727273	0.113075000000000	0.433023863636364	0.012331818181818	0.034055681818182	0.400642613636364		1
000025:	0.287696590909091	0.262659090909091	0.169498295454545	0.132295454545455	0.102538636363636	0.045311931818182		1
000026:	0.039676136363636	0.688544886363636	0.042411363636364	0.130967045454545	0.058710795454545	0.039689772727273		1
000027:	0.062950568181818	0.293740909090909	0.043567045454545	0.442330681818182	0.135553977272727	0.021856818181818		1
000028:	0.023067613636364	0.307203977272727	0.055802272727273	0.059482954545455	0.121605113636364	0.432838068181818		1
000029:	0.028675000000000	0.465205681818182	0.211771590909091	0.081415909090909	0.167759659090909	0.045172159090909		1
000030:	0.106155681818182	0.420682954545455	0.115111931818182	0.044180113636364	0.224162500000000	0.089706818181818		1
000031:	0.039086931818182	0.126953409090909	0.037985795454545	0.720421022727273	0.056078409090909	0.019474431818182		1
000032:	0.034311931818182	0.508393181818182	0.113733522727273	0.238590340909091	0.048367613636364	0.056603409090909		1
000033:	0.028653409090909	0.635250000000000	0.078674431818182	0.058993181818182	0.098272159090909	0.100156818181818		1
000034:	0.010510795454545	0.028607386363636	0.887973295454546	0.014403409090909	0.042873863636364	0.015631250000000		1
000035:	0.146095454545455	0.312757386363636	0.040782386363636	0.163157386363636	0.124085227272727	0.213122159090909		1
000036:	0.023413068181818	0.446922159090909	0.099964772727273	0.085784659090909	0.237498295454545	0.106417045454545		1
000037:	0.024940909090909	0.601044318181818	0.072156818181818	0.150691477272727	0.132124431818182	0.019042045454545		1
000038:	0.186840340909091	0.104168181818182	0.115208522727273	0.044990909090909	0.218365909090909	0.330426136363636		1
000039:	0.070021590909091	0.492997727272727	0.117878977272727	0.171439772727273	0.115796590909091	0.031865340909091		1
000040:	0.029756250000000	0.036955113636364	0.835515909090909	0.017316477272727	0.044775000000000	0.035681250000000		1
000041:	0.029060795454545	0.396672159090909	0.207442045454545	0.212115340909091	0.109523863636364	0.045185795454545		1
000042:	0.167489204545455	0.541089204545455	0.081336931818182	0.112323863636364	0.060919318181818	0.036841477272727		1
000043:	0.027811931818182	0.418468750000000	0.106388068181818	0.027983522727273	0.376057954545455	0.043289772727273		1
000044:	0.025952272727273	0.561010227272727	0.114169318181818	0.087272159090909	0.175317045454545	0.036278977272727		1
000045:	0.035277272727273	0.309517045454545	0.023219318181818	0.526565909090909	0.087201704545455	0.018218750000000		1
000046:	0.072957386363636	0.257268750000000	0.070121590909091	0.314240340909091	0.057610795454545	0.227801136363636		1
000047:	0.149431250000000	0.236654545454545	0.186364204545455	0.147167613636364	0.159150000000000	0.121232386363636		1
000048:	0.028543181818182	0.276194886363636	0.066978977272727	0.022830681818182	0.547696022727273	0.057756250000000		1
000049:	0.039185795454545	0.783668750000000	0.052471022727273	0.014284090909091	0.077661363636364	0.032728977272727		1
000050:	0.132565909090909	0.259336363636364	0.414041477272727	0.074315909090909	0.075096590909091	0.044643750000000		1
000051:	0.024382954545455	0.022288068181818	0.797201704545455	0.019113068181818	0.112130681818182	0.024883522727273		1
000052:	0.013389204545455	0.035099431818182	0.870021590909091	0.011995454545455	0.052861931818182	0.016632386363636		1
000053:	0.123667613636364	0.473620454545455	0.177864772727273	0.074030681818182	0.114807954545455	0.036008522727273		1
000054:	0.309720454545455	0.119131250000000	0.082848295454545	0.306605113636364	0.134750568181818	0.046944318181818		1
000055:	0.014149431818182	0.329026136363636	0.246038636363636	0.046630681818182	0.317985227272727	0.046169886363636		1
000056:	0.021544318181818	0.619525568181818	0.113876136363636	0.048895454545455	0.170082954545455	0.026075568181818		1
000057:	0.023124431818182	0.535714772727273	0.135083522727273	0.125813068181818	0.150601704545455	0.029662500000000		1
000058:	0.088685227272727	0.791174431818182	0.018715340909091	0.017909659090909	0.060495454545455	0.023019886363636		1
000059:	0.044007954545455	0.829697159090909	0.024677840909091	0.055669886363636	0.028194318181818	0.017752840909091		1
000060:	0.022293750000000	0.760934090909091	0.072998295454545	0.030858522727273	0.084702840909091	0.028212500000000		1
000061:	0.027641477272727	0.807482386363636	0.050066477272727	0.028889772727273	0.063928977272727	0.021990909090909		1
000062:	0.014676136363636	0.026194886363636	0.873809659090909	0.014431250000000	0.054506818181818	0.016381250000000		1
000063:	0.012405681818182	0.020193750000000	0.888723295454545	0.014960227272727	0.044538068181818	0.019178977272727		1
000064:	0.014097159090909	0.025558522727273	0.831901704545455	0.010621022727273	0.080030681818182	0.037790909090909		1
000065:	0.025231250000000	0.353530113636364	0.087104545454545	0.035823295454545	0.448362500000000	0.049948295454545		1
000066:	0.010969318181818	0.802107386363636	0.055457954545455	0.041461931818182	0.074256250000000	0.015747159090909		1
000067:	0.015035227272727	0.030575568181818	0.765755113636364	0.013681818181818	0.154700568181818	0.020251704545455		1
000068:	0.022053409090909	0.856969886363636	0.021616477272727	0.051113068181818	0.034467045454545	0.013780113636364		1
000069:	0.016139204545455	0.789300000000000	0.059115909090909	0.047815340909091	0.063384659090909	0.024244886363636		1
000070:	0.044755113636364	0.430818750000000	0.222576704545455	0.095171590909091	0.102577840909091	0.104100000000000		1
000071:	0.017464772727273	0.865629545454545	0.023885227272727	0.029478977272727	0.035028977272727	0.028512500000000		1
000072:	0.019076136363636	0.447410227272727	0.118013636363636	0.025676704545455	0.332421590909091	0.057401704545455		1
000073:	0.017076136363636	0.395248295454545	0.055739772727273	0.042953409090909	0.462389772727273	0.026592613636364		1
000074:	0.077456818181818	0.159768750000000	0.182746590909091	0.458012500000000	0.091411363636364	0.030603977272727		1
000075:	0.106941477272727	0.447766477272727	0.062828977272727	0.092882386363636	0.245229545454545	0.044351136363636		1
000076:	0.075611363636364	0.233581250000000	0.026303977272727	0.120510227272727	0.100281250000000	0.443711931818182		1
000077:	0.098003409090909	0.281617045454545	0.089507954545455	0.100152272727273	0.182648863636364	0.248070454545455		1
000078:	0.017922159090909	0.651244886363636	0.070103977272727	0.024952840909091	0.157205113636364	0.078571022727273		1
000079:	0.081259659090909	0.751743181818182	0.066838636363636	0.021371022727273	0.048128977272727	0.030658522727273		1
000080:	0.172069318181818	0.664045454545454	0.020648863636364	0.062781818181818	0.039640340909091	0.040814204545455		1
000081:	0.000533522727273	0.002851136363636	0.162194886363636	0.812730113636364	0.008059090909091	0.013631250000000		1
000082:	0.013137500000000	0.612569318181818	0.078173863636364	0.023669886363636	0.235373863636364	0.037075568181818		1
000083:	0.033368181818182	0.577543181818182	0.031560795454545	0.087387500000000	0.233572727272727	0.036567613636364		1
000084:	0.023590909090909	0.030846022727273	0.886667045454545	0.010755113636364	0.021881250000000	0.026259659090909		1
000085:	0.020551136363636	0.395443181818182	0.113719318181818	0.168440909090909	0.204271022727273	0.097574431818182		1
000086:	0.069511363636364	0.208096022727273	0.412936931818182	0.104485795454545	0.142706818181818	0.062263068181818		1
000087:	0.012721022727273	0.837243181818182	0.036635227272727	0.026188636363636	0.067644318181818	0.019567613636364		1
000088:	0.028007954545455	0.672301136363636	0.031000568181818	0.177307386363636	0.056206250000000	0.035176704545455		1
000089:	0.017700568181818	0.642003409090909	0.047940909090909	0.155268750000000	0.078074431818182	0.059011931818182		1
000090:	0.089535227272727	0.312839204545455	0.135622159090909	0.344117045454545	0.089067613636364	0.028818750000000		1
000091:	0.414500568181818	0.226390340909091	0.040982386363636	0.105285227272727	0.061735795454545	0.151105681818182		1
000092:	0.028802272727273	0.733313068181818	0.047352840909091	0.044215909090909	0.124489772727273	0.021826136363636		1
000093:	0.074927840909091	0.401480681818182	0.082020454545455	0.222478977272727	0.166369318181818	0.052722727272727		1
000094:	0.064911931818182	0.737278409090909	0.043599431818182	0.028048863636364	0.100134090909091	0.026027272727273		1
000095:	0.014993181818182	0.488222727272727	0.126093181818182	0.031160227272727	0.305140340909091	0.034390340909091		1
000096:	0.015982386363636	0.036805113636364	0.846082954545455	0.019690909090909	0.056480113636364	0.024958522727273		1
000097:	0.017784659090909	0.855781818181818	0.022872727272727	0.040626136363636	0.042267613636364	0.020667045454545		1
000098:	0.015654545454545	0.829690340909091	0.011950568181818	0.031145454545455	0.098841477272727	0.012717613636364		1
000099:	0.042660227272727	0.422664772727273	0.340149431818182	0.059752272727273	0.079862500000000	0.054910795454545		1
000100:	0.016085795454545	0.110455113636364	0.726942045454545	0.021000000000000	0.107433522727273	0.018083522727273		1
000101:	0.013498295454545	0.708535795454545	0.053313636363636	0.130483522727273	0.070612500000000	0.023556250000000		1
000102:	0.052204545454545	0.579118181818182	0.163980681818182	0.071980681818182	0.085310227272727	0.047405681818182		1
000103:	0.170306818181818	0.529901136363636	0.042350000000000	0.037175000000000	0.124619318181818	0.095647727272727		1
000104:	0.015621590909091	0.140372727272727	0.601660227272727	0.026443750000000	0.193028977272727	0.022872727272727		1
000105:	0.040919886363636	0.466290909090909	0.113215909090909	0.296626704545455	0.053510795454545	0.029435795454545		1
000106:	0.031802272727273	0.623171590909091	0.034536363636364	0.169812500000000	0.094889204545455	0.045788068181818		1
000107:	0.028856250000000	0.367701136363636	0.416003409090909	0.063998295454545	0.079369886363636	0.044071022727273		1
000108:	0.034764772727273	0.105147727272727	0.683815909090909	0.059268181818182	0.084514772727273	0.032488636363636		1
000109:	0.035068181818182	0.681555113636364	0.054331818181818	0.106451136363636	0.060018181818182	0.062575568181818		1
000110:	0.448464204545455	0.069087500000000	0.152959659090909	0.109393181818182	0.047103977272727	0.172991477272727		1
000111:	0.021935227272727	0.194031818181818	0.498093181818182	0.061863636363636	0.112206250000000	0.111869886363636		1
000112:	0.070108522727273	0.306609090909091	0.158382954545455	0.332714204545455	0.054885227272727	0.077300000000000		1
000113:	0.016097159090909	0.641176136363636	0.086114204545455	0.035822159090909	0.184319886363636	0.036470454545455		1
