Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.096975568181818	0.903024431818182		1
000002:	0.017756250000000	0.982243750000000		1
000003:	0.043090909090909	0.956909090909091		1
000004:	0.023147159090909	0.976852840909091		1
000005:	0.059167613636364	0.940832386363636		1
000006:	0.367665340909091	0.632334659090909		1
000007:	0.023173863636364	0.976826136363636		1
000008:	0.033513068181818	0.966486931818182		1
000009:	0.035777272727273	0.964222727272727		1
000010:	0.238981818181818	0.761018181818182		1
000011:	0.186186931818182	0.813813068181818		1
000012:	0.823956250000000	0.176043750000000		1
000013:	0.941167045454545	0.058832954545455		1
000014:	0.047749431818182	0.952250568181818		1
000015:	0.132565909090909	0.867434090909091		1
000016:	0.117213636363636	0.882786363636364		1
000017:	0.473834090909091	0.526165909090909		1
000018:	0.967043181818182	0.032956818181818		1
000019:	0.848593750000000	0.151406250000000		1
000020:	0.399852840909091	0.600147159090909		1
000021:	0.774310795454546	0.225689204545455		1
000022:	0.674429545454545	0.325570454545455		1
000023:	0.558543750000000	0.441456250000000		1
000024:	0.122778409090909	0.877221590909091		1
000025:	0.820913068181818	0.179086931818182		1
000026:	0.935054545454545	0.064945454545455		1
000027:	0.952727272727273	0.047272727272727		1
000028:	0.195968181818182	0.804031818181818		1
000029:	0.687043181818182	0.312956818181818		1
000030:	0.108540340909091	0.891459659090909		1
000031:	0.972912500000000	0.027087500000000		1
000032:	0.873648863636364	0.126351136363636		1
000033:	0.660410795454546	0.339589204545455		1
000034:	0.134097727272727	0.865902272727273		1
000035:	0.691544886363636	0.308455113636364		1
000036:	0.371696590909091	0.628303409090909		1
000037:	0.887247727272727	0.112752272727273		1
000038:	0.066059090909091	0.933940909090909		1
000039:	0.838660795454545	0.161339204545455		1
000040:	0.178621590909091	0.821378409090909		1
000041:	0.763982386363636	0.236017613636364		1
000042:	0.939678409090909	0.060321590909091		1
000043:	0.158381250000000	0.841618750000000		1
000044:	0.715415340909091	0.284584659090909		1
000045:	0.957494886363636	0.042505113636364		1
000046:	0.894543750000000	0.105456250000000		1
000047:	0.453710227272727	0.546289772727273		1
000048:	0.090201136363636	0.909798863636364		1
000049:	0.550266477272727	0.449733522727273		1
000050:	0.736110227272727	0.263889772727273		1
000051:	0.033860795454545	0.966139204545455		1
000052:	0.036948863636364	0.963051136363636		1
000053:	0.796182954545455	0.203817045454545		1
000054:	0.925289772727273	0.074710227272727		1
000055:	0.068386363636364	0.931613636363636		1
000056:	0.596842613636364	0.403157386363636		1
000057:	0.805242045454545	0.194757954545455		1
000058:	0.952175000000000	0.047825000000000		1
000059:	0.962486931818182	0.037513068181818		1
000060:	0.332097159090909	0.667902840909091		1
000061:	0.581456818181818	0.418543181818182		1
000062:	0.044102272727273	0.955897727272727		1
000063:	0.019241477272727	0.980758522727273		1
000064:	0.013967045454545	0.986032954545455		1
000065:	0.043981818181818	0.956018181818182		1
000066:	0.815165909090909	0.184834090909091		1
000067:	0.014642045454545	0.985357954545454		1
000068:	0.907593750000000	0.092406250000000		1
000069:	0.904348863636364	0.095651136363636		1
000070:	0.586108522727273	0.413891477272727		1
000071:	0.950377272727273	0.049622727272727		1
000072:	0.158935795454545	0.841064204545454		1
000073:	0.210578409090909	0.789421590909091		1
000074:	0.958721590909091	0.041278409090909		1
000075:	0.874315909090909	0.125684090909091		1
000076:	0.448351136363636	0.551648863636364		1
000077:	0.228984659090909	0.771015340909091		1
000078:	0.052322159090909	0.947677840909091		1
000079:	0.921276136363636	0.078723863636364		1
000080:	0.949670454545455	0.050329545454545		1
000081:	0.215947727272727	0.784052272727273		1
000082:	0.247408522727273	0.752591477272727		1
000083:	0.765680113636364	0.234319886363636		1
000084:	0.093968750000000	0.906031250000000		1
000085:	0.656522159090909	0.343477840909091		1
000086:	0.272395454545455	0.727604545454545		1
000087:	0.855399431818182	0.144600568181818		1
000088:	0.960030681818182	0.039969318181818		1
000089:	0.924296590909091	0.075703409090909		1
000090:	0.957102272727273	0.042897727272727		1
000091:	0.907536931818182	0.092463068181818		1
000092:	0.777756250000000	0.222243750000000		1
