Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.979506250000000	0.011768181818182	0.007361363636364	0.001364204545455		1
000002:	0.069228977272727	0.034939772727273	0.005806818181818	0.890024431818182		1
000003:	0.090922727272727	0.039252272727273	0.013769886363636	0.856055113636364		1
000004:	0.034467613636364	0.030072159090909	0.008451136363636	0.927009090909091		1
000005:	0.021125568181818	0.045582954545455	0.005132954545455	0.928158522727273		1
000006:	0.070226136363636	0.053463636363636	0.016198863636364	0.860111363636364		1
000007:	0.085355113636364	0.030436363636364	0.008403409090909	0.875805113636364		1
000008:	0.036558522727273	0.033507386363636	0.012426704545455	0.917507386363636		1
000009:	0.038684090909091	0.040766477272727	0.007078409090909	0.913471022727273		1
000010:	0.044447727272727	0.083361931818182	0.009502840909091	0.862687500000000		1
000011:	0.126699431818182	0.218202840909091	0.133776704545455	0.521321022727273		1
000012:	0.034444318181818	0.540796022727273	0.139258522727273	0.285501136363636		1
000013:	0.033162500000000	0.377069318181818	0.426253409090909	0.163514772727273		1
000014:	0.028619318181818	0.088011363636364	0.152071590909091	0.731297727272727		1
000015:	0.022138636363636	0.163065340909091	0.053005113636364	0.761790909090909		1
000016:	0.039472159090909	0.075914772727273	0.051643750000000	0.832969318181818		1
000017:	0.056381250000000	0.512219318181818	0.035626704545455	0.395772727272727		1
000018:	0.025234659090909	0.600394886363636	0.264569318181818	0.109801136363636		1
000019:	0.037750568181818	0.286425568181818	0.156922727272727	0.518901136363636		1
000020:	0.034278977272727	0.400843750000000	0.043886363636364	0.520990909090909		1
000021:	0.098740909090909	0.780659090909091	0.048334659090909	0.072265340909091		1
000022:	0.023984659090909	0.599310795454545	0.081965340909091	0.294739204545455		1
000023:	0.080997727272727	0.382250000000000	0.252480681818182	0.284271590909091		1
000024:	0.028188068181818	0.244692613636364	0.270019886363636	0.457099431818182		1
000025:	0.029373295454545	0.252994318181818	0.540001136363636	0.177631250000000		1
000026:	0.033035227272727	0.736417045454545	0.098077272727273	0.132470454545455		1
000027:	0.014218181818182	0.810621022727273	0.094184659090909	0.080976136363636		1
000028:	0.242342613636364	0.354621590909091	0.049832386363636	0.353203409090909		1
000029:	0.051294318181818	0.557265909090909	0.082438068181818	0.309001704545455		1
000030:	0.095696590909091	0.186489204545455	0.268117045454545	0.449697159090909		1
000031:	0.027372727272727	0.749126704545454	0.154857386363636	0.068643181818182		1
000032:	0.042436931818182	0.784608522727273	0.069552272727273	0.103402272727273		1
000033:	0.077967613636364	0.683703409090909	0.063794318181818	0.174534659090909		1
000034:	0.041669886363636	0.196540340909091	0.103422727272727	0.658367045454545		1
000035:	0.090892045454545	0.610746590909091	0.181853977272727	0.116507386363636		1
000036:	0.072614772727273	0.564228409090909	0.053856818181818	0.309300000000000		1
000037:	0.023705113636364	0.767358522727273	0.073849431818182	0.135086931818182		1
000038:	0.128069318181818	0.149714204545455	0.428320454545455	0.293896022727273		1
000039:	0.024501136363636	0.671952272727273	0.175897159090909	0.127649431818182		1
000040:	0.048018181818182	0.129289772727273	0.223147727272727	0.599544318181818		1
000041:	0.036453977272727	0.644285227272727	0.073107386363636	0.246153409090909		1
000042:	0.030879545454545	0.500179545454545	0.348423863636364	0.120517045454545		1
000043:	0.042084090909091	0.268931250000000	0.047468181818182	0.641516477272727		1
000044:	0.041215909090909	0.579114204545455	0.067708522727273	0.311961363636364		1
000045:	0.013870454545455	0.849303409090909	0.061922159090909	0.074903977272727		1
000046:	0.133631250000000	0.512251136363636	0.170496590909091	0.183621022727273		1
000047:	0.074618750000000	0.384528977272727	0.116661363636364	0.424190909090909		1
000048:	0.034737500000000	0.068152272727273	0.033609090909091	0.863501136363636		1
000049:	0.045860795454545	0.206210227272727	0.082405113636364	0.665523863636364		1
000050:	0.042582386363636	0.382245454545455	0.098097159090909	0.477075000000000		1
000051:	0.038763636363636	0.045402840909091	0.029919318181818	0.885914204545455		1
000052:	0.040442045454545	0.054304545454545	0.029179545454545	0.876073863636364		1
000053:	0.033747727272727	0.403189204545455	0.125540909090909	0.437522159090909		1
000054:	0.066459090909091	0.253011363636364	0.479081818181818	0.201447727272727		1
000055:	0.026273863636364	0.104043181818182	0.025504545454545	0.844178409090909		1
