Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.048177840909091	0.017954545454545	0.063660227272727	0.390763068181818	0.155487500000000	0.006312500000000	0.110871022727273	0.206773295454545		1
000002:	0.051229545454545	0.040690340909091	0.598975568181818	0.097001136363636	0.160170454545455	0.004947159090909	0.027248863636364	0.019736931818182		1
000003:	0.018572159090909	0.569052840909091	0.171072727272727	0.018882954545455	0.111230681818182	0.009382954545455	0.030278409090909	0.071527272727273		1
000004:	0.616526704545455	0.010662500000000	0.178961363636364	0.091264772727273	0.034709659090909	0.008440909090909	0.036801136363636	0.022632954545455		1
000005:	0.046857954545455	0.008128409090909	0.555484659090909	0.021513636363636	0.131885227272727	0.164928409090909	0.033063636363636	0.038138068181818		1
000006:	0.881466477272727	0.001123863636364	0.004309659090909	0.001376704545455	0.005405681818182	0.099219318181818	0.001824431818182	0.005273863636364		1
000007:	0.058861363636364	0.046316477272727	0.258561931818182	0.200784090909091	0.244416477272727	0.014359090909091	0.147499431818182	0.029201136363636		1
000008:	0.016753977272727	0.010751136363636	0.795601704545455	0.024998295454545	0.102510227272727	0.004820454545455	0.034131250000000	0.010432954545455		1
000009:	0.017811363636364	0.005914772727273	0.895003409090909	0.022615340909091	0.016330113636364	0.003151704545455	0.023596590909091	0.015576704545455		1
000010:	0.005545454545455	0.001238636363636	0.009106250000000	0.004064772727273	0.449128977272727	0.000447159090909	0.527885227272727	0.002583522727273		1
000011:	0.088832954545455	0.030034090909091	0.070995454545455	0.032729545454545	0.578140340909091	0.056955113636364	0.044466477272727	0.097846022727273		1
000012:	0.164679545454545	0.032347159090909	0.084305113636364	0.028864772727273	0.081243181818182	0.063559659090909	0.143092045454545	0.401908522727273		1
000013:	0.087365340909091	0.020616477272727	0.063609090909091	0.020479545454545	0.015417045454545	0.562900000000000	0.087110795454545	0.142501704545455		1
000014:	0.823307954545455	0.009999431818182	0.032418750000000	0.011764772727273	0.013550000000000	0.053597159090909	0.023522727272727	0.031839204545455		1
000015:	0.169884090909091	0.023281818181818	0.205526136363636	0.043652840909091	0.064474431818182	0.037884090909091	0.343398295454545	0.111898295454545		1
000016:	0.864313636363636	0.009761363636364	0.043077272727273	0.008777840909091	0.017819886363636	0.014028977272727	0.020925000000000	0.021296022727273		1
000017:	0.101523295454545	0.024315909090909	0.071684090909091	0.041290909090909	0.137296590909091	0.018121022727273	0.125688068181818	0.480080113636364		1
000018:	0.010339772727273	0.006093750000000	0.007278977272727	0.027180113636364	0.005406818181818	0.253873863636364	0.008652272727273	0.681174431818182		1
000019:	0.003996022727273	0.000657386363636	0.861021022727273	0.000617045454545	0.001009090909091	0.126206818181818	0.004338068181818	0.002154545454545		1
000020:	0.245119886363636	0.024767613636364	0.066059090909091	0.037976704545455	0.067376136363636	0.365727272727273	0.104636363636364	0.088336931818182		1
000021:	0.049173295454545	0.143950000000000	0.022759090909091	0.018096590909091	0.133161363636364	0.053512500000000	0.113802840909091	0.465544318181818		1
000022:	0.129609090909091	0.015581250000000	0.030706250000000	0.013117045454545	0.021560227272727	0.033586363636364	0.638478977272727	0.117360795454545		1
000023:	0.094605113636364	0.074335795454545	0.052294886363636	0.033978977272727	0.242946022727273	0.176988068181818	0.131544886363636	0.193306250000000		1
000024:	0.770673863636364	0.017236363636364	0.025856250000000	0.018198863636364	0.017977840909091	0.055862500000000	0.027040909090909	0.067153409090909		1
000025:	0.192825568181818	0.024369318181818	0.028657386363636	0.042703977272727	0.035698295454545	0.288103409090909	0.210591477272727	0.177050568181818		1
000026:	0.014246590909091	0.021193181818182	0.006992045454545	0.054385795454545	0.005039204545455	0.013263068181818	0.831421022727273	0.053459090909091		1
000027:	0.043204545454545	0.012367613636364	0.015986931818182	0.007667613636364	0.093802840909091	0.055574431818182	0.028369318181818	0.743026704545454		1
000028:	0.082097159090909	0.275109090909091	0.129564772727273	0.042633522727273	0.102649431818182	0.048866477272727	0.094156250000000	0.224923295454545		1
000029:	0.158125568181818	0.031210795454545	0.033387500000000	0.045386931818182	0.028176704545455	0.045540340909091	0.187028409090909	0.471143750000000		1
000030:	0.139993181818182	0.046224431818182	0.082519886363636	0.033828977272727	0.073825000000000	0.141095454545455	0.378476136363636	0.104036931818182		1
