Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.165938068181818	0.105132386363636	0.106888068181818	0.008552840909091	0.063747159090909	0.097393750000000	0.452347727272727		1
000002:	0.043255113636364	0.026066477272727	0.013847159090909	0.005853977272727	0.040068750000000	0.018542045454545	0.852366477272727		1
000003:	0.052801704545455	0.061711931818182	0.067227840909091	0.008171590909091	0.045925000000000	0.020471022727273	0.743690909090909		1
000004:	0.113460227272727	0.031447159090909	0.034369318181818	0.008950568181818	0.010826136363636	0.019808522727273	0.781138068181818		1
000005:	0.032476704545455	0.023297159090909	0.071799431818182	0.006298295454545	0.054069886363636	0.023639772727273	0.788418750000000		1
000006:	0.482552272727273	0.034337500000000	0.026076136363636	0.019713068181818	0.036959659090909	0.057345454545455	0.343015909090909		1
000007:	0.058530681818182	0.050952272727273	0.028110227272727	0.006171022727273	0.024096022727273	0.021676136363636	0.810463636363636		1
000008:	0.038269318181818	0.023517045454545	0.026517045454545	0.007983522727273	0.035691477272727	0.026318750000000	0.841702840909091		1
000009:	0.055384659090909	0.022115340909091	0.043739772727273	0.004664772727273	0.015483522727273	0.031090909090909	0.827521022727273		1
000010:	0.038022727272727	0.030086363636364	0.045623295454545	0.010377272727273	0.035896022727273	0.032956818181818	0.807037500000000		1
000011:	0.127599431818182	0.031975568181818	0.038948295454545	0.023857954545455	0.682729545454545	0.044852840909091	0.050036363636364		1
000012:	0.181443181818182	0.012219886363636	0.486349431818182	0.053853977272727	0.015316477272727	0.198784659090909	0.052032386363636		1
000013:	0.326323863636364	0.020376136363636	0.093574431818182	0.216730113636364	0.041831818181818	0.235883522727273	0.065280113636364		1
000014:	0.859219318181818	0.015122159090909	0.019596590909091	0.035175000000000	0.011933522727273	0.019875000000000	0.039078409090909		1
000015:	0.058003977272727	0.012126704545455	0.154264204545455	0.020599431818182	0.023273295454545	0.173870454545455	0.557861931818182		1
000016:	0.908780113636364	0.014394886363636	0.013311363636364	0.014611931818182	0.006676704545455	0.017977272727273	0.024247727272727		1
000017:	0.053305681818182	0.035876704545455	0.069255681818182	0.019723295454545	0.684743750000000	0.086472159090909	0.050622727272727		1
000018:	0.115671590909091	0.018086363636364	0.152861931818182	0.180428409090909	0.029225568181818	0.400298863636364	0.103427272727273		1
000019:	0.054597727272727	0.029496022727273	0.324825568181818	0.101350000000000	0.134750000000000	0.098053409090909	0.256927272727273		1
000020:	0.330336931818182	0.042707954545455	0.082105681818182	0.034514204545455	0.164874431818182	0.207673295454545	0.137787500000000		1
000021:	0.036148295454545	0.033682386363636	0.167515340909091	0.037761363636364	0.460890340909091	0.233931250000000	0.030071022727273		1
000022:	0.082868181818182	0.014611931818182	0.553019886363636	0.050392045454545	0.021490909090909	0.205559090909091	0.072057954545455		1
000023:	0.081705113636364	0.023835795454545	0.318613068181818	0.122847159090909	0.173403977272727	0.194735795454545	0.084859090909091		1
000024:	0.861865340909091	0.009644318181818	0.011660795454545	0.028869318181818	0.023739772727273	0.039825000000000	0.024395454545455		1
000025:	0.088283522727273	0.016965909090909	0.267851704545455	0.262933522727273	0.020912500000000	0.143493750000000	0.199559090909091		1
