Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.013640340909091	0.123434090909091	0.469213636363636	0.086326136363636	0.236706818181818	0.070678977272727		1
000002:	0.006529545454545	0.031735227272727	0.814516477272727	0.026478409090909	0.062108522727273	0.058631818181818		1
000003:	0.020336931818182	0.029569318181818	0.316164772727273	0.045327840909091	0.552321590909091	0.036279545454545		1
000004:	0.005410795454545	0.161986931818182	0.553779545454545	0.013540909090909	0.100729545454545	0.164552272727273		1
000005:	0.002476136363636	0.023746590909091	0.380100568181818	0.011272727272727	0.543651136363636	0.038752840909091		1
000006:	0.010220454545455	0.067628977272727	0.421985227272727	0.021794318181818	0.098256818181818	0.380114204545455		1
000007:	0.007466477272727	0.029211931818182	0.624628977272727	0.085038636363636	0.229223863636364	0.024430113636364		1
000008:	0.006280113636364	0.021554545454545	0.836527272727273	0.013752840909091	0.083428409090909	0.038456818181818		1
000009:	0.006020454545455	0.037839772727273	0.774535795454545	0.014483522727273	0.116686931818182	0.050433522727273		1
000010:	0.006813636363636	0.083791477272727	0.549226704545455	0.019949431818182	0.264415909090909	0.075802840909091		1
000011:	0.109278977272727	0.163077272727273	0.132520454545455	0.181243750000000	0.195036931818182	0.218842613636364		1
000012:	0.215790340909091	0.223143750000000	0.042921022727273	0.021803409090909	0.415825000000000	0.080516477272727		1
000013:	0.008747159090909	0.026219886363636	0.004417613636364	0.440574431818182	0.005542613636364	0.514498295454546		1
000014:	0.018817045454545	0.020518181818182	0.012864204545455	0.005827272727273	0.057718750000000	0.884254545454545		1
000015:	0.035652840909091	0.086290340909091	0.089081818181818	0.018196022727273	0.668966477272727	0.101812500000000		1
000016:	0.026235795454545	0.034406250000000	0.032307954545455	0.018038068181818	0.039993750000000	0.849018181818182		1
000017:	0.028295454545455	0.321609090909091	0.086272727272727	0.041921590909091	0.445317045454545	0.076584090909091		1
000018:	0.218039204545455	0.414227840909091	0.041467045454545	0.021873863636364	0.220131818181818	0.084260227272727		1
000019:	0.012288068181818	0.020373863636364	0.002634659090909	0.002558522727273	0.768602272727273	0.193542613636364		1
000020:	0.030160227272727	0.245619318181818	0.053307954545455	0.031291477272727	0.224327272727273	0.415293750000000		1
000021:	0.055756818181818	0.507708522727273	0.040524431818182	0.217222159090909	0.150501704545455	0.028286363636364		1
000022:	0.057913636363636	0.239475568181818	0.024547727272727	0.018156250000000	0.598793181818182	0.061113636363636		1
000023:	0.196618181818182	0.254348295454545	0.095496590909091	0.084769318181818	0.291647727272727	0.077119886363636		1
000024:	0.030602840909091	0.051552840909091	0.017126704545455	0.028604545454545	0.037080681818182	0.835032386363636		1
000025:	0.415507386363636	0.216571590909091	0.068932954545455	0.029226136363636	0.158803409090909	0.110958522727273		1
000026:	0.074465909090909	0.335113068181818	0.021034090909091	0.019953409090909	0.519536931818182	0.029896590909091		1
000027:	0.074259090909091	0.707898295454545	0.018813068181818	0.020252840909091	0.133873863636364	0.044902840909091		1
000028:	0.040169886363636	0.277248863636364	0.131115340909091	0.236641477272727	0.234139772727273	0.080684659090909		1
000029:	0.071623295454545	0.391668181818182	0.114701136363636	0.030762500000000	0.264168750000000	0.127076136363636		1
000030:	0.079490909090909	0.096828977272727	0.061274431818182	0.040913636363636	0.662552840909091	0.058939204545455		1
000031:	0.203282386363636	0.602247727272727	0.025926704545455	0.022764772727273	0.086943750000000	0.058834659090909		1
000032:	0.080083522727273	0.629906818181818	0.030767613636364	0.061263636363636	0.126535227272727	0.071443181818182		1
000033:	0.065079545454545	0.290881250000000	0.084021022727273	0.100963068181818	0.383084659090909	0.075970454545455		1
000034:	0.025144318181818	0.022834090909091	0.009488636363636	0.007992613636364	0.010392045454545	0.924148295454545		1
000035:	0.209075000000000	0.614632386363636	0.044685227272727	0.040054545454545	0.052697159090909	0.038855681818182		1
000036:	0.065463068181818	0.312851704545455	0.059734090909091	0.089353409090909	0.355622159090909	0.116975568181818		1
000037:	0.051717613636364	0.616121022727273	0.035167045454545	0.022201704545455	0.184122727272727	0.090669886363636		1
000038:	0.283894886363636	0.137995454545455	0.121915340909091	0.216326704545455	0.103417045454545	0.136450568181818		1
000039:	0.206924431818182	0.227286931818182	0.020110795454545	0.021731250000000	0.408065909090909	0.115880681818182		1
000040:	0.048408522727273	0.073280681818182	0.024606250000000	0.016898295454545	0.046625000000000	0.790181250000000		1
000041:	0.046272159090909	0.436264772727273	0.045435227272727	0.035403977272727	0.229213068181818	0.207410795454545		1
000042:	0.211505113636364	0.370697159090909	0.053669886363636	0.033824431818182	0.165168750000000	0.165134659090909		1
000043:	0.049231818181818	0.303261931818182	0.098568750000000	0.024739204545455	0.396285795454545	0.127912500000000		1
000044:	0.063159090909091	0.325638636363636	0.057918181818182	0.033401136363636	0.428999431818182	0.090883522727273		1
000045:	0.119953409090909	0.685402840909091	0.030771022727273	0.018690340909091	0.114974431818182	0.030207954545455		1
000046:	0.079988068181818	0.330276136363636	0.056096590909091	0.254030681818182	0.213570454545455	0.066038068181818		1
000047:	0.113636363636364	0.239715909090909	0.280301136363636	0.044493750000000	0.155746022727273	0.166106818181818		1
000048:	0.044723295454545	0.062106250000000	0.279496022727273	0.044975000000000	0.497516477272727	0.071182954545455		1
000049:	0.024989772727273	0.059094886363636	0.074069318181818	0.021821590909091	0.776937500000000	0.043086931818182		1
000050:	0.045002272727273	0.133049431818182	0.153772727272727	0.020411931818182	0.317157386363636	0.330606250000000		1
000051:	0.012431250000000	0.021165909090909	0.191697727272727	0.018949431818182	0.051300568181818	0.704455113636364		1
000052:	0.008825568181818	0.018567613636364	0.056627272727273	0.012290909090909	0.044571590909091	0.859117045454545		1
000053:	0.071595454545455	0.189775568181818	0.166760227272727	0.021004545454545	0.365799431818182	0.185064772727273		1
000054:	0.347096022727273	0.333357954545455	0.094777272727273	0.108073295454545	0.058867045454545	0.057828409090909		1
000055:	0.023623863636364	0.064509659090909	0.142359659090909	0.024740909090909	0.538751136363636	0.206014772727273		1
000056:	0.101182954545455	0.114396590909091	0.083915909090909	0.022753977272727	0.575849431818182	0.101901136363636		1
000057:	0.034089772727273	0.333763068181818	0.111309090909091	0.018927840909091	0.361351136363636	0.140559090909091		1
000058:	0.063901136363636	0.036360795454545	0.045706818181818	0.020177272727273	0.810207386363636	0.023646590909091		1
000059:	0.037877272727273	0.205007386363636	0.047822159090909	0.023235795454545	0.657305681818182	0.028751704545455		1
000060:	0.018311363636364	0.046352272727273	0.039297727272727	0.014988636363636	0.793176136363636	0.087873863636364		1
000061:	0.051495454545455	0.097634659090909	0.071273295454545	0.015967613636364	0.712575568181818	0.051053409090909		1
000062:	0.013352840909091	0.032743750000000	0.087993181818182	0.013452840909091	0.048543181818182	0.803914204545455		1
000063:	0.010876136363636	0.014852840909091	0.026397727272727	0.007460227272727	0.023850568181818	0.916562500000000		1
000064:	0.011203977272727	0.018565340909091	0.188172159090909	0.043348295454545	0.058608522727273	0.680101704545455		1
000065:	0.001694318181818	0.037281250000000	0.016831250000000	0.676375568181818	0.225503409090909	0.042314204545455		1
000066:	0.023892613636364	0.354589772727273	0.094074431818182	0.017803409090909	0.422050000000000	0.087589772727273		1
000067:	0.013531250000000	0.028928977272727	0.117768750000000	0.073660227272727	0.159668750000000	0.606442045454545		1
000068:	0.016285795454545	0.158482954545455	0.024372727272727	0.015396022727273	0.770714772727273	0.014747727272727		1
000069:	0.021555113636364	0.192539772727273	0.056776704545455	0.015382954545455	0.645951704545455	0.067793750000000		1
000070:	0.067360795454545	0.124226704545455	0.068516477272727	0.069976704545455	0.451546022727273	0.218373295454545		1
000071:	0.042198295454545	0.212423295454545	0.056992045454545	0.029542613636364	0.636541477272727	0.022302272727273		1
000072:	0.027509090909091	0.054288068181818	0.099602272727273	0.048148863636364	0.673958522727273	0.096493181818182		1
000073:	0.029200000000000	0.072269318181818	0.072651136363636	0.032800568181818	0.739375568181818	0.053703409090909		1
000074:	0.137135227272727	0.367112500000000	0.048301136363636	0.049332386363636	0.131473295454545	0.266645454545455		1
000075:	0.161930113636364	0.164993750000000	0.080964204545455	0.036142045454545	0.488827272727273	0.067142613636364		1
000076:	0.089934090909091	0.177858522727273	0.075682954545455	0.435984659090909	0.187953409090909	0.032586363636364		1
000077:	0.114158522727273	0.186867613636364	0.139440909090909	0.181338636363636	0.264976704545455	0.113217613636364		1
000078:	0.030276136363636	0.161476704545455	0.130184659090909	0.032259659090909	0.539219886363636	0.106582954545455		1
000079:	0.101118181818182	0.209445454545455	0.081858522727273	0.061927840909091	0.472517613636364	0.073132386363636		1
000080:	0.001089204545455	0.001604545454545	0.002001136363636	0.111637500000000	0.881134090909091	0.002533522727273		1
000081:	0.014161363636364	0.043176136363636	0.033518750000000	0.021059659090909	0.861618750000000	0.026465340909091		1
000082:	0.028734659090909	0.036798863636364	0.066247159090909	0.043442045454545	0.792435227272727	0.032342045454545		1
