Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.088418181818182	0.113514772727273	0.496034090909091	0.204727840909091	0.011259659090909	0.086045454545455		1
000002:	0.033684659090909	0.018786363636364	0.882281818181818	0.028842045454545	0.004077272727273	0.032327840909091		1
000003:	0.091034659090909	0.361668750000000	0.426140909090909	0.051718181818182	0.007395454545455	0.062042045454545		1
000004:	0.466202840909091	0.095126704545455	0.394095454545455	0.028575568181818	0.004341477272727	0.011657954545455		1
000005:	0.025006250000000	0.075655681818182	0.838928409090909	0.042022159090909	0.003447159090909	0.014940340909091		1
000006:	0.225759659090909	0.044940340909091	0.587214204545455	0.067617613636364	0.019525000000000	0.054943181818182		1
000007:	0.048213636363636	0.034900568181818	0.824959659090909	0.025640340909091	0.005634090909091	0.060651704545455		1
000008:	0.058113068181818	0.013212500000000	0.883717045454545	0.026091477272727	0.003028977272727	0.015836931818182		1
000009:	0.066859659090909	0.023297159090909	0.860351704545455	0.030122159090909	0.005125000000000	0.014244318181818		1
000010:	0.055555681818182	0.076492613636364	0.767672727272727	0.061695454545455	0.006686363636364	0.031897159090909		1
000011:	0.495038068181818	0.166419318181818	0.079254545454545	0.080891477272727	0.049761931818182	0.128634659090909		1
000012:	0.180665909090909	0.343325000000000	0.077993750000000	0.275173295454545	0.081238636363636	0.041603409090909		1
000013:	0.269143181818182	0.203371022727273	0.049826704545455	0.190213068181818	0.253628409090909	0.033817613636364		1
000014:	0.878593181818182	0.022576704545455	0.020646022727273	0.048802272727273	0.017977272727273	0.011404545454545		1
000015:	0.179623863636364	0.523086363636364	0.092899431818182	0.148184659090909	0.037278409090909	0.018927272727273		1
000016:	0.916365340909091	0.016939204545455	0.024661931818182	0.019220454545455	0.013441477272727	0.009371590909091		1
000017:	0.117486931818182	0.116564204545455	0.088269318181818	0.605735795454545	0.022654545454545	0.049289204545455		1
000018:	0.091621022727273	0.148280113636364	0.045236931818182	0.314357954545455	0.370401136363636	0.030102840909091		1
000019:	0.047846590909091	0.662125568181818	0.086283522727273	0.120538068181818	0.051107386363636	0.032098863636364		1
000020:	0.371946590909091	0.058167045454545	0.083759659090909	0.403830681818182	0.027521590909091	0.054774431818182		1
000021:	0.041486363636364	0.123292613636364	0.026703409090909	0.674522159090909	0.041478977272727	0.092516477272727		1
000022:	0.293767045454545	0.362346590909091	0.116563636363636	0.176921590909091	0.036869318181818	0.013531818181818		1
000023:	0.074686363636364	0.486784090909091	0.052852840909091	0.172941477272727	0.115318750000000	0.097416477272727		1
000024:	0.879671590909091	0.020571022727273	0.021366477272727	0.029266477272727	0.037223295454545	0.011901136363636		1
000025:	0.091955113636364	0.401129545454545	0.061572159090909	0.109606250000000	0.308858522727273	0.026878409090909		1
000026:	0.040259659090909	0.611967045454545	0.027000568181818	0.206315340909091	0.096462500000000	0.017994886363636		1
000027:	0.033898295454545	0.143573863636364	0.016324431818182	0.731173295454545	0.064246590909091	0.010783522727273		1
000028:	0.046576704545455	0.236080681818182	0.072180681818182	0.180467045454545	0.052419318181818	0.412275568181818		1
000029:	0.161190909090909	0.114480681818182	0.116997727272727	0.482171022727273	0.078356250000000	0.046803409090909		1
000030:	0.062839204545455	0.741292045454545	0.038403977272727	0.054982386363636	0.056987500000000	0.045494886363636		1
000031:	0.192993181818182	0.170651136363636	0.017052840909091	0.501581250000000	0.106206818181818	0.011514772727273		1
000032:	0.077581250000000	0.103063636363636	0.036432954545455	0.699601136363636	0.043568750000000	0.039752272727273		1
000033:	0.066315909090909	0.479505113636364	0.081839204545455	0.215388068181818	0.048299431818182	0.108652272727273		1
000034:	0.834115340909091	0.052587500000000	0.029644318181818	0.046644886363636	0.024369886363636	0.012638068181818		1
000035:	0.060580681818182	0.274544318181818	0.069629545454545	0.380443750000000	0.144412500000000	0.070389204545455		1
000036:	0.125736931818182	0.123665909090909	0.123472727272727	0.483444318181818	0.052035227272727	0.091644886363636		1
000037:	0.064421022727273	0.082913068181818	0.048970454545455	0.701223863636364	0.069517613636364	0.032953977272727		1
