Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.523548295454546	0.228552840909091	0.009327840909091	0.156046590909091	0.082524431818182		1
000002:	0.808158522727273	0.068452272727273	0.007150568181818	0.040792613636364	0.075446022727273		1
000003:	0.809601136363636	0.083120454545455	0.013105681818182	0.048850568181818	0.045322159090909		1
000004:	0.546149431818182	0.055189772727273	0.004627840909091	0.029798863636364	0.364234090909091		1
000005:	0.848668181818182	0.045240909090909	0.005061931818182	0.056819886363636	0.044209090909091		1
000006:	0.416617613636364	0.043013636363636	0.014881250000000	0.066096022727273	0.459391477272727		1
000007:	0.744047727272727	0.154631250000000	0.007981818181818	0.029052272727273	0.064286931818182		1
000008:	0.859835227272727	0.057964204545455	0.011142045454545	0.028011931818182	0.043046590909091		1
000009:	0.854511931818182	0.041440909090909	0.005417613636364	0.031792613636364	0.066836931818182		1
000010:	0.810883522727273	0.073284090909091	0.006106818181818	0.057044318181818	0.052681250000000		1
000011:	0.365746590909091	0.162055681818182	0.102661931818182	0.140243181818182	0.229292613636364		1
000012:	0.203884090909091	0.034170454545455	0.148190340909091	0.419071590909091	0.194683522727273		1
000013:	0.092690909090909	0.032320454545455	0.248484659090909	0.387376136363636	0.239127840909091		1
000014:	0.057382954545455	0.017844886363636	0.020341477272727	0.052667613636364	0.851763068181818		1
000015:	0.569974431818182	0.035015340909091	0.038769318181818	0.173615340909091	0.182625568181818		1
000016:	0.040686363636364	0.017154545454545	0.019640909090909	0.037503409090909	0.885014772727273		1
000017:	0.325253409090909	0.067835227272727	0.034003977272727	0.435932954545455	0.136974431818182		1
000018:	0.088593750000000	0.026459090909091	0.206992045454545	0.579609090909091	0.098346022727273		1
000019:	0.639753409090909	0.024810795454545	0.129081818181818	0.159251704545455	0.047102272727273		1
000020:	0.153500000000000	0.030435795454545	0.023944318181818	0.346445454545455	0.445674431818182		1
000021:	0.062219886363636	0.123891477272727	0.043601704545455	0.726634659090909	0.043652272727273		1
000022:	0.345255681818182	0.018360227272727	0.067025568181818	0.478356250000000	0.091002272727273		1
000023:	0.250882954545455	0.103607954545455	0.183334659090909	0.371062500000000	0.091111931818182		1
000024:	0.021543181818182	0.013185227272727	0.028796590909091	0.038306250000000	0.898168750000000		1
000025:	0.138221590909091	0.033023295454545	0.298811931818182	0.366384659090909	0.163558522727273		1
000026:	0.134411363636364	0.024762500000000	0.096202272727273	0.700747727272727	0.043876136363636		1
000027:	0.075150000000000	0.017267613636364	0.098146022727273	0.765476136363636	0.043960227272727		1
000028:	0.325115340909091	0.231057954545455	0.047728409090909	0.309779545454545	0.086318750000000		1
000029:	0.226828409090909	0.060873295454545	0.058897727272727	0.517264772727273	0.136135795454545		1
000030:	0.380081818181818	0.079081250000000	0.192092613636364	0.208917613636364	0.139826704545455		1
000031:	0.047040340909091	0.017521590909091	0.092949431818182	0.766016477272727	0.076472159090909		1
000032:	0.054899431818182	0.058085227272727	0.051501136363636	0.784683522727273	0.050830681818182		1
000033:	0.167360795454545	0.078215909090909	0.087726704545455	0.578898863636364	0.087797727272727		1
000034:	0.033407954545455	0.017311363636364	0.032778409090909	0.059852840909091	0.856649431818182		1
000035:	0.091560227272727	0.111922727272727	0.152852272727273	0.593802272727273	0.049862500000000		1
000036:	0.233282954545455	0.086622727272727	0.041178409090909	0.440048295454545	0.198867613636364		1
000037:	0.112079545454545	0.027628977272727	0.050507954545455	0.676422159090909	0.133361363636364		1
000038:	0.159754545454545	0.237375000000000	0.265289204545455	0.168451704545455	0.169129545454545		1
000039:	0.099665340909091	0.023563068181818	0.116472727272727	0.603994318181818	0.156304545454545		1
000040:	0.072921590909091	0.025350568181818	0.067926704545455	0.062259659090909	0.771541477272727		1
000041:	0.120536931818182	0.027165340909091	0.073431250000000	0.608179545454545	0.170686931818182		1
