Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.913074431818182	0.086925568181818		1
000002:	0.977169886363636	0.022830113636364		1
000003:	0.964632954545455	0.035367045454545		1
000004:	0.977286931818182	0.022713068181818		1
000005:	0.964323863636364	0.035676136363636		1
000006:	0.937982954545455	0.062017045454545		1
000007:	0.983311363636364	0.016688636363636		1
000008:	0.972025000000000	0.027975000000000		1
000009:	0.971455681818182	0.028544318181818		1
000010:	0.954170454545455	0.045829545454545		1
000011:	0.420914204545455	0.579085795454545		1
000012:	0.114368750000000	0.885631250000000		1
000013:	0.073707386363636	0.926292613636364		1
000014:	0.382023295454545	0.617976704545455		1
000015:	0.400603977272727	0.599396022727273		1
000016:	0.445974431818182	0.554025568181818		1
000017:	0.216581818181818	0.783418181818182		1
000018:	0.057950000000000	0.942050000000000		1
000019:	0.168322159090909	0.831677840909091		1
000020:	0.219484090909091	0.780515909090909		1
000021:	0.086010795454545	0.913989204545455		1
000022:	0.083102272727273	0.916897727272727		1
000023:	0.103343750000000	0.896656250000000		1
000024:	0.130928409090909	0.869071590909091		1
000025:	0.061016477272727	0.938983522727273		1
000026:	0.059270454545455	0.940729545454545		1
000027:	0.030613068181818	0.969386931818182		1
000028:	0.365015909090909	0.634984090909091		1
000029:	0.098088636363636	0.901911363636364		1
000030:	0.218025568181818	0.781974431818182		1
000031:	0.038782386363636	0.961217613636364		1
000032:	0.068921590909091	0.931078409090909		1
000033:	0.134010227272727	0.865989772727273		1
000034:	0.156893181818182	0.843106818181818		1
000035:	0.086791477272727	0.913208522727273		1
000036:	0.141335795454545	0.858664204545455		1
000037:	0.050961931818182	0.949038068181818		1
000038:	0.185219886363636	0.814780113636364		1
000039:	0.051500000000000	0.948500000000000		1
000040:	0.208650568181818	0.791349431818182		1
000041:	0.116126704545455	0.883873295454545		1
000042:	0.065097159090909	0.934902840909091		1
000043:	0.232427272727273	0.767572727272727		1
000044:	0.113679545454545	0.886320454545454		1
000045:	0.040580113636364	0.959419886363636		1
000046:	0.254447727272727	0.745552272727273		1
000047:	0.392384090909091	0.607615909090909		1
000048:	0.819257954545455	0.180742045454545		1
000049:	0.391857386363636	0.608142613636364		1
000050:	0.405918181818182	0.594081818181818		1
000051:	0.891643181818182	0.108356818181818		1
000052:	0.838183522727273	0.161816477272727		1
000053:	0.267436931818182	0.732563068181818		1
000054:	0.163020454545455	0.836979545454545		1
000055:	0.744473295454545	0.255526704545455		1
000056:	0.435769318181818	0.564230681818182		1
000057:	0.386915340909091	0.613084659090909		1
000058:	0.199906818181818	0.800093181818182		1
000059:	0.096640909090909	0.903359090909091		1
000060:	0.466983522727273	0.533016477272727		1
000061:	0.365198295454545	0.634801704545455		1
000062:	0.783928409090909	0.216071590909091		1
000063:	0.864377272727273	0.135622727272727		1
000064:	0.936035227272727	0.063964772727273		1
000065:	0.832726704545454	0.167273295454545		1
000066:	0.296116477272727	0.703883522727273		1
000067:	0.901616477272727	0.098383522727273		1
000068:	0.154939204545455	0.845060795454545		1
000069:	0.207347159090909	0.792652840909091		1
000070:	0.379056818181818	0.620943181818182		1
000071:	0.126771022727273	0.873228977272727		1
000072:	0.645448863636364	0.354551136363636		1
000073:	0.727989772727273	0.272010227272727		1
000074:	0.083859090909091	0.916140909090909		1
000075:	0.172669318181818	0.827330681818182		1
000076:	0.471644886363636	0.528355113636364		1
000077:	0.511984659090909	0.488015340909091		1
000078:	0.691331250000000	0.308668750000000		1
