Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.678589204545455	0.310502272727273	0.010908522727273		1
000002:	0.922294318181818	0.072207386363636	0.005498295454545		1
000003:	0.904920454545455	0.087310227272727	0.007769318181818		1
000004:	0.928310227272727	0.063169886363636	0.008519886363636		1
000005:	0.800055113636364	0.193744886363636	0.006200000000000		1
000006:	0.785452272727273	0.198476704545455	0.016071022727273		1
000007:	0.928194886363636	0.064524431818182	0.007280681818182		1
000008:	0.915606818181818	0.077058522727273	0.007334659090909		1
000009:	0.898130681818182	0.094572159090909	0.007297159090909		1
000010:	0.819271590909091	0.173622727272727	0.007105681818182		1
000011:	0.361260227272727	0.597319886363636	0.041419886363636		1
000012:	0.104825000000000	0.807033522727273	0.088141477272727		1
000013:	0.102832954545455	0.573669886363636	0.323497159090909		1
000014:	0.583878409090909	0.334185795454545	0.081935795454545		1
000015:	0.361471022727273	0.597197727272727	0.041331250000000		1
000016:	0.627756250000000	0.318313068181818	0.053930681818182		1
000017:	0.172936931818182	0.800913636363636	0.026149431818182		1
000018:	0.058056250000000	0.704746022727273	0.237197727272727		1
000019:	0.156055681818182	0.744907386363636	0.099036931818182		1
000020:	0.198932386363636	0.770842613636364	0.030225000000000		1
000021:	0.102693750000000	0.807841477272727	0.089464772727273		1
000022:	0.090360795454545	0.867669318181818	0.041969886363636		1
000023:	0.220826136363636	0.534013068181818	0.245160795454545		1
000024:	0.200145454545455	0.680807954545455	0.119046590909091		1
000025:	0.084244318181818	0.604444886363636	0.311310795454545		1
000026:	0.070753977272727	0.851545454545454	0.077700568181818		1
000027:	0.037331250000000	0.912334090909091	0.050334659090909		1
000028:	0.423775568181818	0.534230113636364	0.041994318181818		1
000029:	0.111127840909091	0.830528977272727	0.058343181818182		1
000030:	0.339061931818182	0.476447159090909	0.184490909090909		1
000031:	0.043255113636364	0.803205113636364	0.153539772727273		1
000032:	0.079768750000000	0.864943181818182	0.055288068181818		1
000033:	0.181802840909091	0.763023863636364	0.055173295454545		1
000034:	0.299457386363636	0.614749431818182	0.085793181818182		1
000035:	0.148250000000000	0.590997159090909	0.260752840909091		1
000036:	0.191859659090909	0.766385227272727	0.041755113636364		1
