Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.889356818181818	0.030600000000000	0.080043181818182		1
000002:	0.933357954545455	0.014151704545455	0.052490340909091		1
000003:	0.851428409090909	0.035551704545455	0.113019886363636		1
000004:	0.943889772727273	0.014311363636364	0.041798863636364		1
000005:	0.958455113636364	0.018407386363636	0.023137500000000		1
000006:	0.881946022727273	0.056586931818182	0.061467045454545		1
000007:	0.828672727272727	0.017291477272727	0.154035795454545		1
000008:	0.932707386363636	0.017844886363636	0.049447727272727		1
000009:	0.942355681818182	0.021298295454545	0.036346022727273		1
000010:	0.928850568181818	0.031808522727273	0.039340909090909		1
000011:	0.583773863636364	0.286597727272727	0.129628409090909		1
000012:	0.304197159090909	0.662416477272727	0.033386363636364		1
000013:	0.126785795454545	0.850411931818182	0.022802272727273		1
000014:	0.696111363636364	0.244331818181818	0.059556818181818		1
000015:	0.860302272727273	0.118861363636364	0.020836363636364		1
000016:	0.853916477272727	0.095014772727273	0.051068750000000		1
000017:	0.723344886363636	0.233260227272727	0.043394886363636		1
000018:	0.097503409090909	0.880317613636364	0.022178977272727		1
000019:	0.457968750000000	0.504543181818182	0.037488068181818		1
000020:	0.695900568181818	0.271431250000000	0.032668181818182		1
000021:	0.111503977272727	0.804122159090909	0.084373863636364		1
000022:	0.510436931818182	0.469807954545455	0.019755113636364		1
000023:	0.173636363636364	0.743534659090909	0.082828977272727		1
000024:	0.511178409090909	0.449075000000000	0.039746590909091		1
000025:	0.174565909090909	0.795594318181818	0.029839772727273		1
000026:	0.164161931818182	0.812891477272727	0.022946590909091		1
000027:	0.065428977272727	0.922124431818182	0.012446590909091		1
000028:	0.605844318181818	0.258662500000000	0.135493181818182		1
000029:	0.375447727272727	0.586806250000000	0.037746022727273		1
000030:	0.381574431818182	0.510559659090909	0.107865909090909		1
000031:	0.051681250000000	0.931857386363636	0.016461363636364		1
000032:	0.137996590909091	0.827628977272727	0.034374431818182		1
000033:	0.337580681818182	0.581411363636364	0.081007954545455		1
000034:	0.654148863636364	0.300113068181818	0.045738068181818		1
000035:	0.071681818181818	0.856551704545455	0.071766477272727		1
000036:	0.519794318181818	0.412214772727273	0.067990909090909		1
000037:	0.220197727272727	0.757969318181818	0.021832954545455		1
000038:	0.219641477272727	0.557799431818182	0.222559090909091		1
000039:	0.132627840909091	0.845222727272727	0.022149431818182		1
000040:	0.559406250000000	0.363850568181818	0.076743181818182		1
000041:	0.247637500000000	0.725351704545455	0.027010795454545		1
000042:	0.103335227272727	0.869462500000000	0.027202272727273		1
000043:	0.795192045454545	0.173145454545455	0.031662500000000		1
000044:	0.447673295454545	0.519542045454545	0.032784659090909		1
000045:	0.094048863636364	0.886594318181818	0.019356818181818		1
000046:	0.144902840909091	0.742523863636364	0.112573295454545		1
000047:	0.522276704545454	0.379135795454545	0.098587500000000		1
000048:	0.893769886363636	0.063350568181818	0.042879545454545		1
000049:	0.825321590909091	0.146679545454545	0.027998863636364		1
000050:	0.584278409090909	0.351185227272727	0.064536363636364		1
000051:	0.846294318181818	0.071707954545455	0.081997727272727		1
000052:	0.906539772727273	0.052975000000000	0.040485227272727		1
000053:	0.524423295454545	0.435903409090909	0.039673295454545		1
000054:	0.138943750000000	0.818829545454545	0.042226704545455		1
000055:	0.911843750000000	0.061513636363636	0.026642613636364		1
000056:	0.776039772727273	0.191466477272727	0.032493750000000		1
000057:	0.607921590909091	0.342838068181818	0.049240340909091		1
000058:	0.387367613636364	0.567321022727273	0.045311363636364		1
000059:	0.161228977272727	0.805087500000000	0.033683522727273		1
000060:	0.907267613636364	0.069492613636364	0.023239772727273		1
000061:	0.822313636363636	0.154703977272727	0.022982386363636		1
000062:	0.914168181818182	0.055026704545455	0.030805113636364		1
000063:	0.838143750000000	0.079614204545455	0.082242045454545		1
000064:	0.755956818181818	0.044442045454545	0.199601136363636		1
000065:	0.851598863636364	0.078310795454545	0.070090340909091		1
000066:	0.617711931818182	0.349946590909091	0.032341477272727		1
000067:	0.902134659090909	0.044473295454545	0.053392045454545		1
000068:	0.388060795454545	0.581092613636364	0.030846590909091		1
000069:	0.625376704545455	0.343395454545455	0.031227840909091		1
000070:	0.544565340909091	0.393817613636364	0.061617045454545		1
000071:	0.314970454545455	0.650482954545455	0.034546590909091		1
000072:	0.908463636363636	0.058456818181818	0.033079545454545		1
000073:	0.871079545454545	0.099662500000000	0.029257954545455		1
000074:	0.101441477272727	0.859684090909091	0.038874431818182		1
000075:	0.384025000000000	0.566077840909091	0.049897159090909		1
000076:	0.167484659090909	0.398796590909091	0.433718750000000		1
000077:	0.389661931818182	0.337722159090909	0.272615909090909		1
000078:	0.863794318181818	0.078316477272727	0.057889204545455		1
000079:	0.315606818181818	0.622862500000000	0.061530681818182		1
000080:	0.174465909090909	0.773797159090909	0.051736931818182		1
000081:	0.904439204545455	0.074011931818182	0.021548863636364		1
000082:	0.895126136363636	0.071328409090909	0.033545454545455		1
000083:	0.718902272727273	0.229746022727273	0.051351704545455		1
000084:	0.379606250000000	0.267333522727273	0.353060227272727		1
000085:	0.489074431818182	0.443522159090909	0.067403409090909		1
000086:	0.583278409090909	0.353364772727273	0.063356818181818		1
000087:	0.767160227272727	0.214026136363636	0.018813636363636		1
000088:	0.218787500000000	0.751513068181818	0.029699431818182		1
000089:	0.209572159090909	0.719094318181818	0.071333522727273		1
000090:	0.124268181818182	0.847987500000000	0.027744318181818		1
000091:	0.073194886363636	0.740784659090909	0.186020454545455		1
000092:	0.641780113636364	0.309086931818182	0.049132954545455		1
000093:	0.432027840909091	0.471260795454545	0.096711363636364		1
000094:	0.314790340909091	0.625804545454545	0.059405113636364		1
000095:	0.903757386363636	0.054344886363636	0.041897727272727		1
000096:	0.878753977272727	0.085340909090909	0.035905113636364		1
000097:	0.251803977272727	0.726051136363636	0.022144886363636		1
000098:	0.542501704545455	0.431757386363636	0.025740909090909		1
000099:	0.655811931818182	0.288917045454545	0.055271022727273		1
