Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.002877272727273	0.000584659090909	0.003673295454545	0.988908522727273	0.001676704545455	0.001252840909091	0.000928977272727	0.000097727272727		1
000002:	0.499415340909091	0.030809659090909	0.282892613636364	0.061435795454545	0.033029545454545	0.039361931818182	0.031125000000000	0.021930113636364		1
000003:	0.357623295454545	0.038271590909091	0.182373295454545	0.053400568181818	0.033193750000000	0.031221022727273	0.291601704545455	0.012314772727273		1
000004:	0.242577272727273	0.032986931818182	0.613070454545455	0.020731818181818	0.017166477272727	0.049752272727273	0.019494886363636	0.004219886363636		1
000005:	0.602251704545455	0.019384659090909	0.125173863636364	0.068157954545455	0.054381818181818	0.032402840909091	0.059195454545455	0.039051704545455		1
000006:	0.407548295454545	0.030488636363636	0.208368181818182	0.021068750000000	0.059136931818182	0.247476704545455	0.018046022727273	0.007866477272727		1
000007:	0.469459090909091	0.078593750000000	0.149077840909091	0.151330681818182	0.033004545454545	0.054414204545455	0.055310227272727	0.008809659090909		1
000008:	0.883801704545455	0.022044318181818	0.033178977272727	0.009550000000000	0.011181250000000	0.018653409090909	0.016955113636364	0.004635227272727		1
000009:	0.896234090909091	0.013451136363636	0.022781818181818	0.011086363636364	0.020414772727273	0.021699431818182	0.010034090909091	0.004298295454545		1
000010:	0.720900000000000	0.026047727272727	0.067647727272727	0.031996590909091	0.070218181818182	0.049998863636364	0.026681818181818	0.006509090909091		1
000011:	0.072480681818182	0.050084659090909	0.239301704545455	0.358575000000000	0.070193750000000	0.111668750000000	0.062449431818182	0.035246022727273		1
000012:	0.063698295454545	0.045169886363636	0.036443750000000	0.105194886363636	0.268178977272727	0.147002272727273	0.231073295454545	0.103238636363636		1
000013:	0.024420454545455	0.014453409090909	0.019271022727273	0.019188636363636	0.106781818181818	0.044711363636364	0.055559659090909	0.715613636363636		1
000014:	0.046238068181818	0.007138636363636	0.005722159090909	0.105394886363636	0.012346022727273	0.793786931818182	0.007731818181818	0.021641477272727		1
000015:	0.248281250000000	0.027647727272727	0.071962500000000	0.024935227272727	0.093422727272727	0.174068750000000	0.306063636363636	0.053618181818182		1
000016:	0.027769886363636	0.017012500000000	0.021400000000000	0.040743181818182	0.028621022727273	0.808848863636364	0.030030113636364	0.025574431818182		1
000017:	0.078126704545455	0.050700568181818	0.051798863636364	0.204296590909091	0.343433522727273	0.124072159090909	0.112202840909091	0.035368750000000		1
000018:	0.046607954545455	0.014635795454545	0.022340340909091	0.042959090909091	0.246494318181818	0.042394886363636	0.026496022727273	0.558071590909091		1
000019:	0.121314204545455	0.031733522727273	0.075184659090909	0.160726704545455	0.132613068181818	0.056952272727273	0.302096590909091	0.119378977272727		1
000020:	0.113272727272727	0.037443750000000	0.147201136363636	0.031350568181818	0.228080681818182	0.342586363636364	0.043888068181818	0.056176704545455		1
000021:	0.006663636363636	0.010250000000000	0.006936363636364	0.730708522727273	0.153240340909091	0.025334659090909	0.024819318181818	0.042047159090909		1
000022:	0.043403409090909	0.021862500000000	0.035121022727273	0.049817613636364	0.167268181818182	0.100006250000000	0.528689204545455	0.053831818181818		1
000023:	0.051400568181818	0.048428409090909	0.090700000000000	0.363260795454545	0.125357386363636	0.066586363636364	0.154477840909091	0.099788636363636		1
000024:	0.015671022727273	0.018080113636364	0.014352272727273	0.013983522727273	0.039446590909091	0.838187500000000	0.011130113636364	0.049148863636364		1
000025:	0.035785227272727	0.021140909090909	0.073194886363636	0.157818750000000	0.081378409090909	0.149600000000000	0.276749431818182	0.204332386363636		1
000026:	0.022429545454545	0.038078409090909	0.024813636363636	0.015952840909091	0.097826136363636	0.038862500000000	0.721528409090909	0.040508522727273		1
000027:	0.031792045454545	0.016075568181818	0.028122727272727	0.020711931818182	0.590688636363636	0.056061931818182	0.070118181818182	0.186428977272727		1
000028:	0.075923295454545	0.112687500000000	0.025671590909091	0.482678977272727	0.132729545454545	0.069046590909091	0.067398295454545	0.033864204545455		1
000029:	0.118270454545455	0.024271590909091	0.024027840909091	0.021941477272727	0.318531250000000	0.321146022727273	0.116382386363636	0.055428977272727		1
000030:	0.067502272727273	0.056218181818182	0.072472727272727	0.069951136363636	0.071966477272727	0.109913068181818	0.465952840909091	0.086023295454545		1
000031:	0.071915340909091	0.029206818181818	0.027881250000000	0.023042613636364	0.265357954545455	0.102777840909091	0.101859090909091	0.377959090909091		1
000032:	0.025231818181818	0.101168181818182	0.041726136363636	0.020626704545455	0.512553977272727	0.125886931818182	0.068293181818182	0.104513068181818		1
000033:	0.027901136363636	0.068589204545455	0.031689204545455	0.033027840909091	0.179248863636364	0.085461363636364	0.517318181818182	0.056764204545455		1
000034:	0.010497727272727	0.004524431818182	0.008261931818182	0.010309090909091	0.030157954545455	0.905521022727273	0.009607954545455	0.021119886363636		1
000035:	0.034000568181818	0.048126136363636	0.023030681818182	0.460572727272727	0.123726136363636	0.047761363636364	0.041693750000000	0.221088636363636		1
000036:	0.080164772727273	0.068563636363636	0.075667613636364	0.158503977272727	0.329596590909091	0.125498863636364	0.076731818181818	0.085272727272727		1
000037:	0.059437500000000	0.020592045454545	0.034046590909091	0.048702840909091	0.590636363636364	0.074048863636364	0.080300000000000	0.092235795454545		1
000038:	0.113433522727273	0.069618181818182	0.166587500000000	0.144117045454545	0.097053977272727	0.191517045454545	0.064554545454545	0.153118181818182		1
000039:	0.029921022727273	0.062057954545455	0.222853977272727	0.079598295454545	0.178090340909091	0.099214204545455	0.157758522727273	0.170505681818182		1
000040:	0.032489772727273	0.024488636363636	0.043099431818182	0.048342613636364	0.058803409090909	0.723403409090909	0.022321590909091	0.047051136363636		1
000041:	0.073203409090909	0.027957386363636	0.039197159090909	0.040205113636364	0.420171022727273	0.260843181818182	0.063002272727273	0.075420454545455		1
000042:	0.021535227272727	0.013382954545455	0.116609090909091	0.055426704545455	0.368350568181818	0.229820454545455	0.066428977272727	0.128446022727273		1
000043:	0.015724431818182	0.013701136363636	0.052339204545455	0.061221590909091	0.069954545454545	0.398076136363636	0.370034659090909	0.018948295454545		1
000044:	0.154215340909091	0.037132386363636	0.039457954545455	0.094602840909091	0.334748863636364	0.160086363636364	0.124631250000000	0.055125000000000		1
000045:	0.032564204545455	0.015908522727273	0.019640909090909	0.025947159090909	0.680725568181818	0.052569318181818	0.075829545454545	0.096814772727273		1
000046:	0.000611363636364	0.000064772727273	0.000707954545455	0.997651136363636	0.000280113636364	0.000325000000000	0.000184659090909	0.000175000000000		1
000047:	0.159991477272727	0.058823863636364	0.059894318181818	0.189638068181818	0.218718181818182	0.191190909090909	0.047504545454545	0.074238636363636		1
000048:	0.220554545454545	0.032544886363636	0.085869886363636	0.303965909090909	0.068444318181818	0.064855113636364	0.202820454545455	0.020944886363636		1
000049:	0.186454545454545	0.028606250000000	0.069667613636364	0.103330113636364	0.154639772727273	0.099468181818182	0.319099431818182	0.038734090909091		1
000050:	0.007169318181818	0.003576704545455	0.004432954545455	0.147457954545455	0.014472727272727	0.762063636363636	0.054934659090909	0.005892045454545		1
000051:	0.067385227272727	0.010198863636364	0.059548295454545	0.034527272727273	0.022659659090909	0.785143750000000	0.013639204545455	0.006897727272727		1
000052:	0.043088068181818	0.009943181818182	0.022997159090909	0.011849431818182	0.018803977272727	0.859416477272727	0.024013068181818	0.009888636363636		1
000053:	0.126121022727273	0.019478409090909	0.076636931818182	0.049965340909091	0.081136931818182	0.119642045454545	0.482750568181818	0.044268750000000		1
000054:	0.053300000000000	0.043322727272727	0.058994318181818	0.108932954545455	0.170971590909091	0.087648295454545	0.092419886363636	0.384410227272727		1
000055:	0.272820454545455	0.011005681818182	0.069419318181818	0.012670454545455	0.043303409090909	0.046105681818182	0.532826136363636	0.011848863636364		1
000056:	0.164797727272727	0.032546590909091	0.064233522727273	0.029042613636364	0.075298295454545	0.065496590909091	0.538838636363636	0.029746022727273		1
000057:	0.233969318181818	0.036367045454545	0.128745454545455	0.056478977272727	0.263731818181818	0.084314204545455	0.158913068181818	0.037480113636364		1
000058:	0.053076136363636	0.014742045454545	0.019684659090909	0.248035227272727	0.037321022727273	0.027839204545455	0.576640340909091	0.022661363636364		1
000059:	0.059898295454545	0.021115909090909	0.053992045454545	0.135428977272727	0.482634090909091	0.023509090909091	0.186776136363636	0.036645454545455		1
000060:	0.202515340909091	0.026669886363636	0.037856250000000	0.095627840909091	0.052798295454545	0.067627272727273	0.482578977272727	0.034326136363636		1
000061:	0.131772159090909	0.026356250000000	0.051552272727273	0.092851704545455	0.125123863636364	0.070783522727273	0.465860795454545	0.035699431818182		1
000062:	0.051217613636364	0.014877840909091	0.026160227272727	0.016553977272727	0.030748863636364	0.812689772727273	0.032423863636364	0.015327840909091		1
000063:	0.098531818181818	0.020939204545455	0.016790909090909	0.009778977272727	0.019842045454545	0.795940909090909	0.028094318181818	0.010081818181818		1
000064:	0.257011363636364	0.071876136363636	0.219046022727273	0.036006818181818	0.038263068181818	0.323744318181818	0.029382386363636	0.024669886363636		1
000065:	0.355637500000000	0.035738636363636	0.069771022727273	0.047472727272727	0.035931250000000	0.053024431818182	0.369216477272727	0.033207954545455		1
000066:	0.130447727272727	0.022617613636364	0.031469318181818	0.025753977272727	0.185016477272727	0.061773863636364	0.509558522727273	0.033362500000000		1
000067:	0.093440340909091	0.020868181818182	0.443798863636364	0.009366477272727	0.208802840909091	0.180968181818182	0.019168750000000	0.023586363636364		1
