Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.090625568181818	0.909374431818182		1
000002:	0.019916477272727	0.980083522727273		1
000003:	0.036405681818182	0.963594318181818		1
000004:	0.031335795454545	0.968664204545455		1
000005:	0.032928409090909	0.967071590909091		1
000006:	0.102659090909091	0.897340909090909		1
000007:	0.016255681818182	0.983744318181818		1
000008:	0.021346022727273	0.978653977272727		1
000009:	0.031680113636364	0.968319886363636		1
000010:	0.051747727272727	0.948252272727273		1
000011:	0.549515340909091	0.450484659090909		1
000012:	0.885800000000000	0.114200000000000		1
000013:	0.940410795454545	0.059589204545455		1
000014:	0.652773863636364	0.347226136363636		1
000015:	0.545815340909091	0.454184659090909		1
000016:	0.443814772727273	0.556185227272727		1
000017:	0.717572159090909	0.282427840909091		1
000018:	0.943093181818182	0.056906818181818		1
000019:	0.824720454545455	0.175279545454545		1
000020:	0.778639772727273	0.221360227272727		1
000021:	0.905742613636364	0.094257386363636		1
000022:	0.906857386363636	0.093142613636364		1
000023:	0.871007386363636	0.128992613636364		1
000024:	0.879738068181818	0.120261931818182		1
000025:	0.933235227272727	0.066764772727273		1
000026:	0.930144886363636	0.069855113636364		1
000027:	0.964727840909091	0.035272159090909		1
000028:	0.634563636363636	0.365436363636364		1
000029:	0.890568181818182	0.109431818181818		1
000030:	0.754139204545455	0.245860795454545		1
000031:	0.964047159090909	0.035952840909091		1
000032:	0.929376704545455	0.070623295454545		1
000033:	0.850326136363636	0.149673863636364		1
000034:	0.789100000000000	0.210900000000000		1
000035:	0.912956818181818	0.087043181818182		1
000036:	0.796397727272727	0.203602272727273		1
000037:	0.957392045454545	0.042607954545455		1
000038:	0.787007386363636	0.212992613636364		1
000039:	0.957514204545455	0.042485795454545		1
000040:	0.763878409090909	0.236121590909091		1
000041:	0.898333522727273	0.101666477272727		1
000042:	0.935619886363636	0.064380113636364		1
000043:	0.638769886363636	0.361230113636364		1
000044:	0.834880681818182	0.165119318181818		1
000045:	0.957310795454545	0.042689204545455		1
000046:	0.761714772727273	0.238285227272727		1
000047:	0.658687500000000	0.341312500000000		1
000048:	0.184726136363636	0.815273863636364		1
000049:	0.591360227272727	0.408639772727273		1
000050:	0.697079545454545	0.302920454545455		1
000051:	0.097558522727273	0.902441477272727		1
000052:	0.137526136363636	0.862473863636364		1
000053:	0.741771590909091	0.258228409090909		1
000054:	0.860516477272727	0.139483522727273		1
000055:	0.242386363636364	0.757613636363636		1
000056:	0.564582954545455	0.435417045454545		1
000057:	0.634147727272727	0.365852272727273		1
000058:	0.844426704545455	0.155573295454545		1
000059:	0.910151704545455	0.089848295454545		1
000060:	0.560744318181818	0.439255681818182		1
000061:	0.740475000000000	0.259525000000000		1
000062:	0.216395454545455	0.783604545454545		1
000063:	0.126060227272727	0.873939772727273		1
000064:	0.070665909090909	0.929334090909091		1
000065:	0.158648863636364	0.841351136363636		1
000066:	0.735209659090909	0.264790340909091		1
000067:	0.098655113636364	0.901344886363636		1
000068:	0.860633522727273	0.139366477272727		1
000069:	0.798974431818182	0.201025568181818		1
000070:	0.623484659090909	0.376515340909091		1
000071:	0.870778409090909	0.129221590909091		1
000072:	0.328457954545455	0.671542045454545		1
000073:	0.287133522727273	0.712866477272727		1
000074:	0.899009090909091	0.100990909090909		1
000075:	0.802618750000000	0.197381250000000		1
000076:	0.524464204545455	0.475535795454545		1
000077:	0.453347727272727	0.546652272727273		1
000078:	0.294577840909091	0.705422159090909		1
000079:	0.844875000000000	0.155125000000000		1
000080:	0.884985227272727	0.115014772727273		1
000081:	0.314397159090909	0.685602840909091		1
000082:	0.388633522727273	0.611366477272727		1
000083:	0.530617045454545	0.469382954545455		1
000084:	0.382078977272727	0.617921022727273		1
000085:	0.745867613636364	0.254132386363636		1
000086:	0.708835227272727	0.291164772727273		1
000087:	0.868321022727273	0.131678977272727		1
000088:	0.913461363636364	0.086538636363636		1
000089:	0.861725000000000	0.138275000000000		1
000090:	0.922623863636364	0.077376136363636		1
000091:	0.821133522727273	0.178866477272727		1
000092:	0.725976704545455	0.274023295454545		1
000093:	0.598978977272727	0.401021022727273		1
000094:	0.833156818181818	0.166843181818182		1
000095:	0.248031250000000	0.751968750000000		1
000096:	0.323313636363636	0.676686363636364		1
000097:	0.906676704545455	0.093323295454545		1
000098:	0.855509090909091	0.144490909090909		1
000099:	0.799696590909091	0.200303409090909		1
000100:	0.306880681818182	0.693119318181818		1
000101:	0.864138636363636	0.135861363636364		1
000102:	0.811483522727273	0.188516477272727		1
000103:	0.752372727272727	0.247627272727273		1
000104:	0.343229545454545	0.656770454545455		1
000105:	0.919978977272727	0.080021022727273		1
000106:	0.891410795454545	0.108589204545455		1
000107:	0.707121022727273	0.292878977272727		1
000108:	0.680412500000000	0.319587500000000		1
000109:	0.842550000000000	0.157450000000000		1
000110:	0.815620454545455	0.184379545454545		1
000111:	0.450882386363636	0.549117613636364		1
000112:	0.883344318181818	0.116655681818182		1
000113:	0.666431250000000	0.333568750000000		1
000114:	0.735051704545455	0.264948295454545		1
000115:	0.653243181818182	0.346756818181818		1
000116:	0.284571022727273	0.715428977272727		1
000117:	0.654529545454545	0.345470454545455		1
000118:	0.254305113636364	0.745694886363636		1
000119:	0.881192613636364	0.118807386363636		1
000120:	0.362235795454545	0.637764204545455		1
000121:	0.868709659090909	0.131290340909091		1
000122:	0.878045454545455	0.121954545454545		1
000123:	0.429967613636364	0.570032386363636		1
000124:	0.763465340909091	0.236534659090909		1
000125:	0.168782954545455	0.831217045454545		1
000126:	0.112700568181818	0.887299431818182		1
000127:	0.674493181818182	0.325506818181818		1
000128:	0.427435795454545	0.572564204545455		1
000129:	0.937360795454545	0.062639204545455		1
000130:	0.323130681818182	0.676869318181818		1
000131:	0.785738636363636	0.214261363636364		1
000132:	0.454850568181818	0.545149431818182		1
000133:	0.576415909090909	0.423584090909091		1
000134:	0.755146590909091	0.244853409090909		1
000135:	0.945096590909091	0.054903409090909		1
000136:	0.348281250000000	0.651718750000000		1
000137:	0.921716477272727	0.078283522727273		1
000138:	0.474582386363636	0.525417613636364		1
000139:	0.612565909090909	0.387434090909091		1
000140:	0.914057386363636	0.085942613636364		1
000141:	0.210832386363636	0.789167613636364		1
000142:	0.916273295454545	0.083726704545455		1
000143:	0.770971590909091	0.229028409090909		1
000144:	0.661863636363636	0.338136363636364		1
000145:	0.454780681818182	0.545219318181818		1
000146:	0.629790909090909	0.370209090909091		1
000147:	0.257400000000000	0.742600000000000		1
000148:	0.340927272727273	0.659072727272727		1
000149:	0.737963068181818	0.262036931818182		1
000150:	0.941468181818182	0.058531818181818		1
000151:	0.412508522727273	0.587491477272727		1
000152:	0.591731818181818	0.408268181818182		1
000153:	0.885630113636364	0.114369886363636		1
000154:	0.190281818181818	0.809718181818182		1
000155:	0.744759659090909	0.255240340909091		1
000156:	0.803444318181818	0.196555681818182		1
000157:	0.050431250000000	0.949568750000000		1
000158:	0.089484090909091	0.910515909090909		1
000159:	0.348819318181818	0.651180681818182		1
000160:	0.009389204545455	0.990610795454545		1
000161:	0.029405113636364	0.970594886363636		1
000162:	0.571419318181818	0.428580681818182		1
000163:	0.025315909090909	0.974684090909091		1
000164:	0.016682954545455	0.983317045454545		1
000165:	0.026603977272727	0.973396022727273		1
000166:	0.016994318181818	0.983005681818182		1
000167:	0.051843181818182	0.948156818181818		1
000168:	0.646467613636364	0.353532386363636		1
000169:	0.728712500000000	0.271287500000000		1
000170:	0.238612500000000	0.761387500000000		1
000171:	0.264825000000000	0.735175000000000		1
000172:	0.418509090909091	0.581490909090909		1
000173:	0.516009090909091	0.483990909090909		1
000174:	0.890743750000000	0.109256250000000		1
000175:	0.590425568181818	0.409574431818182		1
000176:	0.650276136363636	0.349723863636364		1
000177:	0.870661931818182	0.129338068181818		1
000178:	0.710545454545455	0.289454545454545		1
000179:	0.515412500000000	0.484587500000000		1
000180:	0.487189772727273	0.512810227272727		1
000181:	0.212358522727273	0.787641477272727		1
000182:	0.811836931818182	0.188163068181818		1
000183:	0.269919886363636	0.730080113636364		1
000184:	0.716801704545455	0.283198295454545		1
000185:	0.860958522727273	0.139041477272727		1
000186:	0.494980681818182	0.505019318181818		1
000187:	0.645272159090909	0.354727840909091		1
000188:	0.367222159090909	0.632777840909091		1
000189:	0.357745454545455	0.642254545454545		1
000190:	0.416143750000000	0.583856250000000		1
000191:	0.660970454545455	0.339029545454545		1
000192:	0.863371590909091	0.136628409090909		1
000193:	0.839868181818182	0.160131818181818		1
000194:	0.749182954545455	0.250817045454545		1
000195:	0.881170454545455	0.118829545454545		1
000196:	0.031486931818182	0.968513068181818		1
000197:	0.147864204545455	0.852135795454545		1
000198:	0.464886363636364	0.535113636363636		1
000199:	0.027085227272727	0.972914772727273		1
000200:	0.030140909090909	0.969859090909091		1
000201:	0.043557386363636	0.956442613636364		1
000202:	0.746650568181818	0.253349431818182		1
000203:	0.315730681818182	0.684269318181818		1
000204:	0.189676704545455	0.810323295454545		1
000205:	0.286011363636364	0.713988636363636		1
000206:	0.773369318181818	0.226630681818182		1
000207:	0.788384659090909	0.211615340909091		1
000208:	0.382353409090909	0.617646590909091		1
000209:	0.213697159090909	0.786302840909091		1
000210:	0.361739772727273	0.638260227272727		1
000211:	0.073775000000000	0.926225000000000		1
000212:	0.055192613636364	0.944807386363636		1
000213:	0.843597727272727	0.156402272727273		1
000214:	0.100793181818182	0.899206818181818		1
000215:	0.178607954545455	0.821392045454545		1
000216:	0.033458522727273	0.966541477272727		1
000217:	0.032439204545455	0.967560795454545		1
000218:	0.025248863636364	0.974751136363636		1
000219:	0.015051136363636	0.984948863636364		1
000220:	0.020926136363636	0.979073863636364		1
000221:	0.013882386363636	0.986117613636364		1
000222:	0.019449431818182	0.980550568181818		1
000223:	0.328744318181818	0.671255681818182		1
000224:	0.910928409090909	0.089071590909091		1
000225:	0.918991477272727	0.081008522727273		1
000226:	0.613256818181818	0.386743181818182		1
000227:	0.883943181818182	0.116056818181818		1
000228:	0.723930113636364	0.276069886363636		1
000229:	0.743125000000000	0.256875000000000		1
000230:	0.115250568181818	0.884749431818182		1
000231:	0.767972159090909	0.232027840909091		1
000232:	0.263805681818182	0.736194318181818		1
000233:	0.920052840909091	0.079947159090909		1
000234:	0.952344318181818	0.047655681818182		1
000235:	0.952893750000000	0.047106250000000		1
000236:	0.602818181818182	0.397181818181818		1
000237:	0.946771590909091	0.053228409090909		1
000238:	0.510221590909091	0.489778409090909		1
000239:	0.824856818181818	0.175143181818182		1
000240:	0.343984090909091	0.656015909090909		1
000241:	0.818735227272727	0.181264772727273		1
000242:	0.944042613636364	0.055957386363636		1
000243:	0.635764772727273	0.364235227272727		1
000244:	0.509492045454545	0.490507954545455		1
000245:	0.630953409090909	0.369046590909091		1
000246:	0.925589772727273	0.074410227272727		1
000247:	0.874500568181818	0.125499431818182		1
000248:	0.345089204545455	0.654910795454545		1
000249:	0.860740340909091	0.139259659090909		1
000250:	0.945885227272727	0.054114772727273		1
000251:	0.816773295454545	0.183226704545455		1
000252:	0.465981250000000	0.534018750000000		1
000253:	0.821521022727273	0.178478977272727		1
000254:	0.432959659090909	0.567040340909091		1
000255:	0.655313636363636	0.344686363636364		1
000256:	0.721471022727273	0.278528977272727		1
000257:	0.111254545454545	0.888745454545455		1
000258:	0.537806250000000	0.462193750000000		1
000259:	0.508376704545455	0.491623295454545		1
000260:	0.785635227272727	0.214364772727273		1
000261:	0.602067613636364	0.397932386363636		1
000262:	0.480048295454545	0.519951704545455		1
000263:	0.437622159090909	0.562377840909091		1
000264:	0.314762500000000	0.685237500000000		1
000265:	0.152627272727273	0.847372727272727		1
000266:	0.807257386363636	0.192742613636364		1
000267:	0.829221590909091	0.170778409090909		1
000268:	0.338139772727273	0.661860227272727		1
000269:	0.907481818181818	0.092518181818182		1
000270:	0.267401704545455	0.732598295454545		1
000271:	0.819913636363636	0.180086363636364		1
000272:	0.697006818181818	0.302993181818182		1
000273:	0.824174431818182	0.175825568181818		1
000274:	0.718535795454545	0.281464204545455		1
000275:	0.723946590909091	0.276053409090909		1
000276:	0.406544318181818	0.593455681818182		1
000277:	0.864694318181818	0.135305681818182		1
000278:	0.611987500000000	0.388012500000000		1
000279:	0.932481250000000	0.067518750000000		1
000280:	0.436479545454545	0.563520454545455		1
000281:	0.900469318181818	0.099530681818182		1
000282:	0.759750000000000	0.240250000000000		1
000283:	0.103683522727273	0.896316477272727		1
000284:	0.762417613636364	0.237582386363636		1
000285:	0.897124431818182	0.102875568181818		1
000286:	0.885981818181818	0.114018181818182		1
000287:	0.878864204545455	0.121135795454545		1
000288:	0.682836931818182	0.317163068181818		1
000289:	0.108940340909091	0.891059659090909		1
000290:	0.062503977272727	0.937496022727273		1
000291:	0.149786363636364	0.850213636363636		1
000292:	0.059665340909091	0.940334659090909		1
000293:	0.043988636363636	0.956011363636364		1
000294:	0.233786363636364	0.766213636363636		1
000295:	0.508482954545455	0.491517045454545		1
000296:	0.129960795454545	0.870039204545455		1
000297:	0.370779545454545	0.629220454545454		1
000298:	0.904282386363636	0.095717613636364		1
000299:	0.530882386363636	0.469117613636364		1
000300:	0.128576136363636	0.871423863636364		1
000301:	0.147111931818182	0.852888068181818		1
000302:	0.066964204545455	0.933035795454545		1
000303:	0.112199431818182	0.887800568181818		1
000304:	0.068894886363636	0.931105113636364		1
000305:	0.040699431818182	0.959300568181818		1
000306:	0.202806818181818	0.797193181818182		1
000307:	0.025350000000000	0.974650000000000		1
000308:	0.030489772727273	0.969510227272727		1
000309:	0.340140340909091	0.659859659090909		1
000310:	0.259848295454545	0.740151704545455		1
000311:	0.256958522727273	0.743041477272727		1
000312:	0.892064204545455	0.107935795454545		1
000313:	0.851998863636364	0.148001136363636		1
000314:	0.864494886363636	0.135505113636364		1
000315:	0.821188068181818	0.178811931818182		1
000316:	0.578017613636364	0.421982386363636		1
000317:	0.769055113636364	0.230944886363636		1
000318:	0.051096590909091	0.948903409090909		1
000319:	0.092323863636364	0.907676136363636		1
000320:	0.098757386363636	0.901242613636364		1
000321:	0.033346590909091	0.966653409090909		1
000322:	0.042467613636364	0.957532386363636		1
000323:	0.533012500000000	0.466987500000000		1
000324:	0.050825000000000	0.949175000000000		1
000325:	0.166759659090909	0.833240340909091		1
000326:	0.123976704545455	0.876023295454545		1
000327:	0.037750568181818	0.962249431818182		1
000328:	0.021081250000000	0.978918750000000		1
000329:	0.104092613636364	0.895907386363636		1
000330:	0.031826704545455	0.968173295454545		1
000331:	0.047679545454545	0.952320454545455		1
000332:	0.156330681818182	0.843669318181818		1
000333:	0.074473863636364	0.925526136363636		1
000334:	0.119818750000000	0.880181250000000		1
000335:	0.175031818181818	0.824968181818182		1
000336:	0.039133522727273	0.960866477272727		1
000337:	0.054976136363636	0.945023863636364		1
000338:	0.043589204545455	0.956410795454545		1
000339:	0.019953409090909	0.980046590909091		1
000340:	0.027849431818182	0.972150568181818		1
000341:	0.038213636363636	0.961786363636364		1
000342:	0.020861931818182	0.979138068181818		1
000343:	0.045547159090909	0.954452840909091		1
000344:	0.032848863636364	0.967151136363636		1
000345:	0.012086931818182	0.987913068181818		1
000346:	0.027266477272727	0.972733522727273		1
000347:	0.021430113636364	0.978569886363636		1
000348:	0.042220454545455	0.957779545454545		1
000349:	0.086252272727273	0.913747727272727		1
000350:	0.044735227272727	0.955264772727273		1
000351:	0.037704545454545	0.962295454545455		1
000352:	0.075848295454545	0.924151704545455		1
000353:	0.030643181818182	0.969356818181818		1
000354:	0.035771022727273	0.964228977272727		1
000355:	0.047123863636364	0.952876136363636		1
000356:	0.721331818181818	0.278668181818182		1
000357:	0.901832386363636	0.098167613636364		1
000358:	0.763591477272727	0.236408522727273		1
000359:	0.627593750000000	0.372406250000000		1
000360:	0.538141477272727	0.461858522727273		1
000361:	0.916517045454545	0.083482954545455		1
000362:	0.124368750000000	0.875631250000000		1
000363:	0.788661931818182	0.211338068181818		1
000364:	0.694739204545455	0.305260795454545		1
000365:	0.405857386363636	0.594142613636364		1
000366:	0.857071022727273	0.142928977272727		1
000367:	0.881877840909091	0.118122159090909		1
000368:	0.893057386363636	0.106942613636364		1
000369:	0.692953977272727	0.307046022727273		1
000370:	0.265052272727273	0.734947727272727		1
000371:	0.223265909090909	0.776734090909091		1
000372:	0.677576136363636	0.322423863636364		1
000373:	0.513266477272727	0.486733522727273		1
000374:	0.585488636363636	0.414511363636364		1
000375:	0.111082954545455	0.888917045454545		1
000376:	0.791132386363636	0.208867613636364		1
000377:	0.089739772727273	0.910260227272727		1
000378:	0.941099431818182	0.058900568181818		1
000379:	0.962895454545455	0.037104545454545		1
000380:	0.873904545454545	0.126095454545455		1
000381:	0.947875568181818	0.052124431818182		1
000382:	0.832123295454545	0.167876704545455		1
000383:	0.757618181818182	0.242381818181818		1
000384:	0.751218750000000	0.248781250000000		1
000385:	0.436272159090909	0.563727840909091		1
000386:	0.925011931818182	0.074988068181818		1
000387:	0.778788636363636	0.221211363636364		1
000388:	0.573901136363636	0.426098863636364		1
000389:	0.566480113636364	0.433519886363636		1
000390:	0.075221590909091	0.924778409090909		1
000391:	0.857992045454545	0.142007954545455		1
000392:	0.885321590909091	0.114678409090909		1
000393:	0.794981818181818	0.205018181818182		1
000394:	0.863706818181818	0.136293181818182		1
000395:	0.811941477272727	0.188058522727273		1
000396:	0.654068181818182	0.345931818181818		1
000397:	0.864182954545455	0.135817045454545		1
000398:	0.635026136363636	0.364973863636364		1
000399:	0.939884659090909	0.060115340909091		1
000400:	0.846648863636364	0.153351136363636		1
000401:	0.930853977272727	0.069146022727273		1
000402:	0.802107954545455	0.197892045454545		1
000403:	0.590568750000000	0.409431250000000		1
000404:	0.710017613636364	0.289982386363636		1
000405:	0.908220454545455	0.091779545454545		1
000406:	0.663009659090909	0.336990340909091		1
000407:	0.760352840909091	0.239647159090909		1
000408:	0.814584090909091	0.185415909090909		1
000409:	0.344603977272727	0.655396022727273		1
000410:	0.346883522727273	0.653116477272727		1
000411:	0.333018750000000	0.666981250000000		1
000412:	0.916754545454545	0.083245454545455		1
000413:	0.753392613636364	0.246607386363636		1
000414:	0.876701704545455	0.123298295454545		1
000415:	0.695099431818182	0.304900568181818		1
000416:	0.954382386363636	0.045617613636364		1
000417:	0.764961363636364	0.235038636363636		1
000418:	0.904218181818182	0.095781818181818		1
000419:	0.943791477272727	0.056208522727273		1
000420:	0.247810227272727	0.752189772727273		1
000421:	0.908530113636364	0.091469886363636		1
000422:	0.867689772727273	0.132310227272727		1
000423:	0.192025000000000	0.807975000000000		1
000424:	0.966890340909091	0.033109659090909		1
000425:	0.909305681818182	0.090694318181818		1
000426:	0.568398863636364	0.431601136363636		1
000427:	0.836271022727273	0.163728977272727		1
000428:	0.821839204545455	0.178160795454545		1
000429:	0.555287500000000	0.444712500000000		1
000430:	0.722956250000000	0.277043750000000		1
000431:	0.901102272727273	0.098897727272727		1
000432:	0.828175568181818	0.171824431818182		1
000433:	0.612621590909091	0.387378409090909		1
000434:	0.814888068181818	0.185111931818182		1
000435:	0.615850000000000	0.384150000000000		1
000436:	0.662263068181818	0.337736931818182		1
000437:	0.871437500000000	0.128562500000000		1
000438:	0.904367613636364	0.095632386363636		1
000439:	0.962454545454545	0.037545454545455		1
000440:	0.949491477272727	0.050508522727273		1
000441:	0.965560227272727	0.034439772727273		1
000442:	0.940278409090909	0.059721590909091		1
