Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.900748295454545	0.024659659090909	0.074592045454545		1
000002:	0.940112500000000	0.012212500000000	0.047675000000000		1
000003:	0.897557386363636	0.032718750000000	0.069723863636364		1
000004:	0.951470454545455	0.009763636363636	0.038765909090909		1
000005:	0.971790340909091	0.011103977272727	0.017105681818182		1
000006:	0.875207386363636	0.062243750000000	0.062548863636364		1
000007:	0.855945454545455	0.012318750000000	0.131735795454545		1
000008:	0.950602272727273	0.014661931818182	0.034735795454545		1
000009:	0.935395454545455	0.017864772727273	0.046739772727273		1
000010:	0.959578409090909	0.018860227272727	0.021561363636364		1
000011:	0.637901704545455	0.220015909090909	0.142082386363636		1
000012:	0.308669318181818	0.645545454545455	0.045785227272727		1
000013:	0.129286931818182	0.837315909090909	0.033397159090909		1
000014:	0.682897159090909	0.236149431818182	0.080953409090909		1
000015:	0.863023863636364	0.106957954545455	0.030018181818182		1
000016:	0.883914204545455	0.083131818181818	0.032953977272727		1
000017:	0.760006250000000	0.188538068181818	0.051455681818182		1
000018:	0.106982386363636	0.874284659090909	0.018732954545455		1
000019:	0.529007386363636	0.424902272727273	0.046090340909091		1
000020:	0.732660795454545	0.223987500000000	0.043351704545455		1
000021:	0.125629545454545	0.762556818181818	0.111813636363636		1
000022:	0.508997159090909	0.469166477272727	0.021836363636364		1
000023:	0.275647159090909	0.623564204545455	0.100788636363636		1
000024:	0.395239204545455	0.565855681818182	0.038905113636364		1
000025:	0.195728409090909	0.779093750000000	0.025177840909091		1
000026:	0.196600000000000	0.771897159090909	0.031502840909091		1
000027:	0.073232386363636	0.907827840909091	0.018939772727273		1
000028:	0.581459659090909	0.234056818181818	0.184483522727273		1
000029:	0.428372727272727	0.516556818181818	0.055070454545455		1
000030:	0.506680113636364	0.365061931818182	0.128257954545455		1
000031:	0.053072159090909	0.924027840909091	0.022900000000000		1
000032:	0.185177840909091	0.761920454545455	0.052901704545455		1
000033:	0.381255681818182	0.526975568181818	0.091768750000000		1
000034:	0.668422727272727	0.260632386363636	0.070944886363636		1
000035:	0.097420454545455	0.780743181818182	0.121836363636364		1
000036:	0.548588068181818	0.380609659090909	0.070802272727273		1
000037:	0.194868181818182	0.777764772727273	0.027367045454545		1
000038:	0.241102840909091	0.408057386363636	0.350839772727273		1
000039:	0.163477840909091	0.812214204545455	0.024307954545455		1
000040:	0.617012500000000	0.306749431818182	0.076238068181818		1
000041:	0.330731250000000	0.636871022727273	0.032397727272727		1
000042:	0.135841477272727	0.830840340909091	0.033318181818182		1
000043:	0.800647727272727	0.160959659090909	0.038392613636364		1
000044:	0.398896022727273	0.539937500000000	0.061166477272727		1
000045:	0.111847159090909	0.872702840909091	0.015450000000000		1
000046:	0.169822727272727	0.704832954545455	0.125344318181818		1
000047:	0.463459659090909	0.428576704545455	0.107963636363636		1
000048:	0.913045454545454	0.055595454545455	0.031359090909091		1
000049:	0.825283522727273	0.142989204545455	0.031727272727273		1
000050:	0.650605113636364	0.299777272727273	0.049617613636364		1
000051:	0.872096590909091	0.044678977272727	0.083224431818182		1
000052:	0.918387500000000	0.042110227272727	0.039502272727273		1
000053:	0.568739772727273	0.398313636363636	0.032946590909091		1
000054:	0.212983522727273	0.725392613636364	0.061623863636364		1
000055:	0.924642045454545	0.049363636363636	0.025994318181818		1
000056:	0.790003409090909	0.168951704545455	0.041044886363636		1
000057:	0.669074431818182	0.285835795454545	0.045089772727273		1
000058:	0.496703977272727	0.468048295454545	0.035247727272727		1
000059:	0.193559659090909	0.775025568181818	0.031414772727273		1
000060:	0.897102272727273	0.070028977272727	0.032868750000000		1
000061:	0.870079545454545	0.106969886363636	0.022950568181818		1
000062:	0.919521590909091	0.046613636363636	0.033864772727273		1
000063:	0.820203409090909	0.062292613636364	0.117503977272727		1
000064:	0.788606250000000	0.041818181818182	0.169575568181818		1
000065:	0.891335227272727	0.059934090909091	0.048730681818182		1
000066:	0.733527272727273	0.248410795454545	0.018061931818182		1
000067:	0.926303977272727	0.033071590909091	0.040624431818182		1
000068:	0.482263068181818	0.492938636363636	0.024798295454545		1
000069:	0.625839772727273	0.337059659090909	0.037100568181818		1
000070:	0.582015340909091	0.340896022727273	0.077088636363636		1
000071:	0.317152272727273	0.629646022727273	0.053201704545455		1
000072:	0.900673863636364	0.061922159090909	0.037403977272727		1
000073:	0.859302272727273	0.094957386363636	0.045740340909091		1
000074:	0.124817613636364	0.839570454545455	0.035611931818182		1
000075:	0.383509090909091	0.555668750000000	0.060822159090909		1
000076:	0.147232386363636	0.411442045454545	0.441325568181818		1
000077:	0.445153409090909	0.293989204545455	0.260857386363636		1
000078:	0.830155681818182	0.100319318181818	0.069525000000000		1
