Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.334007954545455	0.097048863636364	0.082903409090909	0.023717613636364	0.462322159090909		1
000002:	0.048592045454545	0.034507386363636	0.037713636363636	0.005906818181818	0.873280113636364		1
000003:	0.093890909090909	0.073213636363636	0.039663636363636	0.017794318181818	0.775437500000000		1
000004:	0.034223295454545	0.019631818181818	0.151200568181818	0.012881250000000	0.782063068181818		1
000005:	0.088724431818182	0.018784090909091	0.032861363636364	0.007200568181818	0.852429545454545		1
000006:	0.075740909090909	0.031423295454545	0.294818181818182	0.026389204545455	0.571628409090909		1
000007:	0.048440909090909	0.038185227272727	0.020471022727273	0.010127840909091	0.882775000000000		1
000008:	0.046763636363636	0.018485227272727	0.034190340909091	0.007774431818182	0.892786363636364		1
000009:	0.039540909090909	0.013872727272727	0.176071022727273	0.009743750000000	0.760771590909091		1
000010:	0.113578409090909	0.028124431818182	0.047622159090909	0.018918750000000	0.791756250000000		1
000011:	0.303838068181818	0.140427272727273	0.235069318181818	0.076066477272727	0.244598863636364		1
000012:	0.543859659090909	0.030232386363636	0.190485795454545	0.148493181818182	0.086928977272727		1
000013:	0.254952272727273	0.030769318181818	0.295897159090909	0.351325568181818	0.067055681818182		1
000014:	0.031063068181818	0.017153977272727	0.887275568181818	0.027452272727273	0.037055113636364		1
000015:	0.351343750000000	0.025331250000000	0.247598295454545	0.082268750000000	0.293457954545455		1
000016:	0.038593181818182	0.011328977272727	0.872088068181818	0.030021590909091	0.047968181818182		1
000017:	0.658057954545455	0.071031818181818	0.106418181818182	0.033104545454545	0.131387500000000		1
000018:	0.312842613636364	0.022236931818182	0.056142613636364	0.556136363636364	0.052641477272727		1
000019:	0.463861363636364	0.037300568181818	0.046405113636364	0.176303977272727	0.276128977272727		1
000020:	0.379262500000000	0.052011363636364	0.412217613636364	0.046136363636364	0.110372159090909		1
000021:	0.792288068181818	0.110507954545455	0.033883522727273	0.036046022727273	0.027274431818182		1
000022:	0.640554545454545	0.021366477272727	0.112339772727273	0.101989772727273	0.123749431818182		1
000023:	0.479371022727273	0.103662500000000	0.089198295454545	0.242127272727273	0.085640909090909		1
000024:	0.042127840909091	0.008789204545455	0.913047159090909	0.019955113636364	0.016080681818182		1
000025:	0.215331818181818	0.035572727272727	0.181150568181818	0.475694318181818	0.092250568181818		1
000026:	0.488326704545455	0.023786931818182	0.147924431818182	0.310008522727273	0.029953409090909		1
000027:	0.661771022727273	0.019699431818182	0.049956818181818	0.226551136363636	0.042021590909091		1
000028:	0.457766477272727	0.293086363636364	0.085315909090909	0.052248295454545	0.111582954545455		1
000029:	0.633338636363636	0.039100000000000	0.156482954545455	0.082461931818182	0.088616477272727		1
000030:	0.331445454545455	0.094064772727273	0.278197159090909	0.177290909090909	0.119001704545455		1
000031:	0.464627272727273	0.033681250000000	0.029915340909091	0.438277272727273	0.033498863636364		1
000032:	0.768498863636364	0.046696022727273	0.075575000000000	0.069007954545455	0.040222159090909		1
000033:	0.663131250000000	0.129230113636364	0.078586363636364	0.056466477272727	0.072585795454545		1
000034:	0.092135227272727	0.012723863636364	0.809093181818182	0.061347727272727	0.024700000000000		1
000035:	0.384161363636364	0.083905113636364	0.044377840909091	0.394494318181818	0.093061363636364		1
000036:	0.563665909090909	0.107952272727273	0.167819886363636	0.068875568181818	0.091686363636364		1
000037:	0.711318750000000	0.018851704545455	0.145158522727273	0.084692045454545	0.039978977272727		1
000038:	0.171235795454545	0.250305113636364	0.158297159090909	0.243142613636364	0.177019318181818		1
000039:	0.589311931818182	0.028933522727273	0.094043181818182	0.241261363636364	0.046450000000000		1
000040:	0.067763636363636	0.014762500000000	0.825645454545455	0.059146022727273	0.032682386363636		1
000041:	0.587905681818182	0.073409659090909	0.159238068181818	0.122193750000000	0.057252840909091		1
000042:	0.477396022727273	0.033838636363636	0.132834090909091	0.305437500000000	0.050493750000000		1
000043:	0.473990909090909	0.058781250000000	0.128725000000000	0.062981250000000	0.275521590909091		1
000044:	0.567293181818182	0.038810227272727	0.126524431818182	0.093898295454545	0.173473863636364		1
000045:	0.751653409090909	0.023026136363636	0.035835227272727	0.149142045454545	0.040343181818182		1
000046:	0.343529545454545	0.182486363636364	0.064403977272727	0.305216477272727	0.104363636363636		1
000047:	0.423820454545455	0.054353409090909	0.152919886363636	0.111081250000000	0.257825000000000		1
000048:	0.132288068181818	0.042350000000000	0.117882954545455	0.035796022727273	0.671682954545455		1
000049:	0.551134659090909	0.031429545454545	0.087693181818182	0.052046590909091	0.277696022727273		1
000050:	0.353338068181818	0.030167045454545	0.441341477272727	0.058813636363636	0.116339772727273		1
000051:	0.039712500000000	0.021585227272727	0.699002840909091	0.016137500000000	0.223561931818182		1
000052:	0.051617045454545	0.014573295454545	0.845413068181818	0.010934659090909	0.077461931818182		1
000053:	0.427742613636364	0.023365340909091	0.204661363636364	0.128298295454545	0.215932386363636		1
000054:	0.185795454545455	0.042863636363636	0.075322159090909	0.572881250000000	0.123137500000000		1
