Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.889057386363636	0.077339204545455	0.033603409090909		1
000002:	0.920410795454545	0.066241477272727	0.013347727272727		1
000003:	0.908177272727273	0.061273863636364	0.030548863636364		1
000004:	0.947884659090909	0.036604545454545	0.015510795454545		1
000005:	0.956988636363636	0.027261363636364	0.015750000000000		1
000006:	0.866572159090909	0.062349431818182	0.071078409090909		1
000007:	0.862052840909091	0.124153977272727	0.013793181818182		1
000008:	0.936491477272727	0.045130113636364	0.018378409090909		1
000009:	0.942880681818182	0.041309659090909	0.015809659090909		1
000010:	0.934803409090909	0.035619318181818	0.029577272727273		1
000011:	0.544918181818182	0.163578977272727	0.291502840909091		1
000012:	0.298438068181818	0.034792613636364	0.666769318181818		1
000013:	0.097593181818182	0.028752840909091	0.873653977272727		1
000014:	0.632761363636364	0.058272727272727	0.308965909090909		1
000015:	0.833581250000000	0.026473295454545	0.139945454545455		1
000016:	0.885788636363636	0.025484090909091	0.088727272727273		1
000017:	0.724419886363636	0.050311363636364	0.225268750000000		1
000018:	0.110076136363636	0.018773295454545	0.871150568181818		1
000019:	0.452490909090909	0.030620454545455	0.516888636363636		1
000020:	0.704458522727273	0.026916477272727	0.268625000000000		1
000021:	0.118764204545455	0.090457386363636	0.790778409090909		1
000022:	0.460082386363636	0.021360227272727	0.518557386363636		1
000023:	0.254734090909091	0.082068750000000	0.663197159090909		1
000024:	0.472340909090909	0.041890340909091	0.485768750000000		1
000025:	0.160031250000000	0.030252840909091	0.809715909090909		1
000026:	0.132611931818182	0.026129545454545	0.841258522727273		1
000027:	0.065887500000000	0.016679545454545	0.917432954545455		1
000028:	0.520840909090909	0.176414772727273	0.302744318181818		1
000029:	0.387088636363636	0.045480113636364	0.567431250000000		1
000030:	0.410494318181818	0.105175568181818	0.484330113636364		1
000031:	0.042535227272727	0.019326704545455	0.938138068181818		1
000032:	0.167113068181818	0.040326704545455	0.792560227272727		1
000033:	0.290418181818182	0.075664204545455	0.633917613636364		1
000034:	0.684677840909091	0.041855113636364	0.273467045454545		1
000035:	0.088367613636364	0.088202840909091	0.823429545454545		1
000036:	0.511884659090909	0.088284659090909	0.399830681818182		1
000037:	0.218371022727273	0.018397159090909	0.763231818181818		1
000038:	0.217472727272727	0.310786931818182	0.471740340909091		1
000039:	0.197253977272727	0.023586363636364	0.779159659090909		1
000040:	0.592567613636364	0.066253409090909	0.341178977272727		1
000041:	0.296961931818182	0.031516477272727	0.671521590909091		1
000042:	0.074513068181818	0.036110795454545	0.889376136363636		1
000043:	0.738653977272727	0.040134659090909	0.221211363636364		1
000044:	0.532543750000000	0.036667613636364	0.430788636363636		1
000045:	0.087723295454545	0.015434090909091	0.896842613636364		1
000046:	0.128775568181818	0.125766477272727	0.745457954545454		1
000047:	0.412705681818182	0.093308522727273	0.493985795454545		1
000048:	0.907343750000000	0.032055113636364	0.060601136363636		1
000049:	0.833288636363636	0.021363068181818	0.145348295454545		1
000050:	0.497994886363636	0.035709659090909	0.466295454545455		1
000051:	0.838811931818182	0.108418181818182	0.052769886363636		1
000052:	0.910164204545455	0.032092613636364	0.057743181818182		1
000053:	0.489660795454545	0.043979545454545	0.466359659090909		1
000054:	0.174327840909091	0.070521590909091	0.755150568181818		1
000055:	0.932593750000000	0.025904545454545	0.041501704545455		1
000056:	0.709525000000000	0.058162500000000	0.232312500000000		1
000057:	0.605777272727273	0.048852840909091	0.345369886363636		1
000058:	0.365673863636364	0.036506818181818	0.597819318181818		1
000059:	0.151818181818182	0.025733522727273	0.822448295454545		1
000060:	0.903655681818182	0.022136363636364	0.074207954545455		1
000061:	0.809958522727273	0.032227272727273	0.157814204545455		1
000062:	0.871718181818182	0.054665340909091	0.073616477272727		1
000063:	0.866870454545455	0.071296590909091	0.061832954545455		1
000064:	0.779905113636364	0.184169318181818	0.035925568181818		1
000065:	0.863854545454545	0.051013636363636	0.085131818181818		1
000066:	0.686566477272727	0.026123863636364	0.287309659090909		1
000067:	0.871507386363636	0.090805681818182	0.037686931818182		1
000068:	0.469332954545455	0.528306250000000	0.002360795454545		1
000069:	0.506975568181818	0.022661363636364	0.470363068181818		1
000070:	0.551635227272727	0.061704545454545	0.386660227272727		1
000071:	0.296018181818182	0.035266477272727	0.668715340909091		1
000072:	0.904757954545454	0.039151704545455	0.056090340909091		1
000073:	0.850167045454545	0.042637500000000	0.107195454545455		1
000074:	0.116580113636364	0.029337500000000	0.854082386363636		1
000075:	0.444437500000000	0.049228977272727	0.506333522727273		1
000076:	0.158060227272727	0.484112500000000	0.357827272727273		1
000077:	0.476600568181818	0.195212500000000	0.328186931818182		1
000078:	0.868353409090909	0.042774431818182	0.088872159090909		1
000079:	0.255231250000000	0.055015909090909	0.689752840909091		1
000080:	0.116138068181818	0.055673863636364	0.828188068181818		1
000081:	0.876597159090909	0.034589772727273	0.088813068181818		1
000082:	0.888927840909091	0.037026136363636	0.074046022727273		1
000083:	0.702573295454545	0.046836931818182	0.250589772727273		1
000084:	0.437865340909091	0.264480681818182	0.297653977272727		1
000085:	0.517442613636364	0.070843750000000	0.411713636363636		1
000086:	0.680765340909091	0.052859090909091	0.266375568181818		1
000087:	0.792470454545455	0.017509659090909	0.190019886363636		1
000088:	0.150760227272727	0.030595454545455	0.818644318181818		1
000089:	0.146852840909091	0.055067045454545	0.798080113636364		1
000090:	0.126016477272727	0.024550000000000	0.849433522727273		1
000091:	0.084391477272727	0.221191477272727	0.694417045454545		1
000092:	0.498710227272727	0.047188068181818	0.454101704545455		1
000093:	0.384466477272727	0.111903977272727	0.503629545454545		1
000094:	0.335196590909091	0.056593181818182	0.608210227272727		1
000095:	0.889793181818182	0.056289204545455	0.053917613636364		1
000096:	0.865513636363636	0.038139204545455	0.096347159090909		1
000097:	0.207477272727273	0.026976136363636	0.765546590909091		1
000098:	0.512069886363636	0.023377840909091	0.464552272727273		1
000099:	0.586898295454545	0.053680681818182	0.359421022727273		1
000100:	0.897946590909091	0.025667613636364	0.076385795454545		1
000101:	0.523847727272727	0.017952272727273	0.458200000000000		1
000102:	0.540595454545455	0.038540340909091	0.420864204545455		1
000103:	0.425706818181818	0.059991477272727	0.514301704545455		1
000104:	0.887640340909091	0.030978409090909	0.081381250000000		1
000105:	0.175060795454545	0.022387500000000	0.802551704545455		1
000106:	0.243922727272727	0.031615909090909	0.724461363636364		1
000107:	0.732590340909091	0.024893181818182	0.242516477272727		1
000108:	0.760839204545455	0.026268750000000	0.212892045454545		1
000109:	0.361259090909091	0.037519886363636	0.601221022727273		1
000110:	0.086163068181818	0.158373295454545	0.755463636363636		1
000111:	0.814680113636364	0.056271022727273	0.129048863636364		1
000112:	0.186237500000000	0.037905681818182	0.775856818181818		1
000113:	0.859198295454545	0.025908522727273	0.114893181818182		1
000114:	0.212834090909091	0.199697159090909	0.587468750000000		1
000115:	0.519571022727273	0.058961931818182	0.421467045454545		1
000116:	0.852816477272727	0.048652840909091	0.098530681818182		1
000117:	0.426456818181818	0.099706250000000	0.473836931818182		1
000118:	0.896773295454545	0.053077840909091	0.050148863636364		1
000119:	0.345153977272727	0.024006818181818	0.630839204545455		1
000120:	0.866316477272727	0.035379545454545	0.098303977272727		1
000121:	0.287717613636364	0.046541477272727	0.665740909090909		1
000122:	0.576288636363636	0.016330113636364	0.407381250000000		1
000123:	0.730820454545455	0.088586363636364	0.180593181818182		1
000124:	0.228684090909091	0.133025000000000	0.638290909090909		1
000125:	0.704264772727273	0.212581818181818	0.083153409090909		1
000126:	0.103719886363636	0.845237500000000	0.051042613636364		1
000127:	0.702230681818182	0.044900000000000	0.252869318181818		1
000128:	0.854239772727273	0.023273863636364	0.122486363636364		1
000129:	0.119533522727273	0.022488636363636	0.857977840909091		1
000130:	0.750549431818182	0.071537500000000	0.177913068181818		1
000131:	0.545145454545455	0.029287500000000	0.425567045454545		1
000132:	0.845152272727273	0.029502272727273	0.125345454545455		1
000133:	0.265273295454545	0.271071590909091	0.463655113636364		1
000134:	0.433295454545455	0.046707954545455	0.519996590909091		1
000135:	0.075394318181818	0.018843181818182	0.905762500000000		1
000136:	0.781906818181818	0.051470454545455	0.166622727272727		1
000137:	0.130521022727273	0.025359090909091	0.844119886363636		1
000138:	0.589668750000000	0.120582954545455	0.289748295454545		1
000139:	0.649089772727273	0.044300000000000	0.306610227272727		1
000140:	0.094907954545455	0.026661363636364	0.878430681818182		1
000141:	0.820165340909091	0.089927272727273	0.089907386363636		1
000142:	0.399043750000000	0.017540909090909	0.583415340909091		1
000143:	0.790992613636364	0.021665909090909	0.187341477272727		1
000144:	0.770804545454545	0.018203409090909	0.210992045454545		1
000145:	0.755532954545455	0.073544318181818	0.170922727272727		1
000146:	0.570553409090909	0.035200000000000	0.394246590909091		1
000147:	0.879886363636364	0.024364772727273	0.095748863636364		1
000148:	0.879201136363636	0.039142613636364	0.081656250000000		1
000149:	0.592098863636364	0.044427272727273	0.363473863636364		1
000150:	0.101690340909091	0.019907954545455	0.878401704545455		1
000151:	0.804130681818182	0.043926136363636	0.151943181818182		1
000152:	0.608409090909091	0.071745454545455	0.319845454545455		1
000153:	0.404671590909091	0.024698295454545	0.570630113636364		1
000154:	0.931111931818182	0.024240340909091	0.044647727272727		1
000155:	0.544214772727273	0.033082386363636	0.422702840909091		1
000156:	0.681909090909091	0.030034659090909	0.288056250000000		1
000157:	0.000573295454545	0.168969318181818	0.830457386363636		1
000158:	0.415343750000000	0.487132386363636	0.097523863636364		1
000159:	0.229872159090909	0.399614772727273	0.370513068181818		1
000160:	0.096750568181818	0.889754545454545	0.013494886363636		1
000161:	0.431448863636364	0.521865340909091	0.046685795454545		1
000162:	0.136520454545455	0.320838636363636	0.542640909090909		1
000163:	0.950808522727273	0.035430681818182	0.013760795454545		1
000164:	0.884450000000000	0.098927272727273	0.016622727272727		1
000165:	0.861523295454545	0.110667613636364	0.027809090909091		1
000166:	0.942880113636364	0.044565340909091	0.012554545454545		1
000167:	0.870560795454545	0.085059659090909	0.044379545454545		1
000168:	0.750171022727273	0.039147159090909	0.210681818181818		1
000169:	0.667884659090909	0.029719886363636	0.302395454545455		1
000170:	0.930447159090909	0.064911931818182	0.004640909090909		1
000171:	0.867227272727273	0.034785795454545	0.097986931818182		1
000172:	0.712340340909091	0.052178409090909	0.235481250000000		1
000173:	0.874477840909091	0.015942045454545	0.109580113636364		1
000174:	0.338347727272727	0.022847727272727	0.638804545454545		1
000175:	0.811649431818182	0.017752272727273	0.170598295454545		1
000176:	0.670149431818182	0.033742045454545	0.296108522727273		1
000177:	0.585170454545455	0.011717045454545	0.403112500000000		1
000178:	0.780830681818182	0.010505681818182	0.208663636363636		1
000179:	0.875994886363636	0.011551136363636	0.112453977272727		1
000180:	0.750976704545455	0.017415909090909	0.231607386363636		1
000181:	0.853530113636364	0.070989772727273	0.075480113636364		1
000182:	0.356174431818182	0.030966477272727	0.612859090909091		1
000183:	0.916805681818182	0.015536931818182	0.067657386363636		1
000184:	0.702653409090909	0.029407954545455	0.267938636363636		1
000185:	0.165995454545455	0.034410795454545	0.799593750000000		1
000186:	0.712787500000000	0.098809659090909	0.188402840909091		1
000187:	0.714822727272727	0.049801704545455	0.235375568181818		1
000188:	0.675300000000000	0.194619886363636	0.130080113636364		1
000189:	0.922738068181818	0.018484090909091	0.058777840909091		1
000190:	0.777603977272727	0.061269318181818	0.161126704545455		1
000191:	0.797915340909091	0.018132386363636	0.183952272727273		1
000192:	0.238968181818182	0.059742613636364	0.701289204545455		1
000193:	0.438711363636364	0.033950568181818	0.527338068181818		1
000194:	0.522548295454546	0.029269886363636	0.448181818181818		1
000195:	0.533828409090909	0.015168181818182	0.451003409090909		1
000196:	0.678164772727273	0.298734659090909	0.023100568181818		1
000197:	0.922284090909091	0.041301704545455	0.036414204545455		1
000198:	0.328963636363636	0.155776136363636	0.515260227272727		1
000199:	0.831951704545455	0.142118750000000	0.025929545454545		1
000200:	0.704102272727273	0.250447727272727	0.045450000000000		1
000201:	0.887077272727273	0.084134659090909	0.028788068181818		1
000202:	0.514900568181818	0.046277272727273	0.438822159090909		1
000203:	0.899017613636364	0.025056818181818	0.075925568181818		1
000204:	0.857007954545455	0.070903409090909	0.072088636363636		1
000205:	0.812923863636364	0.077510795454545	0.109565340909091		1
000206:	0.567971022727273	0.040403977272727	0.391625000000000		1
000207:	0.415053977272727	0.060515909090909	0.524430113636364		1
000208:	0.866304545454545	0.030572159090909	0.103123295454545		1
